Nummer;Totaal van;Jaar;Maand;Type aanvraag;Nationaliteit;Aantal aanvragen
1;Jaar;2018;;;;23920
2;Jaar, Maand;2018;1;;;1710
2;Jaar, Maand;2018;2;;;1430
2;Jaar, Maand;2018;3;;;1580
2;Jaar, Maand;2018;4;;;1670
2;Jaar, Maand;2018;5;;;1790
2;Jaar, Maand;2018;6;;;1520
2;Jaar, Maand;2018;7;;;2270
2;Jaar, Maand;2018;8;;;2500
2;Jaar, Maand;2018;9;;;2650
2;Jaar, Maand;2018;10;;;2540
2;Jaar, Maand;2018;11;;;2180
2;Jaar, Maand;2018;12;;;2090
3;Jaar, Maand, Type aanvraag;2018;1;Asiel - 1e aanvraag;;1510
3;Jaar, Maand, Type aanvraag;2018;1;Asiel - tweede en volgende aanvragen;;200
3;Jaar, Maand, Type aanvraag;2018;2;Asiel - 1e aanvraag;;1170
3;Jaar, Maand, Type aanvraag;2018;2;Asiel - tweede en volgende aanvragen;;260
3;Jaar, Maand, Type aanvraag;2018;3;Asiel - 1e aanvraag;;1350
3;Jaar, Maand, Type aanvraag;2018;3;Asiel - tweede en volgende aanvragen;;230
3;Jaar, Maand, Type aanvraag;2018;4;Asiel - 1e aanvraag;;1430
3;Jaar, Maand, Type aanvraag;2018;4;Asiel - tweede en volgende aanvragen;;230
3;Jaar, Maand, Type aanvraag;2018;5;Asiel - 1e aanvraag;;1580
3;Jaar, Maand, Type aanvraag;2018;5;Asiel - tweede en volgende aanvragen;;220
3;Jaar, Maand, Type aanvraag;2018;6;Asiel - 1e aanvraag;;1290
3;Jaar, Maand, Type aanvraag;2018;6;Asiel - tweede en volgende aanvragen;;220
3;Jaar, Maand, Type aanvraag;2018;7;Asiel - 1e aanvraag;;1910
3;Jaar, Maand, Type aanvraag;2018;7;Asiel - tweede en volgende aanvragen;;360
3;Jaar, Maand, Type aanvraag;2018;8;Asiel - 1e aanvraag;;2020
3;Jaar, Maand, Type aanvraag;2018;8;Asiel - tweede en volgende aanvragen;;480
3;Jaar, Maand, Type aanvraag;2018;9;Asiel - 1e aanvraag;;2250
3;Jaar, Maand, Type aanvraag;2018;9;Asiel - tweede en volgende aanvragen;;400
3;Jaar, Maand, Type aanvraag;2018;10;Asiel - 1e aanvraag;;2230
3;Jaar, Maand, Type aanvraag;2018;10;Asiel - tweede en volgende aanvragen;;310
3;Jaar, Maand, Type aanvraag;2018;11;Asiel - 1e aanvraag;;1840
3;Jaar, Maand, Type aanvraag;2018;11;Asiel - tweede en volgende aanvragen;;340
3;Jaar, Maand, Type aanvraag;2018;12;Asiel - 1e aanvraag;;1770
3;Jaar, Maand, Type aanvraag;2018;12;Asiel - tweede en volgende aanvragen;;320
4;Jaar, Type aanvraag;2018;;Asiel - 1e aanvraag;;20350
4;Jaar, Type aanvraag;2018;;Asiel - tweede en volgende aanvragen;;3560
