FID,filename,folder,group_,urlbig,rdx,rdy,se_anno_cad_data,gdb_geomattr_data,shape
zn_helicopterfotos_2014_04.1,2014-04-02-360.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2014-04_meerenakkerweg,a2_randweg_eindhoven/2014-04_meerenakkerweg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2014-04_meerenakkerweg/2014-04-02-360.jpg,5.42593333,51.43925,,,POINT (157662.36100000143 383248.54399999976)
zn_helicopterfotos_2014_04.2,2014-04-02-361.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2014-04_meerenakkerweg,a2_randweg_eindhoven/2014-04_meerenakkerweg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2014-04_meerenakkerweg/2014-04-02-361.jpg,5.42615,51.43891667,,,POINT (157677.44399999827 383211.47100000083)
zn_helicopterfotos_2014_04.3,2014-04-02-362.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2014-04_meerenakkerweg,a2_randweg_eindhoven/2014-04_meerenakkerweg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2014-04_meerenakkerweg/2014-04-02-362.jpg,5.42653333,51.4383,,,POINT (157704.13199999928 383142.88500000164)
zn_helicopterfotos_2014_04.4,2014-04-02-363.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2014-04_meerenakkerweg,a2_randweg_eindhoven/2014-04_meerenakkerweg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2014-04_meerenakkerweg/2014-04-02-363.jpg,5.4267,51.43798333,,,POINT (157715.73800000176 383107.6649999991)
zn_helicopterfotos_2014_04.5,2014-04-02-364.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2014-04_meerenakkerweg,a2_randweg_eindhoven/2014-04_meerenakkerweg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2014-04_meerenakkerweg/2014-04-02-364.jpg,5.42783333,51.43461667,,,POINT (157794.73999999836 382733.19099999964)
zn_helicopterfotos_2014_04.6,2014-04-02-365.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2014-04_meerenakkerweg,a2_randweg_eindhoven/2014-04_meerenakkerweg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2014-04_meerenakkerweg/2014-04-02-365.jpg,5.42801667,51.43426667,,,POINT (157807.5089999996 382694.26300000027)
zn_helicopterfotos_2014_04.7,2014-04-02-366.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2014-04_meerenakkerweg,a2_randweg_eindhoven/2014-04_meerenakkerweg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2014-04_meerenakkerweg/2014-04-02-366.jpg,5.4282,51.43393333,,,POINT (157820.27699999884 382657.19000000134)
zn_helicopterfotos_2014_04.8,2014-04-02-367.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2014-04_meerenakkerweg,a2_randweg_eindhoven/2014-04_meerenakkerweg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2014-04_meerenakkerweg/2014-04-02-367.jpg,5.4285,51.43326667,,,POINT (157841.17799999937 382583.0399999991)
zn_helicopterfotos_2014_04.9,2014-04-02-368.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2014-04_meerenakkerweg,a2_randweg_eindhoven/2014-04_meerenakkerweg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2014-04_meerenakkerweg/2014-04-02-368.jpg,5.42865,51.43293333,,,POINT (157851.62900000066 382545.96499999985)
zn_helicopterfotos_2014_04.10,2014-04-02-369.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2014-04_meerenakkerweg,a2_randweg_eindhoven/2014-04_meerenakkerweg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2014-04_meerenakkerweg/2014-04-02-369.jpg,5.42876667,51.43258333,,,POINT (157859.76399999857 382507.03400000185)
