Nummer;Totaal van;Jaar;Soort verzoek;Land van aanvraag;Aantal verzoeken
1;Jaar;2016;*Alle*;*Alle*;4390
2;Jaar, Soort verzoek;2016;LP;*Alle*;2930
2;Jaar, Soort verzoek;2016;T&O;*Alle*;1460
3;Jaar, Land van aanvraag;2016;*Alle*;Afghanistan;510
3;Jaar, Land van aanvraag;2016;*Alle*;Albanië;380
3;Jaar, Land van aanvraag;2016;*Alle*;Algerije;140
3;Jaar, Land van aanvraag;2016;*Alle*;Angola;20
3;Jaar, Land van aanvraag;2016;*Alle*;Armenië;310
3;Jaar, Land van aanvraag;2016;*Alle*;Azerbeidzjan;50
3;Jaar, Land van aanvraag;2016;*Alle*;Bangladesh;10
3;Jaar, Land van aanvraag;2016;*Alle*;Belarus;10
3;Jaar, Land van aanvraag;2016;*Alle*;Bosnië-Herzegovina;60
3;Jaar, Land van aanvraag;2016;*Alle*;Brazilië;10
3;Jaar, Land van aanvraag;2016;*Alle*;Burundi;20
3;Jaar, Land van aanvraag;2016;*Alle*;China;20
3;Jaar, Land van aanvraag;2016;*Alle*;Colombia;10
3;Jaar, Land van aanvraag;2016;*Alle*;Democratische Republiek Congo;30
3;Jaar, Land van aanvraag;2016;*Alle*;Egypte;40
3;Jaar, Land van aanvraag;2016;*Alle*;Ethiopië;40
3;Jaar, Land van aanvraag;2016;*Alle*;Filipijnen;10
3;Jaar, Land van aanvraag;2016;*Alle*;Gambia;10
3;Jaar, Land van aanvraag;2016;*Alle*;Georgië;80
3;Jaar, Land van aanvraag;2016;*Alle*;Ghana;60
3;Jaar, Land van aanvraag;2016;*Alle*;Guinee;70
3;Jaar, Land van aanvraag;2016;*Alle*;India;60
3;Jaar, Land van aanvraag;2016;*Alle*;Irak;180
3;Jaar, Land van aanvraag;2016;*Alle*;Iran;80
3;Jaar, Land van aanvraag;2016;*Alle*;Ivoorkust;30
3;Jaar, Land van aanvraag;2016;*Alle*;Jamaica;10
3;Jaar, Land van aanvraag;2016;*Alle*;Kameroen;10
3;Jaar, Land van aanvraag;2016;*Alle*;Kazachstan;10
3;Jaar, Land van aanvraag;2016;*Alle*;Kenya;10
3;Jaar, Land van aanvraag;2016;*Alle*;Koeweit;10
3;Jaar, Land van aanvraag;2016;*Alle*;Kosovo;180
3;Jaar, Land van aanvraag;2016;*Alle*;Libanon;10
3;Jaar, Land van aanvraag;2016;*Alle*;Liberia;10
3;Jaar, Land van aanvraag;2016;*Alle*;Libië;60
3;Jaar, Land van aanvraag;2016;*Alle*;Macedonië;120
3;Jaar, Land van aanvraag;2016;*Alle*;Marokko;370
3;Jaar, Land van aanvraag;2016;*Alle*;Mongolië;380
3;Jaar, Land van aanvraag;2016;*Alle*;Montenegro;10
3;Jaar, Land van aanvraag;2016;*Alle*;Nepal;10
3;Jaar, Land van aanvraag;2016;*Alle*;Nigeria;140
3;Jaar, Land van aanvraag;2016;*Alle*;Oekraïne;60
3;Jaar, Land van aanvraag;2016;*Alle*;Oezbekistan;10
3;Jaar, Land van aanvraag;2016;*Alle*;Pakistan;30
3;Jaar, Land van aanvraag;2016;*Alle*;Palestijnse autoriteit;20
3;Jaar, Land van aanvraag;2016;*Alle*;Polen;10
3;Jaar, Land van aanvraag;2016;*Alle*;Rusland;70
3;Jaar, Land van aanvraag;2016;*Alle*;Senegal;10
3;Jaar, Land van aanvraag;2016;*Alle*;Servië;240
3;Jaar, Land van aanvraag;2016;*Alle*;Sierra Leone;80
3;Jaar, Land van aanvraag;2016;*Alle*;Soedan;20
3;Jaar, Land van aanvraag;2016;*Alle*;Sri Lanka;20
3;Jaar, Land van aanvraag;2016;*Alle*;Suriname;50
3;Jaar, Land van aanvraag;2016;*Alle*;Tanzania;10
3;Jaar, Land van aanvraag;2016;*Alle*;Togo;10
3;Jaar, Land van aanvraag;2016;*Alle*;Tunesië;20
3;Jaar, Land van aanvraag;2016;*Alle*;Turkije;50
3;Jaar, Land van aanvraag;2016;*Alle*;Uganda;10
3;Jaar, Land van aanvraag;2016;*Alle*;Vietnam;40
4;Jaar, Soort verzoek, Land van aanvraag;2016;LP;Afghanistan;510
4;Jaar, Soort verzoek, Land van aanvraag;2016;LP;Algerije;140
4;Jaar, Soort verzoek, Land van aanvraag;2016;LP;Angola;20
4;Jaar, Soort verzoek, Land van aanvraag;2016;LP;Armenië;190
4;Jaar, Soort verzoek, Land van aanvraag;2016;LP;Bangladesh;10
4;Jaar, Soort verzoek, Land van aanvraag;2016;LP;Belarus;10
4;Jaar, Soort verzoek, Land van aanvraag;2016;LP;Brazilië;10
4;Jaar, Soort verzoek, Land van aanvraag;2016;LP;Burundi;20
4;Jaar, Soort verzoek, Land van aanvraag;2016;LP;China;20
4;Jaar, Soort verzoek, Land van aanvraag;2016;LP;Colombia;10
4;Jaar, Soort verzoek, Land van aanvraag;2016;LP;Democratische Republiek Congo;30
4;Jaar, Soort verzoek, Land van aanvraag;2016;LP;Egypte;40
4;Jaar, Soort verzoek, Land van aanvraag;2016;LP;Ethiopië;40
4;Jaar, Soort verzoek, Land van aanvraag;2016;LP;Filipijnen;10
4;Jaar, Soort verzoek, Land van aanvraag;2016;LP;Gambia;10
4;Jaar, Soort verzoek, Land van aanvraag;2016;LP;Ghana;60
4;Jaar, Soort verzoek, Land van aanvraag;2016;LP;Guinee;70
4;Jaar, Soort verzoek, Land van aanvraag;2016;LP;India;60
4;Jaar, Soort verzoek, Land van aanvraag;2016;LP;Irak;180
4;Jaar, Soort verzoek, Land van aanvraag;2016;LP;Iran;80
4;Jaar, Soort verzoek, Land van aanvraag;2016;LP;Ivoorkust;30
4;Jaar, Soort verzoek, Land van aanvraag;2016;LP;Jamaica;10
4;Jaar, Soort verzoek, Land van aanvraag;2016;LP;Kameroen;10
4;Jaar, Soort verzoek, Land van aanvraag;2016;LP;Kazachstan;10
4;Jaar, Soort verzoek, Land van aanvraag;2016;LP;Kenya;10
4;Jaar, Soort verzoek, Land van aanvraag;2016;LP;Koeweit;10
4;Jaar, Soort verzoek, Land van aanvraag;2016;LP;Libanon;10
4;Jaar, Soort verzoek, Land van aanvraag;2016;LP;Liberia;10
4;Jaar, Soort verzoek, Land van aanvraag;2016;LP;Libië;60
4;Jaar, Soort verzoek, Land van aanvraag;2016;LP;Marokko;370
4;Jaar, Soort verzoek, Land van aanvraag;2016;LP;Mongolië;380
4;Jaar, Soort verzoek, Land van aanvraag;2016;LP;Nepal;10
4;Jaar, Soort verzoek, Land van aanvraag;2016;LP;Nigeria;140
4;Jaar, Soort verzoek, Land van aanvraag;2016;LP;Oezbekistan;10
