verkiezing;cbs_gemeentecode;gemeente;cbs_wijkcode;wijknaam;cbs_buurtcode;buurtnaam;bag_referentienummer_stembureau;stembureau_naam;Kenmerk;Waarde;stembureau_x;stembureau_y;latitude;longitude;wijk_x;wijk_y;wijk_latitude;wijk_longitude;buurt_x;buurt_y;buurt_latitude;buurt_longitude;woonplaats;nr_stembureau
WS2019-HDSR;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Water Natuurlijk;6;130768;461900;5.14476;50.03320;132100;461987;5.14476;50.03320;130880;461879;5.14560;55.52647;Maarssen;1
WS2019-HDSR;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;VVD;8;130768;461900;5.14476;50.03320;132100;461987;5.14476;50.03320;130880;461879;5.14560;55.52647;Maarssen;1
WS2019-HDSR;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;CDA;6;130768;461900;5.14476;50.03320;132100;461987;5.14476;50.03320;130880;461879;5.14560;55.52647;Maarssen;1
WS2019-HDSR;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Partij van de Arbeid (P.v.d.A.);5;130768;461900;5.14476;50.03320;132100;461987;5.14476;50.03320;130880;461879;5.14560;55.52647;Maarssen;1
WS2019-HDSR;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Partij voor de Dieren;3;130768;461900;5.14476;50.03320;132100;461987;5.14476;50.03320;130880;461879;5.14560;55.52647;Maarssen;1
WS2019-HDSR;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Waterschap@inwonersbelangen;4;130768;461900;5.14476;50.03320;132100;461987;5.14476;50.03320;130880;461879;5.14560;55.52647;Maarssen;1
WS2019-HDSR;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;ChristenUnie;2;130768;461900;5.14476;50.03320;132100;461987;5.14476;50.03320;130880;461879;5.14560;55.52647;Maarssen;1
WS2019-HDSR;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;AWP niet politiek, wel deskundig;4;130768;461900;5.14476;50.03320;132100;461987;5.14476;50.03320;130880;461879;5.14560;55.52647;Maarssen;1
WS2019-HDSR;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;Staatkundig Gereformeerde Partij (SGP);1;130768;461900;5.14476;50.03320;132100;461987;5.14476;50.03320;130880;461879;5.14560;55.52647;Maarssen;1
WS2019-HDSR;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040107;Omgeving Goudestein;0333100000019517;Gemeentekantoor;50PLUS;1;130768;461900;5.14476;50.03320;132100;461987;5.14476;50.03320;130880;461879;5.14560;55.52647;Maarssen;1
