longitude,latitude,AANLEGJAAR,BBV,BOUWJAAR,BUURT,CLUSTER_AARD,EENHEID,FABRIKANT_SPEELTOESTEL,GROENOBJECT_ID,HOEVEELHEID,ID,KL_AANKOOPBEDRAG,KL_CONTACTPERSOON,KL_EINDDATUM,KL_INDICATIEOPPERVLAK,KL_MUTATIEDATUM,KL_STATUSONDERHOUD,LEEFTIJDSCATEGORIE,LEEFTIJD_DOELGROEP,LEVENSDUUR,MATERIAAL_SPEELTOESTEL,OBJECT_GUID,OPENBARE_RUIMTE,RELATIEVE_HOOGTELIGGING,STATUS,STD_BEHEERCLUSTER,STD_DOMEIN,STD_HOOFDCATEGORIE,STD_LEEFTIJDSCATEGORIE,STD_TOESTELTYPE,TOESTELTYPE,TYPENUMMER,WIJK,X,Y,field_35,field_36,field_37
6.88307280762971,52.2047772847953,2006,Meubilair,2006,20 CROMHOFFSBLEEK-KOTMAN,Meubilering,stuks,Proludic,1B4BAFF22B9A000FE0500A0A5732060A,1,32126,10100,,,2500,2-11-2016,goed,> 12 jaar,12-18 jaar,15,metaal,1B4BAFF22F2C000FE0500A0A5732060A,Noordbrabantstraat,0,bestaand,Spelen,Groen,Speeltoestellen,12-18 jaar,Speeltoestel middel,klim-glijtoestel,j2558m,STADSDEEL WEST,257249.7128,469573.778,,,
6.88322974680011,52.2047528729214,2006,Meubilair,2006,20 CROMHOFFSBLEEK-KOTMAN,Meubilering,stuks,Proludic,1B4BAFF22B9A000FE0500A0A5732060A,1,32127,1875,,,2500,2-11-2016,goed,> 12 jaar,12-18 jaar,15,metaal,1B4BAFF22F2D000FE0500A0A5732060A,Noordbrabantstraat,0,bestaand,Spelen,Groen,Speeltoestellen,12-18 jaar,Speeltoestel klein,veerwip j831,,STADSDEEL WEST,257260.4953,469571.2836,,,
6.88316711129997,52.2048158729295,2006,Meubilair,2006,20 CROMHOFFSBLEEK-KOTMAN,Meubilering,stuks,Proludic,1B4BAFF22B9A000FE0500A0A5732060A,1,32129,1190,,,2500,2-11-2016,goed,> 12 jaar,12-18 jaar,12,kunststof,1B4BAFF22F2F000FE0500A0A5732060A,Noordbrabantstraat,0,bestaand,Spelen,Groen,Speeltoestellen,12-18 jaar,Speeltoestel klein,duikelrek 3-delig,2053722,STADSDEEL WEST,257256.0697,469578.2037,,,
6.8730907893461,52.2073740258723,2002,Meubilair,2002,21 BOSWINKEL - DE BRAKER,Meubilering,stuks,Kompan BV,1B4BAFF22B9F000FE0500A0A5732060A,1,32130,845,,,100,2-11-2016,goed,0-8 jaar,0-6 jaar,8,hout,1B4BAFF22F30000FE0500A0A5732060A,Ypkemeulestraat,0,bestaand,Spelen,Groen,Speeltoestellen,0-6 jaar,Speeltoestel klein,veerelement maanlander m164,,STADSDEEL WEST,256561.542,469848.625,,,
6.87320770457182,52.2073699317693,2002,Meubilair,2002,21 BOSWINKEL - DE BRAKER,Meubilering,stuks,Speelwijzer,1B4BAFF22B9F000FE0500A0A5732060A,1,32131,3000,,,100,2-11-2016,goed,0-8 jaar,0-6 jaar,8,hout,1B4BAFF22F31000FE0500A0A5732060A,Ypkemeulestraat,0,bestaand,Spelen,Groen,Speeltoestellen,0-6 jaar,Speeltoestel middel,glijbaanhuisje,ukp7005,STADSDEEL WEST,256569.5418,469848.3333,,,
6.87913541603639,52.2080763792163,2001,Meubilair,2001,21 BOSWINKEL - DE BRAKER,Meubilering,stuks,Nijha,1B4BAFF22BA0000FE0500A0A5732060A,1,32133,7770,,,500,2-11-2016,goed,9-12 jaar,6-12 jaar,15,metaal,1B4BAFF22F33000FE0500A0A5732060A,Wethouder Soetekouwstr,0,bestaand,Spelen,Groen,Speeltoestellen,6-12 jaar,Speeltoestel middel,klimtoestel graven dries,772119,STADSDEEL WEST,256973.0487,469935.2411,,,
6.8754342123523,52.2077324203431,2004,Meubilair,2004,21 BOSWINKEL - DE BRAKER,Meubilering,stuks,Nijha,1B4BAFF22BB0000FE0500A0A5732060A,1,32134,520,,,500,2-11-2016,goed,9-12 jaar,6-12 jaar,15,metaal,1B4BAFF22F34000FE0500A0A5732060A,Helenastraat,0,bestaand,Spelen,Groen,Speeltoestellen,6-12 jaar,Speeltoestel klein,duikelrek 2-delig,,STADSDEEL WEST,256720.8828,469891.7792,,,
6.8753830132219,52.2077361743712,2003,Meubilair,2003,21 BOSWINKEL - DE BRAKER,Meubilering,stuks,Lappsett (va 2006 Yalp),1B4BAFF22BB0000FE0500A0A5732060A,1,32135,2570,,,500,2-11-2016,goed,9-12 jaar,6-12 jaar,8,hout,1B4BAFF22F35000FE0500A0A5732060A,Helenastraat,0,bestaand,Spelen,Groen,Speeltoestellen,6-12 jaar,Speeltoestel klein,veerelement polka,,STADSDEEL WEST,256717.3751,469892.125,,,
6.87546657025795,52.2077736995885,2004,Meubilair,2004,21 BOSWINKEL - DE BRAKER,Meubilering,stuks,Proludic,1B4BAFF22BB0000FE0500A0A5732060A,1,32136,8100,,,500,2-11-2016,goed,9-12 jaar,6-12 jaar,12,kunststof,1B4BAFF22F36000FE0500A0A5732060A,Helenastraat,0,bestaand,Spelen,Groen,Speeltoestellen,6-12 jaar,Speeltoestel middel,klim-glijtoestel,j2646,STADSDEEL WEST,256723,469896.4167,,,
6.87422265477903,52.2080195593036,2002,Meubilair,2002,21 BOSWINKEL - DE BRAKER,Meubilering,stuks,Metaplus,1B4BAFF22BB1000FE0500A0A5732060A,1,32137,3215,,,100,2-11-2016,goed,0-8 jaar,0-6 jaar,15,metaal,1B4BAFF22F37000FE0500A0A5732060A,Amaliastraat,0,bestaand,Spelen,Groen,Speeltoestellen,0-6 jaar,Speeltoestel middel,glijbaanhuisje,1997/1176/2069 c4,STADSDEEL WEST,256637.4256,469922.0232,,,
6.86137575664057,52.2167473410846,2003,Meubilair,2003,25 ELFERINK - HEUWKAMP,Meubilering,stuks,Speelmaatje,1B4BAFF22BC6000FE0500A0A5732060A,1,32138,1850,,,200,27-10-2016,goed,0-8 jaar,0-6 jaar,8,hout,1B4BAFF22F38000FE0500A0A5732060A,Wethouder Nijhuisstraat,0,bestaand,Spelen,Groen,Speeltoestellen,0-6 jaar,Speeltoestel klein,waggelpad,,STADSDEEL WEST,255739.6875,470875.0208,,,
6.86148116341782,52.2167840486881,2003,Meubilair,2003,25 ELFERINK - HEUWKAMP,Meubilering,stuks,Speelmaatje,1B4BAFF22BC6000FE0500A0A5732060A,1,32139,1590,,,200,27-10-2016,goed,0-8 jaar,0-6 jaar,8,hout,1B4BAFF22F39000FE0500A0A5732060A,Wethouder Nijhuisstraat,0,bestaand,Spelen,Groen,Speeltoestellen,0-6 jaar,Speeltoestel klein,wip,,STADSDEEL WEST,255746.8069,470879.2508,,,
6.85727717944726,52.2125766685026,1999,Meubilair,1999,27 ZWERING,Meubilering,stuks,Metaplus,1B4BAFF22BCC000FE0500A0A5732060A,1,32221,6250,,,10000,27-10-2016,goed,> 12 jaar,12-18 jaar,15,metaal,1B4BAFF22F8B000FE0500A0A5732060A,Fre Cohenlaan,0,bestaand,Spelen,Groen,Speeltoestellen,12-18 jaar,Speeltoestel klein,basketveld,,STADSDEEL WEST,255469.0391,470405.3659,,,
6.80022571643856,52.2065208660885,1996,Meubilair,1996,91 DORP BOEKELO,Meubilering,stuks,Lappsett (va 2006 Yalp),1B4BAFF22D3A000FE0500A0A5732060A,1,32223,1265,,,,2-11-2016,goed,9-12 jaar,6-12 jaar,8,hout,1B4BAFF22F8D000FE0500A0A5732060A,Boterdijk,0,bestaand,Spelen,Groen,Speeltoestellen,6-12 jaar,Speeltoestel klein,schommel,,STADSDEEL WEST,251583.4583,469654.1667,,,
6.80001866010573,52.2066011647251,2012,Meubilair,2012,91 DORP BOEKELO,Meubilering,stuks,Nijha,1B4BAFF22D3A000FE0500A0A5732060A,1,32224,450,,,,2-11-2016,goed,9-12 jaar,6-12 jaar,15,metaal,1B4BAFF22F8E000FE0500A0A5732060A,Boterdijk,0,bestaand,Spelen,Groen,Speeltoestellen,6-12 jaar,Speeltoestel klein,duikelrek 3-delig,nr:721272-58,STADSDEEL WEST,251569.1327,469662.8239,,,
6.80010359642624,52.2065791037336,2012,Meubilair,2012,91 DORP BOEKELO,Meubilering,stuks,Kuhlkamp Buitenhout,1B4BAFF22D3A000FE0500A0A5732060A,1,32225,5257,,,,2-11-2016,goed,9-12 jaar,6-12 jaar,10,hout,1B4BAFF22F8F000FE0500A0A5732060A,Boterdijk,0,bestaand,Spelen,Groen,Speeltoestellen,6-12 jaar,Speeltoestel middel,klim-glijtoestel,EPS601AB,STADSDEEL WEST,251574.9856,469660.4828,,,
6.88244466591154,52.1966932368447,2006,Meubilair,2006,63 WESSELERBRINK N.O.,Meubilering,stuks,Giochipark,1B4BAFF22CB2000FE0500A0A5732060A,1,31957,1265,,,300,30-1-2017,goed,0-8 jaar,0-6 jaar,15,metaal,1B4BAFF22E83000FE0500A0A5732060A,Nutterbrink,0,bestaand,Spelen,Groen,Speeltoestellen,0-6 jaar,Speeltoestel klein,dubbele schommel,,STADSDEEL ZUID,257225.3246,468673.5848,,,
6.8821039348491,52.1964199206182,2012,Meubilair,2012,63 WESSELERBRINK N.O.,Meubilering,stuks,Lappsett (va 2006 Yalp),1B4BAFF22CB2000FE0500A0A5732060A,1,31958,2458,,,300,30-1-2017,goed,0-8 jaar,0-6 jaar,8,kunststof,1B4BAFF22E84000FE0500A0A5732060A,Nutterbrink,0,bestaand,Spelen,Groen,Speeltoestellen,0-6 jaar,Speeltoestel klein,tweeverenwip,,STADSDEEL ZUID,257202.6589,468642.6996,,,
6.88087235979595,52.1966628058649,2006,Meubilair,2006,63 WESSELERBRINK N.O.,Meubilering,stuks,Houtplezier,1B4BAFF22CA9000FE0500A0A5732060A,1,31960,2580,,,500,30-1-2017,goed,9-12 jaar,6-12 jaar,12,kunststof,1B4BAFF22E86000FE0500A0A5732060A,Agelobrink,0,bestaand,Spelen,Groen,Speeltoestellen,6-12 jaar,Speeltoestel klein,speelhuisje,,STADSDEEL ZUID,257117.9109,468667.9844,,,
6.8808662675237,52.1966199631747,1996,Meubilair,1996,63 WESSELERBRINK N.O.,Meubilering,stuks,Nijha,1B4BAFF22CA9000FE0500A0A5732060A,1,31961,400,,,500,30-1-2017,goed,9-12 jaar,6-12 jaar,15,metaal,1B4BAFF22E87000FE0500A0A5732060A,Agelobrink,0,bestaand,Spelen,Groen,Speeltoestellen,6-12 jaar,Speeltoestel klein,duikelrek 1-delig,,STADSDEEL ZUID,257117.5926,468663.2098,,,
6.88086461527285,52.1965012377382,2001,Meubilair,2001,63 WESSELERBRINK N.O.,Meubilering,stuks,Yalp (vh Lappsett),1B4BAFF22CA9000FE0500A0A5732060A,1,31962,2120,,,500,30-1-2017,goed,9-12 jaar,6-12 jaar,12,hout,1B4BAFF22E88000FE0500A0A5732060A,Agelobrink,0,bestaand,Spelen,Groen,Speeltoestellen,6-12 jaar,Speeltoestel klein,glijbaan,,STADSDEEL ZUID,257117.7517,468649.9999,,,
6.88282121278881,52.1954516853463,2003,Meubilair,2003,63 WESSELERBRINK N.O.,Meubilering,stuks,Nijha,1B4BAFF22B70000FE0500A0A5732060A,1,31965,2920,tel 4783833,,1000,31-1-2017,goed,9-12 jaar,6-12 jaar,15,metaal,1B4BAFF22E8B000FE0500A0A5732060A,Het Lang,0,bestaand,Spelen,Groen,Speeltoestellen,6-12 jaar,Speeltoestel klein,basket 2x,,STADSDEEL ZUID,257253.9141,468535.9997,,,
6.88253823322635,52.1952722038695,2006,Meubilair,2006,63 WESSELERBRINK N.O.,Meubilering,stuks,Lappsett (va 2006 Yalp),1B4BAFF22B70000FE0500A0A5732060A,1,31967,650,tel 4783833,,1000,31-1-2017,goed,9-12 jaar,6-12 jaar,15,hout,1B4BAFF22E8D000FE0500A0A5732060A,Het Lang,0,bestaand,Spelen,Groen,Speeltoestellen,6-12 jaar,Speeltoestel klein,zandbak vierplanks 000404,,STADSDEEL ZUID,257234.9807,468515.6344,,,
6.88210420471325,52.1956244514938,2006,Meubilair,2006,63 WESSELERBRINK N.O.,Meubilering,stuks,Nijha,1B4BAFF22B70000FE0500A0A5732060A,1,31968,650,tel 4783833,,1000,31-1-2017,goed,9-12 jaar,6-12 jaar,20,metaal,1B4BAFF22E8E000FE0500A0A5732060A,Het Lang,0,bestaand,Spelen,Groen,Speeltoestellen,6-12 jaar,Speeltoestel klein,duikelrek 3-delig,,STADSDEEL ZUID,257204.5016,468554.2083,,,
6.88206378996278,52.1952736656308,2015,Meubilair,2015,63 WESSELERBRINK N.O.,Meubilering,stuks,Flexibilo,1B4BAFF22B70000FE0500A0A5732060A,1,31969,1265,tel 4783833,,1000,31-1-2017,goed,9-12 jaar,6-12 jaar,15,kunststof,1B4BAFF22E8F000FE0500A0A5732060A,Het Lang,0,bestaand,Spelen,Groen,Speeltoestellen,6-12 jaar,Speeltoestel klein,dubbele schommel,,STADSDEEL ZUID,257202.5432,468515.1283,,,
6.88222396996513,52.1952973032214,2015,Meubilair,2015,63 WESSELERBRINK N.O.,Meubilering,stuks,Arkema,1B4BAFF22B70000FE0500A0A5732060A,1,31970,2900,tel 4783833,,1000,31-1-2017,goed,9-12 jaar,6-12 jaar,15,metaal,1B4BAFF22E90000FE0500A0A5732060A,Het Lang,0,bestaand,Spelen,Groen,Speeltoestellen,6-12 jaar,Speeltoestel middel,klim- gljitoestel,SKU.1002,STADSDEEL ZUID,257213.4393,468517.9836,,,
6.88111019500684,52.195565500062,2010,Meubilair,2010,63 WESSELERBRINK N.O.,Meubilering,stuks,Lappsett (va 2006 Yalp),1B4BAFF22CAC000FE0500A0A5732060A,1,31971,2400,,,300,31-1-2017,matig,0-8 jaar,0-6 jaar,15,hout,1B4BAFF22E91000FE0500A0A5732060A,Ootmarsumbrink,0,bestaand,Spelen,Groen,Speeltoestellen,0-6 jaar,Speeltoestel klein,zandbak,,STADSDEEL ZUID,257136.6842,468546.2499,,,
6.88052901854207,52.1944606140865,2011,Meubilair,2011,63 WESSELERBRINK N.O.,Meubilering,stuks,Lappsett (va 2006 Yalp),1B4BAFF22CB8000FE0500A0A5732060A,1,31977,1980,,,450,31-1-2017,goed,9-12 jaar,6-12 jaar,10,hout,1B4BAFF22E97000FE0500A0A5732060A,Lattropbrink,0,bestaand,Spelen,Groen,Speeltoestellen,6-12 jaar,Speeltoestel klein,zandbak,,STADSDEEL ZUID,257099.4849,468422.5189,,,
6.8804658755405,52.1944003738136,2011,Meubilair,2011,63 WESSELERBRINK N.O.,Meubilering,stuks,Kompan BV,1B4BAFF22CB8000FE0500A0A5732060A,1,31978,1150,,,450,31-1-2017,goed,9-12 jaar,6-12 jaar,10,hout,1B4BAFF22E98000FE0500A0A5732060A,Lattropbrink,0,bestaand,Spelen,Groen,Speeltoestellen,6-12 jaar,Speeltoestel klein,veerelementklaverblad,,STADSDEEL ZUID,257095.3062,468415.7286,,,
