Nummer;Totaal van;Jaar;Maand;Nationaliteit;Aantal Inbewaringstelling na ID-onderzoek
1;Jaar;2018;;;2310
2;Jaar, Maand;2018;1;;210
2;Jaar, Maand;2018;2;;210
2;Jaar, Maand;2018;3;;190
2;Jaar, Maand;2018;4;;170
2;Jaar, Maand;2018;5;;210
2;Jaar, Maand;2018;6;;160
2;Jaar, Maand;2018;7;;220
2;Jaar, Maand;2018;8;;200
2;Jaar, Maand;2018;9;;210
2;Jaar, Maand;2018;10;;180
2;Jaar, Maand;2018;11;;220
2;Jaar, Maand;2018;12;;140
3;Jaar, Nationaliteit;2018;;Afghaanse;80
3;Jaar, Nationaliteit;2018;;Albanese;510
3;Jaar, Nationaliteit;2018;;Algerijnse;240
3;Jaar, Nationaliteit;2018;;Armeense;20
3;Jaar, Nationaliteit;2018;;Braziliaanse;10
3;Jaar, Nationaliteit;2018;;Burger van Bosnië-Herzegovina;10
3;Jaar, Nationaliteit;2018;;Burger van de Bondsrepubliek Duitsland;10
3;Jaar, Nationaliteit;2018;;Burkinese;10
3;Jaar, Nationaliteit;2018;;Chileense;10
3;Jaar, Nationaliteit;2018;;Chinese;10
3;Jaar, Nationaliteit;2018;;Colombiaanse;20
3;Jaar, Nationaliteit;2018;;Egyptische;40
3;Jaar, Nationaliteit;2018;;Eritrese;60
3;Jaar, Nationaliteit;2018;;Ethiopische;20
3;Jaar, Nationaliteit;2018;;Gambiaanse;10
3;Jaar, Nationaliteit;2018;;Georgische;40
3;Jaar, Nationaliteit;2018;;Ghanese;20
3;Jaar, Nationaliteit;2018;;Guinese;20
3;Jaar, Nationaliteit;2018;;Indiase;30
3;Jaar, Nationaliteit;2018;;Iraakse;40
3;Jaar, Nationaliteit;2018;;Iraanse;20
3;Jaar, Nationaliteit;2018;;Italiaanse;10
3;Jaar, Nationaliteit;2018;;Ivoriaanse;10
3;Jaar, Nationaliteit;2018;;Jamaicaanse;10
3;Jaar, Nationaliteit;2018;;Joegoslavische;10
3;Jaar, Nationaliteit;2018;;Kameroense;10
3;Jaar, Nationaliteit;2018;;Liberiaanse;10
3;Jaar, Nationaliteit;2018;;Libische;60
3;Jaar, Nationaliteit;2018;;Malinese;10
3;Jaar, Nationaliteit;2018;;Marokkaanse;380
3;Jaar, Nationaliteit;2018;;Mongolische;10
3;Jaar, Nationaliteit;2018;;Nepalese;10
3;Jaar, Nationaliteit;2018;;Nigeriaanse;40
3;Jaar, Nationaliteit;2018;;Oekraïense;30
3;Jaar, Nationaliteit;2018;;Onbekend;40
3;Jaar, Nationaliteit;2018;;Pakistaanse;20
3;Jaar, Nationaliteit;2018;;Palestijnse;10
3;Jaar, Nationaliteit;2018;;Poolse;60
3;Jaar, Nationaliteit;2018;;Roemeense;10
3;Jaar, Nationaliteit;2018;;Russische;20
3;Jaar, Nationaliteit;2018;;Servische;10
3;Jaar, Nationaliteit;2018;;Sierra Leoonse;20
3;Jaar, Nationaliteit;2018;;Soedanese;20
3;Jaar, Nationaliteit;2018;;Somalische;10
3;Jaar, Nationaliteit;2018;;Sri Lankaanse;10
3;Jaar, Nationaliteit;2018;;Surinaamse;50
3;Jaar, Nationaliteit;2018;;Syrische;20
3;Jaar, Nationaliteit;2018;;Tunesische;50
3;Jaar, Nationaliteit;2018;;Turkse;50
3;Jaar, Nationaliteit;2018;;Ugandese;10
3;Jaar, Nationaliteit;2018;;Venezolaanse;10
