Nummer;Totaal van;Jaar;Maand;Procedure categorie;Verblijfscluster;Nationaliteit;Aantal aanvragen
1;Jaar;2021;*Alle*;*Alle*;*Alle*;*Alle*;95270
2;Jaar, Maand;2021;01;*Alle*;*Alle*;*Alle*;5270
2;Jaar, Maand;2021;02;*Alle*;*Alle*;*Alle*;4800
2;Jaar, Maand;2021;03;*Alle*;*Alle*;*Alle*;6020
2;Jaar, Maand;2021;04;*Alle*;*Alle*;*Alle*;5260
2;Jaar, Maand;2021;05;*Alle*;*Alle*;*Alle*;6490
2;Jaar, Maand;2021;06;*Alle*;*Alle*;*Alle*;14020
2;Jaar, Maand;2021;07;*Alle*;*Alle*;*Alle*;12940
2;Jaar, Maand;2021;08;*Alle*;*Alle*;*Alle*;7720
2;Jaar, Maand;2021;09;*Alle*;*Alle*;*Alle*;6990
2;Jaar, Maand;2021;10;*Alle*;*Alle*;*Alle*;7230
2;Jaar, Maand;2021;11;*Alle*;*Alle*;*Alle*;9360
2;Jaar, Maand;2021;12;*Alle*;*Alle*;*Alle*;9180
3;Jaar, Procedure categorie;2021;*Alle*;TEV;*Alle*;*Alle*;65500
3;Jaar, Procedure categorie;2021;*Alle*;VVR;*Alle*;*Alle*;29780
4;Jaar, Maand, Procedure categorie;2021;01;TEV;*Alle*;*Alle*;3030
4;Jaar, Maand, Procedure categorie;2021;01;VVR;*Alle*;*Alle*;2250
4;Jaar, Maand, Procedure categorie;2021;02;TEV;*Alle*;*Alle*;3020
4;Jaar, Maand, Procedure categorie;2021;02;VVR;*Alle*;*Alle*;1780
4;Jaar, Maand, Procedure categorie;2021;03;TEV;*Alle*;*Alle*;3790
4;Jaar, Maand, Procedure categorie;2021;03;VVR;*Alle*;*Alle*;2220
4;Jaar, Maand, Procedure categorie;2021;04;TEV;*Alle*;*Alle*;3410
4;Jaar, Maand, Procedure categorie;2021;04;VVR;*Alle*;*Alle*;1850
4;Jaar, Maand, Procedure categorie;2021;05;TEV;*Alle*;*Alle*;4240
