FID,name,folder,group_,urlbig,rdx,rdy,se_anno_cad_data,gdb_geomattr_data,shape
zn_helicopterfotos_2010_09.1,jvh_2233.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2010-09/,a2_hetgroenewoud,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2010-09/jvh_2233.jpg,154164.4767,394394.0898,,,POINT (154164.47700000182 394394.08999999985)
zn_helicopterfotos_2010_09.2,jvh_2234.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2010-09/,a2_hetgroenewoud,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2010-09/jvh_2234.jpg,154178.7127,394480.864,,,POINT (154178.71299999952 394480.86400000006)
zn_helicopterfotos_2010_09.3,jvh_2235.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2010-09/,a2_hetgroenewoud,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2010-09/jvh_2235.jpg,154191.9679,394508.6749,,,POINT (154191.96799999848 394508.67500000075)
zn_helicopterfotos_2010_09.4,jvh_2236.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2010-09/,a2_hetgroenewoud,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2010-09/jvh_2236.jpg,154208.5529,394535.3728,,,POINT (154208.55299999937 394535.3729999997)
zn_helicopterfotos_2010_09.5,jvh_2237.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2010-09/,a2_hetgroenewoud,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2010-09/jvh_2237.jpg,154227.8432,394560.9578,,,POINT (154227.84299999848 394560.95800000057)
zn_helicopterfotos_2010_09.6,jvh_2238.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2010-09/,a2_hetgroenewoud,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2010-09/jvh_2238.jpg,154298.8921,394623.2489,,,POINT (154298.89200000092 394623.2490000017)
zn_helicopterfotos_2010_09.7,jvh_2239.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2010-09/,a2_hetgroenewoud,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2010-09/jvh_2239.jpg,154428.7639,394643.2585,,,POINT (154428.76399999857 394643.2589999996)
zn_helicopterfotos_2010_09.8,jvh_2612.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_leenderheide-limbgrens/2010-09/,a2_leenderheide-limbgrens,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_leenderheide-limbgrens/2010-09/jvh_2612.jpg,162900.5962,379934.1862,,,POINT (162900.59600000083 379934.1860000007)
zn_helicopterfotos_2010_09.9,jvh_2613.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_leenderheide-limbgrens/2010-09/,a2_leenderheide-limbgrens,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_leenderheide-limbgrens/2010-09/jvh_2613.jpg,163118.8523,379676.4291,,,POINT (163118.85200000182 379676.4290000014)
zn_helicopterfotos_2010_09.10,jvh_2585.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-09/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-09/jvh_2585.jpg,156392.4674,385715.4902,,,POINT (156392.46700000018 385715.48999999836)
zn_helicopterfotos_2010_09.11,jvh_2586.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-09/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-09/jvh_2586.jpg,156306.0321,385912.3816,,,POINT (156306.03200000152 385912.3819999993)
zn_helicopterfotos_2010_09.12,jvh_2587.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-09/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-09/jvh_2587.jpg,156294.2805,385940.1914,,,POINT (156294.2809999995 385940.19099999964)
zn_helicopterfotos_2010_09.13,jvh_2588.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-09/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-09/jvh_2588.jpg,156249.5678,386054.7688,,,POINT (156249.56799999997 386054.76900000125)
zn_helicopterfotos_2010_09.14,jvh_2589.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-09/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-09/jvh_2589.jpg,156202.7647,386201.609,,,POINT (156202.7650000006 386201.6090000011)
zn_helicopterfotos_2010_09.15,jvh_2590.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-09/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-09/jvh_2590.jpg,156194.2106,386230.5323,,,POINT (156194.2109999992 386230.5320000015)
zn_helicopterfotos_2010_09.16,jvh_2591.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-09/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-09/jvh_2591.jpg,156185.8651,386259.4557,,,POINT (156185.86499999836 386259.45600000024)
zn_helicopterfotos_2010_09.17,jvh_2592.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-09/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-09/jvh_2592.jpg,156162.4962,386348.4512,,,POINT (156162.49599999934 386348.4510000013)
zn_helicopterfotos_2010_09.18,jvh_2593.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-09/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-09/jvh_2593.jpg,156154.9849,386377.3748,,,POINT (156154.9849999994 386377.375)
zn_helicopterfotos_2010_09.19,jvh_2594.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-09/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-09/jvh_2594.jpg,156141.0741,386436.3348,,,POINT (156141.07400000095 386436.3350000009)
zn_helicopterfotos_2010_09.20,jvh_2595.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-09/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-09/jvh_2595.jpg,156113.595,386580.9553,,,POINT (156113.5949999988 386580.9549999982)
zn_helicopterfotos_2010_09.21,jvh_2596.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-09/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-09/jvh_2596.jpg,156080.4765,386785.6505,,,POINT (156080.47700000182 386785.65100000054)
zn_helicopterfotos_2010_09.22,jvh_2597.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-09/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-09/jvh_2597.jpg,156067.6791,386845.7234,,,POINT (156067.6790000014 386845.72300000116)
zn_helicopterfotos_2010_09.23,jvh_2598.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-09/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2010-09/jvh_2598.jpg,156047.2324,386938.0577,,,POINT (156047.23200000077 386938.05799999833)
zn_helicopterfotos_2010_09.24,jvh_3057.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2010-09_trace_vucht/,a2_rondweg_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2010-09_trace_vucht/jvh_3057.jpg,146650.6597,411027.6213,,,POINT (146650.66000000015 411027.62099999934)
zn_helicopterfotos_2010_09.25,jvh_3058.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2010-09_trace_vucht/,a2_rondweg_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2010-09_trace_vucht/jvh_3058.jpg,146683.5804,411030.9044,,,POINT (146683.5799999982 411030.90399999917)
