Jaar;Ketennationaliteit;Aantal unieke vreemdelingen
2020;Algerijnse;575
2020;Marokkaanse;503
2020;Tunesische;124
2020;Libische;121
2020;Syrische;112
2020;Nigeriaanse;85
2020;Iraanse;67
2020;Georgische;59
2020;Iraakse;48
2020;Belarussische;47
2020;Gambiaanse;43
2020;Eritrese;39
2020;Onbekend;38
2020;Afghaanse;29
2020;Guinese;27
2020;Somalische;26
2020;Russische;25
2020;Moldavische;20
2020;Egyptische;18
2020;Oekraïense;17
2020;Soedanese;15
2020;Turkse;15
2020;Azerbeidzjaanse;14
2020;Jemenitische;11
2020;Burger van de Republiek Noord-Macedonië;10
2020;Pakistaanse;10
2020;Staatloos;9
2020;Ethiopische;9
2020;Mongolische;9
2020;Sierra Leoonse;8
2020;Armeense;8
2020;Jordaanse;8
2020;Palestijnse;7
2020;Ugandese;6
2020;Ghanese;6
2020;Senegalese;6
2020;Servische;6
2020;Chinese;5
2020;Albanese;5
2020;Vietnamese;5
2020;Libanese;4
2020;Colombiaanse;4
2020;Guinee-Bissause;4
2020;Cubaanse;4
2020;Kameroense;4
2020;Malinese;3
2020;Tsjadische;3
2020;Letse;3
2020;Burger van Bosnië-Herzegovina;3
2020;Surinaamse;3
2020;Kazachse;3
2020;Mauritaanse;2
2020;Saoedi-Arabische;2
2020;Salvadoraanse;2
2020;Israëlische;2
2020;Jamaicaanse;2
2020;Venezolaanse;2
2020;Braziliaanse;2
2020;Nigerese;2
2020;Ivoriaanse;2
2020;Burger van Democratische Republiek Congo;2
2020;Montenegrijnse;2
2020;Liberiaanse;2
2020;Zuid-Afrikaanse;1
2020;Togolese;1
2020;Angolese;1
2020;Burundese;1
2020;Peruaanse;1
2020;Burger van Trinidad en Tobago;1
2020;Kenyaanse;1
2020;Burger van Congo;1
2020;Oezbeekse;1
2020;Bahreinse;1
2020;Kosovaarse;1
2020;Spaanse;1
2020;Hondurese;1
2020;Kaapverdische;1
2020;Joegoslavische;1
2019;Algerijnse;689
2019;Marokkaanse;625
2019;Libische;186
2019;Tunesische;136
2019;Georgische;110
2019;Moldavische;98
2019;Syrische;91
2019;Iraanse;85
2019;Iraakse;81
2019;Belarussische;66
2019;Nigeriaanse;65
2019;Eritrese;59
2019;Afghaanse;47
2019;Onbekend;35
2019;Gambiaanse;34
2019;Russische;30
2019;Oekraïense;29
2019;Somalische;25
2019;Guinese;21
2019;Azerbeidzjaanse;21
2019;Armeense;17
2019;Soedanese;17
2019;Turkse;16
2019;Egyptische;14
2019;Servische;12
2019;Jemenitische;10
2019;Burger van de Republiek Noord-Macedonië;10
2019;Albanese;10
2019;Mongolische;9
2019;Pakistaanse;9
2019;Libanese;8
2019;Staatloos;8
2019;Venezolaanse;7
2019;Ghanese;6
2019;Senegalese;6
2019;Malinese;6
2019;Ethiopische;6
2019;Sierra Leoonse;6
2019;Jordaanse;6
2019;Cubaanse;5
2019;Chinese;5
2019;Palestijnse;5
2019;Burger van Bosnië-Herzegovina;5
2019;Vietnamese;4
2019;Jamaicaanse;4
2019;Liberiaanse;4
2019;Dominicaanse;3
2019;Nigerese;3
2019;Sri Lankaanse;3
2019;Joegoslavische;3
2019;Ivoriaanse;3
2019;Kameroense;3
2019;Burger van Democratische Republiek Congo;3
2019;Colombiaanse;3
2019;Kazachse;2
2019;Kosovaarse;2
2019;Saoedi-Arabische;2
2019;Mauritaanse;2
2019;Roemeense;2
2019;Tsjadische;2
2019;Myanmarese;2
2019;Kroatische;1
2019;Bahamaanse;1
2019;Braziliaanse;1
2019;Italiaanse;1
2019;Surinaamse;1
2019;Nederlandse;1
2019;Burger van de Bondsrepubliek Duitsland;1
2019;Montenegrijnse;1
2019;Saint Luciaanse;1
2019;Tadzjiekse;1
2019;Burger van Trinidad en Tobago;1
2019;Namibische;1
2019;Burger van Congo;1
2019;Angolese;1
2019;Guinee-Bissause;1
2019;Israëlische;1
2019;Filipijnse;1
2019;Kirgizische;1
2019;Indiase;1
