CASE ID,SOURCE,DEPARTMENT,WORK GROUP,REQUEST TYPE,CREATION MONTH,CREATION YEAR,STATUS,EXCEEDED EST TIMEFRAME,CLOSED DATE,CLOSED MONTH,CLOSED YEAR,DAYS TO CLOSE,STREET ADDRESS,ADDRESS WITH GEOCODE,ZIP CODE,NEIGHBORHOOD,COUNCIL DISTRICT,PARCEL ID NO,LATITUDE,LONGITUDE,Neighborhood Census,Council Districts,County Boundary,Zip Codes
2013168403,PHONE,Public Works,Public Works-Solid Waste-,Trash - Missed by City,12,2013,RESOL,N,12/24/2013,12,2013,1,4438 HARRISON ST,"4438 HARRISON ST64110
(39.045774, -94.574205)",64110,South Hyde Park,4,139131,39.045774,-94.574205,191,4,7,165
2012094343,PHONE,Public Works,Public Works-Solid Waste-,Trash - Missed by City,7,2012,RESOL,N,07/16/2012,7,2012,3,8807 E 8TH ST,"8807 E 8TH ST64125
(39.100419, -94.478778)",64125,North Blue Ridge,4,47092,39.100419,-94.478778,207,4,7,125
2013053009,PHONE,Public Works,Public Works-Solid Waste-,Trash - Missed by City,4,2013,RESOL,N,04/23/2013,4,2013,0,4024 Holmes St,"4024 Holmes St64110
(39.053553, -94.577267)",64110,South Hyde Park,4,133282,39.053553,-94.577267,191,4,7,165
2013006668,WEB,Public Works,Public Works-Solid Waste-,Trash - Missed by City,1,2013,RESOL,N,01/18/2013,1,2013,1,3908 COLLEGE AVE,"3908 COLLEGE AVE64130
(39.054771, -94.545839)",64130,Oak Park Southeast,3,29392,39.054771,-94.545839,68,3,7,157
2014027221,PHONE,Public Works,Public Works-Solid Waste-,Trash - Missed by City,3,2014,RESOL,N,03/05/2014,3,2014,1,5825 Lawn Ave,"5825 Lawn Ave64130
(39.019199, -94.531205)",64130,Swope Parkway-Elmwood,5,38085,39.019199,-94.531205,170,2,7,157
2013027338,PHONE,Public Works,Public Works-Solid Waste-,Trash - Missed by City,3,2013,RESOL,N,03/02/2013,3,2013,1,509 HARDESTY AVE,"509 HARDESTY AVE64123
(39.10664, -94.518703)",64123,South Indian Mound,4,45307,39.10664,-94.518703,192,4,7,76
2013140943,PHONE,Public Works,Public Works-Solid Waste-,Trash - Missed by City,10,2013,RESOL,N,10/14/2013,10,2013,3,5017 BROOKLYN AVE,"5017 BROOKLYN AVE64130
(39.034735, -94.558995)",64130,Blue Hills,3,138907,39.034735,-94.558995,58,3,7,157
2013075280,PHONE,Public Works,Public Works-Solid Waste-,Trash - Missed by City,6,2013,RESOL,N,06/05/2013,6,2013,1,904 E 43rd St,"904 E 43rd St64110
(39.049108, -94.574513)",64110,South Hyde Park,4,133697,39.049108,-94.574513,191,4,7,165
2012063347,PHONE,Public Works,Public Works-Solid Waste-,Trash - Missed by City,5,2012,RESOL,N,05/14/2012,5,2012,0,20 E 32nd St,"20 E 32nd St64111
(39.069384, -94.583999)",64111,Broadway Gillham,4,127641,39.069384,-94.583999,2,4,7,50
2014038176,PHONE,Public Works,Public Works-Solid Waste-,Trash - Missed by City,3,2014,RESOL,N,03/31/2014,3,2014,3,5104 Brooklyn Ave,"5104 Brooklyn Ave64130
(39.033726, -94.55975)",64130,Blue Hills,5,145645,39.033726,-94.55975,58,2,7,157
