CASE ID,SOURCE,DEPARTMENT,WORK GROUP,REQUEST TYPE,CATEGORY,TYPE,DETAIL,CREATION DATE,CREATION MONTH,CREATION YEAR,STATUS,EXCEEDED EST TIMEFRAME,CLOSED DATE,CLOSED MONTH,CLOSED YEAR,DAYS TO CLOSE,STREET ADDRESS,ADDRESS WITH GEOCODE,ZIP CODE,NEIGHBORHOOD,COUNCIL DISTRICT,PARCEL ID NO,LATITUDE,LONGITUDE,CASE URL,30-60-90 Days Open Window,Neighborhood Census,Council Districts,County Boundary,Zip Codes
2021026634,PHONE,NHS,NHS-Dangerous Buildings-,Prop/Build/Construct-Dangerous Building-On list,Property / Buildings / Construction,Dangerous Building,Standard,05/04/2021,5,2021,RESOL,Y,09/23/2021,9,2021,142,4043 Kenwood Ave,"4043 Kenwood Ave64110
(39.052983, -94.577808)",64110,South Hyde Park,4,133291,39.052983,-94.577808,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021026634,,191,4,7,165
2021024804,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Property / Buildings / Construction,Property Maintenance,Other Property Issue,04/05/2021,4,2021,RESOL,Y,06/16/2021,6,2021,72,4043 Kenwood Ave,"4043 Kenwood Ave64110
(39.052983, -94.577808)",64110,South Hyde Park,4,133291,39.052983,-94.577808,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021024804,,191,4,7,165
2021024612,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Property / Buildings / Construction,Property Maintenance,Other Property Issue,04/01/2021,4,2021,RESOL,Y,06/01/2021,6,2021,61,1008 E 40th St,"1008 E 40th St64110
(39.054572, -94.57285)",64110,South Hyde Park,4,133122,39.054572,-94.57285,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021024612,,191,4,7,165
2021024271,WEB,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Trash on Private Property,03/25/2021,3,2021,RESOL,Y,07/14/2021,7,2021,111,1000 Brush Creek Blvd,"1000 Brush Creek Blvd64110
(39.043824, -94.573676)",64110,South Hyde Park,4,139281,39.043824,-94.573676,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021024271,,191,4,7,165
2021023503,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Trash on Private Property,03/12/2021,3,2021,RESOL,Y,05/14/2021,5,2021,63,4637 Harrison St,"4637 Harrison St64110
(39.042143, -94.573771)",64110,South Hyde Park,4,139355,39.042143,-94.573771,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021023503,,191,4,7,165
2021023274,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Trash on Private Property,03/10/2021,3,2021,RESOL,Y,05/17/2021,5,2021,68,3230 Troost Ave,"3230 Troost Ave64109
(39.067293, -94.571882)",64109,North Hyde Park,4,128156,39.067293,-94.571882,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021023274,,41,4,7,19
2021022979,PHONE,Health,Health-Noise Control-,Public Health-Noise-Music,Public Health,Noise,Music,03/05/2021,3,2021,RESOL,N,03/05/2021,3,2021,0,3935 Holmes St,"3935 Holmes St64110
(39.054919, -94.576513)",64110,South Hyde Park,4,133043,39.054919,-94.576513,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021022979,,191,4,7,165
2021022858,PHONE,Health,Health-Healthy Homes-,Public Health-Services-Healthy Homes Information,Public Health,Services,Healthy Homes Information,03/04/2021,3,2021,RESOL,N,03/05/2021,3,2021,1,4110 Charlotte St,"4110 Charlotte St64110
(39.052255, -94.576174)",64110,South Hyde Park,4,133596,39.052255,-94.576174,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021022858,,191,4,7,165
2021022797,WEB,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Removal-Stump,Trees,Removal,Stump,03/03/2021,3,2021,RESOL,N,03/10/2021,3,2021,7,4446 Harrison St,"4446 Harrison St64110
(39.045495, -94.574224)",64110,South Hyde Park,4,139133,39.045495,-94.574224,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021022797,,191,4,7,165
2021022795,WEB,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Trimming-Tree Limbs,Trees,Trimming,Tree Limbs,03/03/2021,3,2021,RESOL,N,03/10/2021,3,2021,7,4207 Harrison St,"4207 Harrison St64110
(39.050341, -94.573317)",64110,South Hyde Park,4,133683,39.050341,-94.573317,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021022795,,191,4,7,165
2021022794,WEB,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Trimming-Tree Limbs,Trees,Trimming,Tree Limbs,03/03/2021,3,2021,RESOL,N,03/10/2021,3,2021,7,4427 Harrison St,"4427 Harrison St64110
(39.046079, -94.573537)",64110,South Hyde Park,4,139166,39.046079,-94.573537,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021022794,,191,4,7,165
