"case_id","source","department","work_group","request_type","status","exceeded_est_timeframe","closed_date","zip_code","neighborhood","council_district","parcel_id_no","address_with_geocode","ycoordinate","xcoordinate"
"2012003125","PHONE","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","RESOL","N","2012-01-10T00:00:00.000","64137","Fairlane","5","57037","POINT (-94.522665 38.949916)","38.949916","-94.522665"
"2012002633","PHONE","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","RESOL","N","2012-01-10T00:00:00.000","64129","Western Blue Township","3","47778","POINT (-94.481026 39.064882)","39.064882","-94.481026"
"2012002993","PHONE","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","RESOL","N","2012-01-10T00:00:00.000","64132","Noble And Gregory Ridge","5","255416","POINT (-94.555767 38.993509)","38.993509","-94.555767"
"2012002617","WEB","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","RESOL","N","2012-01-10T00:00:00.000","64151","Line Creek And Northern Height","2","164684","POINT (-94.611097 39.214172)","39.214172","-94.611097"
"2012002959","PHONE","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","RESOL","N","2012-01-10T00:00:00.000","64119","Foxwoods-Carriage Hills","1","90010","POINT (-94.527203 39.197248)","39.197248","-94.527203"
"2012003257","PHONE","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","RESOL","N","2012-01-10T00:00:00.000","64151","The Coves","2","219926","POINT (-94.652529 39.238371)","39.238371","-94.652529"
"2012002999","PHONE","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","RESOL","N","2012-01-10T00:00:00.000","64132","Noble And Gregory Ridge","5","3569","POINT (-94.556332 38.994676)","38.994676","-94.556332"
"2012002322","EMAIL","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","RESOL","Y","2012-01-11T00:00:00.000","64131","Legacy East","5","150728","POINT (-94.569007 38.96978)","38.96978","-94.569007"
"2012003605","PHONE","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","RESOL","N","2012-01-11T00:00:00.000","64134","Ruskin Heights","6","71847","POINT (-94.502182 38.927663)","38.927663","-94.502182"
"2012003843","PHONE","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","RESOL","N","2012-01-11T00:00:00.000","64124","Scarritt Point","4","42005","POINT (-94.53839 39.108859)","39.108859","-94.53839"
"2012003628","PHONE","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","RESOL","N","2012-01-11T00:00:00.000","64127","Washington Wheatley","3","16242","POINT (-94.551931 39.081382)","39.081382","-94.551931"
"2012006424","PHONE","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","RESOL","N","2012-01-18T00:00:00.000","64130","Blue Hills","3","138824","POINT (-94.55556 39.035352)","39.035352","-94.55556"
"2012006440","PHONE","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","RESOL","N","2012-01-18T00:00:00.000","64129","Cunningham Ridge","3","48162","POINT (-94.478113 39.05898)","39.05898","-94.478113"
"2012006029","WEB","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","RESOL","N","2012-01-18T00:00:00.000","64130","Blue Hills","3","138972","POINT (-94.556115 39.035801)","39.035801","-94.556115"
"2012006142","PHONE","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","RESOL","N","2012-01-18T00:00:00.000","64125","Sheffield","4","5549","POINT (-94.510675 39.102218)","39.102218","-94.510675"
"2012006157","PHONE","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","RESOL","N","2012-01-18T00:00:00.000","64131","Tower Homes","6","117762","POINT (-94.583659 38.991638)","38.991638","-94.583659"
"2012006170","PHONE","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","RESOL","N","2012-01-19T00:00:00.000","64130","Blue Hills","3","138984","POINT (-94.555435 39.0366)","39.0366","-94.555435"
"2012007233","PHONE","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","RESOL","N","2012-01-19T00:00:00.000","64137","Calico Farms","6","62322","POINT (-94.550273 38.920248)","38.920248","-94.550273"
"2012007186","PHONE","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","RESOL","N","2012-01-19T00:00:00.000","64154","KCI & 2nd Creek","2","231393","POINT (-94.650139 39.293791)","39.293791","-94.650139"
"2012006228","PHONE","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","RESOL","N","2012-01-19T00:00:00.000","64130","Blue Hills","3","138959","POINT (-94.556728 39.037211)","39.037211","-94.556728"
"2012007184","PHONE","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","RESOL","N","2012-01-19T00:00:00.000","64154","KCI & 2nd Creek","2","171450","POINT (-94.654769 39.294185)","39.294185","-94.654769"
"2012006855","WEB","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","RESOL","N","2012-01-19T00:00:00.000","64130","Blue Hills","3","239942","POINT (-94.557112 39.037667)","39.037667","-94.557112"
"2012007458","PHONE","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","RESOL","N","2012-01-19T00:00:00.000","64130","Vineyard Northwest","3","33770","POINT (-94.537166 39.044697)","39.044697","-94.537166"
"2012006031","WEB","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","RESOL","Y","2012-01-19T00:00:00.000","64130","Blue Hills","3","263717","POINT (-94.556166 39.037145)","39.037145","-94.556166"
"2012007762","EMAIL","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","RESOL","N","2012-01-20T00:00:00.000","64132","Marlborough Heights/Marlborough Pride","5","117079","POINT (-94.56661 38.981564)","38.981564","-94.56661"
"2012008084","EMAIL","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","RESOL","N","2012-01-20T00:00:00.000","64128","South Blue Valley","3","21479","POINT (-94.516269 39.075424)","39.075424","-94.516269"
"2012010317","PHONE","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","RESOL","N","2012-01-26T00:00:00.000","64154","KCI & 2nd Creek","2","171452","POINT (-94.653998 39.289984)","39.289984","-94.653998"
"2012010256","PHONE","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","RESOL","N","2012-01-26T00:00:00.000","64124","Lykins","3","7826","POINT (-94.527716 39.105075)","39.105075","-94.527716"
