CASE ID,SOURCE,DEPARTMENT,WORK GROUP,REQUEST TYPE,CREATION MONTH,CREATION YEAR,STATUS,EXCEEDED EST TIMEFRAME,CLOSED DATE,CLOSED MONTH,CLOSED YEAR,DAYS TO CLOSE,STREET ADDRESS,ADDRESS WITH GEOCODE,ZIP CODE,NEIGHBORHOOD,COUNCIL DISTRICT,PARCEL ID NO,LATITUDE,LONGITUDE,Neighborhood Census,Council Districts,County Boundary,Zip Codes
2019184590,WEB,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Trimming-Tree Limbs,10,2019,RESOL,Y,12/04/2019,12,2019,40,10901 Blue Ridge Blvd,"10901 Blue Ridge Blvd64134
(38.924085, -94.507192)",64134,Ruskin Heights,6,59546,38.924085,-94.507192,190,1,7,143
2020040011,EMAIL,Parks and Rec,Parks and Rec-Landscape Services-Forestry Tech,Trees-Services-Service Issue / Problem,3,2020,RESOL,Y,04/06/2020,4,2020,20,7800 N Olive St,"7800 N Olive St64118
(39.234526, -94.551529)",64118,Ridgefield,1,94704,39.234526,-94.551529,164,6,4,154
2020088248,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Trimming-Tree Limbs,6,2020,RESOL,Y,07/22/2020,7,2020,26,6 NE 101st Pl,"6 NE 101st Pl64155
(39.278114, -94.579507)",64155,Meadowbrook Heights,2,103258,39.278114,-94.579507,104,5,4,82
2019184810,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Trimming-Tree Limbs,10,2019,RESOL,Y,11/13/2019,11,2019,19,1921 E 12th St,"1921 E 12th St64127
(39.098828, -94.558755)",64127,Forgotten Homes,3,12379,39.098828,-94.558755,100,3,7,95
2019184789,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Trimming-Tree Limbs,10,2019,RESOL,N,10/26/2019,10,2019,1,10921 McKinley St,"10921 McKinley St64134
(38.925071, -94.488724)",64134,Ruskin Hills,6,71608,38.925071,-94.488724,200,1,7,143
2019184867,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Trimming-Block Pruning,10,2019,RESOL,Y,11/21/2019,11,2019,27,6146 Kenwood Ave,"6146 Kenwood Ave64110
(39.015265, -94.580576)",64110,Western 49-63,6,106139,39.015265,-94.580576,235,1,7,165
2019184715,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Trimming-Tree Limbs,10,2019,RESOL,Y,12/04/2019,12,2019,40,205 W 53rd Ter,"205 W 53rd Ter64112
(39.029904, -94.590438)",64112,Countryside,4,143846,39.029904,-94.590438,65,4,7,44
2019134253,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Trimming-Block Pruning,7,2019,RESOL,Y,10/31/2019,10,2019,106,7749 E 96th St,"7749 E 96th St64134
(38.949846, -94.499019)",64134,Bannister Acres,5,69590,38.949846,-94.499019,120,2,7,143
2020086780,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Storm Damage-Tree Limb / Brush,6,2020,RESOL,N,06/26/2020,6,2020,3,600 W 85th St,"600 W 85th St64114
(38.974587, -94.597251)",64114,West Waldo,6,121234,38.974587,-94.597251,141,1,7,162
2020087138,TWIR,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Trimming-Visibility,6,2020,RESOL,N,06/26/2020,6,2020,2,3915 Gillham Rd,"3915 Gillham Rd64110
(39.054611, -94.578729)",64110,South Hyde Park,4,133308,39.054611,-94.578729,191,4,7,165
2020087481,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Removal-Tree Limbs,6,2020,RESOL,N,06/26/2020,6,2020,2,5720 Olive St,"5720 Olive St64130
(39.022186, -94.558118)",64130,Blue Hills,5,148301,39.022186,-94.558118,58,2,7,157
2019201190,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Trimming-Tree Limbs,12,2019,RESOL,N,12/12/2019,12,2019,3,1105 W 96th Ter,"1105 W 96th Ter64114
(38.953129, -94.604578)",64114,Lea Manor,6,152702,38.953129,-94.604578,210,1,7,162
2020088829,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Storm Damage-Tree Limb / Brush,6,2020,RESOL,Y,07/11/2020,7,2020,14,4829 Eastwood Dr,"4829 Eastwood Dr64129
(39.03681, -94.5126)",64129,Eastwood Hills West,5,54063,39.03681,-94.5126,20,2,7,155
2019201680,EMAIL,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Trimming-Tree Limbs,12,2019,RESOL,N,12/10/2019,12,2019,0,805 W 89th Ter,"805 W 89th Ter64114
(38.96605, -94.60037)",64114,Western Hills,6,149141,38.96605,-94.60037,237,1,7,162
