CASE ID,SOURCE,DEPARTMENT,WORK GROUP,REQUEST TYPE,CREATION MONTH,CREATION YEAR,STATUS,EXCEEDED EST TIMEFRAME,CLOSED DATE,CLOSED MONTH,CLOSED YEAR,DAYS TO CLOSE,STREET ADDRESS,ADDRESS WITH GEOCODE,ZIP CODE,NEIGHBORHOOD,COUNCIL DISTRICT,PARCEL ID NO,LATITUDE,LONGITUDE,Neighborhood Census,Council Districts,County Boundary,Zip Codes
2013009573,PHONE,City Managers Office,City Managers Office-311 Call Center-Support,Illegal Dumping on Right of Way,1,2013,RESOL,N,01/26/2013,1,2013,1,3027 Highland Ave,"3027 Highland Ave64109
(39.071025, -94.562882)",64109,Mount Hope,3,27389,39.071025,-94.562882,66,3,7,19
2013113441,PHONE,City Managers Office,City Managers Office-311 Call Center-Support,Illegal Dumping on Right of Way,8,2013,RESOL,Y,08/20/2013,8,2013,7,7315 NW 73RD TER,"7315 NW 73RD TER64152
(39.227676, -94.665277)",64152,Park Forest,2,170625,39.227676,-94.665277,182,5,3,77
2013156738,PHONE,City Managers Office,City Managers Office-311 Call Center-Support,Illegal Dumping on Right of Way,11,2013,RESOL,N,11/19/2013,11,2013,1,2410 INDIANA AVE,"2410 INDIANA AVE64127
(39.082437, -94.5434)",64127,Washington Wheatley,3,15965,39.082437,-94.5434,233,3,7,95
2013160082,PHONE,City Managers Office,City Managers Office-311 Call Center-Support,Illegal Dumping on Right of Way,11,2013,RESOL,Y,02/20/2014,2,2014,85,2306 Michigan Ave,"2306 Michigan Ave64127
(39.084418, -94.56056)",64127,Wendell Phillips,3,14313,39.084418,-94.56056,234,3,7,95
2014098645,PHONE,NHS,NHS-Solid Waste-Illegal Dumping,Illegal Dumping on Property,7,2014,RESOL,N,08/01/2014,8,2014,2,3122 E 9th St,"3122 E 9th St64124
(39.102576, -94.544841)",64124,Independence Plaza,3,10279,39.102576,-94.544841,109,3,7,70
2013103823,PHONE,NHS,NHS-Solid Waste-Illegal Dumping,Illegal Dumping on Property,7,2013,RESOL,N,07/26/2013,7,2013,2,333 N WHEELING AVE,"333 N WHEELING AVE64123
(35.797519, -103.890579)",64123,,,0,35.797519,-103.890579,,,,
2014029005,WEB,NHS,NHS-Solid Waste-Illegal Dumping,Illegal Dumping on Property,3,2014,RESOL,N,03/14/2014,3,2014,5,4049 Forest Ave,"4049 Forest Ave64110
(39.052579, -94.570759)",64110,Manheim Park,3,135631,39.052579,-94.570759,204,3,7,165
2013138666,PHONE,NHS,NHS-Solid Waste-Illegal Dumping,Illegal Dumping on Property,10,2013,RESOL,N,10/09/2013,10,2013,2,1316 E 63rd St,"1316 E 63rd St64110
(39.01342, -94.571392)",64110,Eastern 49-63,5,105184,39.01342,-94.571392,1,2,7,165
2014127876,WEB,NHS,NHS-Solid Waste-Illegal Dumping,Illegal Dumping on Property,10,2014,RESOL,N,10/08/2014,10,2014,5,6201 E 10th St,"6201 E 10th St64126
(39.100004, -94.509695)",64126,Sheffield,4,5875,39.100004,-94.509695,218,4,7,94
2014066749,PHONE,NHS,NHS-Solid Waste-Illegal Dumping,Illegal Dumping on Property,5,2014,RESOL,N,05/29/2014,5,2014,0,4325 Prospect Ave,"4325 Prospect Ave64130
(39.046891, -94.553669)",64130,Oak Park Southwest,3,34689,39.046891,-94.553669,177,3,7,157
