CASE ID,SOURCE,DEPARTMENT,WORK GROUP,REQUEST TYPE,CATEGORY,TYPE,DETAIL,CREATION DATE,CREATION TIME,CREATION MONTH,CREATION YEAR,STATUS,EXCEEDED EST TIMEFRAME,CLOSED DATE,CLOSED MONTH,CLOSED YEAR,DAYS TO CLOSE,STREET ADDRESS,ADDRESS WITH GEOCODE,ZIP CODE,NEIGHBORHOOD,COUNTY,COUNCIL DISTRICT,POLICE DISTRICT,PARCEL ID NO,LATITUDE,LONGITUDE,CASE URL,30-60-90 Days Open Window,Neighborhood Census,Council Districts,County Boundary,Zip Codes
2021014133,WEB,City Planning and Development,City Planning and Development-Permit Compliance-,Prop/Build/Construct-Construction Issue/Concern-Work without permit,Property / Buildings / Construction,Construction Issue/Concern,Work Without Permit,02/12/2021,03:52 PM,2,2021,OPEN,N,,,,,3620 Troost Ave,"3620 Troost Ave64109
(39.060647, -94.572259)",64109,Central Hyde Park,Jackson,4,Central,131736,39.060647,-94.572259,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021014133,0,160,4,7,19
2021013768,PHONE,Water Services,Water Services-Line Maintenance-Restoration,Sewer-Sewer Referral-Restoration,Storm Water / Sewer,Sewer Referral,Restoration,02/11/2021,03:36 PM,2,2021,OPEN,Y,,,,,3311 Holmes St,"3311 Holmes St64109
(39.0664, -94.576452)",64109,North Hyde Park,Jackson,4,Central,128341,39.0664,-94.576452,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021013768,30,41,4,7,19
2021009905,WEB,NHS,NHS-Neighborhood Preservation-,Property Violations,Property / Buildings / Construction,Property Maintenance,Graffiti,02/01/2021,11:53 AM,2,2021,OPEN,Y,,,,,4522 Troost Ave,"4522 Troost Ave64110
(39.044481, -94.573169)",64110,South Hyde Park,Jackson,4,Central,139277,39.044481,-94.573169,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021009905,30,191,4,7,165
2021007210,WEB,NHS,NHS-Neighborhood Preservation-,Property Violations,Property / Buildings / Construction,Property Maintenance,Main Structure,01/22/2021,09:07 AM,1,2021,OPEN,N,,,,,3505 Harrison Blvd,"3505 Harrison Blvd64109
(39.062626, -94.572594)",64109,Central Hyde Park,Jackson,4,Central,131621,39.062626,-94.572594,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021007210,0,160,4,7,19
2021001992,EMAIL,Public Works,Public Works-Street and Traffic-District 2,Sidewalks / Curbs / Ditch-Unapproved Objects-Other,Sidewalks / Curbs / Ditch,Unapproved Objects,Other,01/06/2021,09:06 AM,1,2021,OPEN,Y,,,,,4200 Troost Ave,"4200 Troost Ave64110
(39.05053, -94.572767)",64110,South Hyde Park,Jackson,4,Central,133461,39.05053,-94.572767,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021001992,60,191,4,7,165
2020153134,PHONE,City Planning and Development,City Planning and Development-Dev Comp-Zoning,Prop/Build/Construct-Land Use / Zoning-Short Term Rental,Property / Buildings / Construction,Land Use / Zoning Issue,Short Term Rental,12/08/2020,09:28 AM,12,2020,OPEN,N,,,,,816 E Armour Blvd,"816 E Armour Blvd64109
(39.06356, -94.574372)",64109,North Hyde Park,Jackson,4,Central,128532,39.06356,-94.574372,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020153134,0,41,4,7,19
2020143797,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Open Storage,11/09/2020,10:57 AM,11,2020,OPEN,N,,,,,705 E 39th St,"705 E 39th St64110
(39.05598, -94.576451)",64110,South Hyde Park,Jackson,4,Central,133051,39.05598,-94.576451,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020143797,0,191,4,7,165
2020137824,WEB,NHS,NHS-Neighborhood Preservation-,Property Violations,Property / Buildings / Construction,Property Maintenance,Other Property Issue,10/20/2020,09:33 PM,10,2020,OPEN,N,,,,,3867 Holmes St,"3867 Holmes St64109
(39.056408, -94.576431)",64109,Central Hyde Park,Jackson,4,Central,131943,39.056408,-94.576431,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020137824,0,160,4,7,19
2020134605,EMAIL,City Planning and Development,City Planning and Development-Dev Comp-Zoning,Prop/Build/Construct-Land Use / Zoning-Short Term Rental,Property / Buildings / Construction,Land Use / Zoning Issue,Short Term Rental,10/12/2020,03:35 PM,10,2020,OPEN,N,,,,,4334 Troost Ave,"4334 Troost Ave64110
(39.047619, -94.572982)",64110,South Hyde Park,Jackson,4,Central,139002,39.047619,-94.572982,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020134605,0,191,4,7,165
2020134602,EMAIL,City Planning and Development,City Planning and Development-Dev Comp-Zoning,Prop/Build/Construct-Land Use / Zoning-Short Term Rental,Property / Buildings / Construction,Land Use / Zoning Issue,Short Term Rental,10/12/2020,03:34 PM,10,2020,OPEN,N,,,,,4332 Troost Ave,"4332 Troost Ave64110
(39.047709, -94.572977)",64110,South Hyde Park,Jackson,4,Central,139001,39.047709,-94.572977,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020134602,0,191,4,7,165
2020132333,EMAIL,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Trash on Private Property,10/06/2020,04:00 PM,10,2020,OPEN,N,,,,,3317 Holmes St,"3317 Holmes St64109
(39.06605, -94.576469)",64109,North Hyde Park,Jackson,4,Central,128383,39.06605,-94.576469,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020132333,0,41,4,7,19
2020130989,PHONE,Public Works,Public Works-Street and Traffic-Administration,Streets / Roadways / Alleys-Street Services-Service Issue / Problem,Streets / Roadways / Alleys,Street Services,Service Issue / Problem,10/02/2020,10:59 AM,10,2020,OPEN,N,,,,,3840 Troost Ave,"3840 Troost Ave64109
(39.056374, -94.572478)",64109,Central Hyde Park,Jackson,4,Central,239723,39.056374,-94.572478,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020130989,0,160,4,7,19
2020122243,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Trash on Private Property,09/10/2020,04:24 PM,9,2020,OPEN,Y,,,,,3611 CAMPBELL ST,"3611 CAMPBELL ST64109
(39.061037, -94.573833)",64109,Central Hyde Park,Jackson,4,Central,131612,39.061037,-94.573833,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020122243,90,160,4,7,19
2020119707,WEB,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Trash on Private Property,09/03/2020,01:51 PM,9,2020,OPEN,N,,,,,4301 Holmes St,"4301 Holmes St64110
(39.048867, -94.577035)",64110,South Hyde Park,Jackson,4,Central,139104,39.048867,-94.577035,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020119707,0,191,4,7,165
2020110855,EMAIL,NHS,NHS-Neighborhood Preservation-,Property Violations,Property / Buildings / Construction,Property Maintenance,Other Property Issue,08/14/2020,10:53 AM,8,2020,OPEN,N,,,,,712 E 43rd St,"712 E 43rd St64110
(39.049192, -94.576403)",64110,South Hyde Park,Jackson,4,Central,133628,39.049192,-94.576403,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020110855,0,191,4,7,165
2020109595,WEB,NHS,NHS-Neighborhood Preservation-,Property Violations,Property / Buildings / Construction,Property Maintenance,Other Property Issue,08/12/2020,09:59 AM,8,2020,OPEN,Y,,,,,800 E 33rd St,"800 E 33rd St64109
(39.067254, -94.57542)",64109,North Hyde Park,Jackson,4,Central,128092,39.067254,-94.57542,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020109595,30,41,4,7,19
2020107939,EMAIL,City Planning and Development,City Planning and Development-Dev Comp-Zoning,Prop/Build/Construct-Land Use / Zoning-Short Term Rental,Property / Buildings / Construction,Land Use / Zoning Issue,Short Term Rental,08/07/2020,01:43 PM,8,2020,OPEN,N,,,,,3611 Campbell St,"3611 Campbell St64109
(39.061037, -94.573833)",64109,Central Hyde Park,Jackson,4,Central,131612,39.061037,-94.573833,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020107939,0,160,4,7,19
2020100449,WEB,NHS,NHS-Neighborhood Preservation-,Property Violations,Property / Buildings / Construction,Property Maintenance,Main Structure,07/22/2020,11:41 AM,7,2020,OPEN,N,,,,,4201 Kenwood Ave,"4201 Kenwood Ave64110
(39.050751, -94.57804)",64110,South Hyde Park,Jackson,4,Central,133457,39.050751,-94.57804,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020100449,0,191,4,7,165
2020100424,WEB,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Trash on Private Property,07/22/2020,11:22 AM,7,2020,OPEN,N,,,,,4104 Holmes St,"4104 Holmes St64110
(39.052395, -94.577339)",64110,South Hyde Park,Jackson,4,Central,133313,39.052395,-94.577339,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020100424,0,191,4,7,165
2020099567,WEB,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Trash on Private Property,07/21/2020,08:44 AM,7,2020,OPEN,Y,,,,,4124 Troost Ave,"4124 Troost Ave64110
(39.051822, -94.57275)",64110,South Hyde Park,Jackson,4,Central,133515,39.051822,-94.57275,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020099567,60,191,4,7,165
