CASE ID,SOURCE,DEPARTMENT,WORK GROUP,REQUEST TYPE,CATEGORY,TYPE,DETAIL,CREATION DATE,CREATION TIME,CREATION MONTH,CREATION YEAR,STATUS,EXCEEDED EST TIMEFRAME,CLOSED DATE,CLOSED MONTH,CLOSED YEAR,DAYS TO CLOSE,STREET ADDRESS,ADDRESS WITH GEOCODE,ZIP CODE,NEIGHBORHOOD,COUNCIL DISTRICT,POLICE DISTRICT,PARCEL ID NO,LATITUDE,LONGITUDE,CASE URL,30-60-90 Days Open Window,Neighborhood Census,Council Districts,County Boundary,Zip Codes
2021026558,PHONE,NHS,NHS-Neighborhood Preservation-Open Entry,Prop/Build/Construct-Dangerous Building-Open to entry,Property / Buildings / Construction,Dangerous Building,Open To Entry,05/03/2021,09:03 AM,5,2021,RESOL,N,05/04/2021,5,2021,1,109 W Armour Blvd,"109 W Armour Blvd64111
(39.063576, -94.587375)",64111,Hanover Place,4,Central,132120,39.063576,-94.587375,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021026558,,32,4,7,50
2021025976,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Property / Buildings / Construction,Property Maintenance,Main Structure,04/23/2021,12:11 PM,4,2021,RESOL,Y,04/30/2021,4,2021,7,3832 Wyandotte St,"3832 Wyandotte St64111
(39.057277, -94.588734)",64111,Hanover Place,4,Central,132207,39.057277,-94.588734,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021025976,,32,4,7,50
2021025975,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Property / Buildings / Construction,Property Maintenance,Main Structure,04/23/2021,12:09 PM,4,2021,RESOL,Y,04/30/2021,4,2021,7,204 W 39th St,"204 W 39th St64111
(39.05683, -94.588692)",64111,Hanover Place,4,Central,132210,39.05683,-94.588692,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021025975,,32,4,7,50
2021025251,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Trash on Private Property,04/12/2021,12:21 PM,4,2021,RESOL,N,04/16/2021,4,2021,4,3906 Baltimore Ave,"3906 Baltimore Ave64111
(39.056315, -94.587523)",64111,Old Westport,4,Central,132680,39.056315,-94.587523,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021025251,,42,4,7,50
2021024700,PHONE,NHS,NHS-Dangerous Buildings-,Prop/Build/Construct-Dangerous Building-On list,Property / Buildings / Construction,Dangerous Building,Standard,04/02/2021,01:11 PM,4,2021,RESOL,Y,07/21/2021,7,2021,110,3839 Baltimore Ave,"3839 Baltimore Ave64111
(39.057056, -94.586994)",64111,Hanover Place,4,Central,132318,39.057056,-94.586994,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021024700,,32,4,7,50
2021024399,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Property / Buildings / Construction,Property Maintenance,Other Property Issue,03/29/2021,12:55 PM,3,2021,OPEN,Y,,,,,109 W Armour Blvd,"109 W Armour Blvd64111
(39.063576, -94.587375)",64111,Hanover Place,4,Central,132120,39.063576,-94.587375,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021024399,30,32,4,7,50
2021023576,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Property / Buildings / Construction,Property Maintenance,Other Property Issue,03/15/2021,01:38 PM,3,2021,RESOL,N,03/19/2021,3,2021,4,3939 Main St,"3939 Main St64111
(39.055299, -94.585829)",64111,Southmoreland,4,Central,132504,39.055299,-94.585829,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021023576,,216,4,7,50
2021023277,EMAIL,NHS,NHS-Neighborhood Preservation-,Property Violations,Property / Buildings / Construction,Property Maintenance,Other Property Issue,03/10/2021,10:22 AM,3,2021,OPEN,N,,,,,204 W 39th St,"204 W 39th St64111
(39.05683, -94.588692)",64111,Hanover Place,4,Central,132210,39.05683,-94.588692,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021023277,0,32,4,7,50
2021023169,PHONE,Water Services,Water Services-Meter and Field Services-,Water - MFS Referral - Investigation,Water,MFS Referral (Meter Field Services),Investigation,03/09/2021,10:51 AM,3,2021,RESOL,N,03/10/2021,3,2021,1,3710 Wyandotte St,"3710 Wyandotte St64111
(39.059795, -94.588586)",64111,Hanover Place,4,Central,132228,39.059795,-94.588586,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021023169,,32,4,7,50
2021023140,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Trash on Private Property,03/09/2021,08:52 AM,3,2021,RESOL,Y,07/14/2021,7,2021,127,315 E 39th St,"315 E 39th St64111
(39.055081, -94.581576)",64111,Southmoreland,4,Central,132591,39.055081,-94.581576,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021023140,,216,4,7,50
