CASE ID,SOURCE,DEPARTMENT,WORK GROUP,REQUEST TYPE,CATEGORY,TYPE,DETAIL,CREATION DATE,CREATION TIME,CREATION MONTH,CREATION YEAR,STATUS,EXCEEDED EST TIMEFRAME,CLOSED DATE,CLOSED MONTH,CLOSED YEAR,DAYS TO CLOSE,STREET ADDRESS,ADDRESS WITH GEOCODE,ZIP CODE,NEIGHBORHOOD,COUNTY,COUNCIL DISTRICT,POLICE DISTRICT,PARCEL ID NO,LATITUDE,LONGITUDE,CASE URL,30-60-90 Days Open Window,Neighborhood Census,Council Districts,County Boundary,Zip Codes
2021024658,PHONE,Public Works,Public Works-Capital Projects-Traffic Permits,Streets / Roadways / Alleys-Cut / Permit-District 2,Streets / Roadways / Alleys,Cut / Permit,District 2,04/01/2021,02:59 PM,4,2021,RESOL,Y,06/24/2021,6,2021,84,700 E 5th St,"700 E 5th St64106
(39.110005, -94.575711)",64106,Columbus Park Industrial,Jackson,4,Central,39262,39.110005,-94.575711,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021024658,,87,4,7,75
2021024118,PHONE,Public Works,Public Works-Capital Projects-Traffic Permits,Trash / Recycling-Dumpsters-Street / Alley / ROW,Trash / Recycling,Dumpsters,Street / Alley / ROW,03/23/2021,12:44 PM,3,2021,RESOL,Y,05/11/2021,5,2021,49,2800 Summit St,"2800 Summit St64108
(39.076707, -94.594579)",64108,Westside South,Jackson,4,Central,128670,39.076707,-94.594579,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021024118,,238,4,7,92
2021023817,PHONE,Public Works,Public Works-Capital Projects-Traffic Permits,Sidewalks / Curbs / Ditch-Unapproved Objects-Other,Sidewalks / Curbs / Ditch,Unapproved Objects,Other,03/18/2021,09:47 AM,3,2021,RESOL,Y,05/18/2021,5,2021,61,6902 Prospect Ave,"6902 Prospect Ave64132
(39.001534, -94.55704)",64132,Blenheim Square Research Hospital,Jackson,5,Metro,114185,39.001534,-94.55704,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021023817,,49,2,7,151
2021022751,EMAIL,Public Works,Public Works-Capital Projects-Traffic Permits,Streets / Roadways / Alleys-Plate-Missing / Displaced,Streets / Roadways / Alleys,Plate,Missing / Displaced,03/03/2021,06:17 PM,3,2021,RESOL,Y,03/08/2021,3,2021,5,431 W 70th St,"431 W 70th St64113
(39.002169, -94.59536)",64113,Armour Fields,Jackson,6,Metro,109840,39.002169,-94.59536,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021022751,,48,1,7,164
2021022354,PHONE,Public Works,Public Works-Capital Projects-Traffic Permits,Streets / Roadways / Alleys-Obstructed / Closure-Lane Closed,Streets / Roadways / Alleys,Obstructed / Closure,Lane Closed,03/03/2021,10:12 AM,3,2021,RESOL,Y,03/16/2021,3,2021,13,5255 Ward Pkwy,"5255 Ward Pkwy64112
(39.032096, -94.6048)",64112,Sunset Hill,Jackson,4,Metro,142802,39.032096,-94.6048,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021022354,,167,4,7,44
2021022300,PHONE,Public Works,Public Works-Capital Projects-Traffic Permits,Streets / Roadways / Alleys-Cut / Permit-District 3,Streets / Roadways / Alleys,Cut / Permit,District 3,03/03/2021,08:55 AM,3,2021,RESOL,Y,03/16/2021,3,2021,13,5241 Ward Pkwy,"5241 Ward Pkwy64112
(39.032434, -94.604092)",64112,Sunset Hill,Jackson,4,Metro,284563,39.032434,-94.604092,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021022300,,167,4,7,44
2021022297,PHONE,Public Works,Public Works-Capital Projects-Traffic Permits,Streets / Roadways / Alleys-Cut / Permit-District 2,Streets / Roadways / Alleys,Cut / Permit,District 2,03/03/2021,08:54 AM,3,2021,RESOL,Y,05/19/2021,5,2021,77,641 Brighton Ave,"641 Brighton Ave64124
(39.103813, -94.523201)",64124,Lykins,Jackson,3,East,7581,39.103813,-94.523201,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021022297,,215,3,7,70
2021022188,EMAIL,Public Works,Public Works-Capital Projects-Traffic Permits,Streets / Roadways / Alleys-Plate-Loose,Streets / Roadways / Alleys,Plate,Loose,03/02/2021,06:58 PM,3,2021,RESOL,Y,03/22/2021,3,2021,20,3677 Jefferson St,"3677 Jefferson St64111
(39.060085, -94.593717)",64111,Valentine,Jackson,4,Central,130001,39.060085,-94.593717,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021022188,,228,4,7,50
2021022026,PHONE,Public Works,Public Works-Capital Projects-Traffic Permits,Streets / Roadways / Alleys-Cut / Permit-District 2,Streets / Roadways / Alleys,Cut / Permit,District 2,03/02/2021,03:17 PM,3,2021,RESOL,Y,03/09/2021,3,2021,7,4018 Harvard Ln,"4018 Harvard Ln64133
(39.048655, -94.449595)",64133,Ashland Ridge,Jackson,3,East,48639,39.048655,-94.449595,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021022026,,156,3,7,37
2021021870,PHONE,Public Works,Public Works-Capital Projects-Traffic Permits,Streets / Roadways / Alleys-Plate-Missing / Displaced,Streets / Roadways / Alleys,Plate,Missing / Displaced,03/02/2021,11:56 AM,3,2021,RESOL,Y,03/08/2021,3,2021,6,1100 E 63rd St,"1100 E 63rd St64110
(39.013747, -94.573943)",64110,Eastern 49-63,Jackson,5,Metro,207846,39.013747,-94.573943,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021021870,,1,2,7,165
2021021738,PHONE,Public Works,Public Works-Capital Projects-Traffic Permits,Streets / Roadways / Alleys-Cut / Permit-District 3,Streets / Roadways / Alleys,Cut / Permit,District 3,03/02/2021,10:00 AM,3,2021,RESOL,Y,03/10/2021,3,2021,8,5843 Swope Pkwy,"5843 Swope Pkwy64130
(39.018987, -94.541204)",64130,Swope Parkway-Elmwood,Jackson,5,Metro,37280,39.018987,-94.541204,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021021738,,170,2,7,157
2021021289,TWIR,Public Works,Public Works-Capital Projects-Traffic Permits,Streets / Roadways / Alleys-Obstructed / Closure-Lane Closed,Streets / Roadways / Alleys,Obstructed / Closure,Lane Closed,03/01/2021,12:23 PM,3,2021,RESOL,Y,03/22/2021,3,2021,21,301 E Armour Blvd STE 305,"301 E Armour Blvd64111
(39.063053, -94.58165)",64111,Hanover Place,Jackson,4,Central,132022,39.063053,-94.58165,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021021289,,32,4,7,50
2021021119,TWIR,Public Works,Public Works-Capital Projects-Traffic Permits,Sidewalks / Curbs / Ditch-Obstructed / Closure-Blocked,Sidewalks / Curbs / Ditch,Obstructed / Closure,Blocked,03/01/2021,09:46 AM,3,2021,RESOL,Y,05/19/2021,5,2021,79,4501 Main St,"4501 Main St64111
(39.045153, -94.585858)",64111,Southmoreland,Jackson,4,Central,139971,39.045153,-94.585858,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021021119,,216,4,7,50
2021020953,WEB,Public Works,Public Works-Capital Projects-Traffic Permits,Streets / Roadways / Alleys-Cut / Permit-District 3,Streets / Roadways / Alleys,Cut / Permit,District 3,02/28/2021,08:23 PM,2,2021,RESOL,Y,06/23/2021,6,2021,115,5146 Michigan Ave,"5146 Michigan Ave64130
(39.032423, -94.563328)",64130,Blue Hills,Jackson,5,Metro,145546,39.032423,-94.563328,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021020953,,58,2,7,157
