CASE ID,SOURCE,DEPARTMENT,WORK GROUP,REQUEST TYPE,CATEGORY,TYPE,DETAIL,CREATION DATE,CREATION TIME,CREATION MONTH,CREATION YEAR,STATUS,EXCEEDED EST TIMEFRAME,CLOSED DATE,CLOSED MONTH,CLOSED YEAR,DAYS TO CLOSE,STREET ADDRESS,ADDRESS WITH GEOCODE,ZIP CODE,NEIGHBORHOOD,COUNCIL DISTRICT,POLICE DISTRICT,PARCEL ID NO,LATITUDE,LONGITUDE,CASE URL,30-60-90 Days Open Window,Neighborhood Census,Council Districts,County Boundary,Zip Codes
2016157507,PHONE,Public Works,Public Works-Capital Projects-Sidewalks,Sidewalks / Curbs / Ditch-Damage / Dis-Repair-Private Property,Sidewalks / Curbs / Ditch,Damage / Dis-Repair,Private Property (ROW),12/30/2016,02:57 PM,12,2016,RESOL,N,01/04/2017,1,2017,5,114 W Gregory Blvd,"114 W Gregory Blvd64113
(38.999753, -94.591426)",64113,Armour Hills,6,Metro,112053,38.999753,-94.591426,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2016157507,,118,1,7,164
2016156687,PHONE,Public Works,Public Works-Capital Projects-Sidewalks,Sidewalks / Curbs / Ditch-Damage / Dis-Repair-Private Property,Sidewalks / Curbs / Ditch,Damage / Dis-Repair,Private Property (ROW),12/29/2016,09:55 AM,12,2016,RESOL,N,01/03/2017,1,2017,5,563 E 129th Ter,"563 E 129th Ter64145
(38.891601, -94.586942)",64145,Woodbridge,6,South,159043,38.891601,-94.586942,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2016156687,,142,1,7,129
2016156130,PHONE,Parks and Rec,Parks and Rec-Planning and Design,Sidewalks / Curbs / Ditch-Damage / Dis-Repair- Park / Blvd / Pkwy,Sidewalks / Curbs / Ditch,Damage / Dis-Repair,Park / Blvd / Pkwy,12/28/2016,10:05 AM,12,2016,RESOL,Y,01/09/2017,1,2017,12,3665 HARRISON BLVD,"3665 HARRISON BLVD64109
(39.059275, -94.57277)",64109,Central Hyde Park,4,Central,131994,39.059275,-94.57277,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2016156130,,160,4,7,19
2016156005,WEB,Public Works,Public Works-Capital Projects-Sidewalks,Sidewalks / Curbs / Ditch-Damage / Dis-Repair-ADA,Sidewalks / Curbs / Ditch,Damage / Dis-Repair,ADA,12/28/2016,07:19 AM,12,2016,RESOL,N,12/28/2016,12,2016,0,7450 N RHODE AVE,"7450 N RHODE AVE64152
(39.230649, -94.67112)",64152,Park Forest,2,North,170195,39.230649,-94.67112,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2016156005,,182,5,3,77
2016155829,EMAIL,Public Works,Public Works-Capital Projects-Sidewalks,Sidewalks / Curbs / Ditch-Damage / Dis-Repair-Private Property,Sidewalks / Curbs / Ditch,Damage / Dis-Repair,Private Property (ROW),12/27/2016,02:27 PM,12,2016,RESOL,N,12/29/2016,12,2016,2,520 E 63rd St,"520 E 63rd St64110
(39.013847, -94.581689)",64110,Western 49-63,6,Metro,106071,39.013847,-94.581689,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2016155829,,235,1,7,165
2016154743,PHONE,Public Works,Public Works-Capital Projects-Sidewalks,Sidewalks / Curbs / Ditch-Damage / Dis-Repair-Private Property,Sidewalks / Curbs / Ditch,Damage / Dis-Repair,Private Property (ROW),12/22/2016,11:11 AM,12,2016,RESOL,N,12/28/2016,12,2016,6,2830 Bales Ave,"2830 Bales Ave64128
(39.07384, -94.54261)",64128,Ingleside,3,East,23846,39.07384,-94.54261,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2016154743,,115,3,7,36
2016154674,PHONE,City Managers Office,City Managers Office-311 Call Center-Support,Sidewalks / Curbs / Ditch-Damage / Dis-Repair-Replace - City Project,Sidewalks / Curbs / Ditch,Damage / Dis-Repair,Replace - City Project,12/22/2016,10:01 AM,12,2016,RESOL,N,12/27/2016,12,2016,5,6308 Indiana Ave,"6308 Indiana Ave64132
(39.011649, -94.547237)",64132,Swope Park Campus,5,Metro,1561,39.011649,-94.547237,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2016154674,,168,2,7,151
2016152402,PHONE,Public Works,Public Works-Capital Projects-Sidewalks,Sidewalks / Curbs / Ditch-Damage / Dis-Repair-Private Property,Sidewalks / Curbs / Ditch,Damage / Dis-Repair,Private Property (ROW),12/16/2016,11:39 AM,12,2016,RESOL,N,12/22/2016,12,2016,6,4415 NE 72ND TER,"4415 NE 72ND TER64119
(39.224286, -94.526509)",64119,Shoal Creek,1,Shoal Creek,215114,39.224286,-94.526509,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2016152402,,244,6,4,135
2016151455,WEB,Public Works,Public Works-Capital Projects-Sidewalks,Sidewalks / Curbs / Ditch-Damage / Dis-Repair-ADA,Sidewalks / Curbs / Ditch,Damage / Dis-Repair,ADA,12/14/2016,10:20 AM,12,2016,RESOL,N,12/14/2016,12,2016,0,7450 N RHODE AVE,"7450 N RHODE AVE64152
(39.230649, -94.67112)",64152,Park Forest,2,North,170195,39.230649,-94.67112,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2016151455,,182,5,3,77
2016151074,PHONE,Public Works,Public Works-Capital Projects-Sidewalks,Sidewalks / Curbs / Ditch-New Request-City Street,Sidewalks / Curbs / Ditch,New Request,City Street,12/13/2016,12:50 PM,12,2016,RESOL,N,12/15/2016,12,2016,2,6401 E 109th Ter,"6401 E 109th Ter64134
(38.926079, -94.515333)",64134,Stratford Estates,6,South,59992,38.926079,-94.515333,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2016151074,,166,1,7,143
