CASE ID,SOURCE,DEPARTMENT,WORK GROUP,REQUEST TYPE,CATEGORY,TYPE,DETAIL,CREATION DATE,CREATION TIME,CREATION MONTH,CREATION YEAR,STATUS,EXCEEDED EST TIMEFRAME,CLOSED DATE,CLOSED MONTH,CLOSED YEAR,DAYS TO CLOSE,STREET ADDRESS,ADDRESS WITH GEOCODE,ZIP CODE,NEIGHBORHOOD,COUNCIL DISTRICT,POLICE DISTRICT,PARCEL ID NO,LATITUDE,LONGITUDE,CASE URL,30-60-90 Days Open Window,Neighborhood Census,Council Districts,County Boundary,Zip Codes
2017158202,PHONE,Water Services,Water Services-Line Maintenance-Leaf Brush,Trash / Recycling-Leaf / Brush-Missed Pick Up,Trash / Recycling,Leaf / Brush,Missed Pick Up,12/21/2017,09:07 AM,12,2017,RESOL,Y,01/09/2018,1,2018,19,6219 NE 120TH ST,"6219 NE 120TH ST64156
(39.309365, -94.504346)",64156,Shoal Creek,1,Shoal Creek,228853,39.309365,-94.504346,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2017158202,,244,6,4,126
2017158051,PHONE,Water Services,Water Services-Line Maintenance-Leaf Brush,Trash / Recycling-Leaf / Brush-Missed Pick Up,Trash / Recycling,Leaf / Brush,Missed Pick Up,12/20/2017,04:16 PM,12,2017,RESOL,Y,01/09/2018,1,2018,20,7704 NE 53rd St,"7704 NE 53rd St64119
(39.189565, -94.489268)",64119,Gracemor-Randolph Corners,1,Shoal Creek,90960,39.189565,-94.489268,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2017158051,,22,6,4,135
2017157983,PHONE,Water Services,Water Services-Line Maintenance-Leaf Brush,Trash / Recycling-Leaf / Brush-Missed Pick Up,Trash / Recycling,Leaf / Brush,Missed Pick Up,12/20/2017,02:45 PM,12,2017,CANC,Y,09/30/2019,,,,1201 E Gregory Blvd,"1201 E Gregory Blvd64131
(38.998357, -94.574)",64131,East Meyer 6,5,Metro,114552,38.998357,-94.574,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2017157983,,98,2,7,163
2017157909,PHONE,Water Services,Water Services-Line Maintenance-Leaf Brush,Trash / Recycling-Leaf / Brush-Missed Pick Up,Trash / Recycling,Leaf / Brush,Missed Pick Up,12/20/2017,12:53 PM,12,2017,CANC,Y,09/30/2019,,,,11423 N Kentucky Ave,"11423 N Kentucky Ave64157
(39.300373, -94.470891)",64157,Shoal Creek,1,Shoal Creek,213298,39.300373,-94.470891,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2017157909,,244,6,4,152
2017157517,EMAIL,Water Services,Water Services-Line Maintenance-Leaf Brush,Trash / Recycling-Leaf / Brush-Missed Pick Up,Trash / Recycling,Leaf / Brush,Missed Pick Up,12/19/2017,03:35 PM,12,2017,RESOL,N,12/19/2017,12,2017,0,5405 N WASHINGTON CT,"5405 N WASHINGTON CT64118
(39.192228, -94.586674)",64118,Tanglewood And Regency North,2,North,219935,39.192228,-94.586674,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2017157517,,225,5,4,154
2017157101,EMAIL,Water Services,Water Services-Line Maintenance-Leaf Brush,Trash / Recycling-Leaf / Brush-Missed Pick Up,Trash / Recycling,Leaf / Brush,Missed Pick Up,12/19/2017,08:27 AM,12,2017,RESOL,N,12/20/2017,12,2017,1,5018 N BRIGHTON AVE,"5018 N BRIGHTON AVE64119
(39.185728, -94.521565)",64119,Glenhaven,1,Shoal Creek,80926,39.185728,-94.521565,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2017157101,,31,6,4,135
2017157094,EMAIL,Water Services,Water Services-Line Maintenance-Leaf Brush,Trash / Recycling-Leaf / Brush-Missed Pick Up,Trash / Recycling,Leaf / Brush,Missed Pick Up,12/19/2017,08:18 AM,12,2017,RESOL,N,12/20/2017,12,2017,1,1212 NW 73RD TER,"1212 NW 73RD TER64118
(39.227462, -94.59353)",64118,Clayton,2,North,95601,39.227462,-94.59353,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2017157094,,101,5,4,154
2017156936,EMAIL,Water Services,Water Services-Line Maintenance-Leaf Brush,Trash / Recycling-Leaf / Brush-Missed Pick Up,Trash / Recycling,Leaf / Brush,Missed Pick Up,12/18/2017,02:56 PM,12,2017,RESOL,Y,12/20/2017,12,2017,2,11423 N Kentucky Ave,"11423 N Kentucky Ave64157
(39.300373, -94.470891)",64157,Shoal Creek,1,Shoal Creek,213298,39.300373,-94.470891,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2017156936,,244,6,4,152
2017156916,PHONE,Water Services,Water Services-Line Maintenance-Leaf Brush,Trash / Recycling-Leaf / Brush-Missed Pick Up,Trash / Recycling,Leaf / Brush,Missed Pick Up,12/18/2017,02:40 PM,12,2017,RESOL,Y,01/02/2018,1,2018,15,3428 N BRIGHTON AVE,"3428 N BRIGHTON AVE64117
(39.156703, -94.522039)",64117,Chouteau Estates,1,Shoal Creek,79108,39.156703,-94.522039,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2017156916,,84,6,4,166
2017156825,PHONE,Water Services,Water Services-Line Maintenance-Leaf Brush,Trash / Recycling-Leaf / Brush-Missed Pick Up,Trash / Recycling,Leaf / Brush,Missed Pick Up,12/18/2017,01:11 PM,12,2017,RESOL,Y,12/20/2017,12,2017,2,4110 NE 59th St,"4110 NE 59th St64119
(39.201145, -94.529684)",64119,Foxwoods-Carriage Hills,1,Shoal Creek,89911,39.201145,-94.529684,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2017156825,,29,6,4,135
