CASE ID,SOURCE,DEPARTMENT,WORK GROUP,REQUEST TYPE,CATEGORY,TYPE,DETAIL,CREATION DATE,CREATION MONTH,CREATION YEAR,STATUS,EXCEEDED EST TIMEFRAME,CLOSED DATE,CLOSED MONTH,CLOSED YEAR,DAYS TO CLOSE,STREET ADDRESS,ADDRESS WITH GEOCODE,ZIP CODE,NEIGHBORHOOD,COUNCIL DISTRICT,PARCEL ID NO,LATITUDE,LONGITUDE,CASE URL,30-60-90 Days Open Window,Neighborhood Census,Council Districts,County Boundary,Zip Codes
2021022139,WEB,NHS,NHS-Animal Health and Safety-,Animals / Pets-Services-Barking Dog Letter,Animals / Pets,Services,Barking Dog,03/02/2021,3,2021,RESOL,N,03/11/2021,3,2021,9,7705 E 117th Pl,"7705 E 117th Pl64134
(38.911036, -94.502723)",64134,Kirkside,6,73638,38.911036,-94.502723,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021022139,,217,1,7,143
2021018820,WEB,NHS,NHS-Animal Health and Safety-,Animals / Pets-Cruelty or Neglect-Shelter / Food / Water,Animals / Pets,Cruelty or Neglect,Shelter / Food / Water,02/23/2021,2,2021,RESOL,N,03/08/2021,3,2021,13,2209 E Blue Ridge Blvd,"2209 E Blue Ridge Blvd64146
(38.895634, -94.565518)",64146,Blue Ridge Farms,6,158133,38.895634,-94.565518,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021018820,,60,1,7,2
2021018467,WEB,NHS,NHS-Animal Health and Safety-,Animals / Pets-Services-Barking Dog Letter,Animals / Pets,Services,Barking Dog,02/22/2021,2,2021,RESOL,N,02/22/2021,2,2021,0,800 NE 81st Ter,"800 NE 81st Ter64118
(39.241898, -94.570139)",64118,Jefferson Highlands,1,93410,39.241898,-94.570139,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021018467,,243,6,4,154
2021014448,WEB,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-At Large - Aggressive,Animals / Pets,Stray,At Large - Aggressive,02/15/2021,2,2021,RESOL,N,02/18/2021,2,2021,3,5642 Michigan Ave,"5642 Michigan Ave64130
(39.023523, -94.563856)",64130,Blue Hills,5,147946,39.023523,-94.563856,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021014448,,58,2,7,157
2021014364,WEB,NHS,NHS-Animal Health and Safety-,Animals / Pets-Services-Barking Dog Letter,Animals / Pets,Services,Barking Dog,02/15/2021,2,2021,RESOL,N,02/18/2021,2,2021,3,8431 E 55th St,"8431 E 55th St64129
(39.023797, -94.487255)",64129,Coachlight Square,5,51855,39.023797,-94.487255,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021014364,,45,2,7,155
2021014309,WEB,NHS,NHS-Animal Health and Safety-,Animals / Pets-Services-Barking Dog Letter,Animals / Pets,Services,Barking Dog,02/13/2021,2,2021,RESOL,N,02/18/2021,2,2021,5,9023 N Poplar Ave,"9023 N Poplar Ave64156
(39.25836, -94.521216)",64156,Shoal Creek,1,260482,39.25836,-94.521216,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021014309,,244,6,4,126
2021013880,WEB,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-At Large - Non-Aggressive,Animals / Pets,Stray,At Large - Non-Aggressive,02/12/2021,2,2021,RESOL,N,02/16/2021,2,2021,4,11711 E 55th St,"11711 E 55th St64133
(39.021476, -94.442481)",64133,Fairway Hills,5,63440,39.021476,-94.442481,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021013880,,110,2,7,37
2021009570,WEB,NHS,NHS-Animal Health and Safety-,Animals / Pets-Services-Barking Dog Letter,Animals / Pets,Services,Barking Dog,01/30/2021,1,2021,RESOL,N,02/01/2021,2,2021,2,4433 Virginia Ave,"4433 Virginia Ave64110
(39.045858, -94.568793)",64110,Manheim Park,3,137802,39.045858,-94.568793,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021009570,,204,3,7,165
2021009175,WEB,NHS,NHS-Animal Health and Safety-,Animals / Pets-Services-Barking Dog Letter,Animals / Pets,Services,Barking Dog,01/29/2021,1,2021,RESOL,N,02/02/2021,2,2021,4,6127 Harrison St,"6127 Harrison St64110
(39.015638, -94.575282)",64110,Western 49-63,6,106338,39.015638,-94.575282,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021009175,,235,1,7,165
2021007554,WEB,NHS,NHS-Animal Health and Safety-,Animals / Pets-Cruelty or Neglect-Shelter / Food / Water,Animals / Pets,Cruelty or Neglect,Shelter / Food / Water,01/24/2021,1,2021,RESOL,N,01/25/2021,1,2021,1,8431 E 55th St,"8431 E 55th St64129
(39.023797, -94.487255)",64129,Coachlight Square,5,51855,39.023797,-94.487255,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021007554,,45,2,7,155
2021007000,WEB,NHS,NHS-Animal Health and Safety-,Animals / Pets-Cruelty or Neglect-Shelter / Food / Water,Animals / Pets,Cruelty or Neglect,Shelter / Food / Water,01/21/2021,1,2021,RESOL,N,01/21/2021,1,2021,0,2024 Spruce Ave,"2024 Spruce Ave64127
(39.08632, -94.532855)",64127,East Community Team North,3,18658,39.08632,-94.532855,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021007000,,17,3,7,95
2021005637,WEB,NHS,NHS-Animal Health and Safety-,Animals / Pets-Services-Barking Dog Letter,Animals / Pets,Services,Barking Dog,01/18/2021,1,2021,RESOL,N,01/21/2021,1,2021,3,3220 Holmes St,"3220 Holmes St64109
(39.067799, -94.57703)",64109,North Hyde Park,4,128192,39.067799,-94.57703,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021005637,,41,4,7,19
2021004682,PHONE,NHS,NHS-Animal Health and Safety-,Parks & Recreation-Park Maintenance-Central,Parks & Recreation,Park Maintenance,Central,01/13/2021,1,2021,RESOL,Y,09/14/2021,9,2021,244,4601 Norton Ave,"4601 Norton Ave64130
(39.041828, -94.536533)",64130,Vineyard,3,34212,39.041828,-94.536533,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021004682,,230,3,7,157
2021004361,PHONE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Permit / License-Livestock,Animals / Pets,Permit / License,Livestock,01/12/2021,1,2021,RESOL,N,01/12/2021,1,2021,0,5809 Tracy Ave,"5809 Tracy Ave64110
(39.021353, -94.57146)",64110,Eastern 49-63,5,147309,39.021353,-94.57146,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021004361,,1,2,7,165
2021003489,WEB,NHS,NHS-Animal Health and Safety-,Animals / Pets-Permit / License-Livestock,Animals / Pets,Permit / License,Livestock,01/09/2021,1,2021,RESOL,N,01/12/2021,1,2021,3,7901 N Hope Ave,"7901 N Hope Ave64151
(39.236946, -94.610154)",64151,Barry Harbour,2,260955,39.236946,-94.610154,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021003489,,59,5,3,66
