"case_id","source","department","work_group","request_type","creation_month","creation_year","status","exceeded_est_timeframe","closed_date","closed_month","closed_year","days_to_close","street_address","address_with_geocode","zip_code","neighborhood","council_district","parcel_id_no","ycoordinate","xcoordinate"
"2012001640","PHONE","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","1","2012","RESOL","N","2012-01-06T00:00:00.000","1","2012","1","3726 NE 37th Ter","POINT (-94.536332 39.162829)","64117","Cooley Highlands S","1","78001","39.162829","-94.536332"
"2012001687","PHONE","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","1","2012","RESOL","N","2012-01-06T00:00:00.000","1","2012","1","5239 Prospect Ave","POINT (-94.554555 39.030329)","64130","North Town Fork Creek","5","36078","39.030329","-94.554555"
"2012001899","PHONE","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","1","2012","RESOL","N","2012-01-06T00:00:00.000","1","2012","1","401 Lawndale Ave","POINT (-94.51509 39.1086)","64123","South Indian Mound","4","45446","39.1086","-94.51509"
"2012002165","WEB","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","1","2012","RESOL","N","2012-01-07T00:00:00.000","1","2012","1","2920 HOLLY ST","POINT (-94.599308 39.074294)","64108","Westside South","4","129011","39.074294","-94.599308"
"2012002429","PHONE","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","1","2012","RESOL","N","2012-01-07T00:00:00.000","1","2012","1","9506 Crestview Dr","POINT (-94.547796 38.953542)","64137","Oakwood","5","56076","38.953542","-94.547796"
"2012002106","PHONE","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","1","2012","RESOL","N","2012-01-07T00:00:00.000","1","2012","1","2433 Monroe Ave","POINT (-94.539336 39.081429)","64127","East Community Team South","3","17228","39.081429","-94.539336"
"2012002189","PHONE","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","1","2012","RESOL","N","2012-01-07T00:00:00.000","1","2012","1","5110 Pittman Rd","POINT (-94.462679 39.029935)","64133","Stayton Meadows","3","52113","39.029935","-94.462679"
"2012002284","PHONE","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","1","2012","RESOL","N","2012-01-07T00:00:00.000","1","2012","1","8400 MANCHESTER AVE","POINT (-94.498229 38.971878)","64138","Park Farms","5","53945","38.971878","-94.498229"
"2012002309","PHONE","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","1","2012","RESOL","N","2012-01-07T00:00:00.000","1","2012","1","3905 NE Drexel Rd","POINT (-94.536626 39.165391)","64117","Chaumiere","1","77919","39.165391","-94.536626"
"2012002228","PHONE","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","1","2012","RESOL","N","2012-01-07T00:00:00.000","1","2012","1","516 N GARLAND AVE","POINT (-94.551688 39.119383)","64120","Northeast Industrial District","4","39478","39.119383","-94.551688"
"2012003246","PHONE","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","1","2012","RESOL","Y","2012-01-12T00:00:00.000","1","2012","3","7701 Paseo","POINT (-94.565237 38.985982)","64132","East Meyer 7","5","115745","38.985982","-94.565237"
"2012004108","PHONE","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","1","2012","RESOL","N","2012-01-12T00:00:00.000","1","2012","1","9020 E 92nd St","POINT (-94.476625 38.957561)","64138","White Oak","5","68087","38.957561","-94.476625"
"2012003954","WEB","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","1","2012","RESOL","N","2012-01-12T00:00:00.000","1","2012","2","7401 E 49th St","POINT (-94.498889 39.033929)","64129","Eastwood Hills East","3","50690","39.033929","-94.498889"
"2012004031","PHONE","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","1","2012","RESOL","N","2012-01-12T00:00:00.000","1","2012","1","2015 E 72nd St","POINT (-94.563672 38.995604)","64132","East Meyer 7","5","115232","38.995604","-94.563672"
"2012003985","PHONE","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","1","2012","RESOL","N","2012-01-12T00:00:00.000","1","2012","1","4017 E 55th St","POINT (-94.53809 39.02577)","64130","Swope Parkway-Elmwood","5","36914","39.02577","-94.53809"
"2012004132","PHONE","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","1","2012","RESOL","N","2012-01-12T00:00:00.000","1","2012","1","7641 Charlotte St","POINT (-94.578969 38.988649)","64131","Tower Homes","6","117695","38.988649","-94.578969"
"2012004538","PHONE","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","1","2012","RESOL","N","2012-01-12T00:00:00.000","1","2012","1","5836 South Benton Ave","POINT (-94.552789 39.019518)","64130","North Town Fork Creek","5","36735","39.019518","-94.552789"
"2012004170","WEB","Public Works","Public Works-Solid Waste-","Illegal Dumping on Right of Way","1","2012","RESOL","N","2012-01-12T00:00:00.000","1","2012","1","936 E 83rd St","POINT (-94.576772 38.976807)","64131","Rockhill Manor","5","121531","38.976807","-94.576772"
