CASE ID,SOURCE,DEPARTMENT,WORK GROUP,REQUEST TYPE,CATEGORY,TYPE,DETAIL,CREATION DATE,CREATION TIME,CREATION MONTH,CREATION YEAR,STATUS,EXCEEDED EST TIMEFRAME,CLOSED DATE,CLOSED MONTH,CLOSED YEAR,DAYS TO CLOSE,STREET ADDRESS,ADDRESS WITH GEOCODE,ZIP CODE,NEIGHBORHOOD,COUNCIL DISTRICT,POLICE DISTRICT,PARCEL ID NO,LATITUDE,LONGITUDE,CASE URL,30-60-90 Days Open Window,Neighborhood Census,Council Districts,County Boundary,Zip Codes
2021029619,PHONE,NHS,NHS-Dangerous Buildings-,Prop/Build/Construct-Dangerous Building-On list,Property / Buildings / Construction,Dangerous Building,Standard,07/30/2021,10:02 AM,7,2021,OPEN,N,,,,,7811 E 113th Ter,"7811 E 113th Ter64134
(38.920325, -94.499714)",64134,Ruskin Heights,6,South,72236,38.920325,-94.499714,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021029619,0,190,1,7,143
2021025434,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Trash on Private Property,04/14/2021,12:13 PM,4,2021,OPEN,N,,,,,11410 Delmar Ave,"11410 Delmar Ave64134
(38.915925, -94.499658)",64134,Ruskin Heights,6,South,72600,38.915925,-94.499658,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021025434,0,190,1,7,143
2021024762,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Trash on Private Property,04/05/2021,11:48 AM,4,2021,OPEN,Y,,,,,7811 E 113th Ter,"7811 E 113th Ter64134
(38.920325, -94.499714)",64134,Ruskin Heights,6,South,72236,38.920325,-94.499714,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021024762,90,190,1,7,143
2021024295,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Trash on Private Property,03/25/2021,05:08 PM,3,2021,OPEN,N,,,,,7704 Ruskin Way,"7704 Ruskin Way64134
(38.920149, -94.499319)",64134,Ruskin Heights,6,South,72216,38.920149,-94.499319,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021024295,0,190,1,7,143
2021024293,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Vehicles / Parking,Disabled/Unlicensed on Private Property,Car Private Property,03/25/2021,05:06 PM,3,2021,OPEN,N,,,,,10736 Sycamore Ter,"10736 Sycamore Ter64134
(38.92859, -94.504055)",64134,Ruskin Heights,6,South,59111,38.92859,-94.504055,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021024293,0,190,1,7,143
2021024019,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Open Storage,03/22/2021,10:10 AM,3,2021,OPEN,N,,,,,8405 E 109th St,"8405 E 109th St64134
(38.92569, -94.493441)",64134,Ruskin Hills,6,South,71305,38.92569,-94.493441,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021024019,0,200,1,7,143
2021023780,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Trash on Private Property,03/17/2021,03:00 PM,3,2021,OPEN,N,,,,,11218 Palmer Ave,"11218 Palmer Ave64134
(38.918042, -94.50003)",64134,Ruskin Heights,6,South,72695,38.918042,-94.50003,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021023780,0,190,1,7,143
2021023779,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Trash on Private Property,03/17/2021,02:58 PM,3,2021,OPEN,N,,,,,11219 Palmer Ave,"11219 Palmer Ave64134
(38.918035, -94.499366)",64134,Ruskin Heights,6,South,72688,38.918035,-94.499366,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021023779,0,190,1,7,143
2021020094,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Trash on Private Property,02/25/2021,02:51 PM,2,2021,OPEN,N,,,,,8307 E 114th Ter,"8307 E 114th Ter64134
(38.91536, -94.49497)",64134,Ruskin Hills,6,South,72972,38.91536,-94.49497,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021020094,0,200,1,7,143
2021018134,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Property / Buildings / Construction,Property Maintenance,Main Structure,02/22/2021,12:51 PM,2,2021,OPEN,N,,,,,7200 Longview Rd,"7200 Longview Rd64134
(38.915299, -94.507326)",64134,Ruskin Heights,6,South,60553,38.915299,-94.507326,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021018134,0,190,1,7,143
