"taxpayer_number","taxpayer_name","taxpayer_address","taxpayer_city","taxpayer_state","taxpayer_zip","taxpayer_county","location_number","location_name","location_address","location_city","location_state","location_zip","location_county","inside_outside_city_limits_code_y_n","tabc_permit_number","responsibility_begin_date_yyyymmdd","responsibility_end_date_yyyymmdd","obligation_end_date_yyyymmdd","liquor_receipts","wine_receipts","beer_receipts","cover_charge_receipts","total_receipts"
"32029355560","PHOUTTHASITH SIRIMANOTHAM","277 BUDDY GANEM DR STE E","PORTLAND","TX","78374","205","3","OYSHI SUSHI 2","277 BUDDY GANEM DR STE E","PORTLAND","TX","78374","205","Y","RM961003","2016-10-14T00:00:00.000",,"2018-01-31T00:00:00.000","1602","1730","2368","0","5700"
"32057939244","TEXAS DE BRAZIL (SUGAR LAND) CORPORATION","2952 N STEMMONS FWY","DALLAS","TX","75247","57","1","TEXAS DE BRAZIL","16535 SOUTHWEST FWY PAD 2001","SUGAR LAND","TX","77479","79","Y","MB926113","2015-11-05T00:00:00.000","2018-04-13T00:00:00.000","2018-01-31T00:00:00.000","7095","6879","1402","0","15376"
"32061062959","JIHUN CORPORATION","11445 EMERALD ST STE 112","DALLAS","TX","75229","57","1","HANBAT SHULLUNG TANG","2257 ROYAL LN STE 105","DALLAS","TX","75229","57","Y","RM960017","2016-10-05T00:00:00.000","2018-04-17T00:00:00.000","2018-01-31T00:00:00.000","1258","0","105","0","1363"
"32055232790","PUEBLO VIEJO MEXICAN RESTAURANT & TAQUERIA #3, INC","8408 KATY FWY","HOUSTON","TX","77024","101","2","PUEBLO VIEJO MEXICAN RESTAURANT & TAQUERIA #3","364 UVALDE RD","HOUSTON","TX","77015","101","Y","MB907238","2017-02-23T00:00:00.000",,"2018-01-31T00:00:00.000","370","0","1102","0","1472"
"32063025442","TGIF/DFW TERMINALS B,C, & E RESTAURANT JOINT VENTU","19111 DALLAS PKWY STE 165 ATTN:TOM HATHA","DALLAS","TX","75287","43","3","TGIF FRIDAYS #856 (C-8)","2330 N INTERNATIONAL PKWY","DFW AIRPORT","TX","75261","220","Y","MB985666","2017-06-15T00:00:00.000",,"2018-01-31T00:00:00.000","40564","19472","42425","0","102461"
"32042256225","LIMS & LIMS LIMITED LIABILITY COMPANY","513 PIONEER TRL","HARKER HTS","TX","76548","14","1","G & B BILLARDS AND SPORTS BAR","1008 S FORT HOOD ST","KILLEEN","TX","76541","14","Y","MB816811","2012-08-23T00:00:00.000","2018-04-10T00:00:00.000","2018-01-31T00:00:00.000","7505","0","15942","0","23447"
"32054082097","MICHAEL LUCEY AND KACIE LUCEY","2408 SAN GABRIEL ST UNIT 130-B","AUSTIN","TX","78705","227","1","TOASTIES BAR","2408 SAN GABRIEL ST STE 130B","AUSTIN","TX","78705","227","Y","MB885293","2014-09-25T00:00:00.000","2018-04-25T00:00:00.000","2018-01-31T00:00:00.000","0","0","0","0","0"
"32064122214","HILLSIDE GRILL, LLC","6608 LAKE MEADOW LN","SACHSE","TX","75048","57","1","HILLSIDE GRILL","3140 JUSTIN RD","HIGHLAND VILLAGE","TX","75077","61","Y","RM1005811","2018-01-29T00:00:00.000",,"2018-01-31T00:00:00.000","0","0","0","0","0"
"32034036304","FENG KAI CORPORATION","8427 BOULEVARD 26","N RICHLND HLS","TX","76180","220","1","JAPANESE GRILL","8427 BOULEVARD 26","NORTH RICHLAND HILLS","TX","76180","220","Y","MB576670","2008-05-01T00:00:00.000","2018-03-17T00:00:00.000","2018-01-31T00:00:00.000","606","165","323","0","1094"
"17523697534","RAZZOO'S, INC.","14131 MIDWAY RD STE 750","ADDISON","TX","75001","57","11","RAZOO'S CAJUN CAFE","1414 MARKET PL","IRVING","TX","75063","57","Y","MB468674","2000-03-21T00:00:00.000",,"2018-01-31T00:00:00.000","31652","977","10175","0","42804"
"12030348671","J. A & C RESTAURANTS, INC.","21732 PROVINCIAL BLVD STE 150","KATY","TX","77450","101","1","HASTA LA PASTA","6915 CYPRESSWOOD DR STE A","SPRING","TX","77379","101","N","MB614594","2005-11-21T00:00:00.000",,"2018-01-31T00:00:00.000","0","0","0","0","0"
"32059735459","MIDLAND BAYMONT LOUNGE, LLC","4117 BERING WAY","IRVING","TX","75063","57","1","BAYMONT LOUNGE","3100 E STATE HIGHWAY 158","MIDLAND","TX","79706","165","Y","MB950847","2016-07-13T00:00:00.000","2018-02-15T00:00:00.000","2018-01-31T00:00:00.000","0","0","0","0","0"
"32042151723","TRB BEVERAGE, LLC","5601 SEARS ST STE B","DALLAS","TX","75206","57","6","TWISTED ROOT BURGER COMPANY","510 W 26TH ST STE B","AUSTIN","TX","78705","227","Y","MB849492","2013-08-21T00:00:00.000",,"2018-01-31T00:00:00.000","0","0","0","0","0"
"32053132190","ALONSO CARRILLO PONCE","4021 POLK AVE APT 3","EL PASO","TX","79930","71","2","TECLOS BAR","204 PALM ST","EL PASO","TX","79901","71","Y","MB940683","2016-04-11T00:00:00.000","2018-03-31T00:00:00.000","2018-01-31T00:00:00.000","0","0","0","0","0"
"32065202726","THE CHARLES BEVERAGE, LLC","PO BOX 191608","DALLAS","TX","75219","57","1","THE CHARLES RESTAURANT","1632 MARKET CENTER BLVD","DALLAS","TX","75207","57","Y","MB1005683","2018-01-26T00:00:00.000",,"2018-01-31T00:00:00.000","0","0","0","0","0"
"32039762029","LT BUSINESS, INC.","12350 SHADOW ISLAND DR","HOUSTON","TX","77082","101","1","LE VIET RESTAURANT","11328A WESTHEIMER RD","HOUSTON","TX","77077","101","Y","MB517825","2010-03-01T00:00:00.000","2018-03-14T00:00:00.000","2018-01-31T00:00:00.000","30","0","44","0","74"
"32062290229","APM BEVERAGE LLC","1601 BRYAN ST STE M210","DALLAS","TX","75201","57","1","APM BEVERAGE LLC","2333 W MOCKINGBIRD LN","DALLAS","TX","75235","57","Y","MB973588","2017-02-21T00:00:00.000",,"2018-01-31T00:00:00.000","8674","4103","2898","0","15675"
"32051992702","E & M WESTSIDE TAVERN INC","1833 PETE BROWN DR","EL PASO","TX","79936","71","1","WESTSIDE 3RD HOLE","1035 BELVIDERE ST STE 166-168-169","EL PASO","TX","79912","71","Y","MB857462","2013-11-18T00:00:00.000",,"2018-01-31T00:00:00.000","33734","475","30576","0","64785"
"32057182019","FRAT HOUSE ENTERTAINMENT LLC","708 N 38TH ST","MCALLEN","TX","78501","108","1","LUCKY'S SHOT BAR","215 S 17TH ST","MCALLEN","TX","78501","108","Y","MB922524","2015-10-05T00:00:00.000","2018-04-13T00:00:00.000","2018-01-31T00:00:00.000","2284","0","1640","0","3924"
"32038990910","NCMC RESTAURANT CONCEPTS LTD","21216 NORTHWEST FWY STE 610","CYPRESS","TX","77429","101","1","MERCHE!","21208 NORTHWEST FWY STE 100","CYPRESS","TX","77429","101","Y","MB742142","2010-02-12T00:00:00.000","2018-04-13T00:00:00.000","2018-01-31T00:00:00.000","0","0","0","0","0"
"30116278331","THE HARBOR POINT CLUB AND GRILL","2121 BUCKINGHAM RD","RICHARDSON","TX","75081","57","2","THE HARBOR POINT CLUB & GRILL","2121 BUCKINGHAM RD","RICHARDSON","TX","75081","57","Y","N 206013","1995-10-31T00:00:00.000","2018-04-16T00:00:00.000","2018-01-31T00:00:00.000","23203","1148","20310","0","44661"
"12704566871","AJ'S ALE HOUSE LLC","211 TRADE CENTER DR STE 600","NEW BRAUNFELS","TX","78130","46","1","MOONSHINE & ALE","236 W SAN ANTONIO ST","NEW BRAUNFELS","TX","78130","46","Y","MB731681","2009-09-17T00:00:00.000",,"2018-01-31T00:00:00.000","45642","756","31441","0","77839"
"32062961621","AMAZING BURGERS & BREWS CORP","3121 S 14TH ST","ABILENE","TX","79605","221","1","CHELSEA'S BURGERS & BREWS","3121 S 14TH ST","ABILENE","TX","79605","221","Y","MB197743","2017-03-01T00:00:00.000",,"2018-01-31T00:00:00.000","8880","0","7074","0","15954"
"32040072178","AMARILLO C & B LLC","711 SW 10TH AVE","AMARILLO","TX","79101","188","1","ZOMBIEZ BAR & GRILL","711 SW 10TH AVE","AMARILLO","TX","79101","188","Y","MB731644","2009-09-16T00:00:00.000",,"2018-01-31T00:00:00.000","13234","9","9120","0","22363"
"32054822856","EL PARRIAN - LA CASA DE MOJITO RESTAURANT & BAR, C","2300 HARRIS LN","HALTOM CITY","TX","76117","220","1","EL PARRIAN - LA CASA DE MOJITO RESTAURANT & BAR, C","4033 E BELKNAP ST STE 360","HALTOM CITY","TX","76111","220","Y","RM891266","2014-11-24T00:00:00.000","2018-01-15T00:00:00.000","2018-01-31T00:00:00.000","0","0","0","0","5026"
"32042151723","TRB BEVERAGE, LLC","5601 SEARS ST STE B","DALLAS","TX","75206","57","1","TWISTED ROOT BURGER CO.","232 TOWN PL","FAIRVIEW","TX","75069","43","Y","RM761138","2010-11-05T00:00:00.000",,"2018-01-31T00:00:00.000","954","46","1263","0","2263"
