"fiscal_year","region_code","region","legal_status","gender","race_ethnicity","age","legal_statuses_granted_during"
"2021","001","1-Lubbock","Adoption","Female","African American","1","4"
"2021","001","1-Lubbock","Adoption","Female","African American","2","4"
"2021","001","1-Lubbock","Adoption","Female","African American","3","2"
"2021","001","1-Lubbock","Adoption","Female","African American","4","1"
"2021","001","1-Lubbock","Adoption","Female","African American","5","2"
"2021","001","1-Lubbock","Adoption","Female","African American","6","4"
"2021","001","1-Lubbock","Adoption","Female","African American","7","4"
"2021","001","1-Lubbock","Adoption","Female","African American","8","1"
"2021","001","1-Lubbock","Adoption","Female","African American","9","1"
"2021","001","1-Lubbock","Adoption","Female","African American","12","1"
"2021","001","1-Lubbock","Adoption","Female","African American","17","1"
"2021","001","1-Lubbock","Adoption","Female","Anglo","0","1"
"2021","001","1-Lubbock","Adoption","Female","Anglo","1","6"
"2021","001","1-Lubbock","Adoption","Female","Anglo","2","5"
"2021","001","1-Lubbock","Adoption","Female","Anglo","3","3"
"2021","001","1-Lubbock","Adoption","Female","Anglo","4","4"
"2021","001","1-Lubbock","Adoption","Female","Anglo","5","2"
"2021","001","1-Lubbock","Adoption","Female","Anglo","6","3"
"2021","001","1-Lubbock","Adoption","Female","Anglo","7","2"
"2021","001","1-Lubbock","Adoption","Female","Anglo","8","3"
"2021","001","1-Lubbock","Adoption","Female","Anglo","9","2"
"2021","001","1-Lubbock","Adoption","Female","Anglo","10","1"
"2021","001","1-Lubbock","Adoption","Female","Anglo","11","1"
"2021","001","1-Lubbock","Adoption","Female","Anglo","12","1"
"2021","001","1-Lubbock","Adoption","Female","Anglo","13","1"
"2021","001","1-Lubbock","Adoption","Female","Anglo","14","2"
"2021","001","1-Lubbock","Adoption","Female","Anglo","16","4"
"2021","001","1-Lubbock","Adoption","Female","Hispanic","1","8"
"2021","001","1-Lubbock","Adoption","Female","Hispanic","2","13"
"2021","001","1-Lubbock","Adoption","Female","Hispanic","3","7"
"2021","001","1-Lubbock","Adoption","Female","Hispanic","4","7"
"2021","001","1-Lubbock","Adoption","Female","Hispanic","5","4"
"2021","001","1-Lubbock","Adoption","Female","Hispanic","6","5"
"2021","001","1-Lubbock","Adoption","Female","Hispanic","7","4"
"2021","001","1-Lubbock","Adoption","Female","Hispanic","8","6"
"2021","001","1-Lubbock","Adoption","Female","Hispanic","9","3"
"2021","001","1-Lubbock","Adoption","Female","Hispanic","10","4"
"2021","001","1-Lubbock","Adoption","Female","Hispanic","11","7"
"2021","001","1-Lubbock","Adoption","Female","Hispanic","12","1"
"2021","001","1-Lubbock","Adoption","Female","Hispanic","13","2"
"2021","001","1-Lubbock","Adoption","Female","Hispanic","14","3"
"2021","001","1-Lubbock","Adoption","Female","Hispanic","15","1"
"2021","001","1-Lubbock","Adoption","Female","Hispanic","16","3"
"2021","001","1-Lubbock","Adoption","Female","Hispanic","17","2"
"2021","001","1-Lubbock","Adoption","Female","Native American","9","1"
"2021","001","1-Lubbock","Adoption","Female","Other","1","1"
"2021","001","1-Lubbock","Adoption","Female","Other","2","2"
"2021","001","1-Lubbock","Adoption","Female","Other","3","2"
"2021","001","1-Lubbock","Adoption","Female","Other","4","2"
"2021","001","1-Lubbock","Adoption","Female","Other","5","3"
"2021","001","1-Lubbock","Adoption","Female","Other","6","2"
"2021","001","1-Lubbock","Adoption","Female","Other","7","1"
"2021","001","1-Lubbock","Adoption","Female","Other","9","1"
"2021","001","1-Lubbock","Adoption","Female","Other","10","1"
"2021","001","1-Lubbock","Adoption","Female","Other","12","1"
"2021","001","1-Lubbock","Adoption","Female","Other","13","1"
"2021","001","1-Lubbock","Adoption","Male","African American","1","1"
"2021","001","1-Lubbock","Adoption","Male","African American","2","1"
"2021","001","1-Lubbock","Adoption","Male","African American","4","1"
"2021","001","1-Lubbock","Adoption","Male","African American","5","2"
"2021","001","1-Lubbock","Adoption","Male","African American","7","1"
"2021","001","1-Lubbock","Adoption","Male","African American","10","1"
"2021","001","1-Lubbock","Adoption","Male","African American","11","1"
"2021","001","1-Lubbock","Adoption","Male","African American","14","1"
"2021","001","1-Lubbock","Adoption","Male","Anglo","1","13"
"2021","001","1-Lubbock","Adoption","Male","Anglo","2","12"
"2021","001","1-Lubbock","Adoption","Male","Anglo","3","7"
"2021","001","1-Lubbock","Adoption","Male","Anglo","4","2"
"2021","001","1-Lubbock","Adoption","Male","Anglo","5","5"
"2021","001","1-Lubbock","Adoption","Male","Anglo","6","2"
"2021","001","1-Lubbock","Adoption","Male","Anglo","7","3"
"2021","001","1-Lubbock","Adoption","Male","Anglo","10","1"
"2021","001","1-Lubbock","Adoption","Male","Anglo","11","1"
"2021","001","1-Lubbock","Adoption","Male","Anglo","12","1"
"2021","001","1-Lubbock","Adoption","Male","Anglo","13","1"
"2021","001","1-Lubbock","Adoption","Male","Anglo","14","2"
"2021","001","1-Lubbock","Adoption","Male","Hispanic","1","7"
"2021","001","1-Lubbock","Adoption","Male","Hispanic","2","12"
"2021","001","1-Lubbock","Adoption","Male","Hispanic","3","7"
"2021","001","1-Lubbock","Adoption","Male","Hispanic","4","6"
"2021","001","1-Lubbock","Adoption","Male","Hispanic","5","6"
"2021","001","1-Lubbock","Adoption","Male","Hispanic","6","4"
"2021","001","1-Lubbock","Adoption","Male","Hispanic","7","8"
"2021","001","1-Lubbock","Adoption","Male","Hispanic","8","5"
"2021","001","1-Lubbock","Adoption","Male","Hispanic","9","2"
"2021","001","1-Lubbock","Adoption","Male","Hispanic","10","7"
"2021","001","1-Lubbock","Adoption","Male","Hispanic","11","3"
"2021","001","1-Lubbock","Adoption","Male","Hispanic","12","2"
"2021","001","1-Lubbock","Adoption","Male","Hispanic","13","7"
"2021","001","1-Lubbock","Adoption","Male","Hispanic","14","1"
"2021","001","1-Lubbock","Adoption","Male","Hispanic","15","3"
"2021","001","1-Lubbock","Adoption","Male","Hispanic","16","2"
"2021","001","1-Lubbock","Adoption","Male","Native American","8","1"
"2021","001","1-Lubbock","Adoption","Male","Other","1","1"
"2021","001","1-Lubbock","Adoption","Male","Other","2","1"
"2021","001","1-Lubbock","Adoption","Male","Other","3","2"
"2021","001","1-Lubbock","Adoption","Male","Other","4","3"
"2021","001","1-Lubbock","Adoption","Male","Other","7","2"
"2021","001","1-Lubbock","Adoption","Male","Other","8","1"
"2021","001","1-Lubbock","Adoption","Unknown","Anglo","3","1"
"2021","001","1-Lubbock","DFPS Legal Responsibility Terminated","Female","African American","0","3"
"2021","001","1-Lubbock","DFPS Legal Responsibility Terminated","Female","African American","1","4"
"2021","001","1-Lubbock","DFPS Legal Responsibility Terminated","Female","African American","2","2"
"2021","001","1-Lubbock","DFPS Legal Responsibility Terminated","Female","African American","3","1"
"2021","001","1-Lubbock","DFPS Legal Responsibility Terminated","Female","African American","4","4"
"2021","001","1-Lubbock","DFPS Legal Responsibility Terminated","Female","African American","5","1"
"2021","001","1-Lubbock","DFPS Legal Responsibility Terminated","Female","African American","6","1"
"2021","001","1-Lubbock","DFPS Legal Responsibility Terminated","Female","African American","7","3"
"2021","001","1-Lubbock","DFPS Legal Responsibility Terminated","Female","African American","10","3"
"2021","001","1-Lubbock","DFPS Legal Responsibility Terminated","Female","African American","11","2"
"2021","001","1-Lubbock","DFPS Legal Responsibility Terminated","Female","African American","12","1"
"2021","001","1-Lubbock","DFPS Legal Responsibility Terminated","Female","African American","13","1"
"2021","001","1-Lubbock","DFPS Legal Responsibility Terminated","Female","African American","15","1"
"2021","001","1-Lubbock","DFPS Legal Responsibility Terminated","Female","African American","16","2"
"2021","001","1-Lubbock","DFPS Legal Responsibility Terminated","Female","African American","17","4"
"2021","001","1-Lubbock","DFPS Legal Responsibility Terminated","Female","African American","18","4"
"2021","001","1-Lubbock","DFPS Legal Responsibility Terminated","Female","Anglo","0","2"
"2021","001","1-Lubbock","DFPS Legal Responsibility Terminated","Female","Anglo","1","6"
"2021","001","1-Lubbock","DFPS Legal Responsibility Terminated","Female","Anglo","2","11"
"2021","001","1-Lubbock","DFPS Legal Responsibility Terminated","Female","Anglo","3","7"
"2021","001","1-Lubbock","DFPS Legal Responsibility Terminated","Female","Anglo","4","4"
"2021","001","1-Lubbock","DFPS Legal Responsibility Terminated","Female","Anglo","5","9"
"2021","001","1-Lubbock","DFPS Legal Responsibility Terminated","Female","Anglo","6","9"
"2021","001","1-Lubbock","DFPS Legal Responsibility Terminated","Female","Anglo","7","8"
"2021","001","1-Lubbock","DFPS Legal Responsibility Terminated","Female","Anglo","8","7"
"2021","001","1-Lubbock","DFPS Legal Responsibility Terminated","Female","Anglo","9","5"
"2021","001","1-Lubbock","DFPS Legal Responsibility Terminated","Female","Anglo","10","4"
"2021","001","1-Lubbock","DFPS Legal Responsibility Terminated","Female","Anglo","11","6"
