"fiscal_year","agency_number","agency_name","county","major_spending_category","amount"
"2020","101","SENATE",,"SALARIES AND WAGES","6950.00"
"2020","101","SENATE",,"SALARIES AND WAGES","1140.62"
"2020","101","SENATE",,"SALARIES AND WAGES","83.5"
"2020","101","SENATE",,"SALARIES AND WAGES","20"
"2020","101","SENATE",,"SALARIES AND WAGES","2123.58"
"2020","101","SENATE","ATASCOSA","SALARIES AND WAGES","7200.00"
"2020","101","SENATE","BASTROP","SALARIES AND WAGES","455801.17"
"2020","101","SENATE","BASTROP","SALARIES AND WAGES","11956.52"
"2020","101","SENATE","BASTROP","SALARIES AND WAGES","7940.00"
"2020","101","SENATE","BELL","SALARIES AND WAGES","62811.91"
"2020","101","SENATE","BELL","SALARIES AND WAGES","876.82"
"2020","101","SENATE","BELL","SALARIES AND WAGES","480"
"2020","101","SENATE","BEXAR","SALARIES AND WAGES","544094.00"
"2020","101","SENATE","BEXAR","SALARIES AND WAGES","37332.01"
"2020","101","SENATE","BEXAR","SALARIES AND WAGES","6400.00"
"2020","101","SENATE","BEXAR","SALARIES AND WAGES","17800.00"
"2020","101","SENATE","BEXAR","SALARIES AND WAGES","891"
"2020","101","SENATE","BEXAR","SALARIES AND WAGES","5880.00"
"2020","101","SENATE","BEXAR","SALARIES AND WAGES","10615.64"
"2020","101","SENATE","BRAZORIA","SALARIES AND WAGES","91791.00"
"2020","101","SENATE","BRAZORIA","SALARIES AND WAGES","24600.00"
"2020","101","SENATE","BRAZORIA","SALARIES AND WAGES","1480.00"
"2020","101","SENATE","BURNET","SALARIES AND WAGES","76506.89"
"2020","101","SENATE","BURNET","SALARIES AND WAGES","3020.00"
"2020","101","SENATE","CALDWELL","SALARIES AND WAGES","74094.72"
"2020","101","SENATE","CALDWELL","SALARIES AND WAGES","2160.00"
"2020","101","SENATE","CAMERON","SALARIES AND WAGES","194500.00"
"2020","101","SENATE","CAMERON","SALARIES AND WAGES","6000.00"
"2020","101","SENATE","CAMERON","SALARIES AND WAGES","2380.00"
"2020","101","SENATE","CHEROKEE","SALARIES AND WAGES","55200.00"
"2020","101","SENATE","CHEROKEE","SALARIES AND WAGES","760"
"2020","101","SENATE","CHILDRESS","SALARIES AND WAGES","48417.43"
"2020","101","SENATE","CHILDRESS","SALARIES AND WAGES","1680.00"
"2020","101","SENATE","COLLIN","SALARIES AND WAGES","177600.00"
"2020","101","SENATE","COLLIN","SALARIES AND WAGES","25616.78"
"2020","101","SENATE","COLLIN","SALARIES AND WAGES","1460.00"
"2020","101","SENATE","COMAL","SALARIES AND WAGES","449350.07"
"2020","101","SENATE","COMAL","SALARIES AND WAGES","113796.06"
"2020","101","SENATE","COMAL","SALARIES AND WAGES","1650.00"
"2020","101","SENATE","COMAL","SALARIES AND WAGES","800"
"2020","101","SENATE","COMAL","SALARIES AND WAGES","4212.30"
"2020","101","SENATE","COMAL","SALARIES AND WAGES","5540.00"
"2020","101","SENATE","COMAL","SALARIES AND WAGES","3578.21"
"2020","101","SENATE","COMAL","SALARIES AND WAGES","1026.86"
"2020","101","SENATE","DALLAS","SALARIES AND WAGES","423856.56"
"2020","101","SENATE","DALLAS","SALARIES AND WAGES","31099.96"
"2020","101","SENATE","DALLAS","SALARIES AND WAGES","8640.00"
"2020","101","SENATE","DALLAS","SALARIES AND WAGES","2053.72"
"2020","101","SENATE","DENTON","SALARIES AND WAGES","289633.26"
"2020","101","SENATE","DENTON","SALARIES AND WAGES","2100.00"
"2020","101","SENATE","DENTON","SALARIES AND WAGES","6323.35"
"2020","101","SENATE","EL PASO","SALARIES AND WAGES","367559.10"
"2020","101","SENATE","EL PASO","SALARIES AND WAGES","14855.09"
"2020","101","SENATE","EL PASO","SALARIES AND WAGES","2900.00"
"2020","101","SENATE","FANNIN","SALARIES AND WAGES","1956.52"
"2020","101","SENATE","FORT BEND","SALARIES AND WAGES","161200.00"
"2020","101","SENATE","FORT BEND","SALARIES AND WAGES","109.1"
"2020","101","SENATE","FORT BEND","SALARIES AND WAGES","1380.00"
"2020","101","SENATE","GALVESTON","SALARIES AND WAGES","7200.00"
"2020","101","SENATE","GRAYSON","SALARIES AND WAGES","20600.00"
"2020","101","SENATE","GRAYSON","SALARIES AND WAGES","22916.66"
"2020","101","SENATE","GUADALUPE","SALARIES AND WAGES","226891.05"
"2020","101","SENATE","GUADALUPE","SALARIES AND WAGES","5300.00"
"2020","101","SENATE","GUADALUPE","SALARIES AND WAGES","1026.86"
"2020","101","SENATE","HARRIS","SALARIES AND WAGES","1082189.77"
"2020","101","SENATE","HARRIS","SALARIES AND WAGES","80918.18"
"2020","101","SENATE","HARRIS","SALARIES AND WAGES","9528.00"
"2020","101","SENATE","HARRIS","SALARIES AND WAGES","4240.00"
"2020","101","SENATE","HARRISON","SALARIES AND WAGES","60825.00"
"2020","101","SENATE","HARRISON","SALARIES AND WAGES","1200.00"
"2020","101","SENATE","HAYS","SALARIES AND WAGES","1021497.42"
"2020","101","SENATE","HAYS","SALARIES AND WAGES","35098.31"
"2020","101","SENATE","HAYS","SALARIES AND WAGES","6816.97"
"2020","101","SENATE","HAYS","SALARIES AND WAGES","23738.77"
"2020","101","SENATE","HAYS","SALARIES AND WAGES","20400.00"
"2020","101","SENATE","HAYS","SALARIES AND WAGES","17572.46"
"2020","101","SENATE","HAYS","SALARIES AND WAGES","1026.86"
"2020","101","SENATE","HIDALGO","SALARIES AND WAGES","172223.43"
"2020","101","SENATE","HIDALGO","SALARIES AND WAGES","5000.00"
"2020","101","SENATE","HOOD","SALARIES AND WAGES","7200.00"
"2020","101","SENATE","HOWARD","SALARIES AND WAGES","27367.00"
"2020","101","SENATE","JEFFERSON","SALARIES AND WAGES","39000.00"
"2020","101","SENATE","JOHNSON","SALARIES AND WAGES","7200.00"
"2020","101","SENATE","KAUFMAN","SALARIES AND WAGES","3350.00"
"2020","101","SENATE","KERR","SALARIES AND WAGES","12000.00"
"2020","101","SENATE","KERR","SALARIES AND WAGES","5000.00"
"2020","101","SENATE","KERR","SALARIES AND WAGES","220"
"2020","101","SENATE","KERR","SALARIES AND WAGES","1731.18"
"2020","101","SENATE","LEE","SALARIES AND WAGES","4583.34"
"2020","101","SENATE","LEE","SALARIES AND WAGES","180"
"2020","101","SENATE","LUBBOCK","SALARIES AND WAGES","55760.28"
"2020","101","SENATE","LUBBOCK","SALARIES AND WAGES","15000.00"
"2020","101","SENATE","LUBBOCK","SALARIES AND WAGES","960"
"2020","101","SENATE","MCLENNAN","SALARIES AND WAGES","55200.00"
"2020","101","SENATE","MCLENNAN","SALARIES AND WAGES","820"
"2020","101","SENATE","MIDLAND","SALARIES AND WAGES","52500.00"
"2020","101","SENATE","MIDLAND","SALARIES AND WAGES","6135.52"
"2020","101","SENATE","MIDLAND","SALARIES AND WAGES","350.39"
"2020","101","SENATE","MILAM","SALARIES AND WAGES","47000.00"
"2020","101","SENATE","MILAM","SALARIES AND WAGES","4000.00"
"2020","101","SENATE","MILAM","SALARIES AND WAGES","4000.00"
"2020","101","SENATE","MILAM","SALARIES AND WAGES","120"
"2020","101","SENATE","MONTGOMERY","SALARIES AND WAGES","105747.83"
"2020","101","SENATE","MONTGOMERY","SALARIES AND WAGES","1640.00"
"2020","101","SENATE","MONTGOMERY","SALARIES AND WAGES","9207.73"
"2020","101","SENATE","NUECES","SALARIES AND WAGES","25250.00"
"2020","101","SENATE","NUECES","SALARIES AND WAGES","320"
"2020","101","SENATE","ORANGE","SALARIES AND WAGES","3500.00"
"2020","101","SENATE","PARKER","SALARIES AND WAGES","45798.00"
"2020","101","SENATE","PARKER","SALARIES AND WAGES","32999.98"
"2020","101","SENATE","PARKER","SALARIES AND WAGES","240"
"2020","101","SENATE","PECOS","SALARIES AND WAGES","41800.00"
"2020","101","SENATE","RANDALL","SALARIES AND WAGES","58367.00"
"2020","101","SENATE","RANDALL","SALARIES AND WAGES","33834.00"
"2020","101","SENATE","ROCKWALL","SALARIES AND WAGES","139230.24"
"2020","101","SENATE","ROCKWALL","SALARIES AND WAGES","3000.00"
"2020","101","SENATE","ROCKWALL","SALARIES AND WAGES","240"
"2020","101","SENATE","ROCKWALL","SALARIES AND WAGES","2314.48"
"2020","101","SENATE","RUSK","SALARIES AND WAGES","88662.00"
"2020","101","SENATE","RUSK","SALARIES AND WAGES","960"
"2020","101","SENATE","SAN AUGUSTINE","SALARIES AND WAGES","70800.00"
"2020","101","SENATE","SAN AUGUSTINE","SALARIES AND WAGES","1680.00"
"2020","101","SENATE","SAN PATRICIO","SALARIES AND WAGES","42062.00"
"2020","101","SENATE","SMITH","SALARIES AND WAGES","42000.00"
"2020","101","SENATE","SMITH","SALARIES AND WAGES","40"
"2020","101","SENATE","TARRANT","SALARIES AND WAGES","213209.51"
"2020","101","SENATE","TARRANT","SALARIES AND WAGES","2464.29"
"2020","101","SENATE","TARRANT","SALARIES AND WAGES","38500.00"
"2020","101","SENATE","TARRANT","SALARIES AND WAGES","1420.00"
"2020","101","SENATE","TAYLOR","SALARIES AND WAGES","12000.00"
"2020","101","SENATE","TAYLOR","SALARIES AND WAGES","40"
"2020","101","SENATE","TOM GREEN","SALARIES AND WAGES","43100.00"
"2020","101","SENATE","TOM GREEN","SALARIES AND WAGES","120"
"2020","101","SENATE","TRAVIS","SALARIES AND WAGES","15558714.97"
"2020","101","SENATE","TRAVIS","SALARIES AND WAGES","2474382.29"
"2020","101","SENATE","TRAVIS","SALARIES AND WAGES","283787.88"
"2020","101","SENATE","TRAVIS","SALARIES AND WAGES","16821.59"
"2020","101","SENATE","TRAVIS","SALARIES AND WAGES","96290.00"
"2020","101","SENATE","TRAVIS","SALARIES AND WAGES","284560.00"
"2020","101","SENATE","TRAVIS","SALARIES AND WAGES","202346.33"
"2020","101","SENATE","TRAVIS","SALARIES AND WAGES","13349.18"
"2020","101","SENATE","VAL VERDE","SALARIES AND WAGES","41800.00"
"2020","101","SENATE","VAL VERDE","SALARIES AND WAGES","252.92"
"2020","101","SENATE","VAN ZANDT","SALARIES AND WAGES","7200.00"
"2020","101","SENATE","VICTORIA","SALARIES AND WAGES","30900.00"
"2020","101","SENATE","WALKER","SALARIES AND WAGES","8719.69"
"2020","101","SENATE","WALKER","SALARIES AND WAGES","27424.24"
"2020","101","SENATE","WALKER","SALARIES AND WAGES","40"
"2020","101","SENATE","WASHINGTON","SALARIES AND WAGES","72736.66"
"2020","101","SENATE","WASHINGTON","SALARIES AND WAGES","148730.00"
"2020","101","SENATE","WASHINGTON","SALARIES AND WAGES","5240.00"
"2020","101","SENATE","WEBB","SALARIES AND WAGES","79841.75"
"2020","101","SENATE","WEBB","SALARIES AND WAGES","218.18"
"2020","101","SENATE","WEBB","SALARIES AND WAGES","160"
"2020","101","SENATE","WICHITA","SALARIES AND WAGES","11086.98"
"2020","101","SENATE","WILLACY","SALARIES AND WAGES","35000.00"
"2020","101","SENATE","WILLACY","SALARIES AND WAGES","720"
"2020","101","SENATE","WILLIAMSON","SALARIES AND WAGES","1742756.91"
"2020","101","SENATE","WILLIAMSON","SALARIES AND WAGES","296426.00"
"2020","101","SENATE","WILLIAMSON","SALARIES AND WAGES","17034.00"
"2020","101","SENATE","WILLIAMSON","SALARIES AND WAGES","6000.00"
"2020","101","SENATE","WILLIAMSON","SALARIES AND WAGES","34640.00"
"2020","101","SENATE","WILLIAMSON","SALARIES AND WAGES","15750.45"
"2020","101","SENATE","WILLIAMSON","SALARIES AND WAGES","1026.86"
"2020","101","SENATE","WOOD","SALARIES AND WAGES","38861.00"
"2020","101","SENATE","WOOD","SALARIES AND WAGES","1920.00"
"2020","102","HOUSE OF REPRESENTATIVES",,"SALARIES AND WAGES","15336.53"
"2020","102","HOUSE OF REPRESENTATIVES",,"SALARIES AND WAGES","12500.00"
"2020","102","HOUSE OF REPRESENTATIVES",,"SALARIES AND WAGES","60"
"2020","102","HOUSE OF REPRESENTATIVES","ANDERSON","SALARIES AND WAGES","7200.02"
"2020","102","HOUSE OF REPRESENTATIVES","ANGELINA","SALARIES AND WAGES","70560.23"
"2020","102","HOUSE OF REPRESENTATIVES","ANGELINA","SALARIES AND WAGES","1200.00"
"2020","102","HOUSE OF REPRESENTATIVES","AUSTIN","SALARIES AND WAGES","48520.16"
"2020","102","HOUSE OF REPRESENTATIVES","AUSTIN","SALARIES AND WAGES","500"
"2020","102","HOUSE OF REPRESENTATIVES","BASTROP","SALARIES AND WAGES","298969.78"
"2020","102","HOUSE OF REPRESENTATIVES","BASTROP","SALARIES AND WAGES","22610.77"
"2020","102","HOUSE OF REPRESENTATIVES","BASTROP","SALARIES AND WAGES","6740.00"
"2020","102","HOUSE OF REPRESENTATIVES","BASTROP","SALARIES AND WAGES","1026.86"
"2020","102","HOUSE OF REPRESENTATIVES","BELL","SALARIES AND WAGES","51897.79"
"2020","102","HOUSE OF REPRESENTATIVES","BELL","SALARIES AND WAGES","23590.91"
"2020","102","HOUSE OF REPRESENTATIVES","BELL","SALARIES AND WAGES","10650.00"
"2020","102","HOUSE OF REPRESENTATIVES","BELL","SALARIES AND WAGES","60"
"2020","102","HOUSE OF REPRESENTATIVES","BEXAR","SALARIES AND WAGES","779071.99"
"2020","102","HOUSE OF REPRESENTATIVES","BEXAR","SALARIES AND WAGES","95776.29"
"2020","102","HOUSE OF REPRESENTATIVES","BEXAR","SALARIES AND WAGES","20408.00"
"2020","102","HOUSE OF REPRESENTATIVES","BEXAR","SALARIES AND WAGES","9040.00"
"2020","102","HOUSE OF REPRESENTATIVES","BLANCO","SALARIES AND WAGES","23184.72"
"2020","102","HOUSE OF REPRESENTATIVES","BLANCO","SALARIES AND WAGES","1060.00"
"2020","102","HOUSE OF REPRESENTATIVES","BOSQUE","SALARIES AND WAGES","20578.45"
"2020","102","HOUSE OF REPRESENTATIVES","BOWIE","SALARIES AND WAGES","7200.02"
"2020","102","HOUSE OF REPRESENTATIVES","BOWIE","SALARIES AND WAGES","20286.00"
"2020","102","HOUSE OF REPRESENTATIVES","BRAZORIA","SALARIES AND WAGES","188997.94"
"2020","102","HOUSE OF REPRESENTATIVES","BRAZORIA","SALARIES AND WAGES","1340.00"
"2020","102","HOUSE OF REPRESENTATIVES","BRAZOS","SALARIES AND WAGES","67777.27"
"2020","102","HOUSE OF REPRESENTATIVES","BRAZOS","SALARIES AND WAGES","4100.00"
"2020","102","HOUSE OF REPRESENTATIVES","BRAZOS","SALARIES AND WAGES","900"
"2020","102","HOUSE OF REPRESENTATIVES","BROWN","SALARIES AND WAGES","2385.33"
"2020","102","HOUSE OF REPRESENTATIVES","BURNET","SALARIES AND WAGES","7200.02"
"2020","102","HOUSE OF REPRESENTATIVES","CALDWELL","SALARIES AND WAGES","87950.01"
"2020","102","HOUSE OF REPRESENTATIVES","CALDWELL","SALARIES AND WAGES","2400.00"
"2020","102","HOUSE OF REPRESENTATIVES","CALDWELL","SALARIES AND WAGES","1286.98"
"2020","102","HOUSE OF REPRESENTATIVES","CAMERON","SALARIES AND WAGES","229281.70"
"2020","102","HOUSE OF REPRESENTATIVES","CAMERON","SALARIES AND WAGES","33000.00"
"2020","102","HOUSE OF REPRESENTATIVES","CAMERON","SALARIES AND WAGES","2480.00"
"2020","102","HOUSE OF REPRESENTATIVES","CHAMBERS","SALARIES AND WAGES","14700.05"
"2020","102","HOUSE OF REPRESENTATIVES","CHAMBERS","SALARIES AND WAGES","22170.45"
"2020","102","HOUSE OF REPRESENTATIVES","COLLIN","SALARIES AND WAGES","331213.36"
"2020","102","HOUSE OF REPRESENTATIVES","COLLIN","SALARIES AND WAGES","17500.00"
"2020","102","HOUSE OF REPRESENTATIVES","COLLIN","SALARIES AND WAGES","22362.00"
"2020","102","HOUSE OF REPRESENTATIVES","COLLIN","SALARIES AND WAGES","2640.00"
"2020","102","HOUSE OF REPRESENTATIVES","COLORADO","SALARIES AND WAGES","202998.66"
"2020","102","HOUSE OF REPRESENTATIVES","COLORADO","SALARIES AND WAGES","720"
"2020","102","HOUSE OF REPRESENTATIVES","COMAL","SALARIES AND WAGES","217760.71"
"2020","102","HOUSE OF REPRESENTATIVES","COMAL","SALARIES AND WAGES","10607.36"
"2020","102","HOUSE OF REPRESENTATIVES","COMAL","SALARIES AND WAGES","680"
"2020","102","HOUSE OF REPRESENTATIVES","COOKE","SALARIES AND WAGES","27800.09"
"2020","102","HOUSE OF REPRESENTATIVES","COOKE","SALARIES AND WAGES","360"
"2020","102","HOUSE OF REPRESENTATIVES","CORYELL","SALARIES AND WAGES","7200.02"
"2020","102","HOUSE OF REPRESENTATIVES","CORYELL","SALARIES AND WAGES","36000.00"
"2020","102","HOUSE OF REPRESENTATIVES","DALLAS","SALARIES AND WAGES","1191860.52"
"2020","102","HOUSE OF REPRESENTATIVES","DALLAS","SALARIES AND WAGES","144942.26"
"2020","102","HOUSE OF REPRESENTATIVES","DALLAS","SALARIES AND WAGES","14440.00"
"2020","102","HOUSE OF REPRESENTATIVES","DALLAS","SALARIES AND WAGES","2053.72"
"2020","102","HOUSE OF REPRESENTATIVES","DENTON","SALARIES AND WAGES","285174.67"
"2020","102","HOUSE OF REPRESENTATIVES","DENTON","SALARIES AND WAGES","77457.44"
"2020","102","HOUSE OF REPRESENTATIVES","DENTON","SALARIES AND WAGES","1720.00"
"2020","102","HOUSE OF REPRESENTATIVES","EASTLAND","SALARIES AND WAGES","12340.95"
"2020","102","HOUSE OF REPRESENTATIVES","EASTLAND","SALARIES AND WAGES","140"
"2020","102","HOUSE OF REPRESENTATIVES","ECTOR","SALARIES AND WAGES","35009.63"
"2020","102","HOUSE OF REPRESENTATIVES","ELLIS","SALARIES AND WAGES","124534.41"
"2020","102","HOUSE OF REPRESENTATIVES","ELLIS","SALARIES AND WAGES","280"
"2020","102","HOUSE OF REPRESENTATIVES","EL PASO","SALARIES AND WAGES","455302.39"
"2020","102","HOUSE OF REPRESENTATIVES","EL PASO","SALARIES AND WAGES","9614.71"
"2020","102","HOUSE OF REPRESENTATIVES","EL PASO","SALARIES AND WAGES","2180.00"
"2020","102","HOUSE OF REPRESENTATIVES","ERATH","SALARIES AND WAGES","14000.05"
"2020","102","HOUSE OF REPRESENTATIVES","ERATH","SALARIES AND WAGES","3500.00"
"2020","102","HOUSE OF REPRESENTATIVES","FORT BEND","SALARIES AND WAGES","298334.21"
"2020","102","HOUSE OF REPRESENTATIVES","FORT BEND","SALARIES AND WAGES","5760.00"
"2020","102","HOUSE OF REPRESENTATIVES","GALVESTON","SALARIES AND WAGES","78600.26"
"2020","102","HOUSE OF REPRESENTATIVES","GALVESTON","SALARIES AND WAGES","41125.00"
"2020","102","HOUSE OF REPRESENTATIVES","GALVESTON","SALARIES AND WAGES","960"
"2020","102","HOUSE OF REPRESENTATIVES","GILLESPIE","SALARIES AND WAGES","12960.04"
"2020","102","HOUSE OF REPRESENTATIVES","GILLESPIE","SALARIES AND WAGES","240"
"2020","102","HOUSE OF REPRESENTATIVES","GONZALES","SALARIES AND WAGES","72000.24"
"2020","102","HOUSE OF REPRESENTATIVES","GONZALES","SALARIES AND WAGES","320"
"2020","102","HOUSE OF REPRESENTATIVES","GRAY","SALARIES AND WAGES","10800.00"
"2020","102","HOUSE OF REPRESENTATIVES","GRAYSON","SALARIES AND WAGES","7200.02"
"2020","102","HOUSE OF REPRESENTATIVES","GRAYSON","SALARIES AND WAGES","37000.00"
"2020","102","HOUSE OF REPRESENTATIVES","GREGG","SALARIES AND WAGES","38400.13"
"2020","102","HOUSE OF REPRESENTATIVES","GREGG","SALARIES AND WAGES","240"
"2020","102","HOUSE OF REPRESENTATIVES","GRIMES","SALARIES AND WAGES","7200.02"
"2020","102","HOUSE OF REPRESENTATIVES","GUADALUPE","SALARIES AND WAGES","59704.20"
"2020","102","HOUSE OF REPRESENTATIVES","GUADALUPE","SALARIES AND WAGES","10634.78"
"2020","102","HOUSE OF REPRESENTATIVES","GUADALUPE","SALARIES AND WAGES","240"
"2020","102","HOUSE OF REPRESENTATIVES","HARDIN","SALARIES AND WAGES","35450.12"
"2020","102","HOUSE OF REPRESENTATIVES","HARRIS","SALARIES AND WAGES","1580105.33"
"2020","102","HOUSE OF REPRESENTATIVES","HARRIS","SALARIES AND WAGES","169647.91"
"2020","102","HOUSE OF REPRESENTATIVES","HARRIS","SALARIES AND WAGES","21560.00"
"2020","102","HOUSE OF REPRESENTATIVES","HARRIS","SALARIES AND WAGES","965.25"
"2020","102","HOUSE OF REPRESENTATIVES","HARRISON","SALARIES AND WAGES","52800.17"
"2020","102","HOUSE OF REPRESENTATIVES","HARRISON","SALARIES AND WAGES","240"
"2020","102","HOUSE OF REPRESENTATIVES","HAYS","SALARIES AND WAGES","1478383.39"
"2020","102","HOUSE OF REPRESENTATIVES","HAYS","SALARIES AND WAGES","79416.52"
"2020","102","HOUSE OF REPRESENTATIVES","HAYS","SALARIES AND WAGES","2950.00"
"2020","102","HOUSE OF REPRESENTATIVES","HAYS","SALARIES AND WAGES","1439.47"
"2020","102","HOUSE OF REPRESENTATIVES","HAYS","SALARIES AND WAGES","23920.00"
"2020","102","HOUSE OF REPRESENTATIVES","HAYS","SALARIES AND WAGES","1026.86"
"2020","102","HOUSE OF REPRESENTATIVES","HEMPHILL","SALARIES AND WAGES","7200.02"
"2020","102","HOUSE OF REPRESENTATIVES","HENDERSON","SALARIES AND WAGES","54000.18"
"2020","102","HOUSE OF REPRESENTATIVES","HIDALGO","SALARIES AND WAGES","457651.46"
"2020","102","HOUSE OF REPRESENTATIVES","HIDALGO","SALARIES AND WAGES","54051.84"
"2020","102","HOUSE OF REPRESENTATIVES","HIDALGO","SALARIES AND WAGES","7820.00"
"2020","102","HOUSE OF REPRESENTATIVES","HILL","SALARIES AND WAGES","46150.15"
"2020","102","HOUSE OF REPRESENTATIVES","HILL","SALARIES AND WAGES","521.74"
"2020","102","HOUSE OF REPRESENTATIVES","HOOD","SALARIES AND WAGES","142056.36"
"2020","102","HOUSE OF REPRESENTATIVES","HOOD","SALARIES AND WAGES","720"
"2020","102","HOUSE OF REPRESENTATIVES","HUNT","SALARIES AND WAGES","12300.04"
"2020","102","HOUSE OF REPRESENTATIVES","HUNT","SALARIES AND WAGES","1680.00"
"2020","102","HOUSE OF REPRESENTATIVES","JACK","SALARIES AND WAGES","22500.07"
"2020","102","HOUSE OF REPRESENTATIVES","JACK","SALARIES AND WAGES","320"
"2020","102","HOUSE OF REPRESENTATIVES","JEFFERSON","SALARIES AND WAGES","166150.54"
"2020","102","HOUSE OF REPRESENTATIVES","JEFFERSON","SALARIES AND WAGES","4700.00"
"2020","102","HOUSE OF REPRESENTATIVES","JOHNSON","SALARIES AND WAGES","8200.03"
"2020","102","HOUSE OF REPRESENTATIVES","JOHNSON","SALARIES AND WAGES","5000.00"
"2020","102","HOUSE OF REPRESENTATIVES","KAUFMAN","SALARIES AND WAGES","7200.02"
"2020","102","HOUSE OF REPRESENTATIVES","KAUFMAN","SALARIES AND WAGES","6190.48"
"2020","102","HOUSE OF REPRESENTATIVES","KENDALL","SALARIES AND WAGES","67009.31"
"2020","102","HOUSE OF REPRESENTATIVES","KENDALL","SALARIES AND WAGES","16000.00"
"2020","102","HOUSE OF REPRESENTATIVES","KENDALL","SALARIES AND WAGES","400"
"2020","102","HOUSE OF REPRESENTATIVES","KERR","SALARIES AND WAGES","46200.15"
"2020","102","HOUSE OF REPRESENTATIVES","KERR","SALARIES AND WAGES","480"
"2020","102","HOUSE OF REPRESENTATIVES","KIMBLE","SALARIES AND WAGES","7200.02"
"2020","102","HOUSE OF REPRESENTATIVES","KLEBERG","SALARIES AND WAGES","7200.02"
"2020","102","HOUSE OF REPRESENTATIVES","LEE","SALARIES AND WAGES","15600.05"
"2020","102","HOUSE OF REPRESENTATIVES","LEE","SALARIES AND WAGES","840"
"2020","102","HOUSE OF REPRESENTATIVES","LIBERTY","SALARIES AND WAGES","6000.00"
"2020","102","HOUSE OF REPRESENTATIVES","LLANO","SALARIES AND WAGES","7700.00"
"2020","102","HOUSE OF REPRESENTATIVES","LUBBOCK","SALARIES AND WAGES","109243.69"
"2020","102","HOUSE OF REPRESENTATIVES","LUBBOCK","SALARIES AND WAGES","520"
