"mastertradenameid","tradenamedescription","tradenameform","effectivedate","firstname","middlename","lastname","suffix","registrantorganization","address1","address2","city","state","zipcode","zipcode4","country","mailingaddress1","mailingaddress2","mailingcity","mailingstate","mailingzipcode","mailingzipcode4","mailingcountry","dateadded","entitystatus","entityformdate"
"20221036025","Laguna Mexican restaurant","Individual","2022-01-11T00:00:00.000","Luis",,"Sanchez Gamboa",,,"1039 w. 85th Ave",,"Federal Heights","CO",,,"US",,,"Federal Heights","CO",,,"US","2022-01-11T00:00:00.000",,
"20121131636","Tailgate Tavern and Grill","Entity Type","2012-02-29T00:00:00.000",,,,,"Jordan Restaurant Group LLC","19552 E. Mainstreet",,"Parker","CO",,,"US",,,"Parker","CO",,,"US","2012-02-29T00:00:00.000","GOOD",
"20191712776","3 Margaritas Family Mexican Restaurant","Entity Type","2019-09-03T00:00:00.000",,,,,"Centro 3M, Inc.","519 16th St",,"Denver","CO",,,"US",,,,,,,,"2019-09-03T00:00:00.000","GOOD",
"20221284396","Thai Gold Restaurant","Entity Type","2022-03-21T00:00:00.000",,,,,"LOTUS M&M LLC, Dissolved June 20, 2022","714 14th St",,"Golden","CO",,,"US",,,"Lakewood","CO",,,"US","2022-03-21T00:00:00.000","VDISS",
"20221589562","Frank's Tavern & Grille","Entity Type","2022-06-16T00:00:00.000",,,,,"Boulder Chop House, LLC","1240 Pine St.","c/o Concept Restaurants, Inc.","Boulder","CO",,,"US",,,,,,,,"2022-06-16T00:00:00.000","GOOD",
"20071219733","Arby's Restaurant","Entity Type","2007-05-07T00:00:00.000",,,,,"FORT MORGAN R.B., INC.","340483 Highway 26","N-A","Minatare","NE",,,"US",,"N-A","Minatare","NE",,,"US","2007-05-07T00:00:00.000","GOOD",
"20141343472","SANTIAGO'S MEXICAN RESTAURANT","Individual","2014-06-01T00:00:00.000","Martina","Carmen","Morales",,,"16698 LEYDEN ST.",,"Brighton","CO",,,"US",,,"Brighton","CO",,,"US","2014-06-01T00:00:00.000",,
"20191166546","Fuzzy's Taco Shop","Entity Type","2019-02-25T00:00:00.000",,,,,"ZH Restaurant Investments 6, LLC","16401 E Arapahoe Rd","Unit A","Aurora","CO",,,"US",,,"Timnath","CO",,,"US","2019-02-25T00:00:00.000","GOOD",
"14481010457","TRINIDAD JANITOR & RESTAURANT SUPPLY","Other Jurisdiction","1988-01-01T00:00:00.000","Kokjohn","Christopher Kok","J",,,"118 PINE",,"Trinidad","CO",,,"US",,,"Trinidad","CO",,,"US","1988-01-01T00:00:00.000",,
"20121424050","Rosita's Mexican Restaurant","Individual","2012-08-02T00:00:00.000","Chris",,"Gallegos",,,"8050 Federal BLVD",,"Westminster","CO",,,"US",,,"Broomfield","CO",,,"US","2012-08-02T00:00:00.000",,
"20211120046","Azitra","Entity Type","2021-02-02T00:00:00.000",,,,,"Pioneer Restaurant, Inc.","644 W 170th Place",,"Broomfield","CO",,,"US",,,"Broomfield","CO",,,"US","2021-02-02T00:00:00.000","GOOD",
"20091300771","NEW PANDA CHINESE RESTAURANT","Entity Type","2009-06-01T00:00:00.000",,,,,"WANG MC, INC","17732 S Golden Rd",,"Golden","CO",,,"US",,,,,,,,"2009-06-01T00:00:00.000","RP_NC",
"20121199757","La Bella Vita","Entity Type","2012-04-03T00:00:00.000",,,,,"La Bella Vita Restaurant, LLC","4475 Northpark Dr",,"Colorado Springs","CO",,,"US",,,"Colorado Springs","CO",,,"US","2012-04-03T00:00:00.000","GOOD",
"20221336389","Nalinis Restaurant","Individual","2022-03-30T00:00:00.000","Luis","Adolfo","Garcia",,,"257 E 1st street",,"Parachute","CO",,,"US",,,"Parachute","CO",,,"US","2022-03-30T00:00:00.000",,
"20221650565","Frank's Chophouse & Tavern","Entity Type","2022-07-01T00:00:00.000",,,,,"Boulder Chop House, LLC","1240 Pine St.","c/o Concept Restaurants, Inc.","Boulder","CO",,,"US",,,,,,,,"2022-07-01T00:00:00.000","GOOD",
"14481051127","GOLDEN SAIGON RESTAURANT","Individual","1998-08-01T00:00:00.000","V.",,"Le Tuyen",,,"2648 S PARKER RD UNIT 2 & 3",,"Aurora","CO",,,"US",,,"Aurora","CO",,,"US","1998-08-01T00:00:00.000",,
"20191054890","Capital Management Group, LLC","Entity Type","2019-01-22T00:00:00.000",,,,,"American Restaurant Services LLC","P.O. Box 273",,"Rye","CO",,,"US",,,,,,,,"2019-01-22T00:00:00.000","DQ",
"20218045573","Wrigley Field","Entity Type","2021-11-01T00:00:00.000",,,,,"GA RESTAURANT, INC.","1810 NORTH AVENUE",,"Grand Junction","CO",,,"US",,,,,,,"US","2021-11-01T00:00:00.000","DQ",
"20201556222","Lucy's Ethiopian Restaurant","Individual","2020-06-25T00:00:00.000","Almaz",,"Adhanom",,,"7401 E Colfax Ave",,"Denve","CO",,,"US",,,"Denver","CO",,,"US","2020-06-25T00:00:00.000",,
"20221370822","Jennys Mexican Restaurant LLC","Individual","2022-04-11T00:00:00.000","Edna",,"Galvan Gonzalez",,,"441 J ave",,"Limon","CO",,,"US",,,"Limon","CO",,,"US","2022-04-11T00:00:00.000",,
"20221653576","Cookbooks Restaurant Financials","Entity Type","2022-07-01T00:00:00.000",,,,,"Books On Time, LLC","39 Horton St",,"Eagle","CO",,,"US",,,"Eagle","CO",,,"US","2022-07-01T00:00:00.000","GOOD",
"20211138726","Little India Restaurant & Bar","Entity Type","2021-02-10T00:00:00.000",,,,,"Baidwan Central Inc","7352 29th Ave","Unit #704","Denver","CO",,,"US",,"3496 W 32nd Ave","Denver","CO",,,"US","2021-02-10T00:00:00.000","GOOD",
"20151721260","Huckleberry's Restaurant","Individual","2015-11-06T00:00:00.000","Michelle","Anne","Glasmann",,,"5055 S. County Road 137",,"Bennett","CO",,,"US",,,"Bennett","CO",,,"US","2015-11-06T00:00:00.000",,
"20151488639","Chaka's Mexican Restaurant","Individual","2015-07-28T00:00:00.000","Jesus","Antonio","Perez",,,"6265 E Evans Ave","Ste 1","Denver","CO",,,"US",,,"Edgewater","CO",,,"US","2015-07-28T00:00:00.000",,
"20191185741","Shangrila Indian & Nepali Restaurant","Entity Type","2019-02-28T00:00:00.000",,,,,"Shangrila Nepali & Indian Restaurant, LLC","5969 S. University Blvd.",,"Greenwood Village","CO",,,"US",,,,,,,,"2019-02-28T00:00:00.000","DQ",
"20218075717","Grumpy's Restaurant","Individual","2021-11-14T00:00:00.000","Richard","K","Reinicke",,,"8552 Gold Peak Lane","Unit B","Highlands Ranch","CO",,,"US",,"Unit B","Highlands Ranch","CO",,,"US","2021-11-14T00:00:00.000",,
"20221375120","Crave Hot Dogs & BBQ Colorado Springs","GP","2022-04-13T00:00:00.000",,,,,"Davis Restaurant Group","3020 South Xeric Court",,"Denver","CO",,,"US",,,"Denver","CO",,,"US","2022-04-13T00:00:00.000",,
"20191829737","La Carreta Mexican Restaurant 2","Entity Type","2019-10-18T00:00:00.000",,,,,"La Carreta Mexican Restaurant LLC","35 N Iowa Ave",,"Colorado Springs","CO",,,"US",,,"Colorado Springs","CO",,,"US","2019-10-18T00:00:00.000","DQ",
"20201336527","Asaderos Mexican Restaurant","Entity Type","2020-04-15T00:00:00.000",,,,,"Alberto, LLC","5400 W. Alameda Avenue",,"Lakewood","CO",,,"US",,,,,,,,"2020-04-15T00:00:00.000","RP_NC",
"20201327530","Antojito's Inc./DBA Mountain View Restaurant","Individual","2020-04-10T00:00:00.000","Ronnie",,"Martinez",,,"2099 Sherman Ave",,"Monte Vista","CO",,,"US",,,"Monte Vista","CO",,,"US","2020-04-10T00:00:00.000",,
"20221018353","Primus Restaurant","GP","2022-01-05T00:00:00.000",,,,,"JAM Culinary Concepts LLC","1017 Main Ave",,"Durango","CO",,,"US",,,"Durango","CO",,,"US","2022-01-05T00:00:00.000",,
"20211379199","Lucky Bamboo chinese restaurant","Entity Type","2021-04-22T00:00:00.000",,,,,"Ivan Thong LLC","111 Bell Avenue",,"Alamosa","CO",,,"US",,,,,,,,"2021-04-22T00:00:00.000","RP_NC",
"20221126618","Mr. A's Restaurant & Lounge LLC","Individual","2022-02-01T00:00:00.000","Joe","N..","King",,,"3600 JACKSON ST.",,"Denver","CO",,,"US",,,"Denver","CO",,,"US","2022-02-01T00:00:00.000",,
"20061146768","Los Arquitos Mexican Restaurant","Entity Type","2006-04-05T00:00:00.000",,,,,"LOS ARCOS MEXICAN RESTAURANTS, INC.","4991 WEST 80TH AVENUE",,"Westminster","CO",,,"US",,,"Westminster","CO",,,"US","2006-04-05T00:00:00.000","GOOD",
"20061146784","Los Arquitos","Entity Type","2006-04-05T00:00:00.000",,,,,"LOS ARCOS MEXICAN RESTAURANTS, INC.","4991 WEST 80TH AVENUE",,"Westminster","CO",,,"US",,,"Westminster","CO",,,"US","2006-04-05T00:00:00.000","GOOD",
"20161433956","Los Arcos Mexican Restaurant, Inc.","Entity Type","2016-06-24T00:00:00.000",,,,,"LOS ARCOS MEXICAN RESTAURANTS, INC.","4991 WEST 80TH AVENUE",,"Westminster","CO",,,"US",,,"Westminster","CO",,,"US","2016-06-24T00:00:00.000","GOOD",
"20121430684","Fate Brewing Company","Entity Type","2012-08-07T00:00:00.000",,,,,"Fate Restaurants, LLC, Delinquent June 1, 2021","691 Tamarisk Ct",,"Louisville","CO",,,"US",,,,,,,,"2012-08-07T00:00:00.000","DQQ",
"20151373418","NEPAL RESTAURANT GLENWOOD SPRINGS","Entity Type","2015-06-03T00:00:00.000",,,,,"NEPAL RESTAURANT GLENWOOD SPRINGS, LLC, Delinquent June 1, 2021","6824 HWY 82",,"Glenwood Springs","CO",,,"US",,,,,,,,"2015-06-03T00:00:00.000","DQQ",
"20221665957","Colorado Food Magazine","Entity Type","2022-07-07T00:00:00.000",,,,,"Hispanic Restaurant Association","8269 Sugarloaf Rd","Apt #5204","Centennial","CO",,,"US",,,"Larkspur","CO",,,"US","2022-07-07T00:00:00.000","GOOD",
"20121600392","Los Arcos Mexican Restaurant","Entity Type","2012-10-27T00:00:00.000",,,,,"LOS ARCOS MEXICAN RESTAURANTS, INC.","4991 WEST 80TH AVENUE",,"Westminster","CO",,,"US",,,"Westminster","CO",,,"US","2012-10-27T00:00:00.000","GOOD",
