"id","taxyr","businessname1","businessname2","ein","votingmembersgoverningbodycnt","votingmembersindependentcnt","totalemployeecnt","totalvolunteerscnt","activityormissiondesc","typeoforganizationcorpind","typeoforganizationtrustind","typeoforganizationassocind","typeoforganizationotherind","otherorganizationdsc","formationyr","legaldomicilestatecd","legaldomicilecountrycd"
"201443109349302224","2013","BUENA VISTA HERITAGE MUSEUM",,"742498589","12","12","4","41","PRESERVE AND SHARE THE HISTORY OF BUENA VISTA AND CHAFFEE COUNTY FOR THE EDUCATION AND ENJOYMENT OF THE PUBLIC.","t","f","f","f",,"1974","CO",
"201301999349300140","2012","COLORADO ANIMAL RESCUE INC",,"841208087","11","11","0","0","TO PROVIDE SAFETY & CARE FOR HOMELESS & ABANDONED ANIMALS & TO EDUCATE THE PET-OWNING PUBLIC.","t","f","f","f",,"2000","CO",
"201203209349307870","2011","Our Sister's Keeper Coalition Inc",,"204919465","5","5","4","10","Victim Advocacy, Community Outreach, Educational Training programs.","t","f","f","f",,"2006","CO",
"201222289349302472","2011","Heartland Institute of Financial Educati",,"260076287","5","2","0",,"Promoting Financial Literacy through teaching financial literacy courses to more than 1000 students and have more than 200 members","t","f","f","f",,"2006","CO",
"201313469349300976","2012","DENVER BAR FOUNDATION",,"742554415","16","16","0","0","PROVIDES VOLUNTEER SERVICES TO INDIGENT AND DISADVANTAGED RESIDENTS THROUGH THE METRO VOLUNTEER LAWYERS PROGRAM.","f","f","t","f",,"1989","CO",
"201442829349301214","2013","AFGE LOCAL 1112",,"364700475","5","0","0",,"PRISON EMPLOYEES CLUB","t","f","f","f",,"2011","CO",
"201441349349307974","2013","Capital Sisters International Inc",,"200458807","4","0","2","30","SEE SCHEDULE O","t","f","f","f",,"2001","CO",
"201402059349301000","2013","The STAR Center Foundation",,"274386097","5","4","28","13","STAR Center offers comprehensive services for clients and families living with Sensory Processing Disorder (SPD), ADHD, autistic spectrum disorders, feeding problems, sensory-based learning difficulties, and other developmental and behavioral issues.","t","f","f","f",,"2010","CO",
"201242289349303869","2011","COLORADOWYOMING VIZSLA RESCUE GROUP INC",,"870792870","7","7","0","60","TO PROVIDE SANCTUARY FOR ABANDONED AND ABUSED VIZSLAS","t","f","f","f",,"2007","CO",
"201830949349300013","2016","DDC FOOTHILLS HOME",,"311653564","4","4","0","4","Provide low income housing for seniors with developmental disabilities","t","f","f","f",,"1999","CO",
"201222159349300822","2011","TEN THOUSAND VILLAGES OF FORT COLLINS INC",,"841544523","12","12","2","65","PROVIDING INCOME TO THIRD WORLD ARTISANS BY MARKETING THEIR PRODUCTS IN A RETAIL STORE","t","f","f","f",,"2000","CO",
"201422269349304567","2013","CHILDREN'S SPEECH & READING CENTER",,"841227883","7","7","9","16","TO PROVIDE HIGH-QUALITY SPEECH, LANGUAGE, AND READING THERAPEUTIC SERVICES TO ALL CHILDREN IN NORTHERN COLORADO.","t","f","f","f",,"1993","CO",
"201210619349302456","2010","Asian Pacific Center for Human Development",,"841059678","9","9","0","8","Providing mental health services and related programs to Asian and Pacific Island persons residing in Colorado","t","f","f","f",,"1979","CO",
"201432609349300913","2013","CHAFFEE PEOPLES CLINIC",,"205114022","11","11","8","45","LOW COST HEALTHCARETO PROVIDE LOW COST ACCESS TO HEALTH CARE FOR UNINSURED AND LOW-INCOME RESIDENTS OF CHAFFEE COUNTY, COLORADO","t","f","f","f",,"2006","CO",
"201223009349300102","2011","TENTMAKERS BIBLE MISSION",,"382597776","10","8","27",,"TO PLANT AND DEVELOPE CHURCHES THROUGHOUT THE WORLD.","t","f","f","f",,"1985","CO",
"201232269349302568","2011","WINDOW INTERNATIONAL NETWORK",,"841525169","9","9","6","2","To unite people of the Christian faith to pray for the gospel of Jesus Christ to reach the people living in the 10/40 window region. WIN does this by developing networks of prayer around the world to empower effective evangelism, church growth, and discipleship in the 10/40 window.","t","f","f","f",,"1999","CO",
"201431419349300723","2013","TWO RIVERS COMMUNITY FOUNDATION",,"841528859","10","10","0","10","PROMOTE AND ENABLE LOCAL PHILANTHROPHY CONNECTING PEOPLE WHO CARE WITH CAUSES THAT MATTER","t","f","f","f",,"1999","CO",
"201201369349306290","2011","MONTESSORI CASA INTERNATIONAL",,"200536531","5","4","4",,"TO UPHOLD THE HIGHEST STANDARDS IN MEETING THE EDUCATIONAL NEEDS OF ALL WHO ARE COMMITTED TO FOSTERING THE INTEREST OF THE CHILD THROUGH THE MONTESSORI PHILOSOPHY.","t","f","f","f",,"2002","CO",
"201410439349302061","2012","LITTLETON PUBLIC SCHOOLS FOUNDATION",,"841185005","14","14","1","400","THE PURPOSE OF THE FOUNDATION IS TO FURTHER EDUCATIONAL ADVANCEMENT IN THE LITTLETON PUBLIC SCHOOLS BY PROVIDING FUNDING VIA MONETARY GRANTS TO SCHOOLS AND TEACHERS.","t","f","f","f",,"1991","CO",
"201422119349300237","2013","CLINICA COLORADO",,"273794068","7","6","10","7","TO PROVIDE LOW COST HEALTH CARE FOR THOSE WHO ARE INDIGENT, WITHOUT HEALTH INSURANCE OR UNABLE TO OBTAIN PRIMARY CARE SERVICES. CLINICA COLORADO IS AN AFFILIATE OF CLINCNET, A GROUP OF SAFETY NET CLINICS WHO DO NOT REFUSE SERVICE BASED ON ABILITY TO PAY.","t","f","f","f",,"2010","CO",
"201312879349301056","2012","GROWING HOME INC",,"841461503","12","12","35","1225","GROWING HOME GUIDES CHILDREN AND THEIR FAMILIES ON THE PATH TO A BRIGHTER FUTURE.","t","f","f","f",,"1998","CO",
"201831019349300108","2016","FORT LUPTON DEVELOPMENT CORP",,"237183742","4","4","0","4","PROMOTE ECONOMIC DEVELOPMENT","t","f","f","f",,"1975","CO",
"201202239349301630","2011","WOMEN'S WILDERNESS INSTITUTE",,"841439821","10","10","39","120","THE ORGANIZATION IS DEDICATED TO STRENGTHENING THE COURAGE, CONFIDENCE, AND LEADERSHIP QUALITIES OF GIRLS AND WOMAN, THROUGH THE CHALLENGE AND SUPPORT OF GROUP WILDERNESS AND COMMUNITY-BASED EXPERIENCES.","t","f","f","f",,"1997","CO",
"201403149349302750","2013","GROWING HOME INC",,"841461503","11","11","37","1450","GROWING HOME GUIDES CHILDREN AND THEIR FAMILIES ON THE PATH TO A BRIGHTER FUTURE.","t","f","f","f",,"1998","CO",
"201433189349304003","2013","ALPINE LEGAL SERVICES INC",,"841061991","13","13","9","0","TO PROVIDE AND COORDINATE HIGH QUALITY LEGAL SERVICES IN THE PURSUIT OF JUSTICE FOR LOW INCOME INDIVIDUALS, FAMILIES AND GROUPS.","t","f","f","f",,"2004","CO",
"201403179349303065","2013","ROCKY MOUNTAIN BIRD OBSERVATORY",,"841079882","12","12","128","239","CONSERVE BIRDS AND THEIR HABITATS THROUGH SCIENCE, EDUCATION, AND STEWARDSHIP PROGRAMS.","t","f","f","f",,"1988","CO",
"201233389349300603","2011","NU CHAPTER HOUSE ASSOCIATION","C/O ALPHA CHI OMEGA NATL HOUSING CORP","846036504","6","6","0","6","PROVIDE SORORITY HOUSING AND ENVIRONMENT FOR COLLEGIATE CHAPTER.","f","f","t","f",,"1946","CO",
"201423299349300012","2013","WELLSPRING COMMUNITY",,"770716253","6","5","20","80","OUR MISSION IS TO CREATE A RESIDENTIAL AND WORK COMMUNITY IN DOUGLAS COUNTY, COLORADO WHERE ADULTS WITH SPECIAL NEEDS ARE EMPOWERED TO LIVE FULL, PRODUCTIVE AND SATISFYING LIVES IN A GOD-CENTERED, NURTURING ENVIRONMENT.","t","f","f","f",,"2008","CO",
"201432029349300328","2013","ASPEN PITKIN EMPLOYEE HOUSING INC",,"840815772","5","0","0","0","DEVELOPMENT AND MANAGEMENT OF RESIDENTIAL HOUSING FOR LOW & MODERATE INCOME EMPLOYEES OFDEVELOPMENT AND MANAGEMENT OF RESIDENTIAL HOUSING FOR LOW & MODERATE INCOME EMPLOYEES OF PITKIN COUNTY","t","f","f","f",,"1978","CO",
"201232029349300243","2011","JEFFERSON ECONOMIC COUNCIL",,"840447505","26","26","9",,"PROMOTION OF JEFFERSON COUNTY, COLORADO FOR THE PURPOSE OF ATTRACTING NEW COMMERCE AND INDUSTRY TO THE COUNTY AND TO HELP MAINTAIN THE COMMERCE AND INDUSTRY PRESENTLY THEREIN.","t","f","f","f",,"1987","CO",
"201830969349300013","2016","CENTER FOR LEGAL ADVOCACY",,"840705890","17","17","28","20","TO PROTECT AND PROMOTE THE RIGHTS OF PERSONS WITH DISABILITIES AND OLDER PEOPLE IN COLORADO THROUGH DIRECT REPRESENTATION, ADVOCACY, EDUCATION, AND LEGISLATIVE ANALYSIS.","t","f","f","f",,"1976","CO",
"201403109349301300","2013","BIOMEDICAL RESEARCH FOUNDATION OF COLORADO",,"742427577","5","5","0","0","MEDICAL RESEARCH","t","f","f","f",,"1986","CO",
"201412949349300966","2013","CONTEMPLATIVE OUTREACH OF COLORADO",,"841243208","11","11","7","92","CLASSES ON CENTERING AND PRAYING THE SCRIPTURES, TEACHING ON THE SPIRITUAL JOURNEY","t","f","f","f",,"1986","CO",
"201212269349302341","2011","THE CENTER FOR SPACE ENTREPRENEURSHIP",,"611556237","12","12","5","0","SUPPORT, COMMERCIALIZE, AND GROW DEVELOPMENT STAGE SPACE COMPANIES","t","f","f","f",,"2008","CO",
"201840949349300944","2016","Northwest Colorado Center for Independence Inc",,"841473968","5","5","9","15","To provide independent living services for people with disabilities in northwest Colorado.","t","f","f","f",,"1997","CO",
"201422199349300037","2013","A Sanctuary for Military Families Inc",,"261410596","6","6","3","200","See Schedule O Part I Line 1","t","f","f","f",,"2007","CO",
"201230659349301278","2010","QUALISTAR COLORADO",,"840685056","10","10","41","0","ADVANCING QUALITY EARLY CHILDHOOD EDUCATION ACROSS COLORADO!","t","f","f","f",,"2004","CO",
"201411359349309346","2012","Boulder County Mental Health Foundation",,"840717880","9","9","0","0","THE MENTAL HEALTH FOUNDATION SERVING BOULDER AND BROOMFIELD COUNTIES RAISES FUNDS, GROWS THE ENDOWMENT, AND PROMOTES POSITIVE COMMUNITY RELATIONSHIPS IN SUPPORT OF THE MENTAL HEALTH CENTER OF BOULDER COUNTY","t","f","f","f",,"1976","CO",
"201231459349300318","2011","SAFEHOUSE DENVER INC",,"840745911","12","12","39","55","SAFEHOUSE DENVER ASSISTS WOMEN, CHILDREN, AND YOUTH IN RECLAIMING THEIR RIGHT TO A LIFE FREE FROM DOMESTIC VIOLENCE. THE AGENCY PROVIDES A BROAD SPECTRUM OF CULTURALLY COMPETENT SERVICES INCLUDING: EMERGENCY SHELTER; SAFETY PLANNING; INDIVIDUAL COUNSELING; PERSONAL ADVOCACY; SUPPORT GROUPS; PARENTING SESSIONS; LEGAL ADVOCACY; A 24-HOUR CRISIS AND INFORMATION LINE. SERVICES ARE AVAILABLE THROUGH THE NON-RESIDENTIAL COUNSELING AND ADVOCACY CENTER AS WELL AS THROUGH THE EMERGENCY SHELTER. SAFEHOUSE DENVER ALSO INCREASES COMMUNITY AWARENESS AND ACCOUNTABILITY FOR THE INTERVENTION IN, AND PREVENTION OF, DOMESTIC VIOLENCE THROUGH ITS COMMUNITY EDUCATION PROGRAM.","t","f","f","f",,"1977","CO",
"201422189349301092","2013","AMERICAN SOCIETY OF BARIATRIC PHYSICIANS",,"840607207","11","11","12","50","THE ORGANIZATION'S PRIMARY EXEMPT PURPOSE IS TO SUPPORT AND ADVANCE THE PHYSICIAN'S ROLE IN THE TREATMENT OF THOSE AFFECTED BY OBESITY.","t","f","f","f",,"1950","CO",
"201201459349300315","2010","SIMPSON UNIVERSITY",,"941339635","21","21","781","22","A CHRIST-CENTERED LEARNING COMMUNITY THAT DEVELOPS STUDENTS FOR LEADERSHIP, SCHOLARSHIP, AND SERVICE.","t","f","f","f",,"1953","CA",
"201212309349300526","2011","FRIENDS OF MANUAL HIGH SCHOOL",,"841520225","11","10","0","11","THE ORGANIZATION SEEKS TO PROVIDE RESOURCES TO ENHANCE THE EDUCATIONAL EXPERIENCE OF MANUAL HIGH SCHOOL STUDENTS. THE ORGANIZATION WORKS TO ACCOMPLISH ITS GOALS THROUGH FUNDRAISING, SOLICITATION OF DONATIONS, AND RECRUITMENT OF VOLUNTEERS.","t","f","f","f",,"1999","CO",
"201431829349300338","2013","PROJECT HOPE OF COLORADO CO FELLOWSHIP CHURCH",,"201003777","1","2","0","0","THE MISSION IS TO REACH OUT TO THE LOST AND HOMELESS, HUNGRY AND THIRSTY RENDERING BIBLICAL, EMOTIONAL, EDUCATIONAL AND HUMANITARIAN SERVICES TO IMPROVE ONES LIFE. (PSALMS 107:4-9)","t","f","f","f",,"2004","CO",
"201243049349301189","2011","USA WEIGHTLIFTING INC",,"311012362","10","10","13","500","THE ASSOCIATION IS THE NATIONAL GOVERNING BODY FOR WEIGHTLIFTING IN THE UNITED STATES. THE MISSION OF USAW IS TO ENABLE U.S. ATHLETES TO ACHIEVE SUSTAINED COMPETITIVE EXCELLENCE IN OLYMPIC COMPETITION AND TO PROMOTE AND GROW THE SPORT OF WEIGHTLIFTING IN THE UNITED STATES.","t","f","f","f",,"1983","CO",
"201443189349309209","2013","LAKESIDE CENTER PUBLIC IMPROVEMENT COMPANY",,"273283043","2","2","0","0","PUBLIC IMPROVEMENTS FOR LAKESIDE CENTER","t","f","f","f",,"2009","CO",
"201232019349300728","2011","THE RETIRED ENLISTED ASSOCIATION","INC","840537947","9","9","15","65","UPHOLDING AND DEFENDING THE CONSTITUTION OF THE UNITED STATES; PROMOTING HEALTH, PROSPERITY AND SCHOLARSHIP AMONG ITS MEMBERS AND THEIR DEPENDENTS AND SURVIVORS THROUGH BENEVOLENT PROGRAMS; ASSISTING VETERANS AND THEIR DEPENDENTS AND SURVIVORS THROUGH A SERVICE PROGRAM ESTABLISHED FOR THEIR PURPOSE; IMPROVING CONDITIONS FOR RETIRED ENLISTED SERVICE MEMBERS, VETERANS AND THEIR DEPENDENTS AND SURVIVORS; RECOGNITION THAT COOPERATIVE ACTION IS REQUIRED FOR THE FURTHERANCE OF THEIR COMMON INTERESTS. THE ORGANIZATION RECEIVES NO GOVERNMENT GRANTS, LOANS OR FUNDING.","t","f","f","f",,"1963","CO",
"201410139349302701","2012","CASA OF JEFFERSON & GILPIN COUNTIES",,"841530736","11","11","15","228","TO PROVIDE SPECIALLY SELECTED AND TRAINED COMMUNITY VOLUNTEERS TO ADVOCATE FOR ABUSED AND NEGLECTED CHILDREN IN THE PURSUIT OF SAFE AND PERMANENT HOMES.","t","f","f","f",,"2000","CO",
"201441359349304019","2013","GLOBAL HUMANITARIAN EXPEDITIONS",,"020624253","5","4","1","223","Set up charity dental clinics in Vietnam, India, Nepal, Guatemala, Kenya and Cambodia that provide dental care to the needy.","t","f","f","f",,"2002","CO",
"201201929349300880","2011","RESORT 2 KINDNESS",,"261094527","1","1","0",,"ENCOURAGE PEOPLE TO PERFORM ACTS OF KINDNESS FOR OTHERS IN BIG OR SMALL WAYS EVERY DAY.","t","f","f","f",,"2008","CO",
"201223209349303037","2011","CASTLE ROCK LIFELONG LEARNING","CENTER","841456891","3","3","0",,"PROVIDE BUILDING AND SUPPORT TO ACADEMY CHARTER SCHOOL AND ENCOUIRAGE ADVANCED EDUCATION OPPORTUNITIES FOR THE CASTLE ROCK, COLORADO COMMUNITY.","t","f","f","f",,"1999","CO",
"201232279349303873","2011","THE BUDDY PROGRAM INC",,"742594693","15","15","26","248","THE BUDDY PROGRAM STRENGTHENS THE COMMUNITY BY GUIDING AND INSPIRING YOUTH THROUGH MENTORING.","t","f","f","f",,"1989","CO",
"201432279349304558","2013","The Museum Store Association Inc",,"526044269","7","7","11","75","To PROMOTE THE GENERAL WELFARE OF THE MUSEUM INDUSTRY.","f","f","t","f",,"1955","CO",
