"entityid","registranttypeabbr","name","fein","filingtype","documentid","amendmententityid","externalfilingfromnccs","externalfilingtype","actualfinancialsprovided","principaladdress","principalcity","principalstate","principalzipcode","principalzipcode4","residentialcounty","mailingaddress","mailingcity","mailingstate","mailingzipcode","mailingzipcode4","phone","fax","website","authorizedofficername","authorizedofficersigneddate","cfoname","cfosigneddate","registrationapproveddate","paymentprocesseddate","nextrenewalregistrationdate","fiscalyearstartdate","fiscalyearenddate","nteecode1","nteecode2","nteecode3","taxexemptstatus","taxexemptcode","irsexemptiondate","taxdeductible","extensionfiled","consolidatedregistrationstatement","fiscalyearbeginning","fiscalyearending","newcharity","outsideprofessionalfundraiserfees","totalcontributionsraisedpreviousyear","totalfundraisingexpensespreviousyear","totalmanagementgeneralexpensespreviousyear","expensesdividedbycontributions","totalexpensesplusmanagementgeneraldividedbycontributions","relatedorganizations","relatedtootherorganization","relatedorganizationtaxexempt","solicitednontaxdeductiblegifts","statedgiftnottaxdeductible","revenuefromcontibutions","revenuefromgovernment","programservicerevenue","revenuefrominvestments","revenuefromspecialevents","revenuefromsales","revenueother","revenuetotal","expensesfromprogramservices","expensesfromadministrativeother","expensesfundraising","expensesaffiliates","expensesother","expensesothercomment","expensestotal","endofyearassests","endofyeartotalliabilities","endofyearassestsminusliabilities","unrestrictedassests","temporarilyrestrictedassets","permanentlyrestrictedassets"
"20023004047","CO","AARP","951985500","RENEWAL","20193035589","20183036259",,,"true","601 E STREET, NW","Washington D.C.","DC","20049",,"N/A",,,,,,"2024343220","2024342339","www.aarp.org","Scott Frisch","2019-11-14T00:00:00.000",,,"2019-11-14T00:00:00.000","2019-11-14T00:00:00.000","2020-05-15T00:00:00.000","01-01","12-31","CIVIL RIGHTS,SOCIAL ACTION,& ADVOCACY",,,"true","501(C)(4)",,"false","true","false","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000",,"611123","333763424","7403735","229716849","0","0","AARP FOUNDATION;LEGAL COUNSEL FOR THE ELDERLY; AARP INSTITUTE; AARP INSURANCE PLAN; AARP FINANCIAL SERVICES CORPORATION; AARP SERVICES, INC.","true","true","true","true","333753957","9467","172842672","334910768","0","0","0","1834948495","1351363913","229716849","7403735","0","0",,"1588484497","2483898934","1296985752","1186913182","0","0","0"
"20023004047","CO","AARP","951985500","RENEWAL","20203031472","20193035589",,,"true","601 E STREET, NW","Washington D.C.","DC","20049",,"N/A",,,,,,"2024343220","2024342339","www.aarp.org","Scott Frisch","2020-11-13T00:00:00.000",,,"2020-11-17T00:00:00.000","2020-11-13T00:00:00.000","2021-05-15T00:00:00.000","01-01","12-31","CIVIL RIGHTS,SOCIAL ACTION,& ADVOCACY",,,"true","501(C)(4)",,"false","true","false","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000",,"652488","339774885","7915472","216463882","0","0","AARP FOUNDATION;LEGAL COUNSEL FOR THE ELDERLY; AARP INSURANCE PLAN; AARP FINANCIAL SERVICES CORPORATION; AARP SERVICES, INC.","true","true","true","true","339272970","501915","174773112","250255155","0","0","0","1752770442","1388599992","216463882","7915472","0","0",,"1612979346","2781538281","1300191459","1481346822","0","0","0"
"20023004047","CO","AARP","951985500","RENEWAL","20183036259","20173038464",,,"true","601 E STREET, NW","Washington D.C.","DC","20049",,"N/A",,,,,,"2024343220","2024342339","www.aarp.org","Scott Frisch","2018-11-14T00:00:00.000",,,"2018-11-20T00:00:00.000","2018-11-14T00:00:00.000","2019-05-15T00:00:00.000","01-01","12-31","CIVIL RIGHTS,SOCIAL ACTION,& ADVOCACY",,,"true","501(C)(4)",,"false","true","false","2017-01-01T00:00:00.000","2017-12-31T00:00:00.000",,"493198","344539064","9910506","205350230","0","0","AARP FOUNDATION;LEGAL COUNSEL FOR THE ELDERLY; AARP INSTITUTE; AARP INSURANCE PLAN; AARP FINANCIAL SERVICES CORPORATION; AARP SERVICES, INC.","true","true","true","true","344524064","15000","186854032","204896488","0","0","0","1712173381","1328309171","205350230","9910506","0","0",,"1543569907","2650194600","1290538998","1359655602","0","0","0"
"20023004047","CO","AARP","951985500","RENEWAL","20213031933","20203031472",,,"true","601 E STREET, NW","Washington D.C.","DC","20049",,"N/A",,,,,,"2024343220","2024342339","www.aarp.org","Scott Frisch","2021-11-12T00:00:00.000",,,"2021-11-15T00:00:00.000","2021-11-12T00:00:00.000","2022-05-15T00:00:00.000","01-01","12-31","CIVIL RIGHTS,SOCIAL ACTION,& ADVOCACY",,,"true","501(C)(4)",,"false","true","false","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000",,"652488","318990639","5765857","224945847","0","0","AARP FOUNDATION;LEGAL COUNSEL FOR THE ELDERLY; AARP INSURANCE PLAN; AARP FINANCIAL SERVICES CORPORATION; AARP SERVICES, INC.","true","true","true","true","318633809","356830","169520355","164398881","0","0","0","1654938812","1368934020","224945847","5765857","0","0",,"1599645724","3002043536","1423175159","1578868377","0","0","0"
"20023004047","CO","AARP","951985500","RENEWAL","20173038464","20173038215",,,"true","601 E STREET, NW","Washington D.C.","DC","20049",,"N/A",,,,,,"2024343220","2024342339","www.aarp.org","Scott Frisch","2017-11-15T00:00:00.000",,,"2017-11-15T00:00:00.000","2017-11-15T00:00:00.000","2018-05-15T00:00:00.000","01-01","12-31","CIVIL RIGHTS,SOCIAL ACTION,& ADVOCACY",,,"true","501(C)(4)",,"false","true","false","2016-01-01T00:00:00.000","2016-12-31T00:00:00.000",,"541572","326378487","5968837","229092417","0","0","AARP FOUNDATION;LEGAL COUNSEL FOR THE ELDERLY; AARP INSTITUTE; AARP INSURANCE PLAN; AARP FINANCIAL SERVICES CORPORATION; AARP SERVICES, INC.","true","true","true","true","326358487","20000","200185856","152039831","0","0","0","1604218960","1327705686","229092417","5968837","0","0",,"1562766940","2371948522","1217828544","1154119978","0","0","0"
"20023004047","CO","AARP","951985500","AMENDMENT","20173038215","20163037544",,,"true","601 E STREET, NW","Washington D.C.","DC","20049",,"N/A",,,,,,"2024343220","2024342339","www.aarp.org","Scott Frisch","2017-11-14T00:00:00.000",,,"2017-11-14T00:00:00.000","2017-11-14T00:00:00.000","2017-05-15T00:00:00.000","01-01","12-31","CIVIL RIGHTS,SOCIAL ACTION,& ADVOCACY",,,"true","501(C)(4)",,"false","false","false","2015-01-01T00:00:00.000","2015-12-31T00:00:00.000",,"559812","322267320","6009418","193581513","0","0","AARP FOUNDATION;LEGAL COUNSEL FOR THE ELDERLY;EXPERIENCE CORPS; AARP INSTITUTE; AARP INSURANCE PLAN; AARP FINANCIAL SERVICES CORPORATION; AARP SERVICES, INC.","true","true","true","true","322064348","202972","195563176","112678020","0","0","0","1528105289","1118925238","193581513","6009418","0","0",,"1318516169","2354580583","1207643852","1146936731","0","0","0"
"20023004047","CO","AARP","951985500","RENEWAL","20163037544","20153032515",,,"true","601 E STREET, NW","Washington D.C.","DC","20049",,"N/A",,,,,,"2024343220","2024342339","www.aarp.org","Scott Frisch","2016-11-03T00:00:00.000",,,"2016-11-14T00:00:00.000","2016-11-14T00:00:00.000","2017-05-15T00:00:00.000","01-01","12-31","CIVIL RIGHTS,SOCIAL ACTION,& ADVOCACY",,,"true","501(C)(4)",,"false","false","false","2015-01-01T00:00:00.000","2015-12-31T00:00:00.000",,"559812","322267320","6009418","193019666","0","0","AARP FOUNDATION;LEGAL COUNSEL FOR THE ELDERLY;EXPERIENCE CORPS; AARP INSTITUTE; AARP INSURANCE PLAN; AARP FINANCIAL SERVICES CORPORATION; AARP SERVICES, INC.","true","true","true","true","322064348","202972","195563176","110179216","0","0","0","1525138397","1118925238","193019666","6009418","0","0",,"1317954322","2354580583","1207643852","1146936731","0","0","0"
"20023004047","CO","AARP","951985500","RENEWAL","20153032515","20143039242",,,"true","601 E STREET, NW","Washington D.C.","DC","20049",,"N/A",,,,,,"2022433220","2024342339","www.aarp.org","Scott Frisch","2015-09-23T00:00:00.000",,,"2015-09-23T00:00:00.000","2015-09-23T00:00:00.000","2016-05-15T00:00:00.000","01-01","12-31","CIVIL RIGHTS,SOCIAL ACTION,& ADVOCACY",,,"true","501(C)(4)",,"false","true","false","2014-01-01T00:00:00.000","2014-12-31T00:00:00.000",,"682212","323609282","6275688","236026065","0","0","AARP FOUNDATION;LEGAL COUNSEL FOR THE ELDERLY;EXPERIENCE CORPS; AARP INSTITUTE; AARP INSURANCE PLAN; AARP FINANCIAL SERVICES CORPORATION; AARP SERVICES, INC.","true","true","true","true","323089282","520000","181576151","40518769","0","51420388","0","1399004768","1072197363","236026065","6275688","0","0",,"1314499116","2330580646","1288943708","1041636938","0","0","0"
"20023004047","CO","AARP","951985500","RENEWAL","20143039242","20133028050",,,"true","601 E STREET, NW","Washington D.C.","DC","20049",,"N/A",,,,,,"2022433220","2024342339","www.aarp.org","A Barry Rand","2014-11-17T00:00:00.000",,,"2014-11-17T00:00:00.000","2014-11-17T00:00:00.000","2015-05-15T00:00:00.000","01-01","12-31","CIVIL RIGHTS,SOCIAL ACTION,& ADVOCACY",,,"true","501(C)(4)",,"false","false","false","2013-01-01T00:00:00.000","2013-12-31T00:00:00.000",,"210000","326250949","9997555","210772215","0","0","AARP FOUNDATION;LEGAL COUNSEL FOR THE ELDERLY;EXPERIENCE CORPS; AARP INSTITUTE; AARP INSURANCE PLAN; AARP FINANCIAL SERVICES CORPORATION; AARP SERVICES, INC.","true","true","true","true","326212949","38000","176221804","63604852","0","0","0","1332695007","998828468","210772215","9997555","0","0",,"1219598238","2213302611","1070554203","1142748408","0","0","0"
"20023004047","CO","AARP","951985500","RENEWAL","20133028050","20123027213",,,"true","601 E STREET, NW","Washington D.C.","DC","20049",,"N/A",,,,,,"2022433220","2024342339","www.aarp.org","A Barry Rand","2013-08-28T00:00:00.000",,,"2013-08-28T00:00:00.000","2013-08-28T00:00:00.000","2014-05-15T00:00:00.000","01-01","12-31","CIVIL RIGHTS,SOCIAL ACTION,& ADVOCACY",,,"true","501(C)(4)",,"false","true","false","2012-01-01T00:00:00.000","2012-12-31T00:00:00.000",,"210000","311634994","6417884","247158213","0","0","AARP FOUNDATION;LEGAL COUNSEL FOR THE ELDERLY;EXPERIENCE CORPS; AARP INSTITUTE; AARP INSURANCE PLAN; AARP FINANCIAL SERVICES CORPORATION; AARP SERVICES, INC.","true","true","true","true","311624994","10000","168654800","23325422","0","0","0","1231693441","1029030792","247158213","6417884","0","0",,"1282606889","1931032941","1184592373","746440568","0","0","0"
