"bylaw_type","bylaw","bylaw_number","date_of_last_amendment","effective_date","category","url"
"Bylaw","2022 Property Tax","10M2022","2022-03-30T00:00:00.000",,"Current interest","https://publicaccess.calgary.ca/lldm01/exccpa?func=ccpa.general&msgID=VTeyArTsTeW&msgAction=Download"
"Bylaw","2022 Machinery and Equipment Exemption","11M2022","2022-03-30T00:00:00.000",,"Current interest","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=PTerrseyrAB&msgAction=Download"
"Bylaw","2022 Rivers District Community Revitalization Levy Rate","12M2022","2022-03-30T00:00:00.000",,"Current interest","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=PTerrseyrAB&msgAction=Download"
"Bylaw","2022 Special Tax","6M2022","2022-03-30T00:00:00.000",,"Current interest","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=PTerrseyrAB&msgAction=Download"
"Bylaw","2022 Business Improvement Area Tax","3M2022","2022-01-12T00:00:00.000",,"Current interest","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=PTerrseyrAB&msgAction=Download"
"Bylaw","2022 Business Improvement Area Tax Rates","4M2022","2022-01-12T00:00:00.000",,"Current interest","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=PTerrseyrAB&msgAction=Download"
"Bylaw","2021 Supplementary Property Assessment Bylaw","9M2021","2021-03-01T00:00:00.000",,"Current interest","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=JTerrseegAB&msgAction=Download"
"Bylaw","2021 Supplementary Property Tax","10M2021","2021-03-01T00:00:00.000",,"Current interest","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=PTerrseyrAB&msgAction=Download"
"Bylaw","Building Maintenance","33M2016","2022-01-01T00:00:00.000",,"Current interest","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=OAqKgKrTKZ&msgAction=Download"
"Bylaw","Calgary Off-site Levies","2M2016","2019-12-31T00:00:00.000",,"Current interest","https://publicaccess.calgary.ca/lldm01/exccpa?func=ccpa.general&msgID=PsAKssqgyP&msgAction=Download"
"Bylaw","Code of Conduct for Elected Officials","26M2018","2022-01-01T00:00:00.000",,"Current interest","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=FyAcqgryyN&msgAction=Download"
"Bylaw","Councillors’ Budgets and Expenses","36M2021","2022-01-18T00:00:00.000",,"Current interest","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=VyAccyrqyW&msgAction=Download"
"Bylaw","Elections Bylaw","35M2018","2021-07-23T00:00:00.000",,"Current interest","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=VyAccyrqyW&msgAction=Download"
"Bylaw","Electoral Ward Boundaries","19M91","2021-10-18T00:00:00.000",,"Current interest","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=VyAccyrqyW&msgAction=Download"
"Bylaw","Fix the Penalty on Unpaid Taxes","8M2002","2002-02-25T00:00:00.000",,"Current interest","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=ZqyAKqTreS&msgAction=Download"
"Bylaw","Municipal Complex","38M2012","2022-01-01T00:00:00.000",,"Current interest","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=EyAccyrgKW&msgAction=Download"
"Bylaw","Municipal Rights-of-Way","17M2016","2022-01-01T00:00:00.000",,"Current interest","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=EyAccyrgKW&msgAction=Download"
"Bylaw","Prohibited Businesses","20M2020","2020-05-25T00:00:00.000",,"Current interest","https://publicaccess.calgary.ca/lldm01/exccpa?func=ccpa.general&msgID=ETTKTsyccKN&msgAction=Download"
"Bylaw","Tax Instalment Payment Plan  (TIPP)","9M2002","2021-12-06T00:00:00.000",,"Current interest","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=HTTccTcKTgK&msgAction=Download"
"Bylaw","Addressing","67M86","2022-01-01T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=AyAccyrgrW&msgAction=Download"
"Bylaw","Alarm Services","31M95","2022-01-01T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=GyAcqgrysN&msgAction=Download"
"Bylaw","Barclay Mall","17M84","2022-01-01T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=EyAcqgryKN&msgAction=Download"
"Bylaw","Body Rub Licence","53M2012","2022-01-01T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=OAqKgKrTKZ&msgAction=Download"
"Bylaw","Business Licence","32M98","2022-01-01T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/exccpa?func=ccpa.general&msgID=PsAKssqgyP&msgAction=Download"
"Bylaw","Cannabis Consumption","24M2018","2022-03-30T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=GTTcysycTcM&msgAction=Download"
"Bylaw","City Auditor","30M2004","2020-09-21T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=FyAcqgryyN&msgAction=Download"
"Bylaw","Combative Sports Commission","53M2006","2022-01-01T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/exccpa?func=ccpa.general&msgID=AAqyTTeTsZ&msgAction=Download"
"Bylaw","Community Standards","5M2004","2022-04-12T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=VyAccyrqyW&msgAction=Download"
"Bylaw","Encroachment Bylaw","9M2020","2022-01-01T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/exccpa?func=ccpa.general&msgID=PTeKgeKgATF&msgAction=Download"
"Bylaw","Extended Dance Event (Rave)","34M2000","2022-01-01T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=WyATqqTTKT&msgAction=Download"
"Bylaw","Fire Operations and Fees","55M2014","2022-01-01T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=ZqyAKqTreS&msgAction=Download"
"Bylaw","Glenmore Park","9018","2022-01-01T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/exccpa?func=ccpa.general&msgID=VyATqsrqyQ&msgAction=Download"
"Bylaw","Licence and Community Standards Appeal Board","50M2011","2022-03-30T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/exccpa?func=ccpa.general&msgID=FgecqrqreH&msgAction=Download"
"Bylaw","Livery Transport","20M2021","2022-05-11T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/exccpa?func=ccpa.general&msgID=OTeKgegyAcM&msgAction=Download"
"Bylaw","Lot Grading","32M2004","2022-01-01T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=EyAccyrgKW&msgAction=Download"
"Bylaw","Panhandling","3M99","2008-07-28T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=FyAccqeTgB&msgAction=Download"
"Bylaw","Parking","41M2002","2022-01-01T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=WyAccKAccV&msgAction=Download"
"Bylaw","Parks and Pathways","11M2019","2022-01-01T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=JTTAesqeyTT&msgAction=Download"
"Bylaw","Procedure","35M2017","2021-12-20T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/exccpa?func=ccpa.general&msgID=ETTKTsyccKN&msgAction=Download"
"Bylaw","Public Behaviour","54M2006","2022-06-01T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=WyATgeAerC&msgAction=Download"
"Bylaw","Public Utility Account","41M2006","2022-01-01T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=WsAsKsgcsV&msgAction=Download"
"Bylaw","Residential Directional Sign Bylaw","37P97","2022-01-01T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/exccpa?func=ccpa.general&msgID=VTecKgeqqgI&msgAction=Download"
"Bylaw","Responsible Pet Ownership","47M2021","2022-01-01T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/exccpa?func=ccpa.general&msgID=RTeKAyKTgyY&msgAction=Download"
"Bylaw","Safety Codes Permit","39M2018","2022-01-01T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/exccpa?func=ccpa.general&msgID=MTeKgKrecKN&msgAction=Download"
"Bylaw","Smoking and Vaping","23M2018","2022-03-30T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/exccpa?func=ccpa.general&msgID=MTeyAceKArC&msgAction=Download"
"Bylaw","Stephen Avenue Mall","52M87","2022-01-01T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=PTerrseyrAB&msgAction=Download"
"Bylaw","Stormwater","37M2005","2022-01-01T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=HgTAgsrceU&msgAction=Download"
"Bylaw","Streets","20M88","2022-01-01T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=STTyqKrqeKW&msgAction=Download"
"Bylaw","Subdivision and Development Appeal Board","25P95","2022-01-01T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/exccpa?func=ccpa.general&msgID=WTTccKKcyqF&msgAction=Download"
