"row_id","fiscal_year","department","department_name","fund","fund_name","fund_category","business_objective","business_objective_name","service_level","service_level_name","core_business_process","core_business_process_name","activity","activity_name","revenue_object_category","revenue_object_category_name","revenue_object_code","revenue_object_code_name","appropriation","appropriation_name","adopted_budget","amended_budget","actual_revenues","year_end_estimate","fiscal_year_date"
"2020F1051220AA003DA0310031003200024021","2020","F105","City Manager","1220A","Grants - Gen Gov","Grant Funds","A003","Executive","DA03","City Manager","1003","Executive","1003","Administration of City Services","2000","Intergovernmental","2402","Other Government Grants","1","Base Operating Budget","0","0","30000","30000","2019-07-01T00:00:00.000"
"2020F1051199AA003DA0310031003300031161","2020","F105","City Manager","1199A","Special Programs Fund","Restricted Funds","A003","Executive","DA03","City Manager","1003","Executive","1003","Administration of City Services","3000","Sales and Charges for Services","3116","Parking Garage Rents","1","Base Operating Budget","350000","0","189124.98","189125","2019-07-01T00:00:00.000"
"2020F1051199AA003DA0310031003300031171","2020","F105","City Manager","1199A","Special Programs Fund","Restricted Funds","A003","Executive","DA03","City Manager","1003","Executive","1003","Administration of City Services","3000","Sales and Charges for Services","3117","Town Center Parking Fees","1","Base Operating Budget","40000","0","9309.89","9310","2019-07-01T00:00:00.000"
"2020F1051199AA003DA0310031003900092251","2020","F105","City Manager","1199A","Special Programs Fund","Restricted Funds","A003","Executive","DA03","City Manager","1003","Executive","1003","Administration of City Services","9000","Other Revenues","9225","Donations","1","Base Operating Budget","5000","0","0","0","2019-07-01T00:00:00.000"
"2020F1051220AA003DA0310031241200024401","2020","F105","City Manager","1220A","Grants - Gen Gov","Grant Funds","A003","Executive","DA03","City Manager","1003","Executive","1241","Mesa Counts on College","2000","Intergovernmental","2440","Indian Gaming Grants","1","Base Operating Budget","67000","0","27000","27000","2019-07-01T00:00:00.000"
"2020F1051101AA003DA0310031241300032401","2020","F105","City Manager","1101A","General Fund","General Fund","A003","Executive","DA03","City Manager","1003","Executive","1241","Mesa Counts on College","3000","Sales and Charges for Services","3240","Classes and Workshops","1","Base Operating Budget","0","0","3138","0","2019-07-01T00:00:00.000"
"2020F1201101AA024DA2411401140300031991","2020","F120","City Attorney","1101A","General Fund","General Fund","A024","Legal","DA24","City Attorney","1140","Administrative Legal Services","1140","Administrative Legal Services","3000","Sales and Charges for Services","3199","Other Sales and Charges - Non Taxable","1","Base Operating Budget","0","0","360.9","0","2019-07-01T00:00:00.000"
"2020F1201101AA024DA2411421142300031991","2020","F120","City Attorney","1101A","General Fund","General Fund","A024","Legal","DA24","City Attorney","1142","Criminal Prosecution","1142","Criminal Prosecution","3000","Sales and Charges for Services","3199","Other Sales and Charges - Non Taxable","1","Base Operating Budget","0","0","12007.9","12008","2019-07-01T00:00:00.000"
"2020F1201220AA024DA2411431143200021011","2020","F120","City Attorney","1220A","Grants - Gen Gov","Grant Funds","A024","Legal","DA24","City Attorney","1143","Victim Services","1143","Victim Services","2000","Intergovernmental","2101","Federal Grants","1","Base Operating Budget","477870","0","535237.63","481338","2019-07-01T00:00:00.000"
"2020F1201220AA024DA2411431143200023011","2020","F120","City Attorney","1220A","Grants - Gen Gov","Grant Funds","A024","Legal","DA24","City Attorney","1143","Victim Services","1143","Victim Services","2000","Intergovernmental","2301","State Grants","1","Base Operating Budget","0","0","17800","0","2019-07-01T00:00:00.000"
