"crime_id","crime_type","report_date","report_month","report_year","occurred_date","address","street_number","street_direction","street_name","street_type","latitude","longitude","city","state","national_incident_based_crime_reporting_system_code","national_incident_based_crime_reporting_description","location_1","rowid"
"20160030458","MISSING JUVENILE","2016-01-03T00:00:00.000","Jan","2016","1900-01-01T00:00:00.000"," ",,,,,,,,,,,,"20160030458MISSING JUVENILEJan  3 2016 12:00AM"
"20160110244","THEFT CREDIT CARD-CONTROL","2016-01-11T00:00:00.000","Jan","2016","1900-01-01T00:00:00.000"," ",,,,,,,,,,,,"20160110244THEFT CREDIT CARD-CONTROLJan 11 2016 12:00AM"
"20160190606","FRAUDULENT USE OF CREDIT CARD","2016-01-19T00:00:00.000","Jan","2016","1900-01-01T00:00:00.000"," ",,,,,,,,,,,,"20160190606FRAUDULENT USE OF CREDIT CARDJan 19 2016 12:00AM"
"20160230458","SUICIDE ATTEMPT","2016-01-23T00:00:00.000","Jan","2016","2016-01-23T00:00:00.000"," ",,,,,,,"MESA","AZ","999","NOT REPORTABLE",,"20160230458SUICIDE ATTEMPTJan 23 2016 12:00AM999"
"20160250237","SEXUAL ASSAULT","2016-01-25T00:00:00.000","Jan","2016","2016-01-21T00:00:00.000"," ",,,,,,,"MESA","AZ","11A","FORCIBLE RAPE",,"20160250237SEXUAL ASSAULTJan 25 2016 12:00AM11A"
"20160260349","MARIJUANA-POSSESS-USE","2016-01-26T00:00:00.000","Jan","2016","2016-01-26T00:00:00.000","1800 Block of S 52ND ST","1800",,,,,,"TEMPE","AZ","35A","DRUG/NARCOTIC VIOLATION",,"20160260349MARIJUANA-POSSESS-USEJan 26 2016 12:00AM35A"
"20160280647","WARRANT ARREST-FOJ ARIZ JURISD","2016-01-28T00:00:00.000","Jan","2016","1900-01-01T00:00:00.000"," ",,,,,,,,,,,,"20160280647WARRANT ARREST-FOJ ARIZ JURISDJan 28 2016 12:00AM"
"20160280141","INFORMATION-OTHER","2016-01-28T00:00:00.000","Jan","2016","1900-01-01T00:00:00.000"," ",,,,,,,,,,,,"20160280141INFORMATION-OTHERJan 28 2016 12:00AM"
"20160300508","CHILD/VUL ADULT ABUSE INTENT - DV","2016-01-30T00:00:00.000","Jan","2016","2016-01-27T00:00:00.000"," ",,,,,,,"MESA","AZ","13B","SIMPLE ASSAULT",,"20160300508CHILD/VUL ADULT ABUSE INTENT - DVJan 30 2016 12:00AM13B"
"20160310242","ASSIST-OTHER AGENCY","2016-01-31T00:00:00.000","Jan","2016","2016-01-31T00:00:00.000","10200 Block of E OSBORN RD","10200",,,,,,"SALT_RIVER","AZ","999","NOT REPORTABLE",,"20160310242ASSIST-OTHER AGENCYJan 31 2016 12:00AM999"
"20160330208","ENDANGER LIFE-HEALTH OF MINOR","2016-02-02T00:00:00.000","Feb","2016","2016-02-02T00:00:00.000"," ",,,,,,,"MESA","AZ","90Z","OTHER OFFENSES",,"20160330208ENDANGER LIFE-HEALTH OF MINORFeb  2 2016 12:00AM90Z"
"20160330305","THEFT-CONTROL PROPERTY","2016-02-02T00:00:00.000","Feb","2016","1900-01-01T00:00:00.000"," ",,,,,,,,,,,,"20160330305THEFT-CONTROL PROPERTYFeb  2 2016 12:00AM"
"20160330254","INFORMATION-SUSPICIOUS ACTIVTY","2016-02-02T00:00:00.000","Feb","2016","1900-01-01T00:00:00.000"," ",,,,,,,,,,,,"20160330254INFORMATION-SUSPICIOUS ACTIVTYFeb  2 2016 12:00AM"
"20160340337","CRIM TRESP 1ST DEG-RSID-STRUCT","2016-02-03T00:00:00.000","Feb","2016","1900-01-01T00:00:00.000"," ",,,,,,,,,,,,"20160340337CRIM TRESP 1ST DEG-RSID-STRUCTFeb  3 2016 12:00AM"
"20160340228","CHILD/VUL AUDLT-PHYSICAL ABUSE","2016-02-03T00:00:00.000","Feb","2016","2016-02-03T00:00:00.000"," ",,,,,,,"MESA","AZ","90F","FAMILY OFFENSES, NONVIOLENT",,"20160340228CHILD/VUL AUDLT-PHYSICAL ABUSEFeb  3 2016 12:00AM90F"
"20160350586","SHOPLIFTING-CONCEALMENT","2016-02-04T00:00:00.000","Feb","2016","1900-01-01T00:00:00.000"," ",,,,,,,,,,,,"20160350586SHOPLIFTING-CONCEALMENTFeb  4 2016 12:00AM"
"20160350479","INFORMATION-SEX RELATED","2016-02-04T00:00:00.000","Feb","2016","2016-01-09T00:00:00.000"," ",,,,,,,"MESA","AZ","999","NOT REPORTABLE",,"20160350479INFORMATION-SEX RELATEDFeb  4 2016 12:00AM999"
"20160360262","CHILD/VUL ADULT ABUSE RECKLESS - DV","2016-02-05T00:00:00.000","Feb","2016","1900-01-01T00:00:00.000"," ",,,,,,,,,,,,"20160360262CHILD/VUL ADULT ABUSE RECKLESS - DVFeb  5 2016 12:00AM"
"20160370599","SUICIDE ATTEMPT","2016-02-06T00:00:00.000","Feb","2016","2016-02-06T00:00:00.000"," ",,,,,,,"MESA","AZ","999","NOT REPORTABLE",,"20160370599SUICIDE ATTEMPTFeb  6 2016 12:00AM999"
"20160400213","ENDANGERMENT","2016-02-09T00:00:00.000","Feb","2016","1900-01-01T00:00:00.000"," ",,,,,,,,,,,,"20160400213ENDANGERMENTFeb  9 2016 12:00AM"
"20160400539","WARRANT ARREST-FOJ ARIZ JURISD","2016-02-09T00:00:00.000","Feb","2016","1900-01-01T00:00:00.000"," ",,,,,,,,,,,,"20160400539WARRANT ARREST-FOJ ARIZ JURISDFeb  9 2016 12:00AM"
"20160400640","WARRANT ARREST-MESA CITY COURT","2016-02-09T00:00:00.000","Feb","2016","1900-01-01T00:00:00.000"," ",,,,,,,,,,,,"20160400640WARRANT ARREST-MESA CITY COURTFeb  9 2016 12:00AM"
"20160410681","CHILD/VUL ADULT ABUSE CRIM NEG - DV","2016-02-10T00:00:00.000","Feb","2016","2016-02-10T00:00:00.000"," ",,,,,,,"MESA","AZ","90F","FAMILY OFFENSES, NONVIOLENT",,"20160410681CHILD/VUL ADULT ABUSE CRIM NEG - DVFeb 10 2016 12:00AM90F"
"20160420330","SUICIDE ATTEMPT","2016-02-11T00:00:00.000","Feb","2016","2016-02-11T00:00:00.000"," ",,,,,,,"MESA","AZ","999","NOT REPORTABLE",,"20160420330SUICIDE ATTEMPTFeb 11 2016 12:00AM999"
"20160420635","INFORMATION-SEX RELATED","2016-02-11T00:00:00.000","Feb","2016","2016-02-11T00:00:00.000"," ",,,,,,,"MESA","AZ","999","NOT REPORTABLE",,"20160420635INFORMATION-SEX RELATEDFeb 11 2016 12:00AM999"
"20160420774","SUICIDE ATTEMPT","2016-02-11T00:00:00.000","Feb","2016","2016-02-11T00:00:00.000"," ",,,,,,,"MESA","AZ","999","NOT REPORTABLE",,"20160420774SUICIDE ATTEMPTFeb 11 2016 12:00AM999"
"20160440008","SUICIDE ATTEMPT","2016-02-13T00:00:00.000","Feb","2016","2016-02-13T00:00:00.000"," ",,,,,,,"MESA","AZ","999","NOT REPORTABLE",,"20160440008SUICIDE ATTEMPTFeb 13 2016 12:00AM999"
"20160440277","SHOPLIFTING-REMOVAL OF GOODS","2016-02-13T00:00:00.000","Feb","2016","1900-01-01T00:00:00.000"," ",,,,,,,,,,,,"20160440277SHOPLIFTING-REMOVAL OF GOODSFeb 13 2016 12:00AM"
"20160460380","SUICIDE ATTEMPT","2016-02-15T00:00:00.000","Feb","2016","2016-02-14T00:00:00.000"," ",,,,,,,"MESA","AZ","999","NOT REPORTABLE",,"20160460380SUICIDE ATTEMPTFeb 15 2016 12:00AM999"
"20160470289","SUICIDE ATTEMPT","2016-02-16T00:00:00.000","Feb","2016","2016-02-16T00:00:00.000"," ",,,,,,,"MESA","AZ","999","NOT REPORTABLE",,"20160470289SUICIDE ATTEMPTFeb 16 2016 12:00AM999"
"20160470223","THEFT-CONTROL PROPERTY","2016-02-16T00:00:00.000","Feb","2016","1900-01-01T00:00:00.000"," ",,,,,,,,,,,,"20160470223THEFT-CONTROL PROPERTYFeb 16 2016 12:00AM"
"20160470626","DISORDERLY CONDUCT-NOISE - DV","2016-02-16T00:00:00.000","Feb","2016","1900-01-01T00:00:00.000"," ",,,,,,,,,,,,"20160470626DISORDERLY CONDUCT-NOISE - DVFeb 16 2016 12:00AM"
"20160500630","DISORD CONDUCT-WEAPON-INSTR","2016-02-19T00:00:00.000","Feb","2016","1900-01-01T00:00:00.000"," ",,,,,,,,,,,,"20160500630DISORD CONDUCT-WEAPON-INSTRFeb 19 2016 12:00AM"
"20160550364","INFORMATION-SUSPICIOUS ACTIVTY","2016-02-24T00:00:00.000","Feb","2016","1900-01-01T00:00:00.000"," ",,,,,,,,,,,,"20160550364INFORMATION-SUSPICIOUS ACTIVTYFeb 24 2016 12:00AM"
"20160560466","SEXUAL CONDUCT WITH MINOR","2016-02-25T00:00:00.000","Feb","2016","2016-02-25T00:00:00.000"," ",,,,,,,"MESA","AZ","11A","FORCIBLE RAPE",,"20160560466SEXUAL CONDUCT WITH MINORFeb 25 2016 12:00AM11A"
"20160560851","THREAT-INTIM W-INJ-DMGE PROP - DV","2016-02-25T00:00:00.000","Feb","2016","1900-01-01T00:00:00.000"," ",,,,,,,,,,,,"20160560851THREAT-INTIM W-INJ-DMGE PROP - DVFeb 25 2016 12:00AM"
"20160570272","MOLESTATION OF CHILD","2016-02-26T00:00:00.000","Feb","2016","2016-02-25T00:00:00.000"," ",,,,,,,"MESA","AZ","11D","FORCIBLE FONDLING",,"20160570272MOLESTATION OF CHILDFeb 26 2016 12:00AM11D"
"20160580095","SEXUAL ABUSE","2016-02-27T00:00:00.000","Feb","2016","2016-02-27T00:00:00.000"," ",,,,,,,"MESA","AZ","11D","FORCIBLE FONDLING",,"20160580095SEXUAL ABUSEFeb 27 2016 12:00AM11D"
"20160580546","SUICIDE ATTEMPT","2016-02-27T00:00:00.000","Feb","2016","2016-02-27T00:00:00.000"," ",,,,,,,"MESA","AZ","999","NOT REPORTABLE",,"20160580546SUICIDE ATTEMPTFeb 27 2016 12:00AM999"
"20160590305","SEXUAL ABUSE","2016-02-28T00:00:00.000","Feb","2016","2016-02-28T00:00:00.000"," ",,,,,,,"MESA","AZ","11A","FORCIBLE RAPE",,"20160590305SEXUAL ABUSEFeb 28 2016 12:00AM11A"
"20160600229","SUICIDE ATTEMPT","2016-02-29T00:00:00.000","Feb","2016","2016-02-29T00:00:00.000"," ",,,,,,,"MESA","AZ","999","NOT REPORTABLE",,"20160600229SUICIDE ATTEMPTFeb 29 2016 12:00AM999"
"20160600086","SUICIDE ATTEMPT","2016-02-29T00:00:00.000","Feb","2016","2016-02-29T00:00:00.000"," ",,,,,,,"MESA","AZ","999","NOT REPORTABLE",,"20160600086SUICIDE ATTEMPTFeb 29 2016 12:00AM999"
"20160600355","SHOPLIFTING-CONCEALMENT","2016-02-29T00:00:00.000","Feb","2016","1900-01-01T00:00:00.000"," ",,,,,,,,,,,,"20160600355SHOPLIFTING-CONCEALMENTFeb 29 2016 12:00AM"
"20160610437","CHILD/VUL AUDLT-PHYSICAL ABUSE - DV","2016-03-01T00:00:00.000","Mar","2016","2016-03-01T00:00:00.000"," ",,,,,,,"MESA","AZ","90F","FAMILY OFFENSES, NONVIOLENT",,"20160610437CHILD/VUL AUDLT-PHYSICAL ABUSE - DVMar  1 2016 12:00AM90F"
"20160620159","SUICIDE ATTEMPT","2016-03-02T00:00:00.000","Mar","2016","2016-03-02T00:00:00.000"," ",,,,,,,"MESA","AZ","999","NOT REPORTABLE",,"20160620159SUICIDE ATTEMPTMar  2 2016 12:00AM999"
