"incident_date","agency_name","jurisdiction","reason_for_stop","person_type","race","ethnicity","age","gender","english_speaking","action_taken","violation_type","specific_violation","virginia_crime_code","person_searched","vehicle_searched","additional_arrest","physical_force_by_officer","physical_force_by_subject","residency"
"2020-07-01T00:00:00.000","Accomack County Sheriff's Office","ACCOMACK CO","EQUIPMENT VIOLATION",,"WHITE","NON-HISPANIC","41","MALE",,"WARNING","COMMONWEALTH","46.2-1049",,"NO","NO","NO",,,
"2020-07-01T00:00:00.000","Accomack County Sheriff's Office","ACCOMACK CO","TRAFFIC VIOLATION",,"WHITE","NON-HISPANIC","31","MALE",,"NO ENFORCEMENT ACTION","COMMONWEALTH","46.2-1095",,"NO","NO","NO",,,
"2020-07-01T00:00:00.000","Accomack County Sheriff's Office","ACCOMACK CO","TRAFFIC VIOLATION",,"WHITE","NON-HISPANIC","24","MALE",,"CITATION/SUMMONS","COMMONWEALTH","46.2-862",,"NO","NO","NO",,,
"2020-07-01T00:00:00.000","Chincoteague Police Department","ACCOMACK CO","TRAFFIC VIOLATION",,"WHITE","NON-HISPANIC","20","MALE",,"WARNING","COMMONWEALTH","46.2-804",,"NO","NO","NO",,,
"2020-07-01T00:00:00.000","Chincoteague Police Department","ACCOMACK CO","TRAFFIC VIOLATION",,"WHITE","NON-HISPANIC","48","MALE",,"CITATION/SUMMONS","COMMONWEALTH","46.2-874","MOV6464I9","NO","NO","NO",,,
"2020-07-01T00:00:00.000","Onancock Police Department","ACCOMACK CO","OTHER",,"WHITE","NON-HISPANIC","32","FEMALE",,"WARNING","COMMONWEALTH","46.2-848",,"NO","NO","NO",,,
"2020-07-01T00:00:00.000","Scottsville Police Department","ALBEMARLE CO","TRAFFIC VIOLATION",,"WHITE","HISPANIC","53","MALE",,"CITATION/SUMMONS","COMMONWEALTH","46.2-870",,"NO","NO","NO",,,
"2020-07-01T00:00:00.000","Albemarle County Police Department","ALBEMARLE CO","CALLS FOR SERVICE",,"BLACK OR AFRICAN AMERICAN","NON-HISPANIC","24","MALE",,"CITATION/SUMMONS","COMMONWEALTH","18.2-266","DWI5413M1","YES","YES","NO",,,
"2020-07-01T00:00:00.000","Albemarle County Police Department","ALBEMARLE CO","TRAFFIC VIOLATION",,"BLACK OR AFRICAN AMERICAN","NON-HISPANIC","24","FEMALE",,"CITATION/SUMMONS","LOCAL","46.2-870","MOV6450I9","NO","NO","NO",,,
"2020-07-01T00:00:00.000","Albemarle County Police Department","ALBEMARLE CO","TRAFFIC VIOLATION",,"WHITE","HISPANIC","27","MALE",,"CITATION/SUMMONS","LOCAL","46.2-870","MOV6451I9","NO","NO","NO",,,
"2020-07-01T00:00:00.000","Alleghany CO Sheriff's Office","ALLEGHANY CO","EQUIPMENT VIOLATION",,"WHITE","NON-HISPANIC","18","MALE",,"CITATION/SUMMONS","COMMONWEALTH","46.2-1003",,"NO","NO","NO",,,
"2020-07-01T00:00:00.000","Alleghany CO Sheriff's Office","ALLEGHANY CO","EQUIPMENT VIOLATION",,"UNKNOWN","UNKNOWN","46","FEMALE",,"WARNING","COMMONWEALTH","46.2-1003",,"NO","NO","NO",,,
"2020-07-01T00:00:00.000","Alleghany CO Sheriff's Office","ALLEGHANY CO","EQUIPMENT VIOLATION",,"BLACK OR AFRICAN AMERICAN","NON-HISPANIC","17","FEMALE",,"CITATION/SUMMONS","COMMONWEALTH","46.2-300",,"NO","NO","NO",,,
"2020-07-01T00:00:00.000","Alleghany CO Sheriff's Office","ALLEGHANY CO","TRAFFIC VIOLATION",,"BLACK OR AFRICAN AMERICAN","NON-HISPANIC","52","FEMALE",,"CITATION/SUMMONS","COMMONWEALTH","46.2-870",,"NO","NO","NO",,,
"2020-07-01T00:00:00.000","Alleghany CO Sheriff's Office","ALLEGHANY CO","TRAFFIC VIOLATION",,"WHITE","NON-HISPANIC","28","FEMALE",,"CITATION/SUMMONS","COMMONWEALTH","46.2-870",,"NO","NO","NO",,,
"2020-07-01T00:00:00.000","Alleghany CO Sheriff's Office","ALLEGHANY CO","TRAFFIC VIOLATION",,"WHITE","NON-HISPANIC","55","MALE",,"CITATION/SUMMONS","COMMONWEALTH","46.2-870",,"NO","NO","NO",,,
"2020-07-01T00:00:00.000","Alleghany CO Sheriff's Office","ALLEGHANY CO","TRAFFIC VIOLATION",,"ASIAN/PACIFIC ISLANDER","HISPANIC","39","MALE",,"CITATION/SUMMONS","COMMONWEALTH","46.2-870",,"NO","NO","NO",,,
"2020-07-01T00:00:00.000","Alleghany CO Sheriff's Office","ALLEGHANY CO","EQUIPMENT VIOLATION",,"UNKNOWN","UNKNOWN","0","MISSING",,"MISSING","MISSING",,,"MISSING","MISSING","MISSING",,,
"2020-07-01T00:00:00.000","Arlington County Police Department","ARLINGTON CO","TRAFFIC VIOLATION",,"WHITE","NON-HISPANIC","51","MALE",,"MISSING","COMMONWEALTH","46.2-878",,"NO","NO","NO",,,
"2020-07-01T00:00:00.000","Arlington County Police Department","ARLINGTON CO","TRAFFIC VIOLATION",,"WHITE","HISPANIC","28","MALE",,"CITATION/SUMMONS","COMMONWEALTH","33.2-503",,"NO","NO","NO",,,
"2020-07-01T00:00:00.000","Arlington County Police Department","ARLINGTON CO","TRAFFIC VIOLATION",,"WHITE","NON-HISPANIC","42","FEMALE",,"MISSING","COMMONWEALTH","46.2-300",,"NO","NO","NO",,,
"2020-07-01T00:00:00.000","Arlington County Police Department","ARLINGTON CO","OTHER",,"BLACK OR AFRICAN AMERICAN","NON-HISPANIC","37","MALE",,"CITATION/SUMMONS","COMMONWEALTH","46.2-802",,"NO","NO","NO",,,
"2020-07-01T00:00:00.000","Arlington County Police Department","ARLINGTON CO","TRAFFIC VIOLATION",,"WHITE","HISPANIC","55","MALE",,"WARNING","COMMONWEALTH","46.2-821",,"NO","NO","NO",,,
"2020-07-01T00:00:00.000","Arlington County Police Department","ARLINGTON CO","TRAFFIC VIOLATION",,"WHITE","HISPANIC","34","MALE",,"CITATION/SUMMONS","COMMONWEALTH","46.2-830",,"NO","NO","NO",,,
"2020-07-01T00:00:00.000","Arlington County Police Department","ARLINGTON CO","TRAFFIC VIOLATION",,"BLACK OR AFRICAN AMERICAN","NON-HISPANIC","53","MALE",,"WARNING","COMMONWEALTH","46.2-830",,"NO","NO","NO",,,
"2020-07-01T00:00:00.000","Arlington County Police Department","ARLINGTON CO","TRAFFIC VIOLATION",,"WHITE","NON-HISPANIC","31","MALE",,"CITATION/SUMMONS","COMMONWEALTH","46.2-830",,"NO","NO","NO",,,
"2020-07-01T00:00:00.000","Arlington County Police Department","ARLINGTON CO","TRAFFIC VIOLATION",,"BLACK OR AFRICAN AMERICAN","NON-HISPANIC","27","MALE",,"MISSING","COMMONWEALTH","46.2-830",,"NO","NO","NO",,,
"2020-07-01T00:00:00.000","Arlington County Police Department","ARLINGTON CO","TRAFFIC VIOLATION",,"BLACK OR AFRICAN AMERICAN","NON-HISPANIC","57","MALE",,"CITATION/SUMMONS","COMMONWEALTH","46.2-830",,"NO","NO","NO",,,
"2020-07-01T00:00:00.000","Arlington County Police Department","ARLINGTON CO","TRAFFIC VIOLATION",,"WHITE","NON-HISPANIC","39","MALE",,"CITATION/SUMMONS","COMMONWEALTH","46.2-848",,"NO","NO","NO",,,
"2020-07-01T00:00:00.000","Arlington County Police Department","ARLINGTON CO","TRAFFIC VIOLATION",,"WHITE","NON-HISPANIC","46","MALE",,"MISSING","COMMONWEALTH","46.2-870",,"NO","NO","NO",,,
"2020-07-01T00:00:00.000","Arlington County Police Department","ARLINGTON CO","TRAFFIC VIOLATION",,"WHITE","HISPANIC","38","MALE",,"MISSING","COMMONWEALTH","46.2-878",,"NO","NO","NO",,,
