"name","geo_id","geo_type","year","date","variable_code","variable_label","gender","age","variable_concept","annotation","value","percent_change","difference","row_id"
"Census Tract 1001, Cook County, Illinois","1400000US17031100100","tract","2012","2012-12-31T00:00:00.000","B27001_001E","Total","Total","Total","Health Insurance Coverage Status by Sex by Age",,"5960.0",,,"2012_1400000US17031100100_B27001_001E"
"Census Tract 1001, Cook County, Illinois","1400000US17031100100","tract","2013","2013-12-31T00:00:00.000","B27001_001E","Total","Total","Total","Health Insurance Coverage Status by Sex by Age",,"5989.0","0.004865771812080588","29.0","2013_1400000US17031100100_B27001_001E"
"Census Tract 1001, Cook County, Illinois","1400000US17031100100","tract","2014","2014-12-31T00:00:00.000","B27001_001E","Total","Total","Total","Health Insurance Coverage Status by Sex by Age",,"5666.0","-0.053932209049924906","-323.0","2014_1400000US17031100100_B27001_001E"
"Census Tract 1001, Cook County, Illinois","1400000US17031100100","tract","2015","2015-12-31T00:00:00.000","B27001_001E","Total","Total","Total","Health Insurance Coverage Status by Sex by Age",,"5285.0","-0.0672432050829509","-381.0","2015_1400000US17031100100_B27001_001E"
"Census Tract 1001, Cook County, Illinois","1400000US17031100100","tract","2016","2016-12-31T00:00:00.000","B27001_001E","Total","Total","Total","Health Insurance Coverage Status by Sex by Age",,"5095.0","-0.03595080416272467","-190.0","2016_1400000US17031100100_B27001_001E"
"Census Tract 1001, Cook County, Illinois","1400000US17031100100","tract","2017","2017-12-31T00:00:00.000","B27001_001E","Total","Total","Total","Health Insurance Coverage Status by Sex by Age",,"5498.0","0.07909715407262019","403.0","2017_1400000US17031100100_B27001_001E"
"Census Tract 1002, Cook County, Illinois","1400000US17031100200","tract","2012","2012-12-31T00:00:00.000","B27001_001E","Total","Total","Total","Health Insurance Coverage Status by Sex by Age",,"7011.0",,,"2012_1400000US17031100200_B27001_001E"
"Census Tract 1002, Cook County, Illinois","1400000US17031100200","tract","2013","2013-12-31T00:00:00.000","B27001_001E","Total","Total","Total","Health Insurance Coverage Status by Sex by Age",,"6843.0","-0.023962344886606757","-168.0","2013_1400000US17031100200_B27001_001E"
"Census Tract 1002, Cook County, Illinois","1400000US17031100200","tract","2014","2014-12-31T00:00:00.000","B27001_001E","Total","Total","Total","Health Insurance Coverage Status by Sex by Age",,"6422.0","-0.06152272395148328","-421.0","2014_1400000US17031100200_B27001_001E"
"Census Tract 1002, Cook County, Illinois","1400000US17031100200","tract","2015","2015-12-31T00:00:00.000","B27001_001E","Total","Total","Total","Health Insurance Coverage Status by Sex by Age",,"6244.0","-0.027717222049205903","-178.0","2015_1400000US17031100200_B27001_001E"
"Census Tract 1002, Cook County, Illinois","1400000US17031100200","tract","2016","2016-12-31T00:00:00.000","B27001_001E","Total","Total","Total","Health Insurance Coverage Status by Sex by Age",,"6366.0","0.019538757206918556","122.0","2016_1400000US17031100200_B27001_001E"
"Census Tract 1002, Cook County, Illinois","1400000US17031100200","tract","2017","2017-12-31T00:00:00.000","B27001_001E","Total","Total","Total","Health Insurance Coverage Status by Sex by Age",,"6586.0","0.034558592522777154","220.0","2017_1400000US17031100200_B27001_001E"
"Census Tract 1003, Cook County, Illinois","1400000US17031100300","tract","2012","2012-12-31T00:00:00.000","B27001_001E","Total","Total","Total","Health Insurance Coverage Status by Sex by Age",,"5714.0",,,"2012_1400000US17031100300_B27001_001E"
"Census Tract 1003, Cook County, Illinois","1400000US17031100300","tract","2013","2013-12-31T00:00:00.000","B27001_001E","Total","Total","Total","Health Insurance Coverage Status by Sex by Age",,"5917.0","0.03552677633881696","203.0","2013_1400000US17031100300_B27001_001E"
"Census Tract 1003, Cook County, Illinois","1400000US17031100300","tract","2014","2014-12-31T00:00:00.000","B27001_001E","Total","Total","Total","Health Insurance Coverage Status by Sex by Age",,"5740.0","-0.029913807672807158","-177.0","2014_1400000US17031100300_B27001_001E"
