"candidate_name","person_in_charge","address_1","address_2","city","state","zip_code","fundraiser_date_2","hour_time","place_of_fundraiser","fundraiser_address_1","fundraiser_address_2","fundraiser_city","fundraiser_state","fundraiser_zip_code","price_or_suggested_contribution_range","price_or_suggested_contribution_max_range","office","district","county","reg_no","election_period","election","geocoded_column","fundraiser_date","during_session"
"Abercrombie, Neil","Endo, Jack Y.","1357 Kapiolani Blvd.","#1005","Honolulu","HI","96814","2011-08-25T00:00:00.000","5:00 PM","Hilton Hawaiian Village","2005 Kalia Road",,"Honolulu","HI","96815","$300-$1,200","1200.00","Governor",,,"CC10529","2010-2014",,"2005 Kalia Road
Honolulu, HI 96815
(21.284119, -157.8356)","8/25/2011","N"
"Abercrombie, Neil","Endo, Jack Y.","1357 Kapiolani Blvd.","#1005","Honolulu","HI","96814","2011-11-30T00:00:00.000","5:30 pm to 7:30 pm",,"1288 Ala Moana Blvd.",,"Honolulu","HI","96814",,"2000.00","Governor",,,"CC10529","2010-2014",,"1288 Ala Moana Blvd.
Honolulu, HI 96814
(21.291971, -157.850993)","11/30/2011","N"
"Abercrombie, Neil","Endo, Jack Y.","1357 Kapiolani Blvd.","#1005","Honolulu","HI","96814","2011-12-22T00:00:00.000","7:30 am to 9:00 am","Plaza Club","900 Fort Street","20th Floor","Honolulu","HI","96813",,"1000.00","Governor",,,"CC10529","2010-2014",,"900 Fort Street
Honolulu, HI 96813
(21.308912, -157.862608)","12/22/2011","N"
"Abercrombie, Neil","Endo, Jack Y.","1357 Kapiolani Blvd.","#1005","Honolulu","HI","96814","2012-06-21T00:00:00.000","5:00 PM","Hilton Hawaiian Village","2005 Kalia Road",,"Honolulu","HI","96815","$300-$2,400","2400.00","Governor",,,"CC10529","2010-2014",,"2005 Kalia Road
Honolulu, HI 96815
(21.284119, -157.8356)","6/21/2012","N"
"Abercrombie, Neil","Endo, Jack Y.","1357 Kapiolani Blvd.","#1005","Honolulu","HI","96814","2012-08-30T00:00:00.000","6:00 pm to 8:30 pm",,"3131 Noela Drive",,"Honolulu","HI","96815",,"1000.00","Governor",,,"CC10529","2010-2014",,"3131 Noela Drive
Honolulu, HI 96815
(21.264662, -157.814386)","8/30/2012","N"
"Abercrombie, Neil","Endo, Jack Y.","1357 Kapiolani Blvd.","#1005","Honolulu","HI","96814","2012-11-05T00:00:00.000","8:00 AM","Pacific Club","1451 Queen Emma Street",,"Honolulu","HI","96813",,"1500.00","Governor",,,"CC10529","2010-2014",,"1451 Queen Emma Street
Honolulu, HI 96813
(21.311763, -157.855076)","11/5/2012","N"
"Abercrombie, Neil","Endo, Jack Y.","1357 Kapiolani Blvd.","#1005","Honolulu","HI","96814","2012-12-21T00:00:00.000","7:30 am to 9:00 am","Plaza Club","900 Fort Street","20th Floor","Honolulu","HI","96813","$1,000-$6,000","6000.00","Governor",,,"CC10529","2010-2014",,"900 Fort Street
Honolulu, HI 96813
(21.308912, -157.862608)","12/21/2012","N"
"Abercrombie, Neil","Endo, Jack Y.","1357 Kapiolani Blvd.","#1005","Honolulu","HI","96814","2013-02-23T00:00:00.000","6:30 PM","West End Bistro","1190 22nd Street NW",,"Washington","DC","20037",,"1000.00","Governor",,,"CC10529","2010-2014",,"1190 22nd Street NW
Washington, DC 20037
(38.904903, -77.048796)","2/23/2013","N"
"Abercrombie, Neil","Endo, Jack Y.","1357 Kapiolani Blvd.","#1005","Honolulu","HI","96814","2013-06-18T00:00:00.000","5:30 PM","LeBistro","5730 Kalanianaole Hwy.",,"Honolulu","HI","96821",,"2000.00","Governor",,,"CC10529","2010-2014",,"5730 Kalanianaole Hwy.
Honolulu, HI 96821
(21.28173, -157.735972)","6/18/2013","N"
"Abercrombie, Neil","Endo, Jack Y.","1357 Kapiolani Blvd.","#1005","Honolulu","HI","96814","2013-06-19T00:00:00.000","6:00 PM",,"6061 Summer Street",,"Honolulu","HI","96821","$1,000-$1,500","1500.00","Governor",,,"CC10529","2010-2014",,"6061 Summer Street
Honolulu, HI 96821
(21.284885, -157.724387)","6/19/2013","N"
"Abercrombie, Neil","Endo, Jack Y.","1357 Kapiolani Blvd.","#1005","Honolulu","HI","96814","2013-06-26T00:00:00.000","5:30 PM","Hilton Hawaiian Village","2005 Kalia Road",,"Honolulu","HI","96815",,"2000.00","Governor",,,"CC10529","2010-2014",,"2005 Kalia Road
Honolulu, HI 96815
(21.284119, -157.8356)","6/26/2013","N"
"Abercrombie, Neil","Endo, Jack Y.","1357 Kapiolani Blvd.","#1005","Honolulu","HI","96814","2013-10-18T00:00:00.000","12:30 PM",,"140 Broadway Avenue",,"New York","NY","10025",,"1000.00","Governor",,,"CC10529","2010-2014",,"140 Broadway Avenue
New York, NY 10025
(40.709042, -74.010646)","10/18/2013","N"
"Abercrombie, Neil","Endo, Jack Y.","1357 Kapiolani Blvd.","#1005","Honolulu","HI","96814","2013-10-19T00:00:00.000","5:00 pm to 7:00 pm",,"33 Indian Creek Island Road",,"Indian Creek Village","FL","33154","$2,000-$6,000","6000.00","Governor",,,"CC10529","2010-2014",,"33 Indian Creek Island Road
Indian Creek Village, FL 33154
(25.877017, -80.132755)","10/19/2013","N"
"Abercrombie, Neil","Endo, Jack Y.","1357 Kapiolani Blvd.","#1005","Honolulu","HI","96814","2013-10-23T00:00:00.000","5:00 pm to 7:00 pm",,"885 Kamokila Blvd.",,"Kapolei","HI","96707",,"500","Governor",,,"CC10529","2010-2014",,"885 Kamokila Blvd.
Kapolei, HI 96707
(21.333037, -158.082865)","10/23/2013","N"
"Abercrombie, Neil","Endo, Jack Y.","1357 Kapiolani Blvd.","#1005","Honolulu","HI","96814","2013-11-14T00:00:00.000","5:30 pm to 7:30 pm",,"828 Fort Street Mall","Ste. 600","Honolulu","HI","96813","$500-$1,000","1000.00","Governor",,,"CC10529","2010-2014",,"828 Fort Street Mall
Honolulu, HI 96813
(21.308512, -157.86334)","11/14/2013","N"
"Abercrombie, Neil","Endo, Jack Y.","1357 Kapiolani Blvd.","#1005","Honolulu","HI","96814","2013-11-18T00:00:00.000","5:30 pm to 7:30 pm","Plaza Club","900 Fort Street","20th Floor","Honolulu","HI","96813","$500-$1,000","1000.00","Governor",,,"CC10529","2010-2014",,"900 Fort Street
Honolulu, HI 96813
(21.308912, -157.862608)","11/18/2013","N"
"Abercrombie, Neil","Endo, Jack Y.","1357 Kapiolani Blvd.","#1005","Honolulu","HI","96814","2013-12-17T00:00:00.000","5:30 pm to 7:30 pm","Plaza Club","900 Fort Street","20th Floor","Honolulu","HI","96813","$750-$1,000","1000.00","Governor",,,"CC10529","2010-2014",,"900 Fort Street
Honolulu, HI 96813
(21.308912, -157.862608)","12/17/2013","N"
"Abercrombie, Neil","Endo, Jack Y.","1357 Kapiolani Blvd.","#1005","Honolulu","HI","96814","2014-01-16T00:00:00.000","6:00 pm to 8:00 pm",,"612 Ahakea Street",,"Honolulu","HI","96816",,"2000.00","Governor",,,"CC10529","2010-2014",,"612 Ahakea Street
Honolulu, HI 96816
(21.263573, -157.790591)","1/16/2014","N"
"Abercrombie, Neil","Endo, Jack Y.","1357 Kapiolani Blvd.","#1005","Honolulu","HI","96814","2014-02-25T00:00:00.000","7:00 PM",,"1050 Connecticut Avenue","NW","Washington","DC","20036","$1,000-$2,500","2500.00","Governor",,,"CC10529","2010-2014",,"1050 Connecticut Avenue
Washington, DC 20036
(38.903405, -77.039881)","2/25/2014","N"
"Abercrombie, Neil","Endo, Jack Y.","1357 Kapiolani Blvd.","#1005","Honolulu","HI","96814","2014-03-01T00:00:00.000","11:30 am to 1:30 pm",,"4817 Kahala Avenue",,"Honolulu","HI","96816","$50-$500","500","Governor",,,"CC10529","2010-2014",,"4817 Kahala Avenue
Honolulu, HI 96816
(21.26842, -157.779641)","3/1/2014","N"
"Abercrombie, Neil","Endo, Jack Y.","1357 Kapiolani Blvd.","#1005","Honolulu","HI","96814","2014-04-02T00:00:00.000","5:30 PM","Pacific Club","1451 Queen Emma Street",,"Honolulu","HI","96813",,"2000.00","Governor",,,"CC10529","2010-2014",,"1451 Queen Emma Street
Honolulu, HI 96813
(21.311763, -157.855076)","4/2/2014","N"
"Abercrombie, Neil","Endo, Jack Y.","1357 Kapiolani Blvd.","#1005","Honolulu","HI","96814","2014-04-10T00:00:00.000","5:30 pm to 8:00 pm",,"2454 S. Beretania Street","5th Floor","Honolulu","HI","96826","$75 & $85/$80 & $90","90","Governor",,,"CC10529","2010-2014",,"2454 S. Beretania Street
Honolulu, HI 96826
(21.293846, -157.82393)","4/10/2014","N"
"Abercrombie, Neil","Endo, Jack Y.","1357 Kapiolani Blvd.","#1005","Honolulu","HI","96814","2014-04-30T00:00:00.000","5:00 pm to 7:00 pm","Kahala Hilton","5000 Kahala Avenue",,"Honolulu","HI","96816",,"2000.00","Governor",,,"CC10529","2010-2014",,"5000 Kahala Avenue
Honolulu, HI 96816
(21.272216, -157.774564)","4/30/2014","N"
"Abercrombie, Neil","Endo, Jack Y.","1357 Kapiolani Blvd.","#1005","Honolulu","HI","96814","2014-05-05T00:00:00.000","5:30 PM",,"2850 Broadway Street",,"San Francisco","CA","94115","$1,000, $2,500, $6,000","6000.00","Governor",,,"CC10529","2010-2014",,"2850 Broadway Street
San Francisco, CA 94115
(37.793127, -122.443931)","5/5/2014","N"
"Abercrombie, Neil","Endo, Jack Y.","1357 Kapiolani Blvd.","#1005","Honolulu","HI","96814","2014-05-06T00:00:00.000","8:30 am to 9:30 am",,"950 Mason Street",,"San Francisco","CA","94108","$1,000, $5,000","5000.00","Governor",,,"CC10529","2010-2014",,"950 Mason Street
San Francisco, CA 94108
(37.792307, -122.410899)","5/6/2014","N"
"Abercrombie, Neil","Endo, Jack Y.","1357 Kapiolani Blvd.","#1005","Honolulu","HI","96814","2014-05-06T00:00:00.000","12:00 PM",,"Pier 7 The Embarcadero",,"San Francisco","CA","94105",,"5000.00","Governor",,,"CC10529","2010-2014",,,"5/6/2014","N"
"Abercrombie, Neil","Endo, Jack Y.","1357 Kapiolani Blvd.","#1005","Honolulu","HI","96814","2014-05-08T00:00:00.000","8:00 am to 9:30 am",,"520 N Capitol Street NW",,"Washington","DC","20001",,"6000.00","Governor",,,"CC10529","2010-2014",,"520 N Capitol Street NW
Washington, DC 20001
(38.89719, -77.009114)","5/8/2014","N"
"Abercrombie, Neil","Endo, Jack Y.","1357 Kapiolani Blvd.","#1005","Honolulu","HI","96814","2014-05-16T00:00:00.000","5:30 pm to 7:30 pm",,"4551 Kahala Avenue",,"Honolulu","HI","96816",,"2000.00","Governor",,,"CC10529","2010-2014",,"4551 Kahala Avenue
Honolulu, HI 96816
(21.263011, -157.785618)","5/16/2014","N"
"Abercrombie, Neil","Endo, Jack Y.","1357 Kapiolani Blvd.","#1005","Honolulu","HI","96814","2014-05-20T00:00:00.000","5:30 pm to 7:30 pm",,"5730 Kalanianaole Hwy.",,"Honolulu","HI","96821","$1,000, $2,000","2000.00","Governor",,,"CC10529","2010-2014",,"5730 Kalanianaole Hwy.
Honolulu, HI 96821
(21.28173, -157.735972)","5/20/2014","N"
"Abercrombie, Neil","Endo, Jack Y.","1357 Kapiolani Blvd.","#1005","Honolulu","HI","96814","2014-05-23T00:00:00.000","5:00 pm to 7:30 pm",,"1240 Ala Moana Blvd.",,"Honolulu","HI","96814",,"150","Governor",,,"CC10529","2010-2014",,"1240 Ala Moana Blvd.
Honolulu, HI 96814
(21.292079, -157.851157)","5/23/2014","N"
"Abercrombie, Neil","Endo, Jack Y.","1357 Kapiolani Blvd.","#1005","Honolulu","HI","96814","2014-06-16T00:00:00.000","5:30 pm to 7:30 pm",,"1450 Ala Moana Blvd.",,"Honolulu","HI","96814","$1,000, $2,000","2000.00","Governor",,,"CC10529","2010-2014",,"1450 Ala Moana Blvd.
Honolulu, HI 96814
(21.290108, -157.845409)","6/16/2014","N"
"Abercrombie, Neil","Endo, Jack Y.","1357 Kapiolani Blvd.","#1005","Honolulu","HI","96814","2014-06-19T00:00:00.000","5:30 pm to 8:00 pm",,"2005 Kalia Road",,"Honolulu","HI","96815","$1,500, $2,500","2500.00","Governor",,,"CC10529","2010-2014",,"2005 Kalia Road
Honolulu, HI 96815
(21.284119, -157.8356)","6/19/2014","N"
"Abercrombie, Neil","Endo, Jack Y.","1357 Kapiolani Blvd.","#1005","Honolulu","HI","96814","2014-07-02T00:00:00.000","5:30 pm to 7:30 pm",,"1120 12th Avenue",,"Honolulu","HI","96816",,"1000.00","Governor",,,"CC10529","2010-2014",,"1120 12th Avenue
Honolulu, HI 96816
(21.281522, -157.79947)","7/2/2014","N"
"Abercrombie, Neil","Endo, Jack Y.","1357 Kapiolani Blvd.","#1005","Honolulu","HI","96814","2014-07-08T00:00:00.000","7:30 am to 9:00 am",,"900 Fort Street Mall","20th Floor","Honolulu","HI","96813",,"500","Governor",,,"CC10529","2010-2014",,"900 Fort Street Mall
Honolulu, HI 96813
(21.308912, -157.862608)","7/8/2014","N"
"Abercrombie, Neil","Endo, Jack Y.","1357 Kapiolani Blvd.","#1005","Honolulu","HI","96814","2014-07-09T00:00:00.000","5:00 pm to 7:00 pm",,"1055 Alakea Street",,"Honolulu","HI","96813","$750, $1,500","1500.00","Governor",,,"CC10529","2010-2014",,"1055 Alakea Street
Honolulu, HI 96813
(21.308294, -157.860171)","7/9/2014","N"
