"districtna","shape_area","shape_len","url","zoning_sim","geometry","multigeom"
"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE","21029.6411577","631.162047738","http://www.amlegal.com/nxt/gateway.dll/California/planning/article7neighborhoodcommercialdistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_712.1","NC-3","POLYGON ((-122.43227227597245 37.72839469120987, -122.43196653003704 37.72824854901419, -122.43214031448775 37.72809121608088, -122.43219824247453 37.728038771711915, -122.43231409820281 37.72793388288719, -122.43237202594437 37.72788143843145, -122.43242992810335 37.72782901689577, -122.43272502008773 37.72797006589727, -122.4326777102582 37.728027549941174, -122.43263037948519 37.72808506044351, -122.43253571880682 37.728200079569255, -122.43248838665647 37.72825758913071, -122.43242909341699 37.728229247511514, -122.4323817622998 37.728286757011276, -122.43236693844052 37.72827967228082, -122.43227227597245 37.72839469120987))","false"
"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE","15125.5705572","554.877012116","http://www.amlegal.com/nxt/gateway.dll/California/planning/article7neighborhoodcommercialdistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_712.1","NC-3","POLYGON ((-122.43178973917362 37.72840444484927, -122.43184442301866 37.728350450577764, -122.4320463030694 37.72844694638143, -122.43195715605475 37.72856460170417, -122.43194027027953 37.728586886570156, -122.43200401873973 37.72858700104459, -122.43201477147782 37.72859526830313, -122.43172182397691 37.72888452268368, -122.43147782243071 37.7287310942549, -122.43162444766412 37.72858631898215, -122.43174779263673 37.72846452891512, -122.43180247766719 37.72841053374414, -122.43178973917362 37.72840444484927))","false"
"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE","7786.04222686","496.980103316","http://www.amlegal.com/nxt/gateway.dll/California/planning/article7neighborhoodcommercialdistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_712.1","NC-3","POLYGON ((-122.39218360989291 37.72956830293771, -122.39243122695724 37.72929301825796, -122.39231571530773 37.72963836607199, -122.39229226177186 37.72970848721247, -122.3922688070116 37.729778606564025, -122.39223845111704 37.729869364714794, -122.39202275301253 37.729747130497174, -122.39208305609856 37.729680090985894, -122.39213333302207 37.729624196522366, -122.39218360989291 37.72956830293771))","false"
"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE","52415.2459093","1147.08221705","http://www.amlegal.com/nxt/gateway.dll/California/planning/article7neighborhoodcommercialdistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_712.1","NC-3","POLYGON ((-122.39241919930271 37.730398635799986, -122.3924414667259 37.730332061968, -122.39246373522045 37.73026548721205, -122.39248600256386 37.730198913370224, -122.3925082698674 37.73013233952343, -122.39253053713104 37.73006576567175, -122.39255280548898 37.72999919179691, -122.39257507264988 37.72993261703448, -122.39259734092809 37.72986604314976, -122.39264187509632 37.72973289540196, -122.39266414325482 37.72966632150244, -122.39268641021627 37.729599746715344, -122.39270867716084 37.72953317282419, -122.39273094519969 37.72946659890989, -122.39275321206442 37.72940002500883, -122.39310589974033 37.72945069440406, -122.39309048796068 37.729518253206, -122.39307507728716 37.729585811987015, -122.39305966547442 37.729653371684314, -122.39304425361068 37.729720930477974, -122.39302884285318 37.7297884892507, -122.39301343093341 37.72985604803887, -122.39299802014283 37.72992360770686, -122.39298260816699 37.729991166489505, -122.39296719618612 37.730058726170235, -122.39295178415435 37.730126284947325, -122.39293637322868 37.73019384370347, -122.39292096114086 37.73026140247505, -122.39290555018212 37.730328962126464, -122.39289013803828 37.73039652089255, -122.39280507126182 37.73038429992438, -122.39278965901511 37.73045185867665, -122.39277424787467 37.73051941740799, -122.39275883559485 37.730586977055616, -122.39274292015503 37.73065674646122, -122.39235138974743 37.73060136548798, -122.39237466320243 37.73053178346731, -122.39239693070539 37.73046520964522, -122.39241919930271 37.730398635799986))","false"
"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE","11413.2653614","602.155213139","http://www.amlegal.com/nxt/gateway.dll/California/planning/article7neighborhoodcommercialdistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_712.1","NC-3","POLYGON ((-122.39165098276553 37.73086908939962, -122.39172133761565 37.73079087672262, -122.39188413511351 37.73088313211413, -122.3918499686441 37.730981852307806, -122.39181091982664 37.73109467474961, -122.39178651422978 37.731165187754634, -122.39168889147088 37.73144724331946, -122.39153042313205 37.731357442459704, -122.39173143842234 37.73113397700306, -122.39159069525861 37.731054220487, -122.39152032435719 37.7310143421564, -122.39157057720655 37.730958475389556, -122.39165098276553 37.73086908939962))","false"
"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE","14482.4919657","607.84767868","http://www.amlegal.com/nxt/gateway.dll/California/planning/article7neighborhoodcommercialdistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_712.1","NC-3","POLYGON ((-122.39133947496012 37.73168782510997, -122.39143998292303 37.73157609260357, -122.39161079387375 37.73167288804578, -122.39156198192009 37.73181391575538, -122.3915375758738 37.73188442960138, -122.39151316980409 37.73195494434236, -122.3914155461049 37.7322369996259, -122.39117869252914 37.73210277928429, -122.39137970975841 37.73187931447322, -122.39123896669503 37.73179955752861, -122.39128922028675 37.73174369088895, -122.39133947496012 37.73168782510997))","false"
"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE","12643.7618017","478.416741548","http://www.amlegal.com/nxt/gateway.dll/California/planning/article7neighborhoodcommercialdistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_712.1","NC-3","POLYGON ((-122.39102797517454 37.73262465078401, -122.39112848487248 37.732512918560516, -122.39128794304534 37.732603279964586, -122.3912393094973 37.73274441007798, -122.39121967277248 37.73280139299206, -122.39119379619716 37.73287648420571, -122.39116791959253 37.73295157631355, -122.39114204182422 37.733026669333924, -122.39082695484903 37.73284811406679, -122.3908772106166 37.73279224849515, -122.39092731839578 37.73273654569229, -122.39097771963361 37.73268051642154, -122.39102797517454 37.73262465078401))","false"
"INNER SUNSET NEIGHBORHOOD COMMERCIAL","23916.0617228","678.321169405","http://www.amlegal.com/nxt/gateway.dll/California/planning/article7neighborhoodcommercialdistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_730.1","NCD","POLYGON ((-122.4682258146295 37.76406556930974, -122.46833807464297 37.764060638599496, -122.46835244716222 37.764266298723896, -122.46835723801165 37.764334851796406, -122.46815862271524 37.7643435758166, -122.46807226894742 37.764347368125456, -122.46798591405995 37.76435116129083, -122.46794273660096 37.76435305739938, -122.46789956029838 37.76435495437399, -122.46781320536935 37.76435874651202, -122.46772685045542 37.764362539487585, -122.4676404966674 37.76436633238103, -122.46753113673245 37.7643711356013, -122.46751197640351 37.76409692227185, -122.46762133593603 37.76409211906907, -122.46770769056494 37.76408832707139, -122.4677940440264 37.764084534128614, -122.46788039861376 37.76408074110362, -122.46796675205759 37.76407694803432, -122.46805310665117 37.76407315578362, -122.46813946007737 37.76406936258782, -122.4682258146295 37.76406556930974))","false"
"INNER SUNSET NEIGHBORHOOD COMMERCIAL","14530.1169591","681.205027853","http://www.amlegal.com/nxt/gateway.dll/California/planning/article7neighborhoodcommercialdistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_730.1","NCD","POLYGON ((-122.46464535304109 37.764429072560176, -122.46464056561062 37.764360519337984, -122.4646302026821 37.76436097415275, -122.4644920352228 37.76436703878101, -122.46431033751063 37.764375012915124, -122.46430076328373 37.76423790644125, -122.46448246063778 37.76422993142086, -122.46462062900144 37.764223867685594, -122.46471734455167 37.764219622201644, -122.46480369945309 37.764215831430526, -122.46513184600808 37.76420142793921, -122.465141421764 37.764338534346436, -122.46481327460529 37.764352937864075, -122.46481806108373 37.76442149199908, -122.46482284981668 37.76449004519439, -122.46473649457367 37.76449383507854, -122.46465014048043 37.76449762578133, -122.46464535304109 37.764429072560176))","false"
"INNER SUNSET NEIGHBORHOOD COMMERCIAL","12244.8118897","700.413602912","http://www.amlegal.com/nxt/gateway.dll/California/planning/article7neighborhoodcommercialdistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_730.1","NCD","POLYGON ((-122.46357007057924 37.764436224579825, -122.46356528414047 37.764367671314055, -122.46323752964427 37.76438221079685, -122.4632307338008 37.76428486522159, -122.46355849882066 37.764270482388646, -122.46364485270558 37.76426669248537, -122.46373120660552 37.764262903419656, -122.46405897140777 37.76424851829429, -122.46406574085584 37.76434546864124, -122.46373798655547 37.764360009515485, -122.46374277315307 37.76442856277432, -122.46374755978334 37.764497116933, -122.4637523463986 37.76456567018981, -122.46366599437799 37.76456950069011, -122.46357964237232 37.76457333202801, -122.4635748570268 37.76450477784456, -122.46357007057924 37.764436224579825))","false"
