CaseID,Opened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,Request Type,Request Details,Address,Supervisor District,Neighborhood,Police District,Latitude,Longitude,Point,Source,Media URL
9206108,06/29/2018 11:45:12 PM,06/30/2018 01:15:00 AM,06/30/2018 01:15:00 AM,Closed,Case is a Duplicate - See 9205754,311 Supervisor Queue,Encampments,Encampment Reports,Encampment Cleanup,"605 DOLORES ST, SAN FRANCISCO, CA, 94110",8,Mission Dolores,MISSION,37.759563,-122.425629,"(37.759563, -122.425629)",Mobile/Open311,
9206104,06/29/2018 11:37:00 PM,06/29/2018 11:58:22 PM,06/29/2018 11:58:22 PM,Closed,Duplicate - Request is a duplicate of 9195544. Your notes have been added to that request,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"552 NATOMA ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.779303,-122.409076,"(37.779303, -122.409076)",Mobile/Open311,
9206081,06/29/2018 11:09:00 PM,06/30/2018 02:04:00 AM,06/30/2018 02:04:00 AM,Closed,Area Cleared,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"3511 16TH ST, SAN FRANCISCO, CA, 94114",8,Castro,MISSION,37.764251708984,-122.431076049805,"(37.76425171, -122.43107605)",Phone,
9206047,06/29/2018 10:31:00 PM,07/01/2018 03:56:00 AM,07/01/2018 03:56:00 AM,Closed,Area Cleared,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"611 HYDE ST, SAN FRANCISCO, CA, 94109",3,Lower Nob Hill,CENTRAL,37.786483764648,-122.416656494141,"(37.78648376, -122.41665649)",Phone,
9206046,06/29/2018 10:30:00 PM,07/01/2018 03:55:00 AM,07/01/2018 03:55:00 AM,Closed,Area Cleared,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"18 DORE ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.774175708168,-122.413276802931,"(37.77417571, -122.4132768)",Mobile/Open311,
9205941,06/29/2018 09:42:00 PM,06/30/2018 04:31:00 AM,06/30/2018 04:31:00 AM,Closed,Case Transferred - Area was cleaned around the encampment; referred to the Police Dept,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"255 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",5,Tenderloin,TENDERLOIN,37.783558850039,-122.414297790816,"(37.78355885, -122.41429779)",Mobile/Open311,
9205911,06/29/2018 09:30:00 PM,07/01/2018 03:34:00 AM,07/01/2018 03:34:00 AM,Closed,Area Cleared,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"540 COLE ST, SAN FRANCISCO, CA, 94117",5,Haight Ashbury,PARK,37.76997756958,-122.450134277344,"(37.76997757, -122.45013428)",Phone,
9205902,06/29/2018 09:27:06 PM,06/29/2018 09:28:00 PM,06/29/2018 09:28:00 PM,Closed,Case is a Duplicate,311 Supervisor Queue,Encampments,Encampment Reports,Encampment Cleanup,Intersection of SHANNON ST and GEARY ST,5,Tenderloin,CENTRAL,37.7868476,-122.412363,"(37.7868476, -122.412363)",Web,
9205873,06/29/2018 09:10:54 PM,06/29/2018 09:10:57 PM,06/29/2018 09:10:57 PM,Closed,Duplicate - Request is a duplicate of 9205863. Your notes have been added to that request,311 Supervisor Queue,Encampments,Encampment Reports,Encampment Cleanup,"2283 MARKET ST, SAN FRANCISCO, CA, 94114",8,Castro,MISSION,37.764413661466,-122.432451865627,"(37.76441366, -122.43245187)",Mobile/Open311,http://mobile311.sfgov.org/reports/9205873/photos
9205863,06/29/2018 09:05:00 PM,06/30/2018 08:36:00 PM,06/30/2018 08:36:00 PM,Closed,Area Cleared,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,Intersection of 16TH ST and POND ST,8,Castro,MISSION,37.764386944557,-122.432287838647,"(37.76438694, -122.43228784)",Mobile/Open311,http://mobile311.sfgov.org/reports/9205863/photos
9205845,06/29/2018 08:49:00 PM,06/30/2018 08:37:00 PM,06/30/2018 08:37:00 PM,Closed,Area Cleared,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,Intersection of LARCH ST and VAN NESS AVE,2,Cathedral Hill,NORTHERN,37.782417297363,-122.420806884766,"(37.7824173, -122.42080688)",Phone,
9205839,06/29/2018 08:47:00 PM,07/02/2018 02:13:00 PM,07/02/2018 02:13:00 PM,Closed,Case Resolved - Public Works cleaned up.,HSOC Queue,Encampments,Encampment Reports,Encampment Cleanup,"3180 25TH ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.750950152137,-122.413514580507,"(37.75095015, -122.41351458)",Mobile/Open311,http://mobile311.sfgov.org/reports/9205839/photos
9205822,06/29/2018 08:37:00 PM,06/30/2018 12:00:00 AM,06/30/2018 12:00:00 AM,Closed,Case is a Duplicate - Request is a duplicate and has been previously reported as 9197232,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"50 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",5,Tenderloin,TENDERLOIN,37.782276153564,-122.411483764648,"(37.78227615, -122.41148376)",Phone,
9205764,06/29/2018 08:13:39 PM,06/29/2018 09:12:07 PM,06/29/2018 09:12:07 PM,Closed,Case Resolved - Officer responded to request under CAD # 181803350. Unable to Locate.,Police - Homeless Concerns Queue,Homeless Concerns,Individual Concerns,aggressive_behavior,"1219 MASONIC AVE, SAN FRANCISCO, CA, 94117",5,Haight Ashbury,PARK,37.769973,-122.445381,"(37.769973, -122.445381)",Mobile/Open311,
9205758,06/29/2018 08:11:38 PM,06/29/2018 08:11:41 PM,06/29/2018 08:11:41 PM,Closed,Duplicate - Request is a duplicate of 9195544. Your notes have been added to that request,311 Supervisor Queue,Encampments,Encampment Reports,Encampment Cleanup,"554 NATOMA ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.779228,-122.408967,"(37.779228, -122.408967)",Mobile/Open311,http://mobile311.sfgov.org/reports/9205758/photos
9205754,06/29/2018 08:10:00 PM,08/17/2018 11:31:00 PM,08/17/2018 11:31:00 PM,Closed,Area Cleared,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"601 DOLORES ST, SAN FRANCISCO, CA, 94110",8,Mission Dolores,MISSION,37.759713,-122.425765,"(37.759713, -122.425765)",Mobile/Open311,
9205751,06/29/2018 08:09:00 PM,07/02/2018 02:27:00 PM,07/02/2018 02:27:00 PM,Closed,Case Resolved - Public Works cleaned up.,HSOC Queue,Encampments,Encampment Reports,Encampment Cleanup,"3320 18TH ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.762121666667,-122.417825,"(37.76212167, -122.417825)",Mobile/Open311,http://mobile311.sfgov.org/reports/9205751/photos
9205746,06/29/2018 08:07:00 PM,07/01/2018 04:52:00 AM,07/01/2018 04:52:00 AM,Closed,Area Cleared,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"20 ELLIS ST, SAN FRANCISCO, CA, 94102",3,Downtown / Union Square,CENTRAL,37.785771796515,-122.406321996937,"(37.7857718, -122.406322)",Mobile/Open311,http://mobile311.sfgov.org/reports/9205746/photos
9205736,06/29/2018 08:02:00 PM,03/19/2019 06:54:00 AM,03/19/2019 06:54:00 AM,Closed,Case is a Duplicate,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,Intersection of 25TH ST and POPLAR ST,8,Mission,MISSION,37.750476837158,-122.42098236084,"(37.75047684, -122.42098236)",Phone,
9205710,06/29/2018 07:50:00 PM,07/01/2018 03:32:00 AM,07/01/2018 03:32:00 AM,Closed,Area Cleared,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"2 ELLIS ST, SAN FRANCISCO, CA, 94102",6,Downtown / Union Square,CENTRAL,37.785795611826,-122.40594349961,"(37.78579561, -122.4059435)",Mobile/Open311,
9205706,06/29/2018 07:48:00 PM,06/30/2018 12:00:00 AM,06/30/2018 12:00:00 AM,Closed,Case is a Duplicate - Request is a duplicate and has been previously reported as 9201146,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"448 TEHAMA ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.780200070627,-122.405616587568,"(37.78020007, -122.40561659)",Mobile/Open311,http://mobile311.sfgov.org/reports/9205706/photos
9205697,06/29/2018 07:45:00 PM,07/01/2018 05:45:00 AM,07/01/2018 05:45:00 AM,Closed,Case Resolved - Encampment was removed,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,Intersection of 16TH ST and SAN BRUNO AVE,6,Potrero Hill,MISSION,37.765882899856,-122.405557462492,"(37.7658829, -122.40555746)",Mobile/Open311,
9205692,06/29/2018 07:44:00 PM,07/01/2018 02:55:00 AM,07/01/2018 02:55:00 AM,Closed,Case Resolved - Encampment was removed,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"315 CALIFORNIA ST, SAN FRANCISCO, CA, 94104",3,Financial District,CENTRAL,37.79312183656,-122.400159287276,"(37.79312184, -122.40015929)",Mobile/Open311,http://mobile311.sfgov.org/reports/9205692/photos
9205693,06/29/2018 07:44:00 PM,07/02/2018 02:41:00 PM,07/02/2018 02:41:00 PM,Closed,Case Resolved - Public Works cleaned up.,HSOC Queue,Encampments,Encampment Reports,Encampment Cleanup,Intersection of STEVENSON ST and 14TH ST,9,Mission,MISSION,37.768188476563,-122.421363830566,"(37.76818848, -122.42136383)",Phone,
9205695,06/29/2018 07:44:00 PM,03/19/2019 06:53:00 AM,03/19/2019 06:53:00 AM,Closed,Case is a Duplicate,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"704 14TH ST, SAN FRANCISCO, CA, 94114",8,Duboce Triangle,PARK,37.767803009217,-122.429039545278,"(37.76780301, -122.42903955)",Mobile/Open311,
9205696,06/29/2018 07:44:00 PM,06/29/2018 07:59:00 PM,06/29/2018 07:59:00 PM,Closed,Duplicate - Request is a duplicate of 9204488. Your notes have been added to that request,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,Intersection of LAFAYETTE ST and MINNA ST,6,South of Market,SOUTHERN,37.773136138916,-122.417449951172,"(37.77313614, -122.41744995)",Phone,
9205624,06/29/2018 07:22:00 PM,07/01/2018 02:52:00 AM,07/01/2018 02:52:00 AM,Closed,Area Cleared,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"666 FILBERT ST, SAN FRANCISCO, CA, 94133",3,North Beach,CENTRAL,37.801059,-122.410459,"(37.801059, -122.410459)",Mobile/Open311,http://mobile311.sfgov.org/reports/9205624/photos
9205615,06/29/2018 07:20:00 PM,06/29/2018 07:54:37 PM,06/29/2018 07:54:37 PM,Closed,Duplicate - Request is a duplicate of 9185859. Your notes have been added to that request,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"38 HARRIET ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.778656005859,-122.407028198242,"(37.77865601, -122.4070282)",Phone,
9205613,06/29/2018 07:18:59 PM,06/29/2018 07:19:19 PM,06/29/2018 07:19:19 PM,Closed,Duplicate - Request is a duplicate of 9205572. Your notes have been added to that request,311 Supervisor Queue,Encampments,Encampment Reports,Encampment Cleanup,"42 STEINER ST, SAN FRANCISCO, CA, 94117",8,Duboce Triangle,PARK,37.769620120561,-122.431874061117,"(37.76962012, -122.43187406)",Mobile/Open311,http://mobile311.sfgov.org/reports/9205613/photos
9205591,06/29/2018 07:12:00 PM,06/30/2018 12:32:00 PM,06/30/2018 12:32:00 PM,Closed,Case Transferred - Area was cleaned around the encampment; referred to the Police Dept,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,Intersection of OLIVE ST and LARKIN ST,5,Tenderloin,TENDERLOIN,37.78470993042,-122.417808532715,"(37.78470993, -122.41780853)",Phone,
9205572,06/29/2018 07:05:00 PM,06/29/2018 10:10:26 PM,06/29/2018 10:10:26 PM,Closed,Case is a Duplicate - Request is a duplicate and has been previously reported as 9202816,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"36 STEINER ST, SAN FRANCISCO, CA, 94117",8,Duboce Triangle,PARK,37.769499798341,-122.43170851853,"(37.7694998, -122.43170852)",Mobile/Open311,http://mobile311.sfgov.org/reports/9205572/photos
9205566,06/29/2018 07:02:00 PM,07/03/2018 12:51:00 PM,07/03/2018 12:51:00 PM,Closed,Area Cleared,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"343 LANGTON ST, SAN FRANCISCO, CA, 94103",6,Showplace Square,SOUTHERN,37.773406982422,-122.404556274414,"(37.77340698, -122.40455627)",Phone,
9205564,06/29/2018 07:02:00 PM,06/29/2018 10:10:25 PM,06/29/2018 10:10:25 PM,Closed,Case is a Duplicate - Request is a duplicate and has been previously reported as 9201690,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"1751 SACRAMENTO ST, SAN FRANCISCO, CA, 94109",3,Polk Gulch,NORTHERN,37.791339,-122.42189,"(37.791339, -122.42189)",Mobile/Open311,http://mobile311.sfgov.org/reports/9205564/photos
9205556,06/29/2018 06:59:00 PM,07/01/2018 12:54:00 PM,07/01/2018 12:54:00 PM,Closed,Case Resolved - SFPD responded to request and no encampment or person sleeping in the area.,HSOC Queue,Encampments,Encampment Reports,Encampment Cleanup,Intersection of CAPP ST and 17TH ST,9,Mission,MISSION,37.763396666667,-122.418533333333,"(37.76339667, -122.41853333)",Mobile/Open311,http://mobile311.sfgov.org/reports/9205556/photos
9205537,06/29/2018 06:53:00 PM,06/29/2018 07:12:27 PM,06/29/2018 07:12:27 PM,Closed,Duplicate - Request is a duplicate of 9199769. Your notes have been added to that request,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,Intersection of ROSE ST and GOUGH ST,6,Civic Center,NORTHERN,37.773643137628,-122.422462788391,"(37.77364314, -122.42246279)",Web,
9205532,06/29/2018 06:51:00 PM,06/29/2018 07:12:16 PM,06/29/2018 07:12:16 PM,Closed,Duplicate - Request is a duplicate of 9203560. Your notes have been added to that request,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,Intersection of MARKET ST and CASTRO ST,8,Castro,MISSION,37.762672424316,-122.435188293457,"(37.76267242, -122.43518829)",Phone,
9205506,06/29/2018 06:42:00 PM,07/05/2018 10:51:00 AM,07/05/2018 10:51:00 AM,Closed,Area Cleared,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"126 ROSE ST, SAN FRANCISCO, CA, 94102",6,Lower Haight,NORTHERN,37.773609161377,-122.422706604004,"(37.77360916, -122.4227066)",Phone,
9205486,06/29/2018 06:37:00 PM,06/29/2018 07:01:45 PM,06/29/2018 07:01:45 PM,Closed,Duplicate - Request is a duplicate of 9195544. Your notes have been added to that request,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"550 NATOMA ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.779279,-122.408912,"(37.779279, -122.408912)",Mobile/Open311,
9205479,06/29/2018 06:34:00 PM,06/29/2018 07:01:32 PM,06/29/2018 07:01:32 PM,Closed,Duplicate - Request is a duplicate of 9191621. Your notes have been added to that request,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,Intersection of LARCH ST and FRANKLIN ST,2,Cathedral Hill,NORTHERN,37.782218933105,-122.422370910645,"(37.78221893, -122.42237091)",Phone,
9205463,06/29/2018 06:30:43 PM,06/29/2018 06:30:47 PM,06/29/2018 06:30:47 PM,Closed,Duplicate - Request is a duplicate of 9201001. Your notes have been added to that request,311 Supervisor Queue,Encampments,Encampment Reports,Encampment Cleanup,"1655 FOLSOM ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.770211170463,-122.415271774048,"(37.77021117, -122.41527177)",Mobile/Open311,http://mobile311.sfgov.org/reports/9205463/photos
9205456,06/29/2018 06:29:25 PM,06/29/2018 06:29:28 PM,06/29/2018 06:29:28 PM,Closed,Duplicate - Request is a duplicate of 9191412. Your notes have been added to that request,311 Supervisor Queue,Encampments,Encampment Reports,Encampment Cleanup,"123 LANGTON ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.776114,-122.407835,"(37.776114, -122.407835)",Mobile/Open311,http://mobile311.sfgov.org/reports/9205456/photos
9205433,06/29/2018 06:22:40 PM,06/29/2018 06:22:48 PM,06/29/2018 06:22:48 PM,Closed,Duplicate - Request is a duplicate of 9191691. Your notes have been added to that request,311 Supervisor Queue,Encampments,Encampment Reports,Encampment Cleanup,"1035 HOWARD ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.778953621199,-122.408020813669,"(37.77895362, -122.40802081)",Mobile/Open311,http://mobile311.sfgov.org/reports/9205433/photos
9205421,06/29/2018 06:20:15 PM,06/29/2018 07:05:00 PM,06/29/2018 07:05:00 PM,Closed,Case is Invalid - contacted sfpd to report.,311 Supervisor Queue,Encampments,Encampment Reports,Encampment Cleanup,"573 CASTRO ST, SAN FRANCISCO, CA, 94114",8,Castro,MISSION,37.759791,-122.434836,"(37.759791, -122.434836)",Mobile/Open311,http://mobile311.sfgov.org/reports/9205421/photos
9205411,06/29/2018 06:16:41 PM,06/29/2018 06:19:00 PM,06/29/2018 06:19:00 PM,Closed,Comment Noted,311 Supervisor Queue,Encampments,Encampment Reports,Encampment Cleanup,"441 CASTRO ST, SAN FRANCISCO, CA, 94114",8,Castro,MISSION,37.761874,-122.435042,"(37.761874, -122.435042)",Mobile/Open311,http://mobile311.sfgov.org/reports/9205411/photos
9205407,06/29/2018 06:15:48 PM,06/29/2018 06:16:10 PM,06/29/2018 06:16:10 PM,Closed,Duplicate - Request is a duplicate of 9200974. Your notes have been added to that request,311 Supervisor Queue,Encampments,Encampment Reports,Encampment Cleanup,"3993 17TH ST, SAN FRANCISCO, CA, 94114",8,Castro,MISSION,37.762564,-122.434892,"(37.762564, -122.434892)",Mobile/Open311,http://mobile311.sfgov.org/reports/9205407/photos
9205402,06/29/2018 06:14:47 PM,06/29/2018 06:14:53 PM,06/29/2018 06:14:53 PM,Closed,Duplicate - Request is a duplicate of 9192021. Your notes have been added to that request,311 Supervisor Queue,Encampments,Encampment Reports,Encampment Cleanup,"421 CASTRO ST, SAN FRANCISCO, CA, 94114",8,Castro,MISSION,37.762313,-122.435201,"(37.762313, -122.435201)",Mobile/Open311,http://mobile311.sfgov.org/reports/9205402/photos
9205398,06/29/2018 06:14:00 PM,06/29/2018 06:14:09 PM,06/29/2018 06:14:09 PM,Closed,Duplicate - Request is a duplicate of 9199980. Your notes have been added to that request,311 Supervisor Queue,Encampments,Encampment Reports,Encampment Cleanup,"2390 MARKET ST, SAN FRANCISCO, CA, 94114",8,Duboce Triangle,MISSION,37.763006,-122.434903,"(37.763006, -122.434903)",Mobile/Open311,http://mobile311.sfgov.org/reports/9205398/photos
9205395,06/29/2018 06:10:58 PM,06/29/2018 06:11:00 PM,06/29/2018 06:11:00 PM,Closed,Case is a Duplicate,311 Supervisor Queue,Encampments,Encampment Reports,Encampment Cleanup,"368 ELM ST, SAN FRANCISCO, CA, 94102",2,Cathedral Hill,NORTHERN,37.781114584188,-122.422994080422,"(37.78111458, -122.42299408)",Mobile/Open311,
9205390,06/29/2018 06:09:00 PM,06/30/2018 12:36:00 PM,06/30/2018 12:36:00 PM,Closed,Case Transferred - Area was cleaned around the encampment; referred to the Police Dept,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"54 MCALLISTER ST, SAN FRANCISCO, CA, 94102",5,Tenderloin,TENDERLOIN,37.781127569935,-122.413162295986,"(37.78112757, -122.4131623)",Mobile/Open311,
9205389,06/29/2018 06:08:59 PM,06/29/2018 06:09:40 PM,06/29/2018 06:09:40 PM,Closed,Duplicate - Request is a duplicate of 9195568. Your notes have been added to that request,311 Supervisor Queue,Encampments,Encampment Reports,Encampment Cleanup,"714 TEHAMA ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.775487619611,-122.411528718209,"(37.77548762, -122.41152872)",Mobile/Open311,http://mobile311.sfgov.org/reports/9205389/photos
9205384,06/29/2018 06:08:19 PM,06/29/2018 06:08:49 PM,06/29/2018 06:08:49 PM,Closed,Duplicate - Request is a duplicate of 9204323. Your notes have been added to that request,311 Supervisor Queue,Encampments,Encampment Reports,Encampment Cleanup,"201 NOE ST, SAN FRANCISCO, CA, 94114",8,Duboce Triangle,PARK,37.7658,-122.433143,"(37.7658, -122.433143)",Mobile/Open311,http://mobile311.sfgov.org/reports/9205384/photos
9205374,06/29/2018 06:06:00 PM,07/02/2018 05:38:24 AM,07/02/2018 05:38:24 AM,Closed,Encampment Removed,HSOC Queue,Encampments,Encampment Reports,Encampment Cleanup,"400 TREAT AVE, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76350179225,-122.413636129464,"(37.76350179, -122.41363613)",Mobile/Open311,http://mobile311.sfgov.org/reports/9205374/photos
9205347,06/29/2018 05:59:00 PM,07/02/2018 02:29:00 PM,07/02/2018 02:29:00 PM,Closed,Case Resolved - Public Works cleaned up.,HSOC Queue,Encampments,Encampment Reports,Encampment Cleanup,Intersection of FOLSOM ST and 13TH ST,6,South of Market,MISSION,37.769592285156,-122.415580749512,"(37.76959229, -122.41558075)",Phone,
9205341,06/29/2018 05:58:00 PM,06/30/2018 02:02:00 PM,06/30/2018 02:02:00 PM,Closed,Case Transferred - Area was cleaned around the encampment; referred to the Police Dept,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"538 EDDY ST, SAN FRANCISCO, CA, 94109",5,Tenderloin,TENDERLOIN,37.783518388379,-122.41645132299,"(37.78351839, -122.41645132)",Mobile/Open311,http://mobile311.sfgov.org/reports/9205341/photos
9205317,06/29/2018 05:47:00 PM,06/29/2018 05:48:26 PM,06/29/2018 05:48:26 PM,Closed,Duplicate - Request is a duplicate of 9190104. Your notes have been added to that request,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,Intersection of SHANNON ST and GEARY ST,5,Tenderloin,CENTRAL,37.7868476,-122.412363,"(37.7868476, -122.412363)",Web,
9205312,06/29/2018 05:45:00 PM,07/09/2018 02:59:00 AM,07/09/2018 02:59:00 AM,Closed,Case Resolved - Per PSA Manager:     the Park Rangers have removed the illegal camper from the park,RPD Park Service Area 4 Queue,Encampments,Encampment Reports,Encampment Cleanup,"Rolph Nicol Playground, , SAN FRANCISCO, CA, 94132",7,Stonestown,TARAVAL,37.73033,-122.480203333333,"(37.73033, -122.48020333)",Mobile/Open311,http://mobile311.sfgov.org/reports/9205312/photos
9205298,06/29/2018 05:41:00 PM,06/29/2018 10:10:24 PM,06/29/2018 10:10:24 PM,Closed,Case is a Duplicate - Request is a duplicate and has been previously reported as 9205292,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"856 MARKET ST, SAN FRANCISCO, CA, 94102",3,Downtown / Union Square,TENDERLOIN,37.785056,-122.406687,"(37.785056, -122.406687)",Mobile/Open311,http://mobile311.sfgov.org/reports/9205298/photos
9205292,06/29/2018 05:40:00 PM,06/29/2018 10:10:23 PM,06/29/2018 10:10:23 PM,Closed,Case is a Duplicate - Request is a duplicate and has been previously reported as 9205292,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"830 MARKET ST, SAN FRANCISCO, CA, 94102",3,Downtown / Union Square,TENDERLOIN,37.785542,-122.406325,"(37.785542, -122.406325)",Mobile/Open311,http://mobile311.sfgov.org/reports/9205292/photos
9205283,06/29/2018 05:39:00 PM,06/29/2018 10:10:25 PM,06/29/2018 10:10:25 PM,Closed,Case is a Duplicate - Request is a duplicate and has been previously reported as 9197219,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"637 NATOMA ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.777713333333,-122.410758333333,"(37.77771333, -122.41075833)",Mobile/Open311,http://mobile311.sfgov.org/reports/9205283/photos
9205278,06/29/2018 05:38:00 PM,07/03/2018 12:00:00 AM,07/03/2018 12:00:00 AM,Closed,Case is a Duplicate - Request is a duplicate and has been previously reported as 9205278,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,Intersection of ALAMEDA ST and TREAT AVE,9,Mission,MISSION,37.768052369391,-122.412277674417,"(37.76805237, -122.41227767)",Mobile/Open311,http://mobile311.sfgov.org/reports/9205278/photos
9205282,06/29/2018 05:38:00 PM,07/01/2018 12:00:00 AM,07/01/2018 12:00:00 AM,Closed,Case Resolved - 10-98 cleaned up homeless debris,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"777 MARKET ST, SAN FRANCISCO, CA, 94103",6,South of Market,TENDERLOIN,37.786112,-122.405302,"(37.786112, -122.405302)",Mobile/Open311,http://mobile311.sfgov.org/reports/9205282/photos
9205273,06/29/2018 05:37:00 PM,07/03/2018 12:52:00 PM,07/03/2018 12:52:00 PM,Closed,Area Cleared,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"762 MARKET ST, SAN FRANCISCO, CA, 94102",6,Downtown / Union Square,TENDERLOIN,37.786608,-122.404982,"(37.786608, -122.404982)",Mobile/Open311,http://mobile311.sfgov.org/reports/9205273/photos
