"title","url","date"
"Sharp increase in demand for COVID-19 testing in Missouri","https://health.mo.gov/news/newsitem/uuid/545b4234-f322-41b3-9019-238813eb4701/sharp-increase-in-demand-for-covid-19-testing-in-missouri","2022-01-01T00:00:00.000"
"Presence of Omicron variant rising quickly throughout Missouri","https://health.mo.gov/news/newsitem/uuid/4f7f4d39-7c5a-4a87-9967-1bd1c85caed3/presence-of-omicron-variant-rising-quickly-throughout-missouri","2021-12-27T00:00:00.000"
"Missouri identifies Omicron variant in wastewater samples","https://health.mo.gov/news/newsitem/uuid/3d11622c-008f-486f-83d7-0143208f01e3/missouri-identifies-omicron-variant-in-wastewater-samples","2021-12-17T00:00:00.000"
"Missouri Milestone: One year of COVID-19 vaccines being administered in the state","https://health.mo.gov/news/newsitem/uuid/12e3ff8c-fcf4-48bd-b6a2-978e0b4952da/missouri-milestone-one-year-of-covid-19-vaccines-being-administered-in-the-state","2021-12-14T00:00:00.000"
"Missouri Department of Health & Senior Services warns citizens of text message scam","https://health.mo.gov/news/newsitem/uuid/3436b67b-c914-43c6-8d51-3d48202703ab/missouri-department-of-health-senior-services-warns-citizens-of-text-message-scam","2021-12-06T00:00:00.000"
"Missouri announces first case of COVID-19 caused by Omicron variant","https://health.mo.gov/news/newsitem/uuid/7cd01831-7bce-49ea-8484-ac80ffd56afb/missouri-announces-first-case-of-covid-19-caused-by-omicron-variant","2021-12-03T00:00:00.000"
"Missouri remains vigilant in COVID-19 variant monitoring","https://health.mo.gov/news/newsitem/uuid/c0cf177e-59be-4775-a993-240133292fb1/missouri-remains-vigilant-in-covid-19-variant-monitoring","2021-11-30T00:00:00.000"
"Missouri Expands Eligibility for COVID-19 Booster Shots to All Fully Vaccinated Adults","https://health.mo.gov/news/newsitem/uuid/d6fd5f5c-c28a-4982-aecf-2df6c5728583/missouri-expands-eligibility-for-covid-19-booster-shots-to-all-fully-vaccinated-adults","2021-11-19T00:00:00.000"
"Breakthrough infection data added to Missouri’s COVID-19 dashboard","https://health.mo.gov/news/newsitem/uuid/9509c2b6-fd39-4d22-8fe9-f5757a9393a7/breakthrough-infection-data-added-to-missouri-s-covid-19-dashboard","2021-11-18T00:00:00.000"
"Children age 5-11 now eligible for COVID-19 vaccination in Missouri","https://health.mo.gov/news/newsitem/uuid/e9d19eab-b95b-4f30-8571-b8dcaa8ade17/children-age-5-11-now-eligible-for-covid-19-vaccination-in-missouri","2021-11-03T00:00:00.000"
"Moderna and J&J COVID-19 Booster Shots Now Being Administered to Eligible Missourians","https://health.mo.gov/news/newsitem/uuid/405ac93f-a325-4347-813e-13083b82bae9/moderna-and-j-j-covid-19-booster-shots-now-being-administered-to-eligible-missourians","2021-10-22T00:00:00.000"
"Winners of final MO VIP drawing announced","https://health.mo.gov/news/newsitem/uuid/b06de44c-1ad0-460a-9195-e89c83c970ac/winners-of-final-mo-vip-drawing-announced","2021-10-20T00:00:00.000"
"Winners of final Missouri Vaccine Incentive Program (MO VIP) drawing notified today","https://health.mo.gov/news/newsitem/uuid/3dee74e9-e1c3-4f68-a599-4f1d377b36da/winners-of-final-missouri-vaccine-incentive-program-mo-vip-drawing-notified-today","2021-10-08T00:00:00.000"
"Vaccinated Missourians Win $10,000 in Fourth Round of State’s Vaccine Incentive Program Drawings","https://health.mo.gov/news/newsitem/uuid/4b940f9f-6209-4ef1-9566-70d0367bac41/vaccinated-missourians-win-10-000-in-fourth-round-of-state-s-vaccine-incentive-program-drawings","2021-10-06T00:00:00.000"
"Final “MO VIP” drawing is this week","https://health.mo.gov/news/newsitem/uuid/0ea36037-196c-4663-97da-52f9fc30303c/final-mo-vip-drawing-is-this-week","2021-10-05T00:00:00.000"
"Nearly 85 million healthy meals fed to vulnerable Missourians during COVID-19 response","https://health.mo.gov/news/newsitem/uuid/1b30171d-3a8f-4bd7-aa88-769ada347aa9/nearly-85-million-healthy-meals-fed-to-vulnerable-missourians-during-covid-19-response","2021-10-04T00:00:00.000"
"Pfizer COVID-19 Booster Shots Now Being Administered to Eligible Missourians","https://health.mo.gov/news/newsitem/uuid/547d16b8-72a3-47c9-8176-8c227c3f7343/pfizer-covid-19-booster-shots-now-being-administered-to-eligible-missourians","2021-09-27T00:00:00.000"
"Preliminary winners of fourth Missouri Vaccine Incentive Program (MO VIP) drawing notified today","https://health.mo.gov/news/newsitem/uuid/96afd85e-7308-4891-b506-763343fa5d7f/preliminary-winners-of-fourth-missouri-vaccine-incentive-program-mo-vip-drawing-notified-today","2021-09-24T00:00:00.000"
"Vaccinated Missourians Win $10,000 in Third Round of State’s Vaccine Incentive Program Drawings","https://health.mo.gov/news/newsitem/uuid/dbfaab63-ab0a-457f-953b-b35f4a4930a4/vaccinated-missourians-win-10-000-in-third-round-of-state-s-vaccine-incentive-program-drawings","2021-09-22T00:00:00.000"
"Deadline for entries for fourth “MO VIP” drawing is Wednesday","https://health.mo.gov/news/newsitem/uuid/aa65622b-396a-4934-8127-c9a290b71f82/deadline-for-entries-for-fourth-mo-vip-drawing-is-wednesday","2021-09-21T00:00:00.000"
"Preliminary winners of third Missouri Vaccine Incentive Program (MO VIP) drawing notified Friday","https://health.mo.gov/news/newsitem/uuid/b9dbb221-2bdf-4cb4-92ce-5581177b12a5/preliminary-winners-of-third-missouri-vaccine-incentive-program-mo-vip-drawing-notified-friday","2021-09-10T00:00:00.000"
"Vaccinated Missourians Win $10,000 in Second Round of State’s Vaccine Incentive Program Drawings","https://health.mo.gov/news/newsitem/uuid/bae6c671-6096-4ef1-8217-2328948302da/vaccinated-missourians-win-10-000-in-second-round-of-state-s-vaccine-incentive-program-drawings","2021-09-08T00:00:00.000"
"Deadline for entries for third “MO VIP” drawing is Wednesday","https://health.mo.gov/news/newsitem/uuid/2a9e7f3f-5451-4c6f-85e3-15e988b63ee6/deadline-for-entries-for-third-mo-vip-drawing-is-wednesday","2021-09-08T00:00:00.000"
"Preliminary winners of second Missouri Vaccine Incentive Program (MO VIP) drawing notified Friday","https://health.mo.gov/news/newsitem/uuid/080234dd-d040-4068-ae21-08cd56c46853/preliminary-winners-of-second-missouri-vaccine-incentive-program-mo-vip-drawing-notified-friday","2021-08-28T00:00:00.000"
"Vaccinated Missourians Win $10,000 in First Round of State’s Vaccine Incentive Program Drawings","https://health.mo.gov/news/newsitem/uuid/384d000e-6a35-4c4b-96c2-f0ed36759934/vaccinated-missourians-win-10-000-in-first-round-of-state-s-vaccine-incentive-program-drawings","2021-08-25T00:00:00.000"
"Deadline for entries for second “MO VIP” drawing is Wednesday","https://health.mo.gov/news/newsitem/uuid/ca4e3768-30d0-4289-9db2-d8218811a10c/deadline-for-entries-for-second-mo-vip-drawing-is-Wednesday","2021-08-23T00:00:00.000"
"Missouri DHSS and DESE bring pooled COVID-19 testing to K-12 classrooms in partnership with Concentric by Ginkgo","https://health.mo.gov/news/newsitem/uuid/45e76509-1a4e-4166-8a5c-ba82ed8f9704/missouri-dhss-and-dese-bring-pooled-covid-19-testing-to-k-12-classrooms-in-partnership-with-concentric-by-ginkgo","2021-08-20T00:00:00.000"
"Certain immunocompromised individuals can now receive third dose of COVID-19 vaccine in Missouri","https://health.mo.gov/news/newsitem/uuid/e6e71649-73dc-4ca6-bf44-0e589132cdf8/certain-immunocompromised-individuals-can-now-receive-third-dose-of-covid-19-vaccine-in-missouri","2021-07-17T00:00:00.000"
"Diabetes worsens COVID-19 outcomes","https://health.mo.gov/news/newsitem/uuid/3592547c-59be-40c3-93e9-6c9f10a94498/diabetes-worsens-covid-19-outcomes","2021-07-12T00:00:00.000"
"Freedom from COVID-19 achieved through vaccination","https://health.mo.gov/news/newsitem/uuid/5ee2a31b-6ce6-4aed-b41d-0e4a5d69e169/freedom-from-covid-19-achieved-through-vaccination","2021-07-02T00:00:00.000"
"Missouri DHSS urges continued vaccination as close monitoring of Delta variant continues","https://health.mo.gov/news/newsitem/uuid/dcc9e36d-640f-4f99-a012-b40bda069766/missouri-dhss-urges-continued-vaccination-as-close-monitoring-of-delta-variant-continues","2021-06-17T00:00:00.000"
"DHSS teams up with Missouri Developmental Disabilities Council to launch COVID-19 plain language guide for the disability community","https://health.mo.gov/news/newsitem/uuid/e8b3ce6b-39c5-48c3-ab68-ffcdbe09be30/dhss-teams-up-with-missouri-developmental-disabilities-council-to-launch-covid-19-plain-language-guide-for-the-disability-community","2021-06-07T00:00:00.000"
"Free at-home COVID-19 tests now available to Missouri residents","https://health.mo.gov/news/newsitem/uuid/e78c89be-8fb6-4b29-a667-e36dfffa2999/free-at-home-covid-19-tests-now-available-to-missouri-residents","2021-05-28T00:00:00.000"
"Missouri partnerships ensure access to COVID-19 vaccines for homebound residents","https://health.mo.gov/news/newsitem/uuid/4a9b7595-cfdf-4220-b5b1-33f68a2f5a20/missouri-partnerships-ensure-access-to-covid-19-vaccines-for-homebound-residents","2021-05-25T00:00:00.000"
