"country","indicator","year_date","year","value"
"Argentina","Observed Primary Balance (%GDP)","1990-01-01T00:00:00.000","1990",
"Argentina","Structural Primary Balance (%GDP)","1990-01-01T00:00:00.000","1990",
"Argentina","Observed Overall Balance (%GDP)","1990-01-01T00:00:00.000","1990",
"Argentina","Structural Overall Balance (%GDP)","1990-01-01T00:00:00.000","1990",
"Argentina","Structural Commodity Price Index","1990-01-01T00:00:00.000","1990",
"Argentina","Observed Primary Balance (%GDP)","1991-01-01T00:00:00.000","1991",
"Argentina","Structural Primary Balance (%GDP)","1991-01-01T00:00:00.000","1991",
"Argentina","Observed Overall Balance (%GDP)","1991-01-01T00:00:00.000","1991",
"Argentina","Structural Overall Balance (%GDP)","1991-01-01T00:00:00.000","1991",
"Argentina","Structural Commodity Price Index","1991-01-01T00:00:00.000","1991",
"Argentina","Observed Primary Balance (%GDP)","1992-01-01T00:00:00.000","1992",
"Argentina","Structural Primary Balance (%GDP)","1992-01-01T00:00:00.000","1992",
"Argentina","Observed Overall Balance (%GDP)","1992-01-01T00:00:00.000","1992",
"Argentina","Structural Overall Balance (%GDP)","1992-01-01T00:00:00.000","1992",
"Argentina","Structural Commodity Price Index","1992-01-01T00:00:00.000","1992",
"Argentina","Structural Commodity Price Index","1993-01-01T00:00:00.000","1993",
"Argentina","Structural Commodity Price Index","1994-01-01T00:00:00.000","1994",
"Argentina","Structural Commodity Price Index","1995-01-01T00:00:00.000","1995",
"Argentina","Structural Commodity Price Index","1996-01-01T00:00:00.000","1996",
"Argentina","Structural Commodity Price Index","1997-01-01T00:00:00.000","1997",
"Argentina","Structural Commodity Price Index","1998-01-01T00:00:00.000","1998",
"Argentina","Structural Commodity Price Index","1999-01-01T00:00:00.000","1999",
"Argentina","Structural Commodity Price Index","2000-01-01T00:00:00.000","2000",
"Argentina","Structural Commodity Price Index","2001-01-01T00:00:00.000","2001",
"Argentina","Structural Commodity Price Index","2002-01-01T00:00:00.000","2002",
"Argentina","Structural Commodity Price Index","2003-01-01T00:00:00.000","2003",
"Argentina","Structural Commodity Price Index","2004-01-01T00:00:00.000","2004",
"Argentina","Structural Commodity Price Index","2005-01-01T00:00:00.000","2005",
"Argentina","Structural Commodity Price Index","2006-01-01T00:00:00.000","2006",
"Argentina","Structural Commodity Price Index","2007-01-01T00:00:00.000","2007",
"Argentina","Structural Commodity Price Index","2008-01-01T00:00:00.000","2008",
"Argentina","Structural Commodity Price Index","2009-01-01T00:00:00.000","2009",
"Argentina","Structural Commodity Price Index","2010-01-01T00:00:00.000","2010",
"Argentina","Structural Commodity Price Index","2011-01-01T00:00:00.000","2011",
"Argentina","Structural Commodity Price Index","2012-01-01T00:00:00.000","2012",
"Argentina","Structural Commodity Price Index","2013-01-01T00:00:00.000","2013",
"Barbados","Observed Primary Balance (%GDP)","1990-01-01T00:00:00.000","1990",
"Barbados","Structural Primary Balance (%GDP)","1990-01-01T00:00:00.000","1990",
"Barbados","Observed Overall Balance (%GDP)","1990-01-01T00:00:00.000","1990",
"Barbados","Structural Overall Balance (%GDP)","1990-01-01T00:00:00.000","1990",
"Barbados","Structural Commodity Price Index","1990-01-01T00:00:00.000","1990",
"Barbados","Observed Primary Balance (%GDP)","1991-01-01T00:00:00.000","1991",
"Barbados","Structural Primary Balance (%GDP)","1991-01-01T00:00:00.000","1991",
"Barbados","Observed Overall Balance (%GDP)","1991-01-01T00:00:00.000","1991",
"Barbados","Structural Overall Balance (%GDP)","1991-01-01T00:00:00.000","1991",
"Barbados","Structural Commodity Price Index","1991-01-01T00:00:00.000","1991",
"Barbados","Structural Commodity Price Index","1992-01-01T00:00:00.000","1992",
"Barbados","Structural Commodity Price Index","1993-01-01T00:00:00.000","1993",
"Barbados","Structural Commodity Price Index","1994-01-01T00:00:00.000","1994",
"Barbados","Structural Commodity Price Index","1995-01-01T00:00:00.000","1995",
"Barbados","Structural Commodity Price Index","1996-01-01T00:00:00.000","1996",
"Barbados","Structural Commodity Price Index","1997-01-01T00:00:00.000","1997",
"Barbados","Structural Commodity Price Index","1998-01-01T00:00:00.000","1998",
"Barbados","Structural Commodity Price Index","1999-01-01T00:00:00.000","1999",
"Barbados","Structural Commodity Price Index","2000-01-01T00:00:00.000","2000",
"Barbados","Structural Commodity Price Index","2001-01-01T00:00:00.000","2001",
"Barbados","Structural Commodity Price Index","2002-01-01T00:00:00.000","2002",
"Barbados","Structural Commodity Price Index","2003-01-01T00:00:00.000","2003",
"Barbados","Structural Commodity Price Index","2004-01-01T00:00:00.000","2004",
"Barbados","Structural Commodity Price Index","2005-01-01T00:00:00.000","2005",
"Barbados","Structural Commodity Price Index","2006-01-01T00:00:00.000","2006",
"Barbados","Structural Commodity Price Index","2007-01-01T00:00:00.000","2007",
"Barbados","Structural Commodity Price Index","2008-01-01T00:00:00.000","2008",
"Barbados","Structural Commodity Price Index","2009-01-01T00:00:00.000","2009",
"Barbados","Structural Commodity Price Index","2010-01-01T00:00:00.000","2010",
"Barbados","Structural Commodity Price Index","2011-01-01T00:00:00.000","2011",
"Barbados","Structural Commodity Price Index","2012-01-01T00:00:00.000","2012",
"Barbados","Structural Commodity Price Index","2013-01-01T00:00:00.000","2013",
"Brasil","Observed Primary Balance (%GDP)","1990-01-01T00:00:00.000","1990",
"Brasil","Structural Primary Balance (%GDP)","1990-01-01T00:00:00.000","1990",
"Brasil","Observed Overall Balance (%GDP)","1990-01-01T00:00:00.000","1990",
"Brasil","Structural Overall Balance (%GDP)","1990-01-01T00:00:00.000","1990",
"Brasil","Structural Commodity Price Index","1990-01-01T00:00:00.000","1990",
"Brasil","Observed Primary Balance (%GDP)","1991-01-01T00:00:00.000","1991",
"Brasil","Structural Primary Balance (%GDP)","1991-01-01T00:00:00.000","1991",
"Brasil","Observed Overall Balance (%GDP)","1991-01-01T00:00:00.000","1991",
"Brasil","Structural Overall Balance (%GDP)","1991-01-01T00:00:00.000","1991",
"Brasil","Structural Commodity Price Index","1991-01-01T00:00:00.000","1991",
"Brasil","Observed Primary Balance (%GDP)","1992-01-01T00:00:00.000","1992",
"Brasil","Structural Primary Balance (%GDP)","1992-01-01T00:00:00.000","1992",
"Brasil","Observed Overall Balance (%GDP)","1992-01-01T00:00:00.000","1992",
"Brasil","Structural Overall Balance (%GDP)","1992-01-01T00:00:00.000","1992",
"Brasil","Structural Commodity Price Index","1992-01-01T00:00:00.000","1992",
"Brasil","Observed Primary Balance (%GDP)","1993-01-01T00:00:00.000","1993",
"Brasil","Structural Primary Balance (%GDP)","1993-01-01T00:00:00.000","1993",
"Brasil","Observed Overall Balance (%GDP)","1993-01-01T00:00:00.000","1993",
"Brasil","Structural Overall Balance (%GDP)","1993-01-01T00:00:00.000","1993",
"Brasil","Structural Commodity Price Index","1993-01-01T00:00:00.000","1993",
"Brasil","Observed Primary Balance (%GDP)","1994-01-01T00:00:00.000","1994",
"Brasil","Structural Primary Balance (%GDP)","1994-01-01T00:00:00.000","1994",
"Brasil","Observed Overall Balance (%GDP)","1994-01-01T00:00:00.000","1994",
"Brasil","Structural Overall Balance (%GDP)","1994-01-01T00:00:00.000","1994",
"Brasil","Structural Commodity Price Index","1994-01-01T00:00:00.000","1994",
"Brasil","Observed Primary Balance (%GDP)","1995-01-01T00:00:00.000","1995",
"Brasil","Structural Primary Balance (%GDP)","1995-01-01T00:00:00.000","1995",
"Brasil","Observed Overall Balance (%GDP)","1995-01-01T00:00:00.000","1995",
"Brasil","Structural Overall Balance (%GDP)","1995-01-01T00:00:00.000","1995",
"Brasil","Structural Commodity Price Index","1995-01-01T00:00:00.000","1995",
"Brasil","Observed Primary Balance (%GDP)","1996-01-01T00:00:00.000","1996",
"Brasil","Structural Primary Balance (%GDP)","1996-01-01T00:00:00.000","1996",
"Brasil","Observed Overall Balance (%GDP)","1996-01-01T00:00:00.000","1996",
"Brasil","Structural Overall Balance (%GDP)","1996-01-01T00:00:00.000","1996",
"Brasil","Structural Commodity Price Index","1996-01-01T00:00:00.000","1996",
"Brasil","Observed Primary Balance (%GDP)","1997-01-01T00:00:00.000","1997",
"Brasil","Structural Primary Balance (%GDP)","1997-01-01T00:00:00.000","1997",
"Brasil","Observed Overall Balance (%GDP)","1997-01-01T00:00:00.000","1997",
"Brasil","Structural Overall Balance (%GDP)","1997-01-01T00:00:00.000","1997",
"Brasil","Structural Commodity Price Index","1997-01-01T00:00:00.000","1997",
"Brasil","Structural Commodity Price Index","1998-01-01T00:00:00.000","1998",
"Brasil","Structural Commodity Price Index","1999-01-01T00:00:00.000","1999",
"Brasil","Structural Commodity Price Index","2000-01-01T00:00:00.000","2000",
"Brasil","Structural Commodity Price Index","2001-01-01T00:00:00.000","2001",
"Brasil","Structural Commodity Price Index","2002-01-01T00:00:00.000","2002",
"Brasil","Structural Commodity Price Index","2003-01-01T00:00:00.000","2003",
"Brasil","Structural Commodity Price Index","2004-01-01T00:00:00.000","2004",
"Brasil","Structural Commodity Price Index","2005-01-01T00:00:00.000","2005",
"Brasil","Structural Commodity Price Index","2006-01-01T00:00:00.000","2006",
"Brasil","Structural Commodity Price Index","2007-01-01T00:00:00.000","2007",
"Brasil","Structural Commodity Price Index","2008-01-01T00:00:00.000","2008",
"Brasil","Structural Commodity Price Index","2009-01-01T00:00:00.000","2009",
"Brasil","Structural Commodity Price Index","2010-01-01T00:00:00.000","2010",
"Brasil","Structural Commodity Price Index","2011-01-01T00:00:00.000","2011",
"Brasil","Structural Commodity Price Index","2012-01-01T00:00:00.000","2012",
"Brasil","Structural Commodity Price Index","2013-01-01T00:00:00.000","2013",
"Chile","Structural Commodity Price Index","2000-01-01T00:00:00.000","2000","100"
"Colombia","Observed Primary Balance (%GDP)","1990-01-01T00:00:00.000","1990",
"Colombia","Structural Primary Balance (%GDP)","1990-01-01T00:00:00.000","1990",
"Colombia","Observed Overall Balance (%GDP)","1990-01-01T00:00:00.000","1990",
"Colombia","Structural Overall Balance (%GDP)","1990-01-01T00:00:00.000","1990",
"Colombia","Observed Primary Balance (%GDP)","1991-01-01T00:00:00.000","1991",
"Colombia","Structural Primary Balance (%GDP)","1991-01-01T00:00:00.000","1991",
"Colombia","Observed Overall Balance (%GDP)","1991-01-01T00:00:00.000","1991",
"Colombia","Structural Overall Balance (%GDP)","1991-01-01T00:00:00.000","1991",
"Colombia","Observed Primary Balance (%GDP)","1992-01-01T00:00:00.000","1992",
"Colombia","Structural Primary Balance (%GDP)","1992-01-01T00:00:00.000","1992",
"Colombia","Observed Overall Balance (%GDP)","1992-01-01T00:00:00.000","1992",
"Colombia","Structural Overall Balance (%GDP)","1992-01-01T00:00:00.000","1992",
"Colombia","Observed Primary Balance (%GDP)","1993-01-01T00:00:00.000","1993",
"Colombia","Structural Primary Balance (%GDP)","1993-01-01T00:00:00.000","1993",
"Colombia","Observed Overall Balance (%GDP)","1993-01-01T00:00:00.000","1993",
"Colombia","Structural Overall Balance (%GDP)","1993-01-01T00:00:00.000","1993",
"Colombia","Observed Primary Balance (%GDP)","2000-01-01T00:00:00.000","2000","-1.3432500000000001"
"Colombia","Observed Overall Balance (%GDP)","2000-01-01T00:00:00.000","2000","-4.5227500000000003"
"Colombia","Observed Primary Balance (%GDP)","2001-01-01T00:00:00.000","2001","-1.1454200000000001"
"Colombia","Observed Overall Balance (%GDP)","2001-01-01T00:00:00.000","2001","-4.4648599999999998"
"Colombia","Observed Primary Balance (%GDP)","2002-01-01T00:00:00.000","2002","-0.83920499999999998"
"Colombia","Observed Overall Balance (%GDP)","2002-01-01T00:00:00.000","2002","-4.0604300000000002"
"Colombia","Observed Primary Balance (%GDP)","2003-01-01T00:00:00.000","2003","-0.41514299999999998"
"Colombia","Observed Overall Balance (%GDP)","2003-01-01T00:00:00.000","2003","-3.9604699999999999"
"Colombia","Observed Primary Balance (%GDP)","2004-01-01T00:00:00.000","2004","-0.238844"
"Colombia","Observed Overall Balance (%GDP)","2004-01-01T00:00:00.000","2004","-3.5738699999999999"
"Colombia","Observed Primary Balance (%GDP)","2005-01-01T00:00:00.000","2005","-1.0421199999999999"
"Colombia","Observed Overall Balance (%GDP)","2005-01-01T00:00:00.000","2005","-3.9469400000000001"
"Colombia","Observed Primary Balance (%GDP)","2006-01-01T00:00:00.000","2006","0.535551"
"Colombia","Observed Overall Balance (%GDP)","2006-01-01T00:00:00.000","2006","-2.9360200000000001"
"Colombia","Observed Primary Balance (%GDP)","2007-01-01T00:00:00.000","2007","0.68196699999999999"
"Colombia","Observed Overall Balance (%GDP)","2007-01-01T00:00:00.000","2007","-2.8015400000000001"
"Colombia","Observed Primary Balance (%GDP)","2008-01-01T00:00:00.000","2008","1.0956600000000001"
"Colombia","Observed Overall Balance (%GDP)","2008-01-01T00:00:00.000","2008","-1.80447"
"Colombia","Observed Primary Balance (%GDP)","2009-01-01T00:00:00.000","2009","-0.81639200000000001"
"Colombia","Observed Overall Balance (%GDP)","2009-01-01T00:00:00.000","2009","-3.7060599999999999"
"Colombia","Observed Primary Balance (%GDP)","2010-01-01T00:00:00.000","2010","-0.83596800000000004"
"Colombia","Observed Overall Balance (%GDP)","2010-01-01T00:00:00.000","2010","-3.4441799999999998"
"Colombia","Observed Primary Balance (%GDP)","2011-01-01T00:00:00.000","2011","0.53353399999999995"
"Colombia","Observed Overall Balance (%GDP)","2011-01-01T00:00:00.000","2011","-1.98201"
"Colombia","Observed Primary Balance (%GDP)","2012-01-01T00:00:00.000","2012","0.56926100000000002"
"Colombia","Observed Overall Balance (%GDP)","2012-01-01T00:00:00.000","2012","-1.8501300000000001"
"Costa Rica","Observed Primary Balance (%GDP)","1990-01-01T00:00:00.000","1990",
"Costa Rica","Structural Primary Balance (%GDP)","1990-01-01T00:00:00.000","1990",
"Costa Rica","Observed Overall Balance (%GDP)","1990-01-01T00:00:00.000","1990",
"Costa Rica","Structural Overall Balance (%GDP)","1990-01-01T00:00:00.000","1990",
"Costa Rica","Structural Commodity Price Index","1990-01-01T00:00:00.000","1990",
"Costa Rica","Observed Primary Balance (%GDP)","1991-01-01T00:00:00.000","1991",
"Costa Rica","Structural Primary Balance (%GDP)","1991-01-01T00:00:00.000","1991",
"Costa Rica","Observed Overall Balance (%GDP)","1991-01-01T00:00:00.000","1991",
"Costa Rica","Structural Overall Balance (%GDP)","1991-01-01T00:00:00.000","1991",
"Costa Rica","Structural Commodity Price Index","1991-01-01T00:00:00.000","1991",
"Costa Rica","Observed Primary Balance (%GDP)","1992-01-01T00:00:00.000","1992",
"Costa Rica","Structural Primary Balance (%GDP)","1992-01-01T00:00:00.000","1992",
"Costa Rica","Observed Overall Balance (%GDP)","1992-01-01T00:00:00.000","1992",
"Costa Rica","Structural Overall Balance (%GDP)","1992-01-01T00:00:00.000","1992",
"Costa Rica","Structural Commodity Price Index","1992-01-01T00:00:00.000","1992",
"Costa Rica","Observed Primary Balance (%GDP)","1993-01-01T00:00:00.000","1993",
"Costa Rica","Structural Primary Balance (%GDP)","1993-01-01T00:00:00.000","1993",
"Costa Rica","Observed Overall Balance (%GDP)","1993-01-01T00:00:00.000","1993",
"Costa Rica","Structural Overall Balance (%GDP)","1993-01-01T00:00:00.000","1993",
"Costa Rica","Structural Commodity Price Index","1993-01-01T00:00:00.000","1993",
"Costa Rica","Observed Primary Balance (%GDP)","1994-01-01T00:00:00.000","1994",
"Costa Rica","Structural Primary Balance (%GDP)","1994-01-01T00:00:00.000","1994",
"Costa Rica","Observed Overall Balance (%GDP)","1994-01-01T00:00:00.000","1994",
"Costa Rica","Structural Overall Balance (%GDP)","1994-01-01T00:00:00.000","1994",
"Costa Rica","Structural Commodity Price Index","1994-01-01T00:00:00.000","1994",
"Costa Rica","Observed Primary Balance (%GDP)","1995-01-01T00:00:00.000","1995",
"Costa Rica","Structural Primary Balance (%GDP)","1995-01-01T00:00:00.000","1995",
"Costa Rica","Observed Overall Balance (%GDP)","1995-01-01T00:00:00.000","1995",
"Costa Rica","Structural Overall Balance (%GDP)","1995-01-01T00:00:00.000","1995",
"Costa Rica","Structural Commodity Price Index","1995-01-01T00:00:00.000","1995",
"Costa Rica","Observed Primary Balance (%GDP)","1996-01-01T00:00:00.000","1996",
"Costa Rica","Structural Primary Balance (%GDP)","1996-01-01T00:00:00.000","1996",
"Costa Rica","Observed Overall Balance (%GDP)","1996-01-01T00:00:00.000","1996",
"Costa Rica","Structural Overall Balance (%GDP)","1996-01-01T00:00:00.000","1996",
"Costa Rica","Structural Commodity Price Index","1996-01-01T00:00:00.000","1996",
"Costa Rica","Structural Commodity Price Index","1997-01-01T00:00:00.000","1997",
"Costa Rica","Structural Commodity Price Index","1998-01-01T00:00:00.000","1998",
"Costa Rica","Structural Commodity Price Index","1999-01-01T00:00:00.000","1999",
"Costa Rica","Structural Commodity Price Index","2000-01-01T00:00:00.000","2000",
"Costa Rica","Structural Commodity Price Index","2001-01-01T00:00:00.000","2001",
"Costa Rica","Structural Commodity Price Index","2002-01-01T00:00:00.000","2002",
"Costa Rica","Structural Commodity Price Index","2003-01-01T00:00:00.000","2003",
"Costa Rica","Structural Commodity Price Index","2004-01-01T00:00:00.000","2004",
"Costa Rica","Structural Commodity Price Index","2005-01-01T00:00:00.000","2005",
"Costa Rica","Structural Commodity Price Index","2006-01-01T00:00:00.000","2006",
"Costa Rica","Structural Commodity Price Index","2007-01-01T00:00:00.000","2007",
"Costa Rica","Structural Commodity Price Index","2008-01-01T00:00:00.000","2008",
"Costa Rica","Structural Commodity Price Index","2009-01-01T00:00:00.000","2009",
"Costa Rica","Structural Commodity Price Index","2010-01-01T00:00:00.000","2010",
