"categoria","subcategoria1","nivel_educativo","grado","nombre_indicador","pais","ano","tipo_desagregacion","desagregacion","valor","fuente_general","fuente_especifica"
"Recursos_Fisicos","Recursos_Aprendizaje","Secundaria","No_Aplica","Porcentaje_uso_pc_tarea","COL","2015","Socioeconomico","Quintil_1","27.995","PA","PISA"
"Recursos_Fisicos","Recursos_Aprendizaje","Secundaria","No_Aplica","Porcentaje_uso_pc_chat","CRI","2015","Publico_Privado_F","PrivadoF","53.203","PA","PISA"
"Recursos_Fisicos","Recursos_Aprendizaje","Secundaria","No_Aplica","Acceso_Compu","MEX","2015","Publico_Privado","Privado","87.92","PA","PISA"
"Recursos_Fisicos","Recursos_Aprendizaje","Secundaria","No_Aplica","Porcentaje_uso_pc_chat","_LAC","2015","Publico_Privado","Privado","35.297","PA","PISA"
"Recursos_Fisicos","Recursos_Aprendizaje","Secundaria","No_Aplica","Estudiantes_Compu","PER","2015","Publico_Privado_F","PrivadoF","7.172","PA","PISA"
"Recursos_Fisicos","Recursos_Aprendizaje","Secundaria","No_Aplica","Porcentaje_Portatil","COL","2015","Publico_Privado_F","PrivadoF","41.997","PA","PISA"
"Recursos_Fisicos","Recursos_Aprendizaje","Secundaria","No_Aplica","Porcentaje_Pc_Escritorio","_OECD","2015","Socioeconomico","Quintil_4","81.063","PA","PISA"
"Recursos_Fisicos","Recursos_Aprendizaje","Secundaria","No_Aplica","Porcentaje_uso_pc_grupo","PER","2015","Socioeconomico","Quintil_3","20.439","PA","PISA"
"Recursos_Fisicos","Recursos_Aprendizaje","Secundaria","No_Aplica","Acceso_Compu","URY","2015","No_Aplica","No_Desagregado","93.009","PA","PISA"
"Recursos_Fisicos","Recursos_Aprendizaje","Secundaria","No_Aplica","Porcentaje_uso_pc_aprender","MEX","2015","Publico_Privado_F","PrivadoF","25.53","PA","PISA"
"Recursos_Fisicos","Recursos_Aprendizaje","Secundaria","No_Aplica","Porcentaje_Pc_Escritorio","MEX","2015","Rural_Urbano","Rural","51.27","PA","PISA"
"Recursos_Fisicos","Recursos_Aprendizaje","Secundaria","No_Aplica","Estudiantes_Compu","URY","2015","Publico_Privado_F","PublicoF","30.285","PA","PISA"
"Recursos_Fisicos","Recursos_Aprendizaje","Secundaria","No_Aplica","Estudiantes_Compu","_LAC","2015","Publico_Privado_F","PublicoF","19.742","PA","PISA"
"Recursos_Fisicos","Recursos_Aprendizaje","Secundaria","No_Aplica","Porcentaje_uso_pc_grupo","_LAC","2015","Socioeconomico","Quintil_3","27.85","PA","PISA"
"Recursos_Fisicos","Recursos_Aprendizaje","Secundaria","No_Aplica","Porcentaje_uso_pc_grupo","COL","2015","Publico_Privado","Privado","32.287","PA","PISA"
"Recursos_Fisicos","Recursos_Aprendizaje","Secundaria","No_Aplica","Porcentaje_Pc_Escritorio","BRA","2015","Rural_Urbano","Urbano","65.182","PA","PISA"
"Recursos_Fisicos","Recursos_Aprendizaje","Secundaria","No_Aplica","Estudiantes_Compu","_OECD","2012","Publico_Privado_F","PrivadoF","9.896","PA","PISA"
"Recursos_Fisicos","Recursos_Aprendizaje","Secundaria","No_Aplica","Porcentaje_Tableta","_LAC","2015","Publico_Privado_F","PublicoF","25.359","PA","PISA"
