"municode","lu_name","lu_nametype","fy","field_name","category","group","description","account_number","notes","field_data","fiscalendmonth"
"10000","Alcona County","County","2015","T1R1C2","Revenue","General Fund","Tax Reverted Property","424","Number","0.00","12"
"10000","Alcona County","County","2015","T1R1C3","Revenue","All Other Governmental Funds","Tax Reverted Property","424","Number","0.00","12"
"10000","Alcona County","County","2015","T1R1C4","Revenue","Enterprise Funds","Tax Reverted Property","424","Number","0.00","12"
"10000","Alcona County","County","2015","T1R1C6","Revenue","Component Units","Tax Reverted Property","424","Number","0.00","12"
"10000","Alcona County","County","2015","T1R1C7","Revenue","Total","Tax Reverted Property","424","Sum","0.00","12"
"10000","Alcona County","County","2015","T1R2C2","Revenue","General Fund","Payment in-Lieu-of Taxes (PILOT)","432","Number","54813.00","12"
"10000","Alcona County","County","2015","T1R2C3","Revenue","All Other Governmental Funds","Payment in-Lieu-of Taxes (PILOT)","432","Number","0.00","12"
"10000","Alcona County","County","2015","T1R2C4","Revenue","Enterprise Funds","Payment in-Lieu-of Taxes (PILOT)","432","Number","0.00","12"
"10000","Alcona County","County","2015","T1R2C6","Revenue","Component Units","Payment in-Lieu-of Taxes (PILOT)","432","Number","0.00","12"
"10000","Alcona County","County","2015","T1R2C7","Revenue","Total","Payment in-Lieu-of Taxes (PILOT)","432","Sum","54813.00","12"
"10000","Alcona County","County","2015","T1R3C2","Revenue","General Fund","Swamp Land Taxes, Forest Reserve","429, 430","Number","0.00","12"
"10000","Alcona County","County","2015","T1R3C3","Revenue","All Other Governmental Funds","Swamp Land Taxes, Forest Reserve","429, 430","Number","0.00","12"
"10000","Alcona County","County","2015","T1R3C4","Revenue","Enterprise Funds","Swamp Land Taxes, Forest Reserve","429, 430","Number","0.00","12"
"10000","Alcona County","County","2015","T1R3C6","Revenue","Component Units","Swamp Land Taxes, Forest Reserve","429, 430","Number","0.00","12"
"10000","Alcona County","County","2015","T1R3C7","Revenue","Total","Swamp Land Taxes, Forest Reserve","429, 430","Sum","0.00","12"
"10000","Alcona County","County","2015","T1R4C2","Revenue","General Fund","Commercial Facilities Tax (Act 255 of 1978)","433","Number","0.00","12"
"10000","Alcona County","County","2015","T1R4C3","Revenue","All Other Governmental Funds","Commercial Facilities Tax (Act 255 of 1978)","433","Number","0.00","12"
"10000","Alcona County","County","2015","T1R4C4","Revenue","Enterprise Funds","Commercial Facilities Tax (Act 255 of 1978)","433","Number","0.00","12"
"10000","Alcona County","County","2015","T1R4C6","Revenue","Component Units","Commercial Facilities Tax (Act 255 of 1978)","433","Number","0.00","12"
"10000","Alcona County","County","2015","T1R4C7","Revenue","Total","Commercial Facilities Tax (Act 255 of 1978)","433","Sum","0.00","12"
"10000","Alcona County","County","2015","T1R5C2","Revenue","General Fund","Trailer Taxes  (Act 243 of 1959)","434","Number","0.00","12"
"10000","Alcona County","County","2015","T1R5C3","Revenue","All Other Governmental Funds","Trailer Taxes  (Act 243 of 1959)","434","Number","0.00","12"
"10000","Alcona County","County","2015","T1R5C4","Revenue","Enterprise Funds","Trailer Taxes  (Act 243 of 1959)","434","Number","0.00","12"
"10000","Alcona County","County","2015","T1R5C6","Revenue","Component Units","Trailer Taxes  (Act 243 of 1959)","434","Number","0.00","12"
"10000","Alcona County","County","2015","T1R5C7","Revenue","Total","Trailer Taxes  (Act 243 of 1959)","434","Sum","0.00","12"
"10000","Alcona County","County","2015","T1R6C2","Revenue","General Fund","Transient Guest Lodging Tax (Act 263 of 1974)","435","Number","0.00","12"
"10000","Alcona County","County","2015","T1R6C3","Revenue","All Other Governmental Funds","Transient Guest Lodging Tax (Act 263 of 1974)","435","Number","0.00","12"
"10000","Alcona County","County","2015","T1R6C4","Revenue","Enterprise Funds","Transient Guest Lodging Tax (Act 263 of 1974)","435","Number","0.00","12"
"10000","Alcona County","County","2015","T1R6C6","Revenue","Component Units","Transient Guest Lodging Tax (Act 263 of 1974)","435","Number","0.00","12"
"10000","Alcona County","County","2015","T1R6C7","Revenue","Total","Transient Guest Lodging Tax (Act 263 of 1974)","435","Sum","0.00","12"
"10000","Alcona County","County","2015","T1R7C2","Revenue","General Fund","Industrial Facilities Tax (Act 198 of 1974)","437","Number","0.00","12"
"10000","Alcona County","County","2015","T1R7C3","Revenue","All Other Governmental Funds","Industrial Facilities Tax (Act 198 of 1974)","437","Number","0.00","12"
"10000","Alcona County","County","2015","T1R7C4","Revenue","Enterprise Funds","Industrial Facilities Tax (Act 198 of 1974)","437","Number","0.00","12"
"10000","Alcona County","County","2015","T1R7C6","Revenue","Component Units","Industrial Facilities Tax (Act 198 of 1974)","437","Number","0.00","12"
"10000","Alcona County","County","2015","T1R7C7","Revenue","Total","Industrial Facilities Tax (Act 198 of 1974)","437","Sum","0.00","12"
"10000","Alcona County","County","2015","T1R8C2","Revenue","General Fund","Income Tax","438","Number","0.00","12"
"10000","Alcona County","County","2015","T1R8C3","Revenue","All Other Governmental Funds","Income Tax","438","Number","0.00","12"
"10000","Alcona County","County","2015","T1R8C4","Revenue","Enterprise Funds","Income Tax","438","Number","0.00","12"
"10000","Alcona County","County","2015","T1R8C6","Revenue","Component Units","Income Tax","438","Number","0.00","12"
"10000","Alcona County","County","2015","T1R8C7","Revenue","Total","Income Tax","438","Sum","0.00","12"
"10000","Alcona County","County","2015","T1R9C2","Revenue","General Fund","Property Tax (includes, delinquent taxes, penalties, interest, fees, community wide special assessments)","401-449 Except Above","Number","3277326.00","12"
"10000","Alcona County","County","2015","T1R9C3","Revenue","All Other Governmental Funds","Property Tax (includes, delinquent taxes, penalties, interest, fees, community wide special assessments)","401-449 Except Above","Number","1597474.00","12"
"10000","Alcona County","County","2015","T1R9C4","Revenue","Enterprise Funds","Property Tax (includes, delinquent taxes, penalties, interest, fees, community wide special assessments)","401-449 Except Above","Number","0.00","12"
"10000","Alcona County","County","2015","T1R9C6","Revenue","Component Units","Property Tax (includes, delinquent taxes, penalties, interest, fees, community wide special assessments)","401-449 Except Above","Number","375791.00","12"
"10000","Alcona County","County","2015","T1R9C7","Revenue","Total","Property Tax (includes, delinquent taxes, penalties, interest, fees, community wide special assessments)","401-449 Except Above","Sum","5250591.00","12"
"10000","Alcona County","County","2015","T1R10C2","Revenue","General Fund","TOTAL TAX REVENUES",,"Total","3332139.00","12"
"10000","Alcona County","County","2015","T1R10C3","Revenue","All Other Governmental Funds","TOTAL TAX REVENUES",,"Total","1597474.00","12"
"10000","Alcona County","County","2015","T1R10C4","Revenue","Enterprise Funds","TOTAL TAX REVENUES",,"Total","0.00","12"
"10000","Alcona County","County","2015","T1R10C6","Revenue","Component Units","TOTAL TAX REVENUES",,"Total","375791.00","12"
"10000","Alcona County","County","2015","T1R10C7","Revenue","Total","TOTAL TAX REVENUES",,"Sum - Total","5305404.00","12"
"10000","Alcona County","County","2015","T1R11C2","Revenue","General Fund","Special Assessments","450-474","Number","0.00","12"
"10000","Alcona County","County","2015","T1R11C3","Revenue","All Other Governmental Funds","Special Assessments","450-474","Number","0.00","12"
"10000","Alcona County","County","2015","T1R11C4","Revenue","Enterprise Funds","Special Assessments","450-474","Number","0.00","12"
"10000","Alcona County","County","2015","T1R11C6","Revenue","Component Units","Special Assessments","450-474","Number","0.00","12"
"10000","Alcona County","County","2015","T1R11C7","Revenue","Total","Special Assessments","450-474","Sum","0.00","12"
"10000","Alcona County","County","2015","T1R12C2","Revenue","General Fund","TOTAL SPECIAL ASSESSMENTS",,"Total","0.00","12"
"10000","Alcona County","County","2015","T1R12C3","Revenue","All Other Governmental Funds","TOTAL SPECIAL ASSESSMENTS",,"Total","0.00","12"
"10000","Alcona County","County","2015","T1R12C4","Revenue","Enterprise Funds","TOTAL SPECIAL ASSESSMENTS",,"Total","0.00","12"
"10000","Alcona County","County","2015","T1R12C6","Revenue","Component Units","TOTAL SPECIAL ASSESSMENTS",,"Total","0.00","12"
"10000","Alcona County","County","2015","T1R12C7","Revenue","Total","TOTAL SPECIAL ASSESSMENTS",,"Sum - Total","0.00","12"
"10000","Alcona County","County","2015","T1R13C2","Revenue","General Fund","Business Licenses and Permits","476-489","Number","0.00","12"
"10000","Alcona County","County","2015","T1R13C3","Revenue","All Other Governmental Funds","Business Licenses and Permits","476-489","Number","0.00","12"
"10000","Alcona County","County","2015","T1R13C4","Revenue","Enterprise Funds","Business Licenses and Permits","476-489","Number","0.00","12"
"10000","Alcona County","County","2015","T1R13C6","Revenue","Component Units","Business Licenses and Permits","476-489","Number","0.00","12"
"10000","Alcona County","County","2015","T1R13C7","Revenue","Total","Business Licenses and Permits","476-489","Sum","0.00","12"
"10000","Alcona County","County","2015","T1R14C2","Revenue","General Fund","Non-Business Licenses and Permits","490-500","Number","5477.00","12"
"10000","Alcona County","County","2015","T1R14C3","Revenue","All Other Governmental Funds","Non-Business Licenses and Permits","490-500","Number","0.00","12"
"10000","Alcona County","County","2015","T1R14C4","Revenue","Enterprise Funds","Non-Business Licenses and Permits","490-500","Number","0.00","12"
"10000","Alcona County","County","2015","T1R14C6","Revenue","Component Units","Non-Business Licenses and Permits","490-500","Number","12225.00","12"
"10000","Alcona County","County","2015","T1R14C7","Revenue","Total","Non-Business Licenses and Permits","490-500","Sum","17702.00","12"
"10000","Alcona County","County","2015","T1R15C2","Revenue","General Fund","TOTAL LICENSES AND PERMITS",,"Total","5477.00","12"
"10000","Alcona County","County","2015","T1R15C3","Revenue","All Other Governmental Funds","TOTAL LICENSES AND PERMITS",,"Total","0.00","12"
"10000","Alcona County","County","2015","T1R15C4","Revenue","Enterprise Funds","TOTAL LICENSES AND PERMITS",,"Total","0.00","12"
"10000","Alcona County","County","2015","T1R15C6","Revenue","Component Units","TOTAL LICENSES AND PERMITS",,"Total","12225.00","12"
"10000","Alcona County","County","2015","T1R15C7","Revenue","Total","TOTAL LICENSES AND PERMITS",,"Sum - Total","17702.00","12"
"10000","Alcona County","County","2015","T1R16C2","Revenue","General Fund","General Government","502","Number","0.00","12"
"10000","Alcona County","County","2015","T1R16C3","Revenue","All Other Governmental Funds","General Government","502","Number","0.00","12"
"10000","Alcona County","County","2015","T1R16C4","Revenue","Enterprise Funds","General Government","502","Number","0.00","12"
"10000","Alcona County","County","2015","T1R16C6","Revenue","Component Units","General Government","502","Number","0.00","12"
"10000","Alcona County","County","2015","T1R16C7","Revenue","Total","General Government","502","Sum","0.00","12"
"10000","Alcona County","County","2015","T1R17C2","Revenue","General Fund","Public Safety","505","Number","44190.00","12"
"10000","Alcona County","County","2015","T1R17C3","Revenue","All Other Governmental Funds","Public Safety","505","Number","743002.00","12"
"10000","Alcona County","County","2015","T1R17C4","Revenue","Enterprise Funds","Public Safety","505","Number","0.00","12"
"10000","Alcona County","County","2015","T1R17C6","Revenue","Component Units","Public Safety","505","Number","0.00","12"
"10000","Alcona County","County","2015","T1R17C7","Revenue","Total","Public Safety","505","Sum","787192.00","12"
"10000","Alcona County","County","2015","T1R18C2","Revenue","General Fund","Sanitation","513","Number","0.00","12"
"10000","Alcona County","County","2015","T1R18C3","Revenue","All Other Governmental Funds","Sanitation","513","Number","0.00","12"
"10000","Alcona County","County","2015","T1R18C4","Revenue","Enterprise Funds","Sanitation","513","Number","0.00","12"
"10000","Alcona County","County","2015","T1R18C6","Revenue","Component Units","Sanitation","513","Number","0.00","12"
"10000","Alcona County","County","2015","T1R18C7","Revenue","Total","Sanitation","513","Sum","0.00","12"
"10000","Alcona County","County","2015","T1R19C2","Revenue","General Fund","Health and/or Hospitals","516","Number","0.00","12"
"10000","Alcona County","County","2015","T1R19C3","Revenue","All Other Governmental Funds","Health and/or Hospitals","516","Number","0.00","12"
"10000","Alcona County","County","2015","T1R19C4","Revenue","Enterprise Funds","Health and/or Hospitals","516","Number","0.00","12"
"10000","Alcona County","County","2015","T1R19C6","Revenue","Component Units","Health and/or Hospitals","516","Number","0.00","12"
"10000","Alcona County","County","2015","T1R19C7","Revenue","Total","Health and/or Hospitals","516","Sum","0.00","12"
"10000","Alcona County","County","2015","T1R20C2","Revenue","General Fund","Welfare","519","Number","0.00","12"
"10000","Alcona County","County","2015","T1R20C3","Revenue","All Other Governmental Funds","Welfare","519","Number","44949.00","12"
"10000","Alcona County","County","2015","T1R20C4","Revenue","Enterprise Funds","Welfare","519","Number","0.00","12"
"10000","Alcona County","County","2015","T1R20C6","Revenue","Component Units","Welfare","519","Number","0.00","12"
"10000","Alcona County","County","2015","T1R20C7","Revenue","Total","Welfare","519","Sum","44949.00","12"
"10000","Alcona County","County","2015","T1R21C2","Revenue","General Fund","Culture and Recreation","523","Number","0.00","12"
"10000","Alcona County","County","2015","T1R21C3","Revenue","All Other Governmental Funds","Culture and Recreation","523","Number","0.00","12"
"10000","Alcona County","County","2015","T1R21C4","Revenue","Enterprise Funds","Culture and Recreation","523","Number","0.00","12"
"10000","Alcona County","County","2015","T1R21C6","Revenue","Component Units","Culture and Recreation","523","Number","0.00","12"
"10000","Alcona County","County","2015","T1R21C7","Revenue","Total","Culture and Recreation","523","Sum","0.00","12"
"10000","Alcona County","County","2015","T1R22C2","Revenue","General Fund","Housing & Community Development","522","Number","0.00","12"
"10000","Alcona County","County","2015","T1R22C3","Revenue","All Other Governmental Funds","Housing & Community Development","522","Number","54845.00","12"
"10000","Alcona County","County","2015","T1R22C4","Revenue","Enterprise Funds","Housing & Community Development","522","Number","0.00","12"
"10000","Alcona County","County","2015","T1R22C6","Revenue","Component Units","Housing & Community Development","522","Number","0.00","12"
"10000","Alcona County","County","2015","T1R22C7","Revenue","Total","Housing & Community Development","522","Sum","54845.00","12"
"10000","Alcona County","County","2015","T1R23C2","Revenue","General Fund","All Other Federal Aid Grants","501-538 Except Above","Number","17936.00","12"
"10000","Alcona County","County","2015","T1R23C3","Revenue","All Other Governmental Funds","All Other Federal Aid Grants","501-538 Except Above","Number","104849.00","12"
"10000","Alcona County","County","2015","T1R23C4","Revenue","Enterprise Funds","All Other Federal Aid Grants","501-538 Except Above","Number","0.00","12"
"10000","Alcona County","County","2015","T1R23C6","Revenue","Component Units","All Other Federal Aid Grants","501-538 Except Above","Number","685131.00","12"
"10000","Alcona County","County","2015","T1R23C7","Revenue","Total","All Other Federal Aid Grants","501-538 Except Above","Sum","807916.00","12"
"10000","Alcona County","County","2015","T1R24C2","Revenue","General Fund","TOTAL FEDERAL GRANTS",,"Total","62126.00","12"
"10000","Alcona County","County","2015","T1R24C3","Revenue","All Other Governmental Funds","TOTAL FEDERAL GRANTS",,"Total","947645.00","12"
"10000","Alcona County","County","2015","T1R24C4","Revenue","Enterprise Funds","TOTAL FEDERAL GRANTS",,"Total","0.00","12"
"10000","Alcona County","County","2015","T1R24C6","Revenue","Component Units","TOTAL FEDERAL GRANTS",,"Total","685131.00","12"
"10000","Alcona County","County","2015","T1R24C7","Revenue","Total","TOTAL FEDERAL GRANTS",,"Sum - Total","1694902.00","12"
"10000","Alcona County","County","2015","T1R25C2","Revenue","General Fund","State Revenue Sharing","574","Number","0.00","12"
"10000","Alcona County","County","2015","T1R25C3","Revenue","All Other Governmental Funds","State Revenue Sharing","574","Number","0.00","12"
"10000","Alcona County","County","2015","T1R25C4","Revenue","Enterprise Funds","State Revenue Sharing","574","Number","0.00","12"
"10000","Alcona County","County","2015","T1R25C6","Revenue","Component Units","State Revenue Sharing","574","Number","0.00","12"
"10000","Alcona County","County","2015","T1R25C7","Revenue","Total","State Revenue Sharing","574","Sum","0.00","12"
"10000","Alcona County","County","2015","T1R26C2","Revenue","General Fund","Public Safety","543-545, 547, 570","Number","71896.00","12"
"10000","Alcona County","County","2015","T1R26C3","Revenue","All Other Governmental Funds","Public Safety","543-545, 547, 570","Number","140994.00","12"
"10000","Alcona County","County","2015","T1R26C4","Revenue","Enterprise Funds","Public Safety","543-545, 547, 570","Number","0.00","12"
"10000","Alcona County","County","2015","T1R26C6","Revenue","Component Units","Public Safety","543-545, 547, 570","Number","0.00","12"
"10000","Alcona County","County","2015","T1R26C7","Revenue","Total","Public Safety","543-545, 547, 570","Sum","212890.00","12"
