File,FieldOffset,Locale,RecordCount,FieldName,BaseType,TypeModifier,SemanticType,Notes
data/data_overheid_nl/00144a24-f23f-4f42-9d49-1a503783e5cd.csv,0,"nl-NL",1000,"FID","String","","IDENTIFIER",""
data/data_overheid_nl/00144a24-f23f-4f42-9d49-1a503783e5cd.csv,1,"nl-NL",1000,"omschr","String","","",""
data/data_overheid_nl/00144a24-f23f-4f42-9d49-1a503783e5cd.csv,2,"nl-NL",1000,"beginwdl","String","","",""
data/data_overheid_nl/00144a24-f23f-4f42-9d49-1a503783e5cd.csv,3,"nl-NL",1000,"beginkm","Double","NON_LOCALIZED","",""
data/data_overheid_nl/00144a24-f23f-4f42-9d49-1a503783e5cd.csv,4,"nl-NL",1000,"eindwdl","String","","",""
data/data_overheid_nl/00144a24-f23f-4f42-9d49-1a503783e5cd.csv,5,"nl-NL",1000,"eindkm","Double","NON_LOCALIZED","",""
data/data_overheid_nl/00144a24-f23f-4f42-9d49-1a503783e5cd.csv,6,"nl-NL",1000,"kantcode","String","","",""
data/data_overheid_nl/00144a24-f23f-4f42-9d49-1a503783e5cd.csv,7,"nl-NL",1000,"wegnummer","Long","","",""
data/data_overheid_nl/00144a24-f23f-4f42-9d49-1a503783e5cd.csv,8,"nl-NL",1000,"fk_veld4","String","","",""
data/data_overheid_nl/00144a24-f23f-4f42-9d49-1a503783e5cd.csv,9,"nl-NL",1000,"izi_side","String","","",""
data/data_overheid_nl/00144a24-f23f-4f42-9d49-1a503783e5cd.csv,10,"nl-NL",1000,"ibn","String","","",""
data/data_overheid_nl/00144a24-f23f-4f42-9d49-1a503783e5cd.csv,11,"nl-NL",1000,"gdb_geomattr_data","String","BLANK","",""
data/data_overheid_nl/00144a24-f23f-4f42-9d49-1a503783e5cd.csv,12,"nl-NL",1000,"shape","String","","SPATIAL.WKT",""
data/data_overheid_nl/001e6247-1445-42f1-9eee-034a9bd0f743.csv,0,"nl-NL",1000,"FID","String","","IDENTIFIER",""
data/data_overheid_nl/001e6247-1445-42f1-9eee-034a9bd0f743.csv,1,"nl-NL",1000,"hectomtrng","Long","","",""
data/data_overheid_nl/001e6247-1445-42f1-9eee-034a9bd0f743.csv,2,"nl-NL",1000,"afstand","Long","","",""
data/data_overheid_nl/001e6247-1445-42f1-9eee-034a9bd0f743.csv,3,"nl-NL",1000,"wvk_id","Long","","",""
data/data_overheid_nl/001e6247-1445-42f1-9eee-034a9bd0f743.csv,4,"nl-NL",1000,"wvk_begdat","LocalDateTime","yyyy-MM-dd'T'HH:mm:ss","",""
data/data_overheid_nl/001e6247-1445-42f1-9eee-034a9bd0f743.csv,5,"nl-NL",1000,"zijde","String","BLANK","",""
data/data_overheid_nl/001e6247-1445-42f1-9eee-034a9bd0f743.csv,6,"nl-NL",1000,"hecto_lttr","String","","",""
data/data_overheid_nl/001e6247-1445-42f1-9eee-034a9bd0f743.csv,7,"nl-NL",1000,"gdb_geomattr_data","String","BLANK","",""
data/data_overheid_nl/001e6247-1445-42f1-9eee-034a9bd0f743.csv,8,"nl-NL",1000,"shape","String","","SPATIAL.WKT",""
data/data_overheid_nl/0029c05c-97db-43a9-9670-1f7d002341b0.csv,0,"nl-NL",1000,"PEILDATUM","LocalDate","yyyyMMdd","",""
data/data_overheid_nl/0029c05c-97db-43a9-9670-1f7d002341b0.csv,1,"nl-NL",1000,"NETBEHEERDER","String","","",""
