"departamento_prestacion","municipio_prestacion","servicio","estado","nombre","departamento_domicilio","municipio_domicilio","direccion","telefono","email","tipo_inscripcion","representante_legal","tipo_prestador","clasificacion"
"SUCRE","SAMPUES","ACUEDUCTO","OPERATIVA","EMPRESA OFICIAL DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE SAMPUES E.S.P.","SUCRE","SAMPUES","CARRERA 19 # 24 - 06 CENTRO","2830771","info@empasam.com","Registro por la ESP","ISAAC ENRIQUE GOMEZ DIAZ","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","DESDE 2501 HASTA 5000 USUARIOS"
"SUCRE","SAMPUES","ALCANTARILLADO","OPERATIVA","EMPRESA OFICIAL DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE SAMPUES E.S.P.","SUCRE","SAMPUES","CARRERA 19 # 24 - 06 CENTRO","2830771","info@empasam.com","Registro por la ESP","ISAAC ENRIQUE GOMEZ DIAZ","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","DESDE 2501 HASTA 5000 USUARIOS"
"SUCRE","BUENAVISTA","ACUEDUCTO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE BUENAVISTA","SUCRE","BUENAVISTA","Calle 8 No 7 10 Barrio El Carmen","2901103","jhontorres05@hotmail.com","Registro por la ESP","JHON ALEX TORRES TAPIA","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","HASTA 2500 SUSCRIPTORES"
"SUCRE","BUENAVISTA","ALCANTARILLADO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE BUENAVISTA","SUCRE","BUENAVISTA","Calle 8 No 7 10 Barrio El Carmen","2901103","jhontorres05@hotmail.com","Registro por la ESP","JHON ALEX TORRES TAPIA","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","HASTA 2500 SUSCRIPTORES"
"SUCRE","BUENAVISTA","ASEO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE BUENAVISTA","SUCRE","BUENAVISTA","Calle 8 No 7 10 Barrio El Carmen","2901103","jhontorres05@hotmail.com","Registro por la ESP","JHON ALEX TORRES TAPIA","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","HASTA 2500 SUSCRIPTORES"
"SUCRE","SAN BENITO ABAD","ACUEDUCTO","OPERATIVA","MUNICIPIO DE SAN BENITO ABAD - UNIDAD ESPECIAL DE SERVICIOS PUBLICOS UESP","SUCRE","SAN BENITO ABAD","Plaza Principal","2930003","alcaldia2008-11@hotmail.com","Registro por la ESP","MANUEL DEL CRISTO CADRAZCO SALCEDO","MUNICIPIO (PRESTACIÓN DIRECTA)","HASTA 2500 SUSCRIPTORES"
"SUCRE","CAIMITO","ASEO","OPERATIVA","URBASER COLOMBIA S.A. E.S.P.","BOGOTA, D.C.","BOGOTA, D.C.","CALLE 100 No. 19 A 10 PISO 9","5802145","sspd@superservicios.gov.co","Registro por la ESP","HUMBERTO ENRIQUE RODRIGUEZ COBO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"SUCRE","COVENAS","ASEO","OPERATIVA","INTERASEO S.A.S.  E.S.P.","MAGDALENA","SANTA MARTA","Km 2 Via a Gaira Frente a Zona Franca techin","4346234","notificaciones@interaseo.com.co","Registro por la ESP","JUAN MANUEL GOMEZ MEJIA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"SUCRE","GALERAS","ASEO","OPERATIVA","INTERASEO S.A.S.  E.S.P.","MAGDALENA","SANTA MARTA","Km 2 Via a Gaira Frente a Zona Franca techin","4346234","notificaciones@interaseo.com.co","Registro por la ESP","JUAN MANUEL GOMEZ MEJIA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"SUCRE","MORROA","ASEO","OPERATIVA","INTERASEO S.A.S.  E.S.P.","MAGDALENA","SANTA MARTA","Km 2 Via a Gaira Frente a Zona Franca techin","4346234","notificaciones@interaseo.com.co","Registro por la ESP","JUAN MANUEL GOMEZ MEJIA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
