"id","periodo","codigodanedepartamento","departamento","codigosecretaria","secretaria","codigodanemunicipio","municipio","establecimiento_id","codigodane_ee","nombreestablecimientoeducativo","sede_id","codigosede_ee","nombresede_ee","sector","tipo","zona","direccion","telefono","correoelectronico","genero","rector","comuna"
"1","2020","66","Risaralda","3807","DOSQUEBRADAS","66170","DOSQUEBRADAS","17905","266170000803","I.E. CARTAGENA","79211","266170000803","INSTITUCION EDUCATIVA CARTAGENA - SEDE PRINCIPAL","OFICIAL","INSTITUCIÓN EDUCATIVA","RURAL","VEREDA LA UNION","3393292","i.e.cartagena@dosquebradas.gov.co","MIXTO","PRUDENCIO ARTURO SÁNCHEZ LOAIZA","ALTO DEL NUDO"
"2","2020","66","Risaralda","3807","DOSQUEBRADAS","66170","DOSQUEBRADAS","17905","266170000803","I.E. CARTAGENA","79372","266170000137","BOQUERONCITO","OFICIAL","INSTITUCIÓN EDUCATIVA","RURAL","VEREDA AGUAZUL","SIN DEFINIR","i.e.cartagena@dosquebradas.gov.co","MIXTO","PRUDENCIO ARTURO SÁNCHEZ LOAIZA","ALTO DEL NUDO"
"3","2020","66","Risaralda","3807","DOSQUEBRADAS","66170","DOSQUEBRADAS","17905","266170000803","I.E. CARTAGENA","79370","266170000986","BOQUERÓN","OFICIAL","INSTITUCIÓN EDUCATIVA","RURAL","VEREDA BOQUERON","SIN DEFINIR","i.e.cartagena@dosquebradas.gov.co","MIXTO","PRUDENCIO ARTURO SÁNCHEZ LOAIZA","ALTO DEL NUDO"
"4","2020","66","Risaralda","3807","DOSQUEBRADAS","66170","DOSQUEBRADAS","17905","266170000803","I.E. CARTAGENA","79215","266170001761","CRISTÓBAL COLÓN","OFICIAL","INSTITUCIÓN EDUCATIVA","RURAL","VEREDA SANTA ANA ALTA","3393292","i.e.cartagena@dosquebradas.gov.co","MIXTO","PRUDENCIO ARTURO SÁNCHEZ LOAIZA","ALTO DEL NUDO"
"5","2020","66","Risaralda","3807","DOSQUEBRADAS","66170","DOSQUEBRADAS","17905","266170000803","I.E. CARTAGENA","79373","266170000706","FILOBONITO","OFICIAL","INSTITUCIÓN EDUCATIVA","RURAL","VEREDA FILOBONITO","SIN DEFINIR","i.e.cartagena@dosquebradas.gov.co","MIXTO","PRUDENCIO ARTURO SÁNCHEZ LOAIZA","ALTO DEL NUDO"
"6","2020","66","Risaralda","3807","DOSQUEBRADAS","66170","DOSQUEBRADAS","17905","266170000803","I.E. CARTAGENA","79374","266170000765","LA RIVERA","OFICIAL","INSTITUCIÓN EDUCATIVA","RURAL","VEREDA LA RIVERA","3229865","i.e.cartagena@dosquebradas.gov.co","MIXTO","PRUDENCIO ARTURO SÁNCHEZ LOAIZA","ALTO DEL NUDO"
"7","2020","66","Risaralda","3807","DOSQUEBRADAS","66170","DOSQUEBRADAS","17905","266170000803","I.E. CARTAGENA","79216","266170000790","LUIS ÁNGEL ARCILA","OFICIAL","INSTITUCIÓN EDUCATIVA","RURAL","VEREDA LA CIMA","SIN DEFINIR","i.e.cartagena@dosquebradas.gov.co","MIXTO","PRUDENCIO ARTURO SÁNCHEZ LOAIZA","ALTO DEL NUDO"
"8","2020","66","Risaralda","3807","DOSQUEBRADAS","66170","DOSQUEBRADAS","17905","266170000803","I.E. CARTAGENA","79213","266170000684","SANTA ANA","OFICIAL","INSTITUCIÓN EDUCATIVA","RURAL","VEREDA SANTA ANA BAJA","SIN DEFINIR","i.e.cartagena@dosquebradas.gov.co","MIXTO","PRUDENCIO ARTURO SÁNCHEZ LOAIZA","ALTO DEL NUDO"
"9","2020","66","Risaralda","3807","DOSQUEBRADAS","66170","DOSQUEBRADAS","17907","266170000854","I.E. EDUARDO CORREA URIBE","79361","266170000854","INSTITUCION EDUCATIVA EDUARDO CORREA URIBE - SEDE PRINCIPAL","OFICIAL","INSTITUCIÓN EDUCATIVA","RURAL","VEREDA EL ESTANQUILLO","3321581","i.e.eduardocorreauribe@dosquebradas.gov.co","MIXTO","MAGDA CORDOBA MOSQUERA","ALTO DEL NUDO"
"10","2020","66","Risaralda","3807","DOSQUEBRADAS","66170","DOSQUEBRADAS","17907","266170000854","I.E. EDUARDO CORREA URIBE","79212","266170000676","EL CHAQUIRO","OFICIAL","INSTITUCIÓN EDUCATIVA","RURAL","VEREDA EL CHAQUIRO","3393292","i.e.eduardocorreauribe@dosquebradas.gov.co","MIXTO","MAGDA CORDOBA MOSQUERA","ALTO DEL NUDO"
