"anio_ingreso","mes_ingreso","canal_de_atenci_n","recibida_y_o_atendida_en","tipo_de_petici_n","regional_o_grupo_interno","programa_servicio","es_beneficiario_de_los","tema","g_nero","grupo_poblacional","idioma","pais","departamento","municipio_o_vereda","autorizaci_n_respuesta","anio_radicacion_respuesta","mes_radicacion_respuesta","pr_rroga","canal_utilizado","estado_de_petici_n","entidad_que_traslada_a_art","entidad_a_la_que_traslada_art","clasificaci_n","resultado"
"2021","1","Página Web","Nivel central","Solicitud de Información","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","Si","PNIS","Masculino","Mestizo","Castellano","Colombia","Guaviare","San José del Guaviare","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Correo electrónico","Nivel central","Solicitud de Información","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","No","PNIS","Masculino","Mestizo","Castellano","Colombia","Guaviare","San José del Guaviare","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Correo electrónico","Nivel central","Peticiones entre Autoridades","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","No","PNIS","No Aplica","No Aplica","No Aplica","Colombia","Cundinamarca","Bogotá","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Correo electrónico","Nivel central","Derecho de Petición de Interés Particular","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","No","PNIS","Masculino","Mestizo","Castellano","Colombia","Cundinamarca","Bogotá","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Correo electrónico","Nivel central","Petición de Policía Judicial","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","No","PNIS","No Aplica","No Aplica","No Aplica","Colombia","Cundinamarca","Bogotá","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Página Web","Nivel central","Derecho de Petición de Interés Particular","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","Si","PNIS","Femenino","Mestizo","Castellano","Colombia","Caquetá","Cartagena del Chairá","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Página Web","Nivel central","Derecho de Petición de Interés Particular","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","Si","PNIS","Masculino","Mestizo","Castellano","Colombia","Caquetá","Cartagena del Chairá","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Página Web","Nivel central","Solicitud de Información","Dirección de Estructuración y Ejecución de Proyectos","PDET","No","PROYECTOS_ART","Femenino","Afrocolombiano(a)","Castellano","Colombia","Córdoba","Montería","Correo electrónico","2021","2","No","Correo electrónico","Contestado Fuera de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Página Web","Nivel central","Derecho de Petición de Interés Particular","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","Si","PNIS","Masculino","Afrocolombiano(a)","Castellano","Colombia","Antioquia","Donmatías","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","Unidad para la atención y reparación integral a las víctimas – UARIV","PQRSD","Ok"
"2021","1","Página Web","Nivel central","Derecho de Petición de Interés Particular","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","Si","PNIS","Masculino","Afrocolombiano(a)","Castellano","Colombia","Antioquia","Donmatías","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","Unidad para la atención y reparación integral a las víctimas – UARIV","PQRSD","Ok"
"2021","1","Correo electrónico","Nivel central","Solicitud de Información","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","No","PNIS","Femenino","Mestizo","Castellano","Colombia","Caquetá","El Paujil","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Correo electrónico","Nivel central","Derecho de Petición de Interés Particular","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","No","PNIS","Femenino","Mestizo","Castellano","Colombia","Caquetá","El Paujil","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Correo electrónico","Nivel central","Derecho de Petición de Interés General","G.I.T Atención al Ciudadano","PDET","No","PDET","No Aplica","No Aplica","No Aplica","Colombia","Sucre","Corozal","Correo electrónico","2021","1","No","No Aplica","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Página Web","Nivel central","Derecho de Petición de Interés Particular","G.I.T Atención al Ciudadano","Oferta Institucional","Si","OTROS","Femenino","Afrocolombiano(a)","Castellano","Colombia","Antioquia","Donmatías","Correo electrónico","2021","1","No","No Aplica","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Correo electrónico","Nivel central","Derecho de Petición de Interés Particular","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","No","PNIS","Femenino","Mestizo","Castellano","Colombia","Guaviare","San José del Guaviare","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Correo electrónico","Nivel central","Solicitud de Información","Oficina Asesora de Planeación","Oferta Institucional","Si","PDET","Masculino","Mestizo","Castellano","Colombia","Cundinamarca","Bogotá","Correo electrónico","2021","2","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Página Web","Nivel central","Solicitud de Información","Dirección de Programación y Gestión para la Implementación","Oferta Institucional","No","OBRAS_POR_IMPUESTOS","Masculino","Mestizo","Castellano","Colombia","Cundinamarca","Bogotá","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Página Web","Nivel central","Peticiones entre Autoridades","Dirección de Estructuración y Ejecución de Proyectos","Plan 50/50 (Vías Terciarias)","Si","PROYECTOS_ART","No Aplica","No Aplica","No Aplica","Colombia","Risaralda","Balboa","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Correo electrónico","Nivel central","Solicitud de Información","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","No","PNIS","Masculino","Mestizo","Castellano","Colombia","Guaviare","San José del Guaviare","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Correo electrónico","Nivel central","Derecho de Petición de Interés General","Dirección de Programación y Gestión para la Implementación","PDET","No","HOJA_DE_RUTA","No Aplica","No Aplica","No Aplica","Colombia","Putumayo","Puerto Nariño","Correspondencia","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Correo electrónico","Nivel central","Peticiones entre Autoridades","G.I.T Servicios Administrativos","Oferta Institucional","No","INDICADORES_ART","No Aplica","No Aplica","No Aplica","Colombia","Cundinamarca","Bogotá","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Correo electrónico","Nivel central","Solicitud de Información","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","No","PNIS","Masculino","Mestizo","Castellano","Colombia","Cundinamarca","Bogotá","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","Ministerio de Justicia","PQRSD","Ok"
"2021","1","Correo electrónico","Nivel central","Peticiones entre Autoridades","G.I.T Talento Humano","Oferta Institucional","No","OTROS","No Aplica","No Aplica","No Aplica","Colombia","Cundinamarca","Bogotá","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Página Web","Nivel central","Solicitud de Información","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","No","PNIS","Masculino","Mestizo","Castellano","Colombia","Cundinamarca","Bogotá","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Página Web","Nivel central","Solicitud de Información","Dirección de Programación y Gestión para la Implementación","Oferta Institucional","No","OBRAS_POR_IMPUESTOS","Masculino","Mestizo","Castellano","Colombia","Valle del Cauca","Cali","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Página Web","Nivel central","Derecho de Petición de Interés Particular","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","Si","PNIS","Masculino","Mestizo","Castellano","Colombia","Antioquia","Tarazá","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Página Web","Nivel central","Solicitud de Información","Dirección de Programación y Gestión para la Implementación","Oferta Institucional","No","OBRAS_POR_IMPUESTOS","Masculino","Mestizo","Castellano","Colombia","Cundinamarca","Bogotá","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Página Web","Nivel central","Solicitud de Información","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","No","PNIS","Femenino","Mestizo","Castellano","Colombia","Cundinamarca","Bogotá","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Correo electrónico","Nivel central","Derecho de Petición de Interés Particular","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","No","PNIS","Masculino","Mestizo","Castellano","Colombia","Antioquia","Ituango","Correspondencia","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Correo electrónico","Nivel central","Solicitud de Información","Dirección de Programación y Gestión para la Implementación","Oferta Institucional","No","OBRAS_POR_IMPUESTOS","Masculino","Mestizo","Castellano","Colombia","Cundinamarca","Bogotá","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Correo electrónico","Nivel central","Derecho de Petición de Interés Particular","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","No","PNIS","Masculino","Mestizo","Castellano","Colombia","Cundinamarca","Bogotá","Correspondencia","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Correo electrónico","Nivel central","Derecho de Petición de Interés Particular","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","No","PNIS","Masculino","Mestizo","Castellano","Colombia","Caquetá","Florencia","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Correo electrónico","Nivel central","Derecho de Petición de Interés Particular","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","No","PNIS","Masculino","Mestizo","Castellano","Colombia","Antioquia","Anoní","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Correo electrónico","Nivel central","Derecho de Petición de Interés Particular","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","No","PNIS","Femenino","Mestizo","Castellano","Colombia","Meta","Puerto Rico","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Correo electrónico","Nivel central","Derecho de Petición de Interés Particular","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","No","PNIS","Masculino","Mestizo","Castellano","Colombia","Antioquia","Anoní","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Correo electrónico","Nivel central","Derecho de Petición de Interés Particular","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","No","PNIS","Masculino","Mestizo","Castellano","Colombia","Antioquia","Cáceres","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Correo electrónico","Nivel central","Derecho de Petición de Interés Particular","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","No","PNIS","Masculino","Mestizo","Castellano","Colombia","Antioquia","Cáceres","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Correo electrónico","Nivel central","Peticiones entre Autoridades","Dirección de Estructuración y Ejecución de Proyectos","Oferta Institucional","Si","PDET","No aplica","No aplica","No aplica","Colombia","Antioquia","Briceño","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Correo electrónico","Nivel central","Solicitud de Información","Oficina de TI","Oferta Institucional","No","OTROS","Femenino","Mestizo","Castellano","Colombia","Cundinamarca","Bogotá","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Correo electrónico","Nivel central","Solicitud de Información","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","No","PNIS","Femenino","Mestizo","Castellano","Colombia","Cundinamarca","Bogotá","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Correo electrónico","Nivel central","Solicitud de Información","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","No","PNIS","Masculino","Mestizo","Castellano","Colombia","Cundinamarca","Bogotá","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Página Web","Nivel central","Derecho de Petición de Interés Particular","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","Si","PNIS","Femenino","Mestizo","Castellano","Colombia","Antioquia","Tarazá","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Correo electrónico","Nivel central","Peticiones entre Autoridades","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","No","PNIS","No Aplica","No Aplica","No Aplica","Colombia","Cundinamarca","Bogotá","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Correo electrónico","Nivel central","Solicitud de Información","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","No","PNIS","Femenino","Mestizo","Castellano","Colombia","Cauca","El Tambo","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Página Web","Nivel central","Derecho de Petición de Interés Particular","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","Si","PNIS","Masculino","Mestizo","Castellano","Colombia","Antioquia","Tarazá","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Correo electrónico","Nivel central","Derecho de Petición de Interés Particular","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","No","PNIS","Masculino","Mestizo","Castellano","Colombia","Bolivar","San Pablo","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Correo electrónico","Nivel central","Derecho de Petición de Interés Particular","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","No","PNIS","Masculino","Mestizo","Castellano","Colombia","Nariño","Pasto","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Correo electrónico","Nivel central","Derecho de Petición de Interés Particular","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","No","PNIS","Masculino","Mestizo","Castellano","Colombia","Antioquia","Ituango","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Correo electrónico","Nivel central","Derecho de Petición de Interés Particular","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","No","PNIS","Femenino","Mestizo","Castellano","Colombia","Antioquia","Ituango","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Correo electrónico","Nivel central","Derecho de Petición de Interés Particular","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","No","PNIS","Masculino","Mestizo","Castellano","Colombia","Antioquia","Ituango","Correo electrónico","2021","2","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Correo electrónico","Nivel central","Derecho de Petición de Interés Particular","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","No","PNIS","Masculino","Mestizo","Castellano","Colombia","Putumayo","Puerto Nariño","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Correo electrónico","Nivel central","Solicitud de Información","Oficina Asesora de Planeación","Oferta Institucional","No","GRUPO_ MOTOR","No Aplica","No Aplica","No Aplica","Colombia","La Guajira","Fonseca","Correo electrónico","2021","2","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
"2021","1","Correo electrónico","Nivel central","Petición de Policía Judicial","Dirección de Sustitución de Cultivos de Uso Ilícito","PNIS","No","PNIS","No Aplica","No Aplica","No Aplica","Colombia","Putumayo","Puerto Nariño","Correo electrónico","2021","1","No","Correo electrónico","Contestado Dentro de Terminos","No Aplica","No Aplica","PQRSD","Ok"
