"name","description","category","url","last_data_updated_date","visits","downloads","row_count","informacindelaentidad_nombredelaentidad"
"Puntos Vive Digital","Proyecto iniciado febrero de 2012 y finalizado en julio de 2018
Información de los puntos vive digital instalados en el país. Es un espacio que garantiza el acceso a las Tecnologías de la Información y las Comunicaciones mediante un modelo de servicios sostenible que permite integrar a la comunidad en escenarios de acceso, capacitación, entretenimiento y otras alternativas de servicios TIC en un mismo lugar.","Ciencia, Tecnología e Innovación","https://www.datos.gov.co/d/etr2-mkeu","2021-01-01T00:00:00.000","6619","1854","893","Ministerio de Tecnologías de La Información y Las Comunicaciones"
"Zonas Wi-Fi","Una zona wifi es una zona que presta el servicio de acceso a internet a la comunidad, a través de redes inalámbricas con tecnología Wi-Fi, en la que cualquier dispositivo con dicha tecnología puede conectarse de manera gratuita hasta por una hora con la oportunidad de reconexión persona.","Ciencia, Tecnología e Innovación","https://www.datos.gov.co/d/gwei-eiiw","2021-01-01T00:00:00.000","2580","438","1719","Ministerio de Tecnologías de La Información y Las Comunicaciones"
"Personas Naturales, Personas Jurídicas y Entidades Sin Animo de Lucro","Extracción que contiene los datos básicos del Registro Mercantil que administran las Cámaras de Comercio a nivel Nacional para Personas Naturales, Personas Jurídicas y Entidades Sin Animo de Lucro (ESADLs), que se encuentran sincronizados en el Registro Único Empresarial y Social (RUES).","Comercio, Industria y Turismo","https://www.datos.gov.co/d/c82u-588k","2022-01-01T00:00:00.000","1477","369","7941869","CONFECAMARAS"
"Producción de Bienes Nacionales","Registro de Productores de Bienes Nacionales","Comercio, Industria y Turismo","https://www.datos.gov.co/d/tnbg-fy2n","2022-01-01T00:00:00.000","1065","159","7250","Ministerio de Comercio, Industria y Turismo"
"Registro Nacional de Turismo - RNT","Registro público, en el cual deben inscribirse todos los prestadores de servicios turísticos que efectúen sus operaciones en el territorio de Colombia.","Comercio, Industria y Turismo","https://www.datos.gov.co/d/thwd-ivmp","2021-01-01T00:00:00.000","2017","444","303157","Ministerio de Comercio, Industria y Turismo"
"Directorio de la Red Nacional de Bibliotecas Públicas","Conjunto de datos de la información básica y de ubicación de las bibliotecas que conforman la Red Nacional de Bibliotecas Públicas de Colombia.","Cultura","https://www.datos.gov.co/d/a5h9-fqe9","2017-01-01T00:00:00.000","9025","1517","1455","Ministerio de Cultura"
"Icetex Histórico de Becas","Becas históricas- ofrecidas para estudios de nivel de pregrado y posgrado presenciales o virtuales para fortalecer la formación académica en exterior para ciudadanos Colombianos.","Educación","https://www.datos.gov.co/d/eb6r-dfgr","2021-01-01T00:00:00.000","1830","530","1485","Instituto Colombiano de Crédito Educativo y Estudios Técnicos en el Exterior Mariano Ospina Pérez"
"MEN_DIRECTIVOS_DE_INSTITUCIONES_DE_EDUCACIÓN_SUPERIOR","Contiene información de los directivos de las instituciones de educación superior del país.","Educación","https://www.datos.gov.co/d/muyy-6yw9","2021-01-01T00:00:00.000","16246","11217","740","Ministerio de Educación Nacional"
"MEN_ESTABLECIMIENTOS_EDUCATIVOS_PREESCOLAR_BÁSICA_Y_MEDIA","Contiene los establecimientos educativos de Preescolar,  básica y Media en Colombia, con historia desde el 2018, la información del 2021 es preliminar y no tiene auditorías","Educación","https://www.datos.gov.co/d/cfw5-qzt5","2022-01-01T00:00:00.000","22691","6399","74303","Ministerio de Educación Nacional"
"MEN_PROGRAMAS_DE_EDUCACIÓN_SUPERIOR","Contiene información de los programas de educación superior del país.","Educación","https://www.datos.gov.co/d/upr9-nkiz","2021-01-01T00:00:00.000","18149","3379","27005","Ministerio de Educación Nacional"
"MEN_SEDES_EDUCATIVAS_PREESCOLAR_BÁSICA_Y_MEDIA","Contiene las sedes educativas de Preescolar, básica y Media en Colombia, con historia desde el 2019

FUENTE: Sistema Integrado de Matrícula SIMAT- Directorio Unico de Establecimientos DUE- Ministerio Educación Nacional y DANE para los datos georreferenciados											
									
NOTA1: Información de matrícula definitiva 2019														
									NOTA2: Los códigos DANE de los establecimientos educativos (EE) y sedes educativas son asignados por el Departamento Nacional de Estadística – DANE; algunos EE y sedes  manejan otros códigos que no corresponden a los asignados por el DANE, razón por la cual desde el año 2016, se viene realizando depuración de la información. En sentido, para efectos de cruces de información de EE y sedes de otros cortes o años anteriores, se sugiere utilizar para las sedes el código único de sedes SEDE_ID y para los establecimientos, el código único EST_ID, los cuales se relacionan en este reporte.","Educación","https://www.datos.gov.co/d/x5ay-984n","2021-01-01T00:00:00.000","543","151","53796","Ministerio de Educación Nacional"
"Base ingresos cuentas claras 2019","Base de datos de ingresos de cuentas claras reportadas en los aplicativos del Consejo Nacional Electoral para las elecciones locales del 2019.","Estadísticas Nacionales","https://www.datos.gov.co/d/jgra-rz2t","2021-01-01T00:00:00.000","246","46","188171","Consejo Nacional Electoral"
"Antecedentes de SIRI","Sanciones disciplinarias certificables proferidas contra servidores, ex servidores públicos y particulares que desempeñen funciones públicas.","Función pública","https://www.datos.gov.co/d/iaeu-rcn6","2022-01-01T00:00:00.000","7135","2008","53805","Procuraduría General de la Nación"
"Cantidad de empleos y tipos de planta por entidad","Número de empleos de la Rama Ejecutiva del orden nacional, por sector administrativo y por entidad, de acuerdo con planta que tenga la entidad (planta de personal, planta temporal, planta de trabajadores oficiales, planta transitoria, planta docente y planta privada).

Nos interesa conocer su opinión sobre nuestros conjuntos de datos. Lo invitamos a diligenciar esta breve encuesta de satisfacción de datos abiertos: https://www.funcionpublica.gov.co/encuesta-institucional2","Función pública","https://www.datos.gov.co/d/fvq4-wwtz","2022-01-01T00:00:00.000","3723","624","660","Departamento Administrativo de la Función Pública"
"Caracterización del Empleo Público","Información respecto de la caracterización de los servidores públicos registrados en SIGEP de la Rama Ejecutiva Orden Nacional.

Nos interesa conocer su opinión sobre nuestros conjuntos de datos. Lo invitamos a diligenciar esta breve encuesta de satisfacción de datos abiertos: https://www.funcionpublica.gov.co/encuesta-institucional2","Función pública","https://www.datos.gov.co/d/h8rs-jxum","2022-01-01T00:00:00.000","3624","724","0","Departamento Administrativo de la Función Pública"
"Conjunto servidores públicos","Información de los servidores públicos con una vinculación activa en el Sistema de Información y Gestión del Empleo Público -SIGEP, de acuerdo con el Título 17 del Decreto 1083 de 2015, no se incluye planta privada, personal uniformado, docentes y trabajadores oficiales.

Nos interesa conocer su opinión sobre nuestros conjuntos de datos. Lo invitamos a diligenciar esta breve encuesta de satisfacción de datos abiertos: https://www.funcionpublica.gov.co/encuesta-institucional2","Función pública","https://www.datos.gov.co/d/2jzx-383z","2022-01-01T00:00:00.000","2770","331","232708","Departamento Administrativo de la Función Pública"
"Detalle de la información registrada en el SUIT por las entidades a nivel nacional y territorial de los trámites u otros procedimientos administrativos y consultas de acceso a la información pública","Información relacionada con los trámites y otros procedimientos administrativos que reportan las entidades del orden nacional y territorial, en donde se puede consultar los datos relacionados con: Código de entidad, Nombre de la entidad, orden, Naturaleza jurídica, Sector, Departamento, Municipio, Categoría, Número trámite u otro procedimiento administrativo, Nombre del trámite u otro procedimiento administrativo, Numero de documentos, Numero de formularios, Tiene costo, Costo total, producto final, tiempo obtención entre otro.

Nos interesa conocer su opinión sobre nuestros conjuntos de datos. Lo invitamos a diligenciar esta breve encuesta de satisfacción de datos abiertos: https://www.funcionpublica.gov.co/encuesta-institucional2","Función pública","https://www.datos.gov.co/d/48fq-mxnm","2022-01-01T00:00:00.000","826","165","535926","Departamento Administrativo de la Función Pública"
"Universo de entidades","Información básica de las entidades del orden nacional y territorial en relación con su naturaleza jurídica, clasificación orgánica, sector administrativo, tipo de vinculación, nivel, orden, suborden, entre otros.

Nos interesa conocer su opinión sobre nuestros conjuntos de datos. Lo invitamos a diligenciar esta breve encuesta de satisfacción de datos abiertos: https://www.funcionpublica.gov.co/encuesta-institucional2","Función pública","https://www.datos.gov.co/d/h7zv-k39x","2022-01-01T00:00:00.000","14279","2316","6300","Departamento Administrativo de la Función Pública"
"Multas y Sanciones SECOP I","Registro de las Multas y Sanciones generadas en la plataforma SECOP I","Gastos Gubernamentales","https://www.datos.gov.co/d/4n4q-k399","2022-01-01T00:00:00.000","17397","14571","1570","Agencia Nacional de Contratación Pública Colombia Compra Eficiente"
"Plan Anual de Adquisiciones - SECOP I","Información de los planes anuales de adquisiciones registrados en los 3 últimos años en la plataforma SECOP I","Gastos Gubernamentales","https://www.datos.gov.co/d/sit3-h7ku","2021-01-01T00:00:00.000","1396","103","2927402","Agencia Nacional de Contratación Pública Colombia Compra Eficiente"
"Plan Anual de Adquisiciones - SECOP II","Información de los planes anuales de adquisiciones registrados por las entidades en la plataforma SECOP II","Gastos Gubernamentales","https://www.datos.gov.co/d/edfp-tdwk","2021-01-01T00:00:00.000","1640","172","863969","Agencia Nacional de Contratación Pública Colombia Compra Eficiente"
"SECOP Integrado","Información integrada de los procesos de compra pública que se han registrado en las plataformas SECOP I y II, que han finalizado con un contrato.","Gastos Gubernamentales","https://www.datos.gov.co/d/rpmr-utcd","2022-01-01T00:00:00.000","168007","9002","1996395","Agencia Nacional de Contratación Pública Colombia Compra Eficiente"
"Beneficiarios Más Familias en Acción","Datos anonimizados del programa Más Familias en Acción, determinando características generales de los beneficiarios, valor y tipo de incentivo recibido.","Inclusión Social y Reconciliación","https://www.datos.gov.co/d/xfif-myr2","2022-01-01T00:00:00.000","374978","4330","3981375","Departamento Administrativo para la Prosperidad Social"
"Lista de normas cargadas en el Sistema Único de Información Normativa SUIN-Juriscol","Reporte de normas cargadas en el Sistema Único de Información Normativa SUIN-Juriscol","Justicia y Derecho","https://www.datos.gov.co/d/fiev-nid6","2022-01-01T00:00:00.000","209","26","83779","Ministerio de Justicia y del derecho"
"Asignación de dosis de vacuna contra COVID-19","Asignación de dosis de vacuna contra COVID-19 a los Departamentos y Distritos.
Diligencia la Encuesta de Satisfacción:
https://tramites.minsalud.gov.co/FormularioInscripcion/EncuestaSatisfaccion.aspx","Salud y Protección Social","https://www.datos.gov.co/d/sdvb-4x4j","2022-01-01T00:00:00.000","11548","3346","5608","Ministerio de Salud y Protección Social"
"Casos positivos de COVID-19 en Colombia","Información importante:
En este momento respecto a la transmisión de SARS- CoV2, el país está en zona de seguridad de acuerdo con los umbrales que se construyeron para este análisis, pero todavía lleva muy poco tiempo allí para poder asegurar si está en una fase endémica o no.

Debemos continuar observando por un período que supere mínimo 20 semanas. De mantenerse ahí, durante este rango de tiempo, y aunque aún continuaría existiendo incertidumbre ante la posibilidad de surgimiento de nuevos linajes con mayor porcentaje de escape inmunológico, aumenta la probabilidad de ya estar en una fase endémica estable.

Mientras se da esta observación y con el fin de ir desescalando los procesos extraordinarios, se hará la actualización de datos de manera semanal.


Se insta a EAPB, IPS y a la población en general a continuar realizando pruebas diagnósticas a toda persona sintomática respiratoria y a sus contactos de acuerdo con las directrices del Ministerio de Salud y Protección Social. El diagnóstico de casos es fundamental para detectar tempranamente cambios en la positividad.

ATENCIÓN:
Consulte el nuevo catálogo de variables que funcionará a partir del día 29 de octubre: http://url.ins.gov.co/dataset-covid-info

Datasets históricos: https://www.ins.gov.co/Paginas/Boletines-casos-COVID-19-Colombia.aspx

Cualquier actualización que se identifique, quedará registrada al día siguiente en la publicación. Consulte la fe de erratas y notas aclaratorias en: http://www.ins.gov.co/Noticias/Paginas/Coronavirus.aspx","Salud y Protección Social","https://www.datos.gov.co/d/gt2j-8ykr","2022-01-01T00:00:00.000","1419077","784774","6076819","Instituto Nacional de Salud"
