"trap_date","genus","species","type","gender","rural_north_west","rural_north_east","rural_south_east","river_valley_east","river_valley_west","residential_north","rural_south_west","lagoon","golf_course","industrial_park","residential_south","total"
"2015-09-29T00:00:00.000","Aedes","campestris","Banded legs","Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Anopheles","earlei",,"Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Aedes","communis","Black legs","Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Culex",,,"Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Aedes","vexans","Banded legs","Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Aedes","canadensis","Banded legs","Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Aedes","intrudens","Black legs","Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Aedes","sticticus","Black legs","Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Aedes","fitchii","Banded legs","Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Culiseta","impatiens",,"Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Aedes","punctor","Black legs","Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Aedes","implicatus","Black legs","Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Culiseta","morsitans",,"Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000",,,,"Male","2","3",,"6",,"1","19",,,,,"31"
"2015-09-29T00:00:00.000","Aedes","impiger","Black legs","Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Aedes","pionips","Black legs","Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Culiseta","inornata",,"Female","3","3",,,,,"3",,,,,"9"
"2015-09-29T00:00:00.000","Aedes","flavescens","Banded legs","Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Aedes",,"Black legs","Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Aedes","cinereus","Black legs","Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Aedes","provocans","Black legs","Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Culex","tarsalis",,"Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Aedes","mercurator","Banded legs","Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Aedes",,"Banded legs","Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Aedes","excrucians","Banded legs","Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Aedes","euedes","Banded legs","Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000",,,"Unknown","Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Aedes","dorsalis","Banded legs","Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Aedes","spencerii","Black legs","Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Aedes","hexodontus","Black legs","Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Aedes",,,"Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Culiseta","alaskensis",,"Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Culex","territans",,"Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Culiseta","minnesotae",,"Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Culiseta","incidens",,"Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Aedes","diantaeus","Black legs","Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Aedes","cataphylla","Black legs","Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Mansonia","perturbans",,"Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Aedes","increpitus","Banded legs","Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Aedes","riparius","Banded legs","Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Aedes","pullatus","Black legs","Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Aedes","nigromaculis","Banded legs","Female",,,,,,,,,,,,"0"
"2015-09-29T00:00:00.000","Culiseta",,,"Female",,,,,,,,,,,,"0"
"2015-09-22T00:00:00.000","Aedes","euedes","Banded legs","Female",,,,,,,,,,,,"0"
"2015-09-22T00:00:00.000","Culiseta","alaskensis",,"Female",,,,,,,,,,,,"0"
"2015-09-22T00:00:00.000","Aedes","sticticus","Black legs","Female",,,,,,,,,,,,"0"
"2015-09-22T00:00:00.000","Aedes",,,"Female",,,,,,,,,,,,"0"
"2015-09-22T00:00:00.000","Aedes","cataphylla","Black legs","Female",,,,,,,,,,,,"0"
"2015-09-22T00:00:00.000","Aedes","dorsalis","Banded legs","Female",,,,,,,,,,,,"0"
"2015-09-22T00:00:00.000","Aedes","flavescens","Banded legs","Female","1",,,,,,,,,,,"1"
"2015-09-22T00:00:00.000","Aedes","pionips","Black legs","Female",,,,,,,,,,,,"0"
"2015-09-22T00:00:00.000","Aedes","impiger","Black legs","Female",,,,,,,,,,,,"0"
"2015-09-22T00:00:00.000","Aedes","communis","Black legs","Female",,,,,,,,,,,,"0"
"2015-09-22T00:00:00.000","Aedes",,"Banded legs","Female",,,,,,,,,,,,"0"
"2015-09-22T00:00:00.000","Culiseta","morsitans",,"Female",,,,,,,,,"1",,,"1"
"2015-09-22T00:00:00.000","Aedes","fitchii","Banded legs","Female",,,,,,,,,,,,"0"
"2015-09-22T00:00:00.000","Culiseta","minnesotae",,"Female",,,,,,,,,"1",,,"1"
"2015-09-22T00:00:00.000",,,,"Male","5","3","14","5",,"1",,,"13",,,"41"
"2015-09-22T00:00:00.000","Aedes","mercurator","Banded legs","Female",,,,,,,,,,,,"0"
"2015-09-22T00:00:00.000","Aedes","implicatus","Black legs","Female",,,,,,,,,,,,"0"
"2015-09-22T00:00:00.000","Culiseta","inornata",,"Female",,"1","5",,,,,,"1",,,"7"
"2015-09-22T00:00:00.000","Culex","territans",,"Female",,,,"1",,,,,,,,"1"
"2015-09-22T00:00:00.000","Culiseta","incidens",,"Female",,,,,,,,,,,,"0"
"2015-09-22T00:00:00.000","Aedes","pullatus","Black legs","Female",,,,,,,,,,,,"0"
"2015-09-22T00:00:00.000","Aedes",,"Black legs","Female",,,,,,,,,,,,"0"
"2015-09-22T00:00:00.000","Culiseta",,,"Female",,,,,,,,,,,,"0"
"2015-09-22T00:00:00.000","Aedes","intrudens","Black legs","Female",,,,,,,,,,,,"0"
"2015-09-22T00:00:00.000","Aedes","cinereus","Black legs","Female",,,,,,,,,,,,"0"
"2015-09-22T00:00:00.000",,,"Unknown","Female",,,,,,,,,,,,"0"
"2015-09-22T00:00:00.000","Anopheles","earlei",,"Female",,,,,,,,,,,,"0"
"2015-09-22T00:00:00.000","Aedes","riparius","Banded legs","Female",,,,,,,,,,,,"0"
"2015-09-22T00:00:00.000","Aedes","spencerii","Black legs","Female",,,,,,,,,,,,"0"
"2015-09-22T00:00:00.000","Aedes","diantaeus","Black legs","Female",,,,,,,,,,,,"0"
"2015-09-22T00:00:00.000","Aedes","punctor","Black legs","Female",,,,,,,,,,,,"0"
"2015-09-22T00:00:00.000","Culiseta","impatiens",,"Female",,,,,,,,,,,,"0"
"2015-09-22T00:00:00.000","Culex",,,"Female",,,,,,,,,,,,"0"
"2015-09-22T00:00:00.000","Aedes","hexodontus","Black legs","Female",,,,,,,,,,,,"0"
"2015-09-22T00:00:00.000","Aedes","nigromaculis","Banded legs","Female",,,,,,,,,,,,"0"
"2015-09-22T00:00:00.000","Aedes","vexans","Banded legs","Female",,,,"1",,,,,"2",,,"3"
"2015-09-22T00:00:00.000","Aedes","campestris","Banded legs","Female",,,,,,,,,,,,"0"
"2015-09-22T00:00:00.000","Mansonia","perturbans",,"Female",,,,,,,,,,,,"0"
"2015-09-22T00:00:00.000","Aedes","provocans","Black legs","Female",,,,,,,,,,,,"0"
"2015-09-22T00:00:00.000","Aedes","increpitus","Banded legs","Female",,,,,,,,,,,,"0"
"2015-09-22T00:00:00.000","Culex","tarsalis",,"Female",,,,,,,,,,,,"0"
"2015-09-22T00:00:00.000","Aedes","canadensis","Banded legs","Female",,,,,,,,,,,,"0"
"2015-09-22T00:00:00.000","Aedes","excrucians","Banded legs","Female",,,,,,,,,,,,"0"
"2015-09-15T00:00:00.000","Aedes","implicatus","Black legs","Female",,,,,,,,,,,,"0"
"2015-09-15T00:00:00.000","Aedes","impiger","Black legs","Female",,,,,,,,,,,,"0"
"2015-09-15T00:00:00.000","Aedes","diantaeus","Black legs","Female",,,,,,,,,,,,"0"
"2015-09-15T00:00:00.000","Aedes","euedes","Banded legs","Female",,,,,,,,,,,,"0"
"2015-09-15T00:00:00.000","Culex",,,"Female",,,"1",,,,,,,,,"1"
"2015-09-15T00:00:00.000","Aedes","communis","Black legs","Female",,,,,,,,,,,,"0"
"2015-09-15T00:00:00.000","Aedes","canadensis","Banded legs","Female",,,,,,,,,,,,"0"
"2015-09-15T00:00:00.000","Aedes","intrudens","Black legs","Female",,,,,,,,,,,,"0"
"2015-09-15T00:00:00.000","Aedes","cinereus","Black legs","Female",,,,,,,,,,,,"0"
"2015-09-15T00:00:00.000","Culex","tarsalis",,"Female",,,,,,,,,,,,"0"
"2015-09-15T00:00:00.000","Aedes","punctor","Black legs","Female",,,,,,,,,,,,"0"
"2015-09-15T00:00:00.000","Aedes",,,"Female",,,,,,,,,,,,"0"
"2015-09-15T00:00:00.000","Aedes","riparius","Banded legs","Female",,,,,,,,,,,,"0"
"2015-09-15T00:00:00.000","Aedes",,"Banded legs","Female",,,,,,,,,,,,"0"
