"timestamp","quadrant","section","water_size_width","water_size_length","water_size_depth","pool_type","treatment","dips","firsts","seconds","thirds","fourths","pupae","gps_point_accuracy","latitude","longitude","geocoded_column"
"2013-06-14T14:37:02.000","NW","E1","13","13","8",,,"5","2","0","0","0","0",,,,
"2013-04-18T17:53:23.000","SW","C3","4","50","25",,,"10","0","0","0","0","0",,,,
"2019-07-22T12:42:00.000","SE","C6","1","2","15",,,"10","3","0","0","0","0",,,,
"2018-04-23T18:08:59.000","SE","G7","30","30","10","Temp",,"10","0.1","0","0","0","0",,,,
"2014-06-09T17:19:29.000","SW","I1","2","50","12",,,"10","0","0","0","0","0",,,,
"2019-07-22T13:04:00.000","SE","E7","1","35","15",,,"10","5","2","0","0","0",,,,
"2013-04-19T14:21:26.000","NE","F5","5","15","10","Temp",,"10","0","0","0","0","0",,,,
"2022-06-19T20:03:22.000","SW",,"50","25","10","Temp","post-treatment","10","0","0","0","0","0",,,,
"2014-07-21T13:53:34.000","NW","A9","3","10","10","Temp",,"5","0","0","0","0","0",,,,
"2013-04-16T20:03:10.000","NE","C2","2","9","5",,,"10","0","0","0","0","0",,,,
"2013-05-28T16:09:32.000","NE","F1","25","20","20","Semi",,"10","0","0","0","0","0",,,,
"2019-06-10T17:18:00.000",,,"3","25","15","Temp","pre-treatment","10","0.1","0","0","0","0",,,,
"2014-06-06T17:18:39.000","NW","H4","5","10","20","DitchOverflow","Other","10","0","0","0","0","0",,,,
"2014-07-08T16:10:40.000","SE","G1","1","200","12",,,"5","0","0","3","0","0",,,,
"2013-04-19T19:14:52.000","NW","D5","30","200","20",,,"10","0","0","0","0","0",,,,
"2014-07-08T13:06:16.000","NE","F1","5","30","35",,,"10","0","0","0","0","0",,,,
"2019-04-03T19:16:00.000","SE","L7","15","50","10","Temp","pre-treatment","10","25","0","0","0","0",,,,
"2014-06-06T14:00:26.000","SE","A4","1","5","5","Temp","Other","3","0","0","0","0","0",,,,
"2013-04-19T18:14:37.000","NW","B5","4","75","15",,,"10","0","0","0","0","0",,,,
"2019-07-08T14:20:00.000","SE","F7","1","1","15",,"pre-treatment","10","3","0","0","0","0",,,,
"2022-05-09T16:24:14.000","SW",,"1","20","8","Temp","post-treatment","10","0","0","0","0","0",,,,
"2014-07-26T14:15:10.000","NW","F1","30","30","10",,,"10","10","0","0","0","0",,,,
"2013-05-31T18:27:49.000","NW","G1","25","25","20",,,"10","0","0","0","0","0",,,,
"2014-06-06T16:44:51.000","NW","O6","20","50","5","Temp","Other","10","0","0","0","0","0",,,,
"2016-06-13T18:56:00.000","NE","G2","2","10","5","Temp","pre-treatment","10","0","0","0","0","0",,,,
"2013-04-19T16:54:49.000","NW","E1","5","200","40",,,"10","0","0","0","0","0",,,,
"2014-05-30T16:25:02.000","NE","B1","6","9","5",,,"10","0","0","0","0","0",,,,
"2022-05-09T15:23:28.000","NE",,"1","1","20","Temp","post-treatment","10","0","0","0","0","0",,,,
"2020-04-14T13:52:34.000","SW",,"4","50","25","Ditch along road/highway",,"10","0","0","0","0","0",,,,
"2014-06-05T20:28:39.000","NE","B1","3","4","6",,,"10","0","0","0","0","0",,,,
"2013-04-26T16:55:30.000","SE","H7","100","35","30","Temp",,"10","0.2","0","0","0","0",,,,
"2012-06-12T19:26:17.000","SE","B6","1","5","5","temp","pre-treatment","3","8","0","0","0","0",,,,
"2013-04-16T19:34:16.000","NE","C3","5","20","10",,,"10","0","0","0","0","0",,,,
"2019-04-10T18:47:00.000","NE","L4","5","30","20","Temp","pre-treatment","10","0","0.1","0","0","0",,,,
"2017-07-24T14:46:00.000","NE","E4","3","3","1","Temp","pre-treatment","2","0","0","0","0","0",,,,
"2020-08-12T13:29:44.000","NE","A5","35","50","10","Temp","Unknown","14","0","0","0","0","0",,,,
"2022-06-24T20:05:28.000","SW",,"3","20","10","Temp","pre-treatment","10","0","0","0","0","0",,,,
"2013-06-14T14:48:30.000","NW","G2","30","30","10",,,"10","0","0","0","0","0",,,,
"2022-04-25T17:32:10.000","NW",,"1","10","15","Temp","pre-treatment","5","0","0","0","0","0",,,,
"2014-07-08T13:01:53.000","NE","F1","2","8","5",,,"5","0","15","0","0","0",,,,
"2016-07-04T17:53:00.000","NE","F4","10","10","12","Semi","pre-treatment","10","0","0","0","0","0",,,,
"2013-06-26T17:55:15.000","NE","I7","3","100","15",,,"10","0","0","0","0","0",,,,
"2014-06-09T16:02:22.000","SW","C2","2","50","15","Temp","pre-treatment","10","1","5","0","0","0",,,,
"2014-05-29T19:26:42.000","NW","A8","3","20","13","DitchRoad","pre-treatment","10","2","0","0","0","0",,,,
"2015-07-17T17:22:00.000","SW","G5","4","50","18","Temp","pre-treatment","5","3","0","0","0","0",,,,
"2013-07-22T19:58:19.000","SE","G6","10","25","15","Temp","post-treatment","10","0","0","0","0","0",,,,
"2017-07-24T17:24:00.000","SW","H2","4","1200","20","Temp","pre-treatment","20","2","0","0","0","0",,,,
"2016-05-20T16:19:00.000","NE","OutsideProgram","20","1","8",,"OutsideProgram","5","0","0","0","0","0",,,,
"2021-04-08T08:50:08.000","NW","A7","3","3","15","Ditch along road/highway","pre-treatment","10","0","0","0","0","0",,,,
"2014-06-06T14:03:53.000","SW","A7","2","100","8","DitchRoad","pre-treatment","10","1","2","4","0","0",,,,
"2019-04-10T19:11:00.000","NW","J4","8","12","10","Temp","OutsideProgram","10","0","0","0","0","0",,,,
"2014-07-26T15:35:15.000","NE","I2","1","30","5","DitchRoad","pre-treatment","10","3","0","0","0","0",,,,
"2020-07-27T11:24:26.000","NE","I4","20","40","10","Temp","pre-treatment","10","0","0","0","0","0",,,,
"2017-05-18T16:44:00.000","NW","C11","2","15","5","DitchRoad","pre-treatment","10","0","0","0","0","0",,,,
"2016-08-10T14:21:00.000","SE","C3","5","15","10","Semi","pre-treatment","5","2","0","0","0","0",,,,
"2014-06-10T13:35:34.000","NE","C4","3","8","5","Temp","post-treatment","3","0","0","0","0","0",,,,
"2020-07-29T10:42:40.000","SW","H4","1","100","15","Ditch along road/highway","pre-treatment","10","0","0","0","0","0",,,,
"2013-06-10T19:37:16.000","NE","L3","1","75","25","Temp","pre-treatment","10","0","0","0","0","0",,,,
"2017-05-26T15:54:00.000","NE","F2","3","4","5","Temp","pre-treatment","3","1","0","0","0","0",,,,
"2012-07-18T20:34:25.000","NE","F2","5","5","15","temp","pre-treatment","10","0","0","100","0","0",,,,
"2012-04-13T19:43:41.000","NE","K4","60","10","20","temp","pre-treatment","10","0.3","0.7","0","0","0",,,,
"2016-05-24T14:20:00.000","NW","F4","7","15","20","Semi","pre-treatment","10","12","0","0","0","0",,,,
"2012-07-05T16:34:41.000","SE","J1","10","20","10","temp","pre-treatment","10","0","0","0","0","0",,,,
"2017-05-09T15:49:00.000","NE","B5","3","60","25","DitchField","post-treatment","15","0","0","0","0","0",,,,
"2017-04-06T16:44:00.000","SW","E7","5","30","5","DitchRoad","pre-treatment","10","5","0","0","0","0",,,,
"2019-07-22T17:13:00.000","SE","F1","6","20","20","Temp","pre-treatment","10","0","4","1","0","0",,,,
"2012-07-04T18:20:19.000","SW","C7","5","15","20","ditch","pre-treatment","5","0","0","0","0","0",,,,
"2016-06-28T14:34:00.000","SE","F2","1","50","8","Temp","pre-treatment","10","5","0","0","0","0",,,,
"2012-04-25T14:56:56.000","SE","H2","1","150","5","ditch","post-treatment","10","0","0","0","0","0",,,,
"2013-04-19T17:44:57.000","NE","B7","4","40","10","DitchField","pre-treatment","6","0","0","0","0","0",,,,
"2015-04-16T19:12:00.000","SE","I2","5","25","15","Temp","pre-treatment","10","0","0","0","0","0",,,,
"2017-05-15T18:49:10.000","NW","A6","7","10","20","Semi","pre-treatment","10","7","0","0","0","0",,,,
"2018-08-13T13:53:00.000","SW","C8","4","25","8","Temp","pre-treatment","10","0","0","0","0","0",,,,
"2012-04-24T17:22:02.000","SW","C10","35","25","25","temp","post-treatment","10","0","0","0","0","0",,,,
"2019-07-16T15:45:00.000","NW","B10","2","50","30","DitchRoad","pre-treatment","20","0","0","0","0","0",,,,
"2019-06-10T16:22:00.000","NE","L4","300","50","25","Semi","pre-treatment","10","0","0","0","0","0",,,,
"2020-05-26T09:02:59.000","SE","M11","25","35","20","Semi","Outside program","10","0.3","0","0","0","0.1",,,,
"2012-07-06T15:42:00.000","SE","D6","1","20","15","ditch","pre-treatment","5","0","0","0","0","0",,,,
"2019-07-15T12:53:00.000","SE","A7","2","20","15","Temp","post-treatment","10","0","0","0","0","0",,,,
"2018-07-11T14:47:00.000","NW","E5","2","20","5","DitchRoad","pre-treatment","10","2","0","0","0","0",,,,
"2012-06-14T18:55:43.000","SE","H6","10","15","30","semi","post-treatment","10","0","12","0.2","0","0",,,,
"2020-07-17T12:59:21.000","NE","I8","10","12","10","Temp","pre-treatment","10","0","0","0","0","0",,,,
"2019-07-02T18:36:00.000","SW","D7","2","20","15","Temp","post-treatment","10","0","0","0","0","0",,,,
"2013-07-24T16:43:40.000","SW","F6","2","15","15","Temp","post-treatment","10","0","0","0","0","0",,,,
"2020-04-14T08:08:52.000","SW",,"1","10","15","Ditch along road/highway",,"10","0","0","0","0","0",,,,
"2016-03-31T19:11:08.000","NE","I6","150","200","4","Semi","pre-treatment","20","1","0","0","0","0",,,,
"2020-04-15T10:00:31.000","NE","K1","2","50","12","Ditch along road/highway","pre-treatment","10","0","0","0","0","0",,,,
"2020-07-28T06:25:36.000","NE","B5","3","10","10","Temp","pre-treatment","5","0","0","0","0","0",,,,
"2018-06-04T14:44:00.000","NW","D5","2","50","15","DitchRoad","pre-treatment","10","0","0","0","0","0",,,,
"2017-05-02T18:36:19.000","NW","B7","35","45","25","Temp","post-treatment","10","0","0","0","0","0",,,,
"2012-07-05T17:12:44.000","SE","L3","15","15","10","temp","pre-treatment","10","0","0.2","0","2.5","0",,,,
"2014-06-05T18:58:16.000","NE","A5","3","15","10","Temp","pre-treatment","10","0","0","0","0","0",,,,
"2017-04-18T17:08:00.000","SE","J3","45","100","20","Semi","post-treatment","10","0","0","0","0","0",,,,
"2017-04-07T19:02:00.000","NE","F5","3","40",,"DitchRailway","pre-treatment","5","1","0","0","0","0",,,,
"2017-06-12T15:12:00.000","NE","E4","15","20",,"Semi","pre-treatment","6","0","0","0","0","0",,,,
"2019-07-02T12:15:00.000","NE","B5","1","5","2","DitchOverflow","post-treatment","3","0","0","0","0","0",,,,
"2012-07-13T15:38:38.000","SW","F7","12","13","5","semi","pre-treatment","10","0","0","0","0","0",,,,
"2012-07-04T19:02:46.000","SE","I2","5","100","5","temp","pre-treatment","10","0","0","0","0","0",,,,
"2018-07-11T14:55:00.000","SW","E7","2","20","10","Temp","pre-treatment","12","0","0","0","0","0",,,,
"2018-04-30T15:52:00.000","NW","I3","150","200","25","Temp","post-treatment","10","0","0","0","0","0",,,,
"2017-07-25T15:49:00.000","NW","E1","3","25","12","Semi","pre-treatment","2","50","0","0","0","0",,,,
"2014-07-07T18:16:50.000","NW","P9","2","40","15","DitchRoad","Other","10","0.3","0","0","0","0",,,,
"2014-06-09T16:58:06.000","NW","C7","1","15","8","DitchRoad","post-treatment","10","20","3","0","0","0",,,,
"2016-06-27T14:29:00.000","NW","G1","1","10","2","DitchRoad",,"10","0","0","0","0","0",,,,
"2018-07-11T17:37:00.000","NE","E2","1","1","1",,"pre-treatment","10","0","0","0","0","0",,,,
"2014-07-08T14:17:00.000","SW","A7","3","75","5","DitchRoad","pre-treatment","10","3","4","5","0","0",,,,
"2015-05-08T17:58:00.000","SE","D2","15","20","10","Temp","pre-treatment","1","5","0","0","0","0",,,,
"2012-07-16T19:49:55.000","SE","J1","20","20","30","semi","pre-treatment","10","0.2","0.3","0.2","0.1","0",,,,
"2012-05-25T19:31:24.000","NW","E1","5","25","10","temp","pre-treatment","10","5","0","0","0","0",,,,
"2017-04-06T16:59:00.000","SW","F7","20","20","8","Temp","pre-treatment","10","0","0","0","0","0",,,,
"2013-04-16T14:41:02.000","NW","C3","10","15","28","Semi","pre-treatment","10","0","0","0","0","0",,,,
"2021-04-27T08:58:56.000","NE","E4","1","5","2","Temp","post-treatment","10","0","0","0","0","0",,,,
"2017-04-18T19:31:00.000","SE","B4","3","30","12","Temp","pre-treatment","3","0","0","0","0","0",,,,
"2017-05-11T18:03:00.000","SW","H2","1","5","10","Temp","post-treatment","12","1","0","0","0","0",,,,
"2019-07-22T12:09:00.000","NW","G1","3","30","12","DitchRoad","pre-treatment","10","2","0","0","0","0",,,,
"2020-07-21T10:24:19.000","SE","H5","4","75","30","Ditch along road/highway","pre-treatment","10","0","0","0","0","0",,,,
"2018-08-07T16:10:00.000","SW","H5","1","20","10","Semi","pre-treatment","5","0","2","4","1","0",,,,
"2022-04-29T16:45:41.000","SW",,"12","10","10","Temp","pre-treatment","10","0","0","0","0","0",,,,
"2012-05-24T20:01:11.000","SW","A8","2","10","15","ditch","pre-treatment","10","0","0","0","0","0",,,,
