"id","zoning","description","date_ext","url","geometry_multipolygon"
"85515","SRH","Stillwater Row Housing Zone","2022-09-12T12:05:09.000","http://webdocs.edmonton.ca/InfraPlan/zoningbylaw/bylaw_12800.htm","MULTIPOLYGON (((-113.67343100797957 53.446644959659345, -113.67168908872398 53.44664496448475, -113.671645629442 53.44664482756635, -113.67160217454793 53.44664443430003, -113.67154424884795 53.44664351125125, -113.67148779566321 53.4466421727174, -113.67143137593744 53.44664040139588, -113.67137355406216 53.44663813538694, -113.6713230047172 53.446635779728126, -113.67127250421962 53.446633076354615, -113.67122205928058 53.44663002562569, -113.67117167660392 53.44662662794682, -113.67092200349646 53.44661504245295, -113.67092127908452 53.447274046355965, -113.67342616986099 53.44727577558318, -113.67485227020835 53.447278817020454, -113.67485433989887 53.4467704060595, -113.67485441643177 53.446616958010374, -113.67446458753571 53.4466351381938, -113.67440596776656 53.44663770583091, -113.67434812919106 53.44663995357138, -113.6742910769783 53.44664189319406, -113.67423400042641 53.44664355819101, -113.67417608743936 53.4466449663242, -113.67343100797957 53.446644959659345)))"
"9097","RPL","Planned Lot Residential Zone","2022-09-12T12:05:11.000","http://webdocs.edmonton.ca/InfraPlan/zoningbylaw/bylaw_12800.htm","MULTIPOLYGON (((-113.52863501721983 53.4118969062843, -113.52840789846712 53.412039457361345, -113.52825575457071 53.41216171355967, -113.52813290588124 53.41229110571895, -113.52803544903833 53.41242644843575, -113.5279692719914 53.412566594976155, -113.52793051030494 53.41270684984686, -113.52792047283214 53.4128577352013, -113.52793025678852 53.41295467911286, -113.52819822109599 53.41291404268656, -113.52863571352577 53.412897629136616, -113.52947757964338 53.41288781566561, -113.52993249760603 53.41291837650501, -113.53187699532936 53.41168223406854, -113.53201475668334 53.41168222920376, -113.53256182095582 53.41167167394878, -113.53268019337727 53.411592858323964, -113.53222388700233 53.41131388725477, -113.53201554562685 53.411234263622745, -113.53180226915207 53.41118994773551, -113.53158411677396 53.411175504807, -113.52996900706002 53.41117677036614, -113.5298055392337 53.41119840803855, -113.52965946521557 53.411246747783956, -113.52904714807437 53.41163698441532, -113.52894086821674 53.411704936717314, -113.52863501721983 53.4118969062843)))"
"85183","DC1","Direct Development Control Provision","2022-09-12T12:05:14.000","http://webdocs.edmonton.ca/InfraPlan/zoningbylaw/bylaw_12800.htm","MULTIPOLYGON (((-113.53598935349655 53.54130765364479, -113.535993786196 53.541115045924975, -113.53573608427294 53.54104472221864, -113.5355059551143 53.54098699706695, -113.5352452300532 53.54092723873603, -113.5350000898846 53.540876251735305, -113.53459685244947 53.540802962592274, -113.53426498939007 53.54075217889931, -113.53411745639005 53.54073223114869, -113.53408956985639 53.5407287084053, -113.53396156841512 53.54070756889319, -113.53283524974593 53.540564908579576, -113.53282768436114 53.54058653644573, -113.53082958646453 53.540327074817355, -113.53082954721435 53.54040408278328, -113.5307301961054 53.54039184802026, -113.52846030889978 53.54007094169163, -113.52680668133107 53.539743306955636, -113.52497912817591 53.539368968598204, -113.52477867285246 53.53932154395297, -113.52314317423318 53.53917710068801, -113.52222047341556 53.538845121941215, -113.52129193620324 53.53852810599011, -113.52128593446126 53.53884998660451, -113.51946476647383 53.538851799341344, -113.5185458413264 53.53884797643741, -113.51761971010629 53.53884317758189, -113.5176197767672 53.53924116264941, -113.51780995077537 53.53924154131921, -113.5184998884345 53.53924183923357, -113.51854538886703 53.53922656990107, -113.51928818672597 53.539225905023436, -113.5194639367585 53.539225347588236, -113.51946349054428 53.53937962969175, -113.51964844463919 53.53937936114599, -113.52033802097957 53.539379655986174, -113.52042994879451 53.53937990065449, -113.52128866210937 53.53938028765372, -113.52129035795552 53.53970986886306, -113.52148684909277 53.53970909362895, -113.52217649262798 53.53970919702158, -113.52222249767433 53.53971160069727, -113.52222192508432 53.54042131454519, -113.52433609056472 53.540421508418994, -113.52433610990457 53.54039412848162, -113.52479574709687 53.5403943228196, -113.52497995935634 53.540394269977405, -113.52498005105326 53.540507390929044, -113.52516725836605 53.54050388357718, -113.5266309819519 53.54050370872928, -113.52680844542745 53.54050314326173, -113.52680828922428 53.540435875438206, -113.52700493107582 53.540435622843646, -113.52929642448662 53.5404372915855, -113.52934670100093 53.54046318762884, -113.52934712710116 53.54093304775519, -113.530828733406 53.54092853526263, -113.53107179679608 53.54092678380249, -113.53233539416883 53.54117550832245, -113.53411173033221 53.541426873015105, -113.53588093781501 53.541420805128915, -113.53598935349655 53.54130765364479)))"
"2650","RF5","Row Housing Zone","2022-09-12T12:05:14.000","http://webdocs.edmonton.ca/InfraPlan/zoningbylaw/bylaw_12800.htm","MULTIPOLYGON (((-113.54760445581431 53.57716437055521, -113.5474662650768 53.57713078894019, -113.54735515446964 53.57708508353989, -113.54727971255672 53.57702441798663, -113.54658050091675 53.576235904307595, -113.54627840171351 53.57607499172493, -113.54583888879512 53.57631900442211, -113.54569119245203 53.57637605498321, -113.54576285791316 53.576456654399266, -113.54611314351318 53.57685507607801, -113.54548101604439 53.57718153762969, -113.54542663133357 53.577193764673936, -113.54664620126066 53.57803146077849, -113.54848863337682 53.578202862503346, -113.55030882860093 53.577671955800895, -113.55015913359638 53.577273944421314, -113.55077889607732 53.57709075772637, -113.55073623689196 53.577035975645295, -113.55030719856734 53.5765174742506, -113.54802885829253 53.57717518167725, -113.54789167605014 53.57719579639173, -113.54774971115737 53.57718922182517, -113.54760445581431 53.57716437055521)))"
"31009","AP","Public Parks Zone","2022-09-12T12:05:14.000","http://webdocs.edmonton.ca/InfraPlan/zoningbylaw/bylaw_12800.htm","MULTIPOLYGON (((-113.42010939196466 53.63309126205886, -113.41833549786041 53.63309024182185, -113.4181813295241 53.633091301609895, -113.4181795366289 53.63402675087268, -113.41802986970912 53.634026598082485, -113.41696773673762 53.63402451166278, -113.41662782557556 53.63402289389345, -113.41682343015883 53.63419826317572, -113.41696102624081 53.634332224174464, -113.41713699695624 53.63451808028207, -113.41724902013428 53.634646523801884, -113.41733046989121 53.634746388971294, -113.41737349832005 53.63480513233735, -113.41743615787298 53.634896765835336, -113.41802845006922 53.63489731856098, -113.41817783124633 53.63489851637264, -113.41817779771888 53.634918991801605, -113.41833245531167 53.63491935853639, -113.42201162209606 53.634923266138365, -113.42201205511694 53.634757398673365, -113.42229738932068 53.634587250320635, -113.42275156618221 53.634587716015794, -113.42302526980839 53.63473120774306, -113.42302438588405 53.635239128013545, -113.42252552754923 53.63523994082315, -113.42252377553295 53.635827639323836, -113.42426626304548 53.635829368836966, -113.42426682022871 53.635612089567, -113.42442801731656 53.63561224842098, -113.42442878025105 53.63521983608991, -113.4244311152871 53.63448621627285, -113.4244340709504 53.63336544854288, -113.4254107437512 53.63288125730416, -113.42509911401419 53.6326623375214, -113.4248830831316 53.63250726922061, -113.42442757939068 53.63220102533929, -113.42403563580243 53.63197960315885, -113.42362963911064 53.63178865452038, -113.42324976402621 53.631639203788644, -113.42286798209848 53.63152186352418, -113.42220780456655 53.63137865953748, -113.42148632954773 53.631291051290575, -113.42011550968864 53.631289639724606, -113.42011461318005 53.631398129963955, -113.42010939196466 53.63309126205886)))"
"5193","RF6","Medium Density Multiple Family Zone","2022-09-12T12:05:14.000","http://webdocs.edmonton.ca/InfraPlan/zoningbylaw/bylaw_12800.htm","MULTIPOLYGON (((-113.47796032845561 53.571955144616034, -113.47884737681866 53.57195668032368, -113.47884810971605 53.5718464592641, -113.47884871610731 53.57157414793194, -113.4779597320238 53.57157427271857, -113.47796032845561 53.571955144616034)))"
"43156","RF4","Semi-Detached Residential Zone","2022-09-12T12:05:13.000","http://webdocs.edmonton.ca/InfraPlan/zoningbylaw/bylaw_12800.htm","MULTIPOLYGON (((-113.61440093274473 53.441952458752006, -113.61363835411943 53.44136569569701, -113.6135223808647 53.44141280372465, -113.61273830907078 53.441741627249066, -113.61266202458698 53.44177382129189, -113.6126355464738 53.44178747763822, -113.61244182472535 53.441889047273385, -113.61234512676207 53.441939819877724, -113.61232109758268 53.44195268387322, -113.61224940094262 53.44199159449596, -113.61215535357043 53.44204480618994, -113.61212849027561 53.44206017306403, -113.61199045297225 53.44212199697912, -113.61207831981638 53.442191135527096, -113.61219262328825 53.44227833037863, -113.61267740754764 53.442644893937114, -113.61283304021154 53.44276235552851, -113.61305920718972 53.442751692485054, -113.61309413574088 53.44275756546318, -113.61311665124593 53.44273050657649, -113.61337673550582 53.442413379132454, -113.61339845088112 53.442399837350045, -113.61347663877032 53.44235022468688, -113.61363510226525 53.44224942414731, -113.61378054973504 53.44219791447595, -113.61387831752366 53.44216309055734, -113.61416081500354 53.44205090387254, -113.61427988241864 53.442003782784255, -113.61440093274473 53.441952458752006)))"
"1714","IH","Heavy Industrial Zone","2022-09-12T12:05:13.000","http://webdocs.edmonton.ca/InfraPlan/zoningbylaw/bylaw_12800.htm","MULTIPOLYGON (((-113.43925458524416 53.49772253549528, -113.43992966432769 53.49791118822858, -113.44035708998761 53.49810752164745, -113.44055672789366 53.4982004754135, -113.44248671506134 53.49774482858217, -113.44268806319376 53.497696701529684, -113.44268936311425 53.497550568280445, -113.44268387857387 53.49499886893961, -113.44238571892124 53.49499917883378, -113.43923999986322 53.495000148534544, -113.43924162723529 53.49539811978238, -113.43925458524416 53.49772253549528)))"
"4236","RF5","Row Housing Zone","2022-09-12T12:05:14.000","http://webdocs.edmonton.ca/InfraPlan/zoningbylaw/bylaw_12800.htm","MULTIPOLYGON (((-113.53582463822828 53.59217562225668, -113.5365963881042 53.59217744169447, -113.53748830571271 53.592177799614625, -113.53748899038406 53.59207441052573, -113.53748897481002 53.59178693032837, -113.53753489992252 53.59175961414407, -113.53582407068076 53.59175591416852, -113.53582463822828 53.59217562225668)))"
"4992","RA7","Low Rise Apartment Zone","2022-09-12T12:05:11.000","http://webdocs.edmonton.ca/InfraPlan/zoningbylaw/bylaw_12800.htm","MULTIPOLYGON (((-113.43223061144111 53.44577576253838, -113.43228572789745 53.44557097933088, -113.43233095590487 53.445408048437116, -113.4315435806719 53.44533149265119, -113.4314810457657 53.44570288335121, -113.43223061144111 53.44577576253838)))"
