"dataset_link","u_id","derived_view","domain","type","name","description","visits","category","keywords","downloads","license","publication_stage","data_provided_by","source_link","period_of_coverage","open_data_request_number","api_endpoint","date_updated","date_made_public","update_frequency"
"https://data.edmonton.ca/d/j7d9-gs52","j7d9-gs52","false","data.edmonton.ca","dataset","Budget and EPS Data for June 17, 2020 City Council Motion","20 year historical data on budget planning elements in response to Council motion.

See http://sirepub.edmonton.ca/sirepub/mtgviewer.aspx?meetid=2747&doctype=MINUTES or https://data.edmonton.ca/api/views/j7d9-gs52/files/814686f5-ba66-452f-acc1-a9e4f111b748?download=true&filename=Minutes%20for%2006_15_2020,%20City%20Council.pdf for the relevant meeting minutes.","97","City Administration","budget,police","12","See Terms of Use","published",,,,,"https://data.edmonton.ca/resource/j7d9-gs52.json","2020-06-29","2020-06-29","Not Updated (Historical Only)"
"https://data.edmonton.ca/d/tdhd-tsk6","tdhd-tsk6","false","data.edmonton.ca","dataset","Building Permit Application and Inspection Processing Times","Current processing times for building permit applications and inspections.","286",,"building permits,safety","48",,"published","Business Performance",,,,"https://data.edmonton.ca/resource/tdhd-tsk6.json",,"2020-02-21","X times per day"
"https://data.edmonton.ca/d/acaa-ax39","acaa-ax39","false","data.edmonton.ca","dataset","Edmonton Public School Board : School Building Footprints","School Building Footprints","50","Facilities and Structures","public school,epsb,polygon,footprint","36","See Terms of Use","published","Edmonton Public School Board",,"2019 - 2020",,"https://data.edmonton.ca/resource/acaa-ax39.json","Aug 1, 2019","Aug 1, 2019","When Necessary"
"https://data.edmonton.ca/view/345d-jzpy","345d-jzpy","true","data.edmonton.ca","datalens","SafeCityYEG Breakdown","Cities are for everyone and should be safe and welcoming for all. If you feel unsafe in a public space, we want to know.

The City of Edmonton is a member of the United Nations Women Safe Cities and Safe Public Spaces program, which works toward solutions to improve safety and decrease sexual violence for women and girls in public spaces. 

The Edmonton: Safe City project has launched a web-based mapping tool called SafeCityYEG that allows Edmontonians to report where they feel unsafe or safe in their communities and why. By pinning locations on a map and identifying a safety concern or places where you feel comfortable, you are helping to influence change.

The primary goal of this project is to gain substantial user participation from Edmontonians and those visiting the city — with a strong focus on women and girls — for a duration of up to one year. Depending on the results and feedback, this project may continue after the one-year mark.

The SafeCityYEG tool will be tracked based on the participation levels and feedback from users. Once the analytics are reviewed, the interdepartmental committee of Edmonton: Safe City, community partners and experts will use the data collected to ignite action. This may include working to change practices, policies, programs and initiatives within the City of Edmonton and other community organizations.

For more information, please visit:

https://www.edmonton.ca/city_government/initiatives_innovation/safecityyeg.aspx

To visit the SafeCityYEG app, please visit:

https://safecityedmonton.crowdspotmap.com/page/welcome","196","Social Impact","safe city yeg,safecityyeg","7","See Terms of Use","published","City of Edmonton",,"Jun 10, 2019 onward","ODR19-255","https://data.edmonton.ca/resource/345d-jzpy.json",,,"Daily"
"https://data.edmonton.ca/d/hx79-22u9","hx79-22u9","false","data.edmonton.ca","dataset","SafeCityYEG Data","Cities are for everyone and should be safe and welcoming for all. If you feel unsafe in a public space, we want to know.

The City of Edmonton is a member of the United Nations Women Safe Cities and Safe Public Spaces program, which works toward solutions to improve safety and decrease sexual violence for women and girls in public spaces. 

The Edmonton: Safe City project has launched a web-based mapping tool called SafeCityYEG that allows Edmontonians to report where they feel unsafe or safe in their communities and why. By pinning locations on a map and identifying a safety concern or places where you feel comfortable, you are helping to influence change.

The primary goal of this project is to gain substantial user participation from Edmontonians and those visiting the city — with a strong focus on women and girls —  for a duration of up to one year. Depending on the results and feedback, this project may continue after the one-year mark.

The SafeCityYEG tool will be tracked based on the participation levels and feedback from users. Once the analytics are reviewed, the interdepartmental committee of Edmonton: Safe City, community partners and experts will use the data collected to ignite action. This may include working to change practices, policies, programs and initiatives within the City of Edmonton and other community organizations.

For more information, please visit:

https://www.edmonton.ca/city_government/initiatives_innovation/safecityyeg.aspx

To visit the SafeCityYEG app, please visit:

https://safecityedmonton.crowdspotmap.com/page/welcome","140","Social Impact","safe city yeg,safecityyeg","64","See Terms of Use","published","City of Edmonton",,"Jun 10, 2019 onward","ODR19-255","https://data.edmonton.ca/resource/hx79-22u9.json",,,"Daily"
"https://data.edmonton.ca/d/4hpq-cruz","4hpq-cruz","false","data.edmonton.ca","dataset","Biking and Road Safety - Edmonton Insight Community","This was one single topic among a couple from the May 2019 Mixed Topic survey. To view the survey questions, click on the following link:

https://www.edmontoninsightcommunity.ca/c/a/5enTBQVbIsLKnhCBvlqKoy?t=1

Open from May 14 - 21, 2019. 

At the time the survey was launched survey invitations were sent to 11,525 Insight Community Members. 2,926 members completed the survey which represents a completion rate of 25%. A total of 2,946 respondents completed the survey: 2,926 Insight Community Members and 6 from the call to action button on our web page and 14 using the anonymous link(s) on edmonton.ca/surveys which will have no demographic information.

Column definitions can be found as an attachment to this dataset (under the About option, in the Attachment section).","43","Surveys","bike safety,road safety,bike and road safety,insight community","15","See Terms of Use","published","City of Edmonton",,"May 14 - 21, 2019",,"https://data.edmonton.ca/resource/4hpq-cruz.json",,"Jul 29, 2019","Not Updated (Historical Only)"
"https://data.edmonton.ca/d/5nbb-audf","5nbb-audf","true","data.edmonton.ca","map","SafeCityYEG Map","Cities are for everyone and should be safe and welcoming for all. If you feel unsafe in a public space, we want to know.

The City of Edmonton is a member of the United Nations Women Safe Cities and Safe Public Spaces program, which works toward solutions to improve safety and decrease sexual violence for women and girls in public spaces. 

The Edmonton: Safe City project has launched a web-based mapping tool called SafeCityYEG that allows Edmontonians to report where they feel unsafe or safe in their communities and why. By pinning locations on a map and identifying a safety concern or places where you feel comfortable, you are helping to influence change.

The primary goal of this project is to gain substantial user participation from Edmontonians and those visiting the city — with a strong focus on women and girls — for a duration of up to one year. Depending on the results and feedback, this project may continue after the one-year mark.

The SafeCityYEG tool will be tracked based on the participation levels and feedback from users. Once the analytics are reviewed, the interdepartmental committee of Edmonton: Safe City, community partners and experts will use the data collected to ignite action. This may include working to change practices, policies, programs and initiatives within the City of Edmonton and other community organizations.

For more information, please visit:

https://www.edmonton.ca/city_government/initiatives_innovation/safecityyeg.aspx

To visit the SafeCityYEG app, please visit:

https://safecityedmonton.crowdspotmap.com/page/welcome","54","Social Impact","safe city yeg,safecityyeg","7","See Terms of Use","published","City of Edmonton",,"Jun 10, 2019 onward","ODR19-255","https://data.edmonton.ca/resource/5nbb-audf.json",,"Aug 9, 2019","Daily"
"https://data.edmonton.ca/d/nk6t-8jsz","nk6t-8jsz","false","data.edmonton.ca","dataset","Edmonton Public Schools (2019)","To see the Program codes, please view the attachment","310","Schools","public schools,epsb,education","69","See Terms of Use","published","Edmonton Public School Board",,"2019",,"https://data.edmonton.ca/resource/nk6t-8jsz.json","July 18, 2019","July 18, 2019","When Necessary"
"https://data.edmonton.ca/d/b55n-y2um","b55n-y2um","false","data.edmonton.ca","dataset","Water Safety - Edmonton Insight Community","This was one single topic among several from the September 2018 Mixed Topic survey. To view the survey questions, click on the following link:

https://www.edmontoninsightcommunity.ca/c/a/5zLg5aUuUgZ6tfSCdB45KK?t=1

Open from September 11 - 18, 2018. 

At the time the survey was launched survey invitations were sent to 9,497 Insight Community Members. 2,420 members completed the survey which represents a completion rate of 26%. A total of 2,431 respondents completed the survey: 2,420 Insight Community Members and 2 from the call to action button on our webpage and 9 using the anonymous link(s) on edmonton.ca/surveys which will have no demographic information.

Column definitions can be found as an attachment to this dataset (under the About option, in the Attachment section).","28","Surveys","water safety,insight community","48","See Terms of Use","published","City of Edmonton",,"September 11 - 18, 2018",,"https://data.edmonton.ca/resource/b55n-y2um.json",,"Nov 30, 2018","Not Updated (Historical Only)"
"https://dashboard.edmonton.ca/d/fx49-vqap","fx49-vqap","true","dashboard.edmonton.ca","filter","Assaults and Sexual Assaults : 2018","This dataset provides monthly EPS-reported criminal incident count data at the neighbourhood level. Data will be updated one month following the end of a yearly quarter. 

An ""incident"" is the set of connected events which usually constitute an occurrence report. Measuring by incidents is based on the Uniform Crime Reporting 2 (UCR2) survey standard developed by Statistics Canada so that all Canadian police jurisdictions have a comparable set of crime data. 

The crime types used here are for EPS's 4 Property Crime and 4 Violent Crime Indicators only. Hence, not every type of property crime nor violent crime incident is shown here. Additionally, this excludes criminal incidents that fall under Other Criminal Code Violations, Federal Statute Violations, and Criminal Code Traffic Violations. The criminal code that is used here is based on the most serious violation of the incident. For example, if a break & enter occurred that involved an aggravated assault, only the aggravated assault would be counted. 

It's important to note that incident-level data is a distinct measure for crime and will not match exactly with other EPS-reported statistics. There are two notable cases of this. The first is with EPS' Crime Map(http://crimemapping.edmontonpolice.ca/) which uses ""occurrence"" data. Occurrence data is more timely and immediately available, with incident-data based on occurrence data but with further revisions following UCR2 reporting rules. Secondly, EPS reporting on city-wide 4 Violent Crime Indicators is based on the number of victimizations, and since a violent criminal incident can have multiple victims, the figures reported in that manner will be higher. Counting by victimizations for violent crime is also how Statistics Canada reports crime data publicly.","136",,"eps,edmonton police service,police,neighbourhood crime,crime,violent crime,property crime,crime statistics","70",,"published",,,,,"https://dashboard.edmonton.ca/resource/fx49-vqap.json",,,
"https://dashboard.edmonton.ca/d/7u5r-bedk","7u5r-bedk","true","dashboard.edmonton.ca","filter","Assaults and Sexual Assaults","This dataset provides monthly EPS-reported criminal incident count data at the neighbourhood level. Data will be updated one month following the end of a yearly quarter. 

An ""incident"" is the set of connected events which usually constitute an occurrence report. Measuring by incidents is based on the Uniform Crime Reporting 2 (UCR2) survey standard developed by Statistics Canada so that all Canadian police jurisdictions have a comparable set of crime data. 

The crime types used here are for EPS's 4 Property Crime and 4 Violent Crime Indicators only. Hence, not every type of property crime nor violent crime incident is shown here. Additionally, this excludes criminal incidents that fall under Other Criminal Code Violations, Federal Statute Violations, and Criminal Code Traffic Violations. The criminal code that is used here is based on the most serious violation of the incident. For example, if a break & enter occurred that involved an aggravated assault, only the aggravated assault would be counted. 

It's important to note that incident-level data is a distinct measure for crime and will not match exactly with other EPS-reported statistics. There are two notable cases of this. The first is with EPS' Crime Map(http://crimemapping.edmontonpolice.ca/) which uses ""occurrence"" data. Occurrence data is more timely and immediately available, with incident-data based on occurrence data but with further revisions following UCR2 reporting rules. Secondly, EPS reporting on city-wide 4 Violent Crime Indicators is based on the number of victimizations, and since a violent criminal incident can have multiple victims, the figures reported in that manner will be higher. Counting by victimizations for violent crime is also how Statistics Canada reports crime data publicly.","113",,"eps,edmonton police service,police,neighbourhood crime,crime,violent crime,property crime,crime statistics","52",,"published",,,,,"https://dashboard.edmonton.ca/resource/7u5r-bedk.json",,,
"https://dashboard.edmonton.ca/d/yfrk-rj27","yfrk-rj27","true","dashboard.edmonton.ca","chart","Crime Severity Index across Canada, 2018","Statistics Canada's Crime Severity Index of the top 20 largest Canadian Cities.

The Crime Severity Index (CSI) assesses the severity of criminality by measuring both the volume of police-reported criminal incidents and weighting for more severe crime, while factoring for the level of population. The CSI is indexed to equal 100 in Canada for the year 2006.

Source: Statistics Canada, tables 252-0083 to 252-0090; 2011 Census.","178",,"eps,edmonton police service,police,police statistics,police data,eps statistics,crime data,crime statistics,crime severity index,crime severity index across canada,police comparison,crime severity,crime trends","59",,"published",,,,,"https://dashboard.edmonton.ca/resource/yfrk-rj27.json",,,
"https://dashboard.edmonton.ca/d/vbai-mrph","vbai-mrph","true","dashboard.edmonton.ca","chart","Police Strength Across Canada","This dataset provides statistics on police strength (number of police officers per 100,000 population) across Canada. Data is provided as part of Statistics Canada annual Police Administration Survey.

Source: Statistics Canada table 254-0004, 2011 Census:

http://www5.statcan.gc.ca/cansim/a26?lang=eng&id=2540004

http://www12.statcan.gc.ca/census-recensement/2011/dp-pd/hlt-fst/pd-pl/Table-Tableau.cfm?LANG=Eng&T=301&S=3&O=D","54",,"eps,edmonton police service,police,police statistics,police strength,police officers,officers,police administrative survey,statistics canada,police to population","31",,"published",,,,,"https://dashboard.edmonton.ca/resource/vbai-mrph.json",,,
"https://data.edmonton.ca/d/8w7c-i8cm","8w7c-i8cm","false","data.edmonton.ca","dataset","Vehicle for Hire Bylaws Violated  - by Month and Type","This dataset is an aggregated summary of Inspections and the corresponding Bylaw that was violated by Year, Month and Vehicle for Hire Type:
- Year and month
- Vehicle for Hire Type.  Can be one of the following: Limo, Party bus, Taxi, Transportation Network Vehicle (TNV) and Other.
- Violated Bylaw Name 
- Violated Bylaw Section 
- Warnings Given
- Tickets Issued
- Other Enforcement Actions Taken

Note: One Inspection can result in a number of Tickets/Warnings or Other Enforcement Actions as well as a number of Bylaw Names and Bylaw sections that were violated.","163","Community Services","vehicle for hire,licensing,inspections,ride share,uber,taxi,tappcar,party bus,cab service,bylaw,traffic safety act","119","See Terms of Use","published","City of Edmonton",,"Jan 1, 2018 onward","ODR18-197","https://data.edmonton.ca/resource/8w7c-i8cm.json",,,"Daily"
"https://dashboard.edmonton.ca/d/4ahr-9dya","4ahr-9dya","true","dashboard.edmonton.ca","chart","Weighted Clearance Rate across Canada, 2018","Statistics Canada's Weighted Clearance Rate for the top 20 largest Canadian Cities.

The Weighted Clearance Rate (WCR) measures the percentage of police reported criminal incidents that are cleared by charge, or cleared by ""other"" (e.g., using the Youth Criminal Act, the accused is deceased), weighted by crime severity.

Source: Statistics Canada, tables 252-0083 to 252-0090; 2011 Census.

http://www5.statcan.gc.ca/subject-sujet/result-resultat?pid=2693&id=2102&lang=eng&type=ARRAY&pageNum=1&more=0

http://www12.statcan.gc.ca/census-recensement/2011/dp-pd/hlt-fst/pd-pl/Table-Tableau.cfm?LANG=Eng&T=301&S=3&O=D","43",,"eps,edmonton police service,police,police statistics,police data,eps statistics,clearance rates,weighted clearance rates,weighted clearance rates across canada,police comparison,statistics canada,solving crime","41",,"published",,,,,"https://dashboard.edmonton.ca/resource/4ahr-9dya.json",,,
"https://data.edmonton.ca/d/qjsj-x2mi","qjsj-x2mi","false","data.edmonton.ca","dataset","Winter Cycling Advertising Recall And Safety - Edmonton Insight Community","This was one single topic among many, from the February 2018 Mixed Topic survey. To view the survey questions, click on the following link:

https://www.edmontoninsightcommunity.ca/c/a/5tKHEJ44EOxCU3WV2dl88H?t=1

Open from February 13 - 20, 2018. 

At the time the survey was launched survey invitations were sent to 7,131 Insight Community Members. 2,024 members completed the survey which represents a completion rate of 28%. A total of 2,071 respondents completed the survey: 2,024 Insight Community Members and 7 from the call to action button on our webpage and 40 using the anonymous link(s) on edmonton.ca/surveys which will have no demographic information.

Column definitions can be found as an attachment to this dataset (under the About option, in the Attachment section).","74","Surveys","winter cycling,recall,safety,insight community","70","See Terms of Use","published","City of Edmonton",,"February 13 - 20, 2018",,"https://data.edmonton.ca/resource/qjsj-x2mi.json",,"Mar 26, 2018","Not Updated (Historical Only)"
"https://data.edmonton.ca/d/7fnd-72gr","7fnd-72gr","false","data.edmonton.ca","dataset","Intersection Safety Device Locations","This dataset represents the approximate drive lane(s) and the direction of enforcement, of intersections where Intersection Safety Devices are operational.  Intersection Safety Devices enforce red light infractions and speed on green infractions.

Note:  To avoid some confusion of location, efforts were made to shift the geo-location to one side or the other side of a roadway to more clearly indicate the lane(s) of travel and direction of travel and set back from the actual intersection.

For more information please see https://www.edmonton.ca/transportation/traffic_safety/automated-enforcement.aspx.","1894","Transportation","photo enforcement,enforcement zone,photo radar,intersection safety device,speed on green,red light,red light camera","239","See Terms of Use","published","City of Edmonton",,"Aug 2, 2017 onward","ODR16-98","https://data.edmonton.ca/resource/7fnd-72gr.json",,"Aug 2, 2017","Weekly"
"https://data.edmonton.ca/d/fwx6-by2r","fwx6-by2r","true","data.edmonton.ca","map view","Intersection Safety Device Locations Map","This dataset represents the approximate location of the intersection and traffic direction of enforcement for the intersection.

Please refer to the FAQ the City has available in regards to Photo Enforcement: https://www.edmonton.ca/enforcement","2765","Transportation","photo enforcement,enforcement zone,photo radar,intersection safety device,speed on green,red light,red light camera","828","See Terms of Use","published","City of Edmonton",,"Aug 2, 2017 onward","ODR16-98","https://data.edmonton.ca/resource/fwx6-by2r.json",,"Aug 2, 2017","Weekly"
"https://data.edmonton.ca/d/wphc-nrc2","wphc-nrc2","false","data.edmonton.ca","dataset","Transportation Safety - Edmonton Insight Community","This was one single topic among many from Part 2 of the March 2017 Mixed Topic survey. To view the survey questions, click on the following link:

https://www.edmontoninsightcommunity.ca/R.aspx?a=1623&as=9jF1MQ27Rm&t=1

Open from March 21 - 28, 2017. 

At the time the survey was launched survey invitations were sent to 6705 Insight Community Members. 1748 members completed the survey which represents a completion rate of 26%. A total of 1758 respondents completed the survey: 1748 Insight Community Members and 10 using the anonymous link(s) which will have no demographic info.

Column definitions can be found as an attachment to this dataset (under the About option, in the Attachment section).","57","Surveys","transportation safety,insight community","34","See Terms of Use","published","City of Edmonton",,"March 21 - 28, 2017",,"https://data.edmonton.ca/resource/wphc-nrc2.json",,,"Not Updated (Historical Only)"
"https://data.edmonton.ca/d/49fy-4pc4","49fy-4pc4","false","data.edmonton.ca","dataset","Traffic Safety Culture - Edmonton Insight Community","This was one single topic on Traffic Safety Culture. To view the survey questions, click on the following link:

https://www.edmontoninsightcommunity.ca/R.aspx?a=1095&as=ly5Bo19WX4&t=1

Open from July 25, 2016 to August 3, 2016.

At the time the survey was launched survey invitations were sent to 6494  Insight Community Members. 1824 members completed the survey which represents a completion rate of 28%. A total of 1824 respondents completed the survey: 1824 Insight Community Members and 0 using the anonymous link(s) which will have no demographic info.

Column definitions can be found as an attachment to this dataset (under the About option, in the Attachment section).","217","Surveys","traffic safety culture,insight community","52","See Terms of Use","published","City of Edmonton",,"July 25, 2016 to August 3, 2016","ODR17-140","https://data.edmonton.ca/resource/49fy-4pc4.json",,,"Not Updated (Historical Only)"
"https://data.edmonton.ca/d/f7ax-babe","f7ax-babe","false","data.edmonton.ca","dataset","Transportation Safety - Insight Community","This was one single topic among many as part of the July 2016 Mixed Topic survey. To view the survey questions, click on the following link:

https://www.edmontoninsightcommunity.ca/R.aspx?a=1089&as=Fz1YZ2114S&t=1

Open from July 12 - 19, 2016. 

At the time the survey was launched survey invitations were sent to 6468 Insight Community Members. 2500 members completed the survey which represents a completion rate of 39%. A total of 2537 respondents completed the survey: 2500 Insight Community Members and 37 using the anonymous link(s) which will have no demographic info.

Column definitions can be found as an attachment to this dataset (under the About option, in the Attachment section).","63","Surveys","insight community,transportation safety,transportation,safety","47","See Terms of Use","published","City of Edmonton",,"July 12 - 19, 2016",,"https://data.edmonton.ca/resource/f7ax-babe.json",,,"Not Updated (Historical Only)"
"https://dashboard.edmonton.ca/d/hy3s-gute","hy3s-gute","true","dashboard.edmonton.ca","filter","Malmo Plains Criminal Incidents","This dataset provides monthly EPS-reported criminal incident count data at the neighbourhood level. Data will be updated one month following the end of a yearly quarter. 

An ""incident"" is the set of connected events which usually constitute an occurrence report. Measuring by incidents is based on the Uniform Crime Reporting 2 (UCR2) survey standard developed by Statistics Canada so that all Canadian police jurisdictions have a comparable set of crime data. 

The crime types used here are for EPS's 4 Property Crime and 4 Violent Crime Indicators only. Hence, not every type of property crime nor violent crime incident is shown here. Additionally, this excludes criminal incidents that fall under Other Criminal Code Violations, Federal Statute Violations, and Criminal Code Traffic Violations. The criminal code that is used here is based on the most serious violation of the incident. For example, if a break & enter occurred that involved an aggravated assault, only the aggravated assault would be counted. 

It's important to note that incident-level data is a distinct measure for crime and will not match exactly with other EPS-reported statistics. There are two notable cases of this. The first is with EPS' Crime Map(http://crimemapping.edmontonpolice.ca/) which uses ""occurrence"" data. Occurrence data is more timely and immediately available, with incident-data based on occurrence data but with further revisions following UCR2 reporting rules. Secondly, EPS reporting on city-wide 4 Violent Crime Indicators is based on the number of victimizations, and since a violent criminal incident can have multiple victims, the figures reported in that manner will be higher. Counting by victimizations for violent crime is also how Statistics Canada reports crime data publicly.","309",,"eps,edmonton police service,police,neighbourhood crime,crime,violent crime,property crime,crime statistics","86",,"published",,,,,"https://dashboard.edmonton.ca/resource/hy3s-gute.json",,,
"https://dashboard.edmonton.ca/d/thmf-9u9y","thmf-9u9y","false","dashboard.edmonton.ca","dataset","EPS Checkstop/TADD Statistics","This dataset provides enforcement statistics for EPS's Checkstop and Target All Drunk Drivers (TADD) program.
Checkstop operations are stationary points on roadways where traffic is contacted by police to ensure drivers are sober. Checkstop includes the activities from Target All Drunk Drivers (TADD), where following the closing of a Checkstop point, officers will patrol to make contact with any vehicles that draw their attention with the primary goal of checking the driver's sobriety. Statistics here are from the combination of Checkstop and TADD activity.

Vehicle Checks (Checkstop/TADD) are the number of vehicles where drivers were personally contacted by police to check for sobriety from Checkstop and TADD operations. 

Impaired Arrests (Checkstop/TADD) are the number of impaired driving arrests for driving with a Blood Alcohol Concentration (BAC) of 0.08 or more, or there is other evidence of impairment by alcohol, driving while impaired from narcotics or prescription drugs, or when testing for alcohol or drugs is refused. 

Roadside Suspensions (Checkstop/TADD) are the number of Alberta Administrative License Sanctions for operating a motor vehicle contrary to the drivers license restrictions. Statistics here exclude roadside suspensions issued as part of a criminal charge of impaired driving. In simple terms, the types of roadside suspensions in this measure arise from: 

1. AZAT (Alberta Zero Alcohol Tolerance Program) – Issued to GDL drivers with a BAC above zero. 30 day suspension, 7 day vehicle seizure.
2. IRS (Immediate Roadside Sanction) – BAC of .05 to .08 - Immediate 3-day license suspension and 3-day vehicle seizure.
 with longer durations for subsequent offences.
3. 24 Hr Suspension – No reasonable Suspicion or Grounds to proceed in a formal Impaired Investigation, but a 24 hr suspension is given on the grounds of public safety.","337",,"eps,edmonton police service,police,checkstop,tadd,impaired driving,roadside suspensions,vehicle checks","85",,"published",,,,,"https://dashboard.edmonton.ca/resource/thmf-9u9y.json",,,
"https://dashboard.edmonton.ca/d/uc4g-r43u","uc4g-r43u","false","dashboard.edmonton.ca","dataset","EPS Curb The Danger Statistics","This dataset provides statistics from EPS's Curb the Danger program. EPS's Curb the Danger program has been available since 2006, where the public can call 911 when they spot someone they suspect is driving impaired, and if possible report the last direction of travel of the suspect vehicle, make of vehicle, and a license plate. 

Curb The Danger Calls are the number of 9-1-1 calls made by the public to EPS to report an impaired driver. 

EPS Intercepts from CTD are the number of occurrences where EPS made contact with the vehicle that was reported in from Curb The Danger.

Impaired Arrests from CTD the number of impaired driving arrests arising from Intercepts from CTD where the driver has a Blood Alcohol Concentration (BAC) of 0.08 or more, or there is other evidence to suggest a driver is impaired by alcohol, driving while impaired from narcotics or prescription drugs, or when testing for alcohol or drugs is refused. 

Roadside Suspensions from CTD are the number of roadside suspensions that arised from EPS vehicle intercepts from Curb The Danger. The figures here do not count the roadside suspensions that occur as part of an impaired driving arrest. The type of Roadside suspensions in this measure arise from: 

1. AZAT (Alberta Zero Alcohol Tolerance Program) – Issued to GDL drivers with a BAC above zero. 30 day suspension, 7 day vehicle seizure.
2. IRS (Immediate Roadside Sanction) – BAC of .05 to .08 - 72 Hr suspension, 3 day vehicle seizure, with longer durations for subsequent offences.
3. 24 Hr Suspension – No reasonable Suspicion or Grounds to proceed in a formal Impaired Investigation, but a 24 hr suspension is given on the grounds of public safety.

CTD Letters Sent to Registered Owners are the number of letters EPS sent to registered owners identified from a Curb The Danger call.","289",,"eps,edmonton police service,police,curb the danger,impaired driving,impaired,roadside suspensions,vehicle intercepts","85",,"published",,,,,"https://dashboard.edmonton.ca/resource/uc4g-r43u.json",,,
"https://dashboard.edmonton.ca/d/vas7-htsy","vas7-htsy","false","dashboard.edmonton.ca","dataset","Police Strength Across Canada","This dataset provides statistics on police strength (number of police officers per 100,000 population) across Canada. Data is provided as part of Statistics Canada annual Police Administration Survey.

Source: Statistics Canada table 254-0004, 2011 Census:

http://www5.statcan.gc.ca/cansim/a26?lang=eng&id=2540004

http://www12.statcan.gc.ca/census-recensement/2011/dp-pd/hlt-fst/pd-pl/Table-Tableau.cfm?LANG=Eng&T=301&S=3&O=D","196",,"eps,edmonton police service,police,police statistics,police strength,police officers,officers,police administrative survey,statistics canada,police to population","72",,"published",,,,,"https://dashboard.edmonton.ca/resource/vas7-htsy.json",,,
"https://dashboard.edmonton.ca/d/xthe-mnvi","xthe-mnvi","false","dashboard.edmonton.ca","dataset","EPS Neighbourhood Criminal Occurrences","This dataset provides monthly EPS-reported criminal occurrence count data at the neighbourhood level. 

An occurrence is a set of connected criminal events constituting a police occurrence report. Measuring by occurrences is distinct from 'incidents' or 'victims', and will not be 
 a perfect match from what is reported by Statistics Canada.

The crime types used here are for EPS's 4 Property Crime and 4 Violent Crime Indicators only. Hence, not every type of property crime nor violent crime incident is shown here. Additionally, this excludes criminal incidents that fall under Other Criminal Code Violations, Federal Statute Violations, and Criminal Code Traffic Violations. The criminal code that is used here is based on the most serious violation of the incident. For example, if a break & enter occurred that involved an aggravated assault, only the aggravated assault would be counted.","6115",,"eps,edmonton police service,police,neighbourhood crime,crime,violent crime,property crime,crime statistics","1629",,"published",,,,,"https://dashboard.edmonton.ca/resource/xthe-mnvi.json",,,
"https://dashboard.edmonton.ca/d/sjhf-upbn","sjhf-upbn","false","dashboard.edmonton.ca","dataset","EPS Domestic Violence Occurrences","This dataset provides the number of EPS-reported criminal and non-criminal occurrences that a violence or abuse component among intimate partners. Domestic violence may include a single act of physical or sexual force, actual or threatened, or a number of acts forming a pattern of abuse through the use of controlling behavior.

Government policy related to domestic violence has progressed a great deal over the years (see the Alberta Justice Domestic Violence Handbook, 2014). Notable advancements include the establishment of the Office For the Prevention of Domestic Violence in Alberta in 1984, Alberta Justice' introduction of Prosecutor Guidelines in 2008 and Police Guidelines in 2009 (and updated in 2013), as well as several more recent Alberta legislative Acts that serve to protect victims against domestic violence. These changes have filtered through to EPS and refined our policy & procedures for how we respond to, and better classify, track, and manage these domestic violence occurrences.","611",,"eps,edmonton police service,police,police statistics,domestic violence,domestic violence occurrences,crime,crime statistics,crime occurrences,criminal occurrences","99",,"published",,,,,"https://dashboard.edmonton.ca/resource/sjhf-upbn.json",,,
