"schoolyear","districtcode","district","schoolcode","organization","race","gender","specialdemo","geography","subgroup","ratetype","rowstatus","graduates","students","pctgraduates"
"2017","0","State of Delaware","0","State of Delaware","African American","All Students","All Students","All Students","African American","6-year graduation rate","REDACTED",,,
"2017","0","State of Delaware","0","State of Delaware","All Students","All Students","Active EL Students","All Students","English Learners","6-year graduation rate","REDACTED",,,
"2017","0","State of Delaware","0","State of Delaware","All Students","All Students","All Students","All Students","All Students","6-year graduation rate","REDACTED",,,
"2017","0","State of Delaware","0","State of Delaware","All Students","All Students","Foster Care","All Students","Foster Care","6-year graduation rate","REDACTED",,,
"2017","0","State of Delaware","0","State of Delaware","All Students","All Students","Homeless","All Students","Homeless","6-year graduation rate","REDACTED",,,
"2017","0","State of Delaware","0","State of Delaware","All Students","All Students","Low-Income","All Students","Low Income","6-year graduation rate","REDACTED",,,
"2017","0","State of Delaware","0","State of Delaware","All Students","All Students","Military Connected Youth","All Students","Military Dependent Youth","6-year graduation rate","REDACTED",,,
"2017","0","State of Delaware","0","State of Delaware","All Students","All Students","Students with Disabilities","All Students","Students with Disabilities","6-year graduation rate","REDACTED",,,
"2017","0","State of Delaware","0","State of Delaware","All Students","Female","All Students","All Students","Female","6-year graduation rate","REDACTED",,,
"2017","0","State of Delaware","0","State of Delaware","All Students","Male","All Students","All Students","Male","6-year graduation rate","REDACTED",,,
"2017","0","State of Delaware","0","State of Delaware","Asian American","All Students","All Students","All Students","Asian","6-year graduation rate","REDACTED",,,
"2017","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Students","All Students","All Students","Hispanic/Latino","6-year graduation rate","REDACTED",,,
"2017","0","State of Delaware","0","State of Delaware","Multi-Racial","All Students","All Students","All Students","Multi-Racial","6-year graduation rate","REDACTED",,,
"2017","0","State of Delaware","0","State of Delaware","Native American","All Students","All Students","All Students","Native American","6-year graduation rate","REDACTED",,,
"2017","0","State of Delaware","0","State of Delaware","Native Hawaiian/Pacific Islander","All Students","All Students","All Students","Native Hawaiian/Pacific Islander","6-year graduation rate","REDACTED",,,
"2017","0","State of Delaware","0","State of Delaware","White","All Students","All Students","All Students","White","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","0","Caesar Rodney School District","African American","All Students","All Students","All Students","African American","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","0","Caesar Rodney School District","All Students","All Students","Active EL Students","All Students","English Learners","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","0","Caesar Rodney School District","All Students","All Students","All Students","All Students","All Students","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","0","Caesar Rodney School District","All Students","All Students","Foster Care","All Students","Foster Care","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","0","Caesar Rodney School District","All Students","All Students","Homeless","All Students","Homeless","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","0","Caesar Rodney School District","All Students","All Students","Low-Income","All Students","Low Income","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","0","Caesar Rodney School District","All Students","All Students","Military Connected Youth","All Students","Military Dependent Youth","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","0","Caesar Rodney School District","All Students","All Students","Students with Disabilities","All Students","Students with Disabilities","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","0","Caesar Rodney School District","All Students","Female","All Students","All Students","Female","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","0","Caesar Rodney School District","All Students","Male","All Students","All Students","Male","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","0","Caesar Rodney School District","Asian American","All Students","All Students","All Students","Asian","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","0","Caesar Rodney School District","Hispanic/Latino","All Students","All Students","All Students","Hispanic/Latino","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","0","Caesar Rodney School District","Multi-Racial","All Students","All Students","All Students","Multi-Racial","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","0","Caesar Rodney School District","Native American","All Students","All Students","All Students","Native American","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","0","Caesar Rodney School District","Native Hawaiian/Pacific Islander","All Students","All Students","All Students","Native Hawaiian/Pacific Islander","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","0","Caesar Rodney School District","White","All Students","All Students","All Students","White","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","626","Caesar Rodney High School","African American","All Students","All Students","All Students","African American","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","626","Caesar Rodney High School","All Students","All Students","Active EL Students","All Students","English Learners","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","626","Caesar Rodney High School","All Students","All Students","All Students","All Students","All Students","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","626","Caesar Rodney High School","All Students","All Students","Foster Care","All Students","Foster Care","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","626","Caesar Rodney High School","All Students","All Students","Homeless","All Students","Homeless","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","626","Caesar Rodney High School","All Students","All Students","Low-Income","All Students","Low Income","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","626","Caesar Rodney High School","All Students","All Students","Military Connected Youth","All Students","Military Dependent Youth","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","626","Caesar Rodney High School","All Students","All Students","Students with Disabilities","All Students","Students with Disabilities","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","626","Caesar Rodney High School","All Students","Female","All Students","All Students","Female","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","626","Caesar Rodney High School","All Students","Male","All Students","All Students","Male","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","626","Caesar Rodney High School","Asian American","All Students","All Students","All Students","Asian","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","626","Caesar Rodney High School","Hispanic/Latino","All Students","All Students","All Students","Hispanic/Latino","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","626","Caesar Rodney High School","Multi-Racial","All Students","All Students","All Students","Multi-Racial","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","626","Caesar Rodney High School","Native American","All Students","All Students","All Students","Native American","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","626","Caesar Rodney High School","Native Hawaiian/Pacific Islander","All Students","All Students","All Students","Native Hawaiian/Pacific Islander","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","626","Caesar Rodney High School","White","All Students","All Students","All Students","White","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","630","John S. Charlton School","African American","All Students","All Students","All Students","African American","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","630","John S. Charlton School","All Students","All Students","All Students","All Students","All Students","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","630","John S. Charlton School","All Students","All Students","Low-Income","All Students","Low Income","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","630","John S. Charlton School","All Students","All Students","Students with Disabilities","All Students","Students with Disabilities","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","630","John S. Charlton School","All Students","Female","All Students","All Students","Female","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","630","John S. Charlton School","All Students","Male","All Students","All Students","Male","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","630","John S. Charlton School","Hispanic/Latino","All Students","All Students","All Students","Hispanic/Latino","6-year graduation rate","REDACTED",,,
"2017","10","Caesar Rodney School District","630","John S. Charlton School","White","All Students","All Students","All Students","White","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","0","Capital School District","African American","All Students","All Students","All Students","African American","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","0","Capital School District","All Students","All Students","Active EL Students","All Students","English Learners","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","0","Capital School District","All Students","All Students","All Students","All Students","All Students","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","0","Capital School District","All Students","All Students","Foster Care","All Students","Foster Care","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","0","Capital School District","All Students","All Students","Homeless","All Students","Homeless","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","0","Capital School District","All Students","All Students","Low-Income","All Students","Low Income","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","0","Capital School District","All Students","All Students","Students with Disabilities","All Students","Students with Disabilities","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","0","Capital School District","All Students","Female","All Students","All Students","Female","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","0","Capital School District","All Students","Male","All Students","All Students","Male","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","0","Capital School District","Asian American","All Students","All Students","All Students","Asian","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","0","Capital School District","Hispanic/Latino","All Students","All Students","All Students","Hispanic/Latino","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","0","Capital School District","Multi-Racial","All Students","All Students","All Students","Multi-Racial","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","0","Capital School District","Native American","All Students","All Students","All Students","Native American","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","0","Capital School District","White","All Students","All Students","All Students","White","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","648","Dover High School","African American","All Students","All Students","All Students","African American","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","648","Dover High School","All Students","All Students","Active EL Students","All Students","English Learners","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","648","Dover High School","All Students","All Students","All Students","All Students","All Students","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","648","Dover High School","All Students","All Students","Foster Care","All Students","Foster Care","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","648","Dover High School","All Students","All Students","Homeless","All Students","Homeless","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","648","Dover High School","All Students","All Students","Low-Income","All Students","Low Income","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","648","Dover High School","All Students","All Students","Students with Disabilities","All Students","Students with Disabilities","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","648","Dover High School","All Students","Female","All Students","All Students","Female","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","648","Dover High School","All Students","Male","All Students","All Students","Male","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","648","Dover High School","Asian American","All Students","All Students","All Students","Asian","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","648","Dover High School","Hispanic/Latino","All Students","All Students","All Students","Hispanic/Latino","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","648","Dover High School","Multi-Racial","All Students","All Students","All Students","Multi-Racial","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","648","Dover High School","White","All Students","All Students","All Students","White","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","650","Kent County Community School","African American","All Students","All Students","All Students","African American","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","650","Kent County Community School","All Students","All Students","All Students","All Students","All Students","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","650","Kent County Community School","All Students","All Students","Low-Income","All Students","Low Income","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","650","Kent County Community School","All Students","All Students","Students with Disabilities","All Students","Students with Disabilities","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","650","Kent County Community School","All Students","Female","All Students","All Students","Female","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","650","Kent County Community School","All Students","Male","All Students","All Students","Male","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","650","Kent County Community School","White","All Students","All Students","All Students","White","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","655","Kent County Secondary ILC","African American","All Students","All Students","All Students","African American","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","655","Kent County Secondary ILC","All Students","All Students","All Students","All Students","All Students","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","655","Kent County Secondary ILC","All Students","All Students","Foster Care","All Students","Foster Care","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","655","Kent County Secondary ILC","All Students","All Students","Homeless","All Students","Homeless","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","655","Kent County Secondary ILC","All Students","All Students","Low-Income","All Students","Low Income","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","655","Kent County Secondary ILC","All Students","All Students","Students with Disabilities","All Students","Students with Disabilities","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","655","Kent County Secondary ILC","All Students","Female","All Students","All Students","Female","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","655","Kent County Secondary ILC","All Students","Male","All Students","All Students","Male","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","655","Kent County Secondary ILC","Native American","All Students","All Students","All Students","Native American","6-year graduation rate","REDACTED",,,
"2017","13","Capital School District","655","Kent County Secondary ILC","White","All Students","All Students","All Students","White","6-year graduation rate","REDACTED",,,
"2017","15","Lake Forest School District","0","Lake Forest School District","African American","All Students","All Students","All Students","African American","6-year graduation rate","REDACTED",,,
"2017","15","Lake Forest School District","0","Lake Forest School District","All Students","All Students","Active EL Students","All Students","English Learners","6-year graduation rate","REDACTED",,,
"2017","15","Lake Forest School District","0","Lake Forest School District","All Students","All Students","All Students","All Students","All Students","6-year graduation rate","REDACTED",,,
"2017","15","Lake Forest School District","0","Lake Forest School District","All Students","All Students","Foster Care","All Students","Foster Care","6-year graduation rate","REDACTED",,,
"2017","15","Lake Forest School District","0","Lake Forest School District","All Students","All Students","Homeless","All Students","Homeless","6-year graduation rate","REDACTED",,,
