"report_date","fips","locality","health_district","health_region","vaccination_status","age_group_type","age_group","people_by_vaccination_status_count","_18_vaccination_count"
"2021-07-26T00:00:00.000","51183","Sussex","Crater","Central","Not Reported","Vaccine Age Group","65-74 Years","0","0"
"2021-07-26T00:00:00.000","51595","Emporia","Crater","Central","Not Reported","Vaccine Age Group","65-74 Years","0","0"
"2021-07-26T00:00:00.000","51670","Hopewell","Crater","Central","Not Reported","Vaccine Age Group","65-74 Years","0","0"
"2021-07-26T00:00:00.000","51730","Petersburg","Crater","Central","Not Reported","Vaccine Age Group","65-74 Years","0","0"
"2021-07-26T00:00:00.000","51087","Henrico","Henrico","Central","Not Reported","Vaccine Age Group","65-74 Years","0","0"
"2021-07-26T00:00:00.000","51007","Amelia","Piedmont","Central","Not Reported","Vaccine Age Group","65-74 Years","0","0"
"2021-07-26T00:00:00.000","51029","Buckingham","Piedmont","Central","Not Reported","Vaccine Age Group","65-74 Years","0","0"
"2021-07-26T00:00:00.000","51037","Charlotte","Piedmont","Central","Not Reported","Vaccine Age Group","65-74 Years","0","0"
"2021-07-26T00:00:00.000","51049","Cumberland","Piedmont","Central","Not Reported","Vaccine Age Group","65-74 Years","0","0"
"2021-07-26T00:00:00.000","51111","Lunenburg","Piedmont","Central","Not Reported","Vaccine Age Group","65-74 Years","0","0"
"2021-07-26T00:00:00.000","51135","Nottoway","Piedmont","Central","Not Reported","Vaccine Age Group","65-74 Years","0","0"
"2021-07-26T00:00:00.000","51147","Prince Edward","Piedmont","Central","Not Reported","Vaccine Age Group","65-74 Years","0","0"
"2021-07-26T00:00:00.000","51760","Richmond City","Richmond","Central","Not Reported","Vaccine Age Group","65-74 Years","0","0"
"2021-07-26T00:00:00.000","51025","Brunswick","Southside","Central","Not Reported","Vaccine Age Group","65-74 Years","0","0"
"2021-07-26T00:00:00.000","51083","Halifax","Southside","Central","Not Reported","Vaccine Age Group","65-74 Years","0","0"
"2021-07-26T00:00:00.000","51117","Mecklenburg","Southside","Central","Not Reported","Vaccine Age Group","65-74 Years","0","0"
"2021-07-26T00:00:00.000","51041","Chesterfield","Chesterfield","Central","Not Reported","Vaccine Age Group","75-84 Years","0","0"
"2021-07-26T00:00:00.000","51145","Powhatan","Chesterfield","Central","Not Reported","Vaccine Age Group","75-84 Years","0","0"
"2021-07-26T00:00:00.000","51570","Colonial Heights","Chesterfield","Central","Not Reported","Vaccine Age Group","75-84 Years","0","0"
"2021-07-26T00:00:00.000","51036","Charles City","Chickahominy","Central","Not Reported","Vaccine Age Group","75-84 Years","0","0"
"2021-07-26T00:00:00.000","51075","Goochland","Chickahominy","Central","Not Reported","Vaccine Age Group","75-84 Years","0","0"
"2021-07-26T00:00:00.000","51085","Hanover","Chickahominy","Central","Not Reported","Vaccine Age Group","75-84 Years","0","0"
"2021-07-26T00:00:00.000","51127","New Kent","Chickahominy","Central","Not Reported","Vaccine Age Group","75-84 Years","0","0"
"2021-07-26T00:00:00.000","51053","Dinwiddie","Crater","Central","Not Reported","Vaccine Age Group","75-84 Years","0","0"
"2021-07-26T00:00:00.000","51081","Greensville","Crater","Central","Not Reported","Vaccine Age Group","75-84 Years","0","0"
"2021-07-26T00:00:00.000","51149","Prince George","Crater","Central","Not Reported","Vaccine Age Group","75-84 Years","0","0"
"2021-07-26T00:00:00.000","51181","Surry","Crater","Central","Not Reported","Vaccine Age Group","75-84 Years","0","0"
"2021-07-26T00:00:00.000","51183","Sussex","Crater","Central","Not Reported","Vaccine Age Group","75-84 Years","0","0"
"2021-07-26T00:00:00.000","51595","Emporia","Crater","Central","Not Reported","Vaccine Age Group","75-84 Years","0","0"
"2021-07-26T00:00:00.000","51670","Hopewell","Crater","Central","Not Reported","Vaccine Age Group","75-84 Years","0","0"
"2021-07-26T00:00:00.000","51730","Petersburg","Crater","Central","Not Reported","Vaccine Age Group","75-84 Years","0","0"
"2021-07-26T00:00:00.000","51087","Henrico","Henrico","Central","Not Reported","Vaccine Age Group","75-84 Years","0","0"
"2021-07-26T00:00:00.000","51007","Amelia","Piedmont","Central","Not Reported","Vaccine Age Group","75-84 Years","0","0"
"2021-07-26T00:00:00.000","51029","Buckingham","Piedmont","Central","Not Reported","Vaccine Age Group","75-84 Years","0","0"
"2021-07-26T00:00:00.000","51037","Charlotte","Piedmont","Central","Not Reported","Vaccine Age Group","75-84 Years","0","0"
"2021-07-26T00:00:00.000","51049","Cumberland","Piedmont","Central","Not Reported","Vaccine Age Group","75-84 Years","0","0"
"2021-07-26T00:00:00.000","51111","Lunenburg","Piedmont","Central","Not Reported","Vaccine Age Group","75-84 Years","0","0"
"2021-07-26T00:00:00.000","51135","Nottoway","Piedmont","Central","Not Reported","Vaccine Age Group","75-84 Years","0","0"
"2021-07-26T00:00:00.000","51147","Prince Edward","Piedmont","Central","Not Reported","Vaccine Age Group","75-84 Years","0","0"
"2021-07-26T00:00:00.000","51760","Richmond City","Richmond","Central","Not Reported","Vaccine Age Group","75-84 Years","0","0"
"2021-07-26T00:00:00.000","51025","Brunswick","Southside","Central","Not Reported","Vaccine Age Group","75-84 Years","0","0"
"2021-07-26T00:00:00.000","51083","Halifax","Southside","Central","Not Reported","Vaccine Age Group","75-84 Years","0","0"
"2021-07-26T00:00:00.000","51117","Mecklenburg","Southside","Central","Not Reported","Vaccine Age Group","75-84 Years","0","0"
"2021-07-26T00:00:00.000","51041","Chesterfield","Chesterfield","Central","Not Reported","Vaccine Age Group","85+ Years","0","0"
"2021-07-26T00:00:00.000","51145","Powhatan","Chesterfield","Central","Not Reported","Vaccine Age Group","85+ Years","0","0"
"2021-07-26T00:00:00.000","51570","Colonial Heights","Chesterfield","Central","Not Reported","Vaccine Age Group","85+ Years","0","0"
"2021-07-26T00:00:00.000","51036","Charles City","Chickahominy","Central","Not Reported","Vaccine Age Group","85+ Years","0","0"
"2021-07-26T00:00:00.000","51075","Goochland","Chickahominy","Central","Not Reported","Vaccine Age Group","85+ Years","0","0"
"2021-07-26T00:00:00.000","51085","Hanover","Chickahominy","Central","Not Reported","Vaccine Age Group","85+ Years","0","0"
"2021-07-26T00:00:00.000","51127","New Kent","Chickahominy","Central","Not Reported","Vaccine Age Group","85+ Years","0","0"
"2021-07-26T00:00:00.000","51053","Dinwiddie","Crater","Central","Not Reported","Vaccine Age Group","85+ Years","0","0"
"2021-07-26T00:00:00.000","51081","Greensville","Crater","Central","Not Reported","Vaccine Age Group","85+ Years","0","0"
"2021-07-26T00:00:00.000","51149","Prince George","Crater","Central","Not Reported","Vaccine Age Group","85+ Years","0","0"
"2021-07-26T00:00:00.000","51181","Surry","Crater","Central","Not Reported","Vaccine Age Group","85+ Years","0","0"
"2021-07-26T00:00:00.000","51183","Sussex","Crater","Central","Not Reported","Vaccine Age Group","85+ Years","0","0"
"2021-07-26T00:00:00.000","51595","Emporia","Crater","Central","Not Reported","Vaccine Age Group","85+ Years","0","0"
"2021-07-26T00:00:00.000","51670","Hopewell","Crater","Central","Not Reported","Vaccine Age Group","85+ Years","0","0"
"2021-07-26T00:00:00.000","51730","Petersburg","Crater","Central","Not Reported","Vaccine Age Group","85+ Years","0","0"
"2021-07-26T00:00:00.000","51087","Henrico","Henrico","Central","Not Reported","Vaccine Age Group","85+ Years","0","0"
"2021-07-26T00:00:00.000","51007","Amelia","Piedmont","Central","Not Reported","Vaccine Age Group","85+ Years","0","0"
"2021-07-26T00:00:00.000","51029","Buckingham","Piedmont","Central","Not Reported","Vaccine Age Group","85+ Years","0","0"
"2021-07-26T00:00:00.000","51037","Charlotte","Piedmont","Central","Not Reported","Vaccine Age Group","85+ Years","0","0"
"2021-07-26T00:00:00.000","51049","Cumberland","Piedmont","Central","Not Reported","Vaccine Age Group","85+ Years","0","0"
"2021-07-26T00:00:00.000","51111","Lunenburg","Piedmont","Central","Not Reported","Vaccine Age Group","85+ Years","0","0"
"2021-07-26T00:00:00.000","51135","Nottoway","Piedmont","Central","Not Reported","Vaccine Age Group","85+ Years","0","0"
"2021-07-26T00:00:00.000","51147","Prince Edward","Piedmont","Central","Not Reported","Vaccine Age Group","85+ Years","0","0"
"2021-07-26T00:00:00.000","51760","Richmond City","Richmond","Central","Not Reported","Vaccine Age Group","85+ Years","0","0"
