"barcode","file_name","year_recorded","first_name","middle_name","surname","suffix","alias","gender","age","physical_description","spouse_s_name","child_ren","parent_s","occupation","enslaver_s_prefix","enslaver_s_first_name","enslaver_s_middle_name","enslaver_s_surname","enslaver_s_suffix","enslaver_s_alias","locality","source","date_added_to_spreadsheet"
"1133860","_0001_0001_0001-0004","1853","Henry",,,,,"M",,,,,,,,"William",,"Blakemon",,"Blakemore","Lancaster County","Lancaster County (Va.) Fiduciary Records, 1656-1927","2022-01-24T00:00:00.000"
"1133860","_0001_0001_0001-0004","1853","Lewis",,,,,"M",,,,,,,,"William",,"Blakemon",,"Blakemore","Lancaster County","Lancaster County (Va.) Fiduciary Records, 1656-1927","2022-01-24T00:00:00.000"
"1133860","_0001_0001_0001-0004","1853","Hagus",,,,,"F",,,,"Allen",,,,"William",,"Blakemon",,"Blakemore","Lancaster County","Lancaster County (Va.) Fiduciary Records, 1656-1927","2022-01-24T00:00:00.000"
"1133860","_0001_0001_0001-0004","1853","Allen",,,,,"M",,,,,"Hagus",,,"William",,"Blakemon",,"Blakemore","Lancaster County","Lancaster County (Va.) Fiduciary Records, 1656-1927","2022-01-24T00:00:00.000"
"1133860","_0001_0001_0001-0004","1853","Armstead",,,,,"M",,,,,,,,"William",,"Blakemon",,"Blakemore","Lancaster County","Lancaster County (Va.) Fiduciary Records, 1656-1927","2022-01-24T00:00:00.000"
"1133860","_0001_0001_0001-0004","1853","Andrew",,,,,"M",,,,,,,,"William",,"Blakemon",,"Blakemore","Lancaster County","Lancaster County (Va.) Fiduciary Records, 1656-1927","2022-01-24T00:00:00.000"
"1133860","_0001_0001_0001-0004","1853","William",,,,,"M",,,,,,,,"William",,"Blakemon",,"Blakemore","Lancaster County","Lancaster County (Va.) Fiduciary Records, 1656-1927","2022-01-24T00:00:00.000"
"1133860","_0001_0001_0001-0004","1853","Robert",,,,,"M",,,,,,,,"William",,"Blakemon",,"Blakemore","Lancaster County","Lancaster County (Va.) Fiduciary Records, 1656-1927","2022-01-24T00:00:00.000"
"1133860","_0001_0001_0001-0004","1853","Edith",,,,,"F",,,,,,,,"William",,"Blakemon",,"Blakemore","Lancaster County","Lancaster County (Va.) Fiduciary Records, 1656-1927","2022-01-24T00:00:00.000"
"1133860","_0001_0001_0001-0004","1853","Addison",,,,,"F",,,,,,,,"William",,"Blakemon",,"Blakemore","Lancaster County","Lancaster County (Va.) Fiduciary Records, 1656-1927","2022-01-24T00:00:00.000"
"1133860","_0001_0001_0001-0004","1853","Sophia","Jane",,,,"F",,,,,,,,"William",,"Blakemon",,"Blakemore","Lancaster County","Lancaster County (Va.) Fiduciary Records, 1656-1927","2022-01-24T00:00:00.000"
"1133860","_0001_0001_0001-0004","1853","Davy",,,,,"M",,,,,,,,"William",,"Blakemon",,"Blakemore","Lancaster County","Lancaster County (Va.) Fiduciary Records, 1656-1927","2022-01-24T00:00:00.000"
"1133860","_0001_0001_0001-0004","1853","Stafford",,,,,"M",,,,,,,,"William",,"Blakemon",,"Blakemore","Lancaster County","Lancaster County (Va.) Fiduciary Records, 1656-1927","2022-01-24T00:00:00.000"
"1133860","_0001_0001_0001-0004","1853","Cinah",,,,,"F",,,,"Annie",,,,"William",,"Blakemon",,"Blakemore","Lancaster County","Lancaster County (Va.) Fiduciary Records, 1656-1927","2022-01-24T00:00:00.000"
"1133860","_0001_0001_0001-0004","1853","Annie",,,,,"F",,,,,"Cinah",,,"William",,"Blakemon",,"Blakemore","Lancaster County","Lancaster County (Va.) Fiduciary Records, 1656-1927","2022-01-24T00:00:00.000"
"1133860","_0001_0001_0001-0004","1853","Fannie",,,,,"F",,,,,,,,"William",,"Blakemon",,"Blakemore","Lancaster County","Lancaster County (Va.) Fiduciary Records, 1656-1927","2022-01-24T00:00:00.000"
"1133860","_0001_0001_0001-0004","1853","Solomon",,,,,"M",,,,,,,,"William",,"Blakemon",,"Blakemore","Lancaster County","Lancaster County (Va.) Fiduciary Records, 1656-1927","2022-01-24T00:00:00.000"
"1133860","_0001_0001_0001-0004","1853","Caty",,,,,"F",,,,"Lucy, Letty",,,,"William",,"Blakemon",,"Blakemore","Lancaster County","Lancaster County (Va.) Fiduciary Records, 1656-1927","2022-01-24T00:00:00.000"
