"credentialid","name","type","businessname","dba","fullcredentialcode","credentialtype","credentialnumber","credentialsubcategory","credential","status","statusreason","active","issuedate","effectivedate","expirationdate","address","city","state","zip","recordrefreshedon"
"1001646","CONNECTICUT ORTHOPAEDIC SPECIALISTS, P.C.","CORPORATION","CONNECTICUT ORTHOPAEDIC SPECIALISTS, P.C.","CONNECTICUT ORTHOPAEDIC SPECIALISTS, PC","ASC.0000334","ASC","334",,"Out-Patient Surgical Facility","INACTIVE","INACTIVE","0","2011-06-09T00:00:00.000","2013-04-01T00:00:00.000","2015-03-31T00:00:00.000","84 N MAIN ST BLDG 2","BRANFORD","CT","064053061","2014-01-30T00:00:00.000"
"1031564","NORWALK SURGERY CENTER, LLC","LIMITED LIABILITY COMPANY","NORWALK SURGERY CENTER, LLC","NORWALK SURGERY CENTER, LLC","ASC.0000335","ASC","335",,"Out-Patient Surgical Facility","ACTIVE IN RENEWAL","CURRENT","1","2011-08-30T00:00:00.000","2019-07-01T00:00:00.000","2021-06-30T00:00:00.000","40 CROSS ST STE 120","NORWALK","CT","068514698","2021-08-26T00:00:00.000"
"1131009","RIVER VALLEY ASC, LLC","LIMITED LIABILITY COMPANY","RIVER VALLEY ASC, LLC","RIVER VALLEY ASC, LLC","ASC.0000336","ASC","336",,"Out-Patient Surgical Facility","INACTIVE","INACTIVE","0","2012-11-07T00:00:00.000","2012-11-07T00:00:00.000","2014-09-30T00:00:00.000","159 SACHEM ST","NORWICH","CT","063604144","2013-07-30T00:00:00.000"
"1153170","SURGERY CENTER OF FAIRFIELD COUNTY","LIMITED LIABILITY COMPANY","SURGERY CENTER OF FAIRFIELD COUNTY","SURGERY CENTER OF FAIRFIELD COUNTY","ASC.0000337","ASC","337",,"Out-Patient Surgical Facility","ACTIVE IN RENEWAL","CURRENT","1","2013-03-12T00:00:00.000","2021-01-01T00:00:00.000","2022-12-31T00:00:00.000","112 QUARRY RD","TRUMBULL","CT","066114816","2022-06-10T00:00:00.000"
"1177110","RIVER VALLEY ASC, LLC","LIMITED LIABILITY COMPANY","RIVER VALLEY ASC, LLC","RIVER VALLEY ASC, LLC","ASC.0000338","ASC","338",,"Out-Patient Surgical Facility","ACTIVE","CURRENT","1","2013-07-30T00:00:00.000","2021-07-01T00:00:00.000","2023-06-30T00:00:00.000","45 SALEM TPKE","NORWICH","CT","063606533","2022-09-02T00:00:00.000"
"1204521","CONNECTICUT ORTHOPAEDIC SPECIALISTS OUTPATIENT SURGICAL CENTER, LLC","LIMITED LIABILITY COMPANY","CONNECTICUT ORTHOPAEDIC SPECIALISTS OUTPATIENT SURGICAL CENTER, LLC","CONNECTICUT ORTHOPAEDIC SPECIALISTS OUTPATIENT SURGICAL CENTER, LLC","ASC.0000339","ASC","339",,"Out-Patient Surgical Facility","ACTIVE IN RENEWAL","CURRENT","1","2014-01-30T00:00:00.000","2020-01-01T00:00:00.000","2021-12-31T00:00:00.000","84 N MAIN ST BLDG 2","BRANFORD","CT","064053061","2022-03-03T00:00:00.000"
"1217113","SURGICAL CENTER OF CONNECTICUT, LLC, THE","LIMITED LIABILITY COMPANY","SURGICAL CENTER OF CONNECTICUT, LLC, THE","SURGICAL CENTER OF CONNECTICUT, LLC, THE","ASC.0000340","ASC","340",,"Out-Patient Surgical Facility","ACTIVE IN RENEWAL","CURRENT","1","2014-04-15T00:00:00.000","2020-04-01T00:00:00.000","2022-03-31T00:00:00.000","4920 MAIN ST","BRIDGEPORT","CT","066061300","2022-03-21T00:00:00.000"
"1247324","SOUTHINGTON SURGERY CENTER","LIMITED LIABILITY COMPANY","SOUTHINGTON SURGERY CENTER","SOUTHINGTON SURGERY CENTER","ASC.0000341","ASC","341",,"Out-Patient Surgical Facility","CLOSED","CLOSED","0","2014-09-25T00:00:00.000","2018-07-01T00:00:00.000","2020-06-30T00:00:00.000","81 MERIDEN AVE STE C3","SOUTHINGTON","CT","064893268","2021-06-22T00:00:00.000"
"1248188","WESTERN CONNECTICUT ORTHOPEDIC SURGICAL CENTER, LLC","LIMITED LIABILITY COMPANY","WESTERN CONNECTICUT ORTHOPEDIC SURGICAL CENTER, LLC","WESTERN CONNECTICUT ORHOPEDIC SURGICAL CENTER, LLC","ASC.0000342","ASC","342",,"Out-Patient Surgical Facility","ACTIVE IN RENEWAL","CURRENT","1","2014-10-01T00:00:00.000","2020-10-01T00:00:00.000","2022-09-30T00:00:00.000","226 WHITE ST","DANBURY","CT","068106814","2022-08-05T00:00:00.000"
"1259702","STAMFORD ASC, LLC","LIMITED LIABILITY COMPANY","STAMFORD ASC, LLC","STAMFORD ASC, LLC","ASC.0000343","ASC","343",,"Out-Patient Surgical Facility","INACTIVE","INACTIVE","0","2014-12-19T00:00:00.000","2014-12-15T00:00:00.000","2016-09-30T00:00:00.000","1275 SUMMER ST","STAMFORD","CT","069055359","2016-08-24T00:00:00.000"
"1264687","CENTER FOR ADVANCED REPRODUCTIVE SERVICES, PC","CORPORATION","CENTER FOR ADVANCED REPRODUCTIVE SERVICES, PC","CENTER FOR ADVANCED REPRODUCTIVE SERVICES, PC","ASC.0000344","ASC","344",,"Out-Patient Surgical Facility","ACTIVE IN RENEWAL","CURRENT","1","2015-01-28T00:00:00.000","2021-01-01T00:00:00.000","2022-12-31T00:00:00.000","2 BATTERSON PARK RD","FARMINGTON","CT","060322568","2022-02-18T00:00:00.000"
"1264753","REPRODUCTIVE MEDICINE ASSOCIATES OF CONNECTICUT, PC","CORPORATION","REPRODUCTIVE MEDICINE ASSOCIATES OF CONNECTICUT, PC","REPRODUCTIVE MEDICINE ASSOCIATES OF CONNECTICUT, PC","ASC.0000345","ASC","345",,"Out-Patient Surgical Facility","CLOSED","CLOSED","0","2015-01-28T00:00:00.000","2021-01-01T00:00:00.000","2022-12-31T00:00:00.000","761 MAIN AVENUE, SUITE 200","NORWALK","CT","068511080","2022-04-11T00:00:00.000"
"1280654","GUILFORD SURGERY CENTER, LLC","LIMITED LIABILITY COMPANY","GUILFORD SURGERY CENTER, LLC","GUILFORD SURGERY CENTER, LLC","ASC.0000346","ASC","346",,"Out-Patient Surgical Facility","CLOSED","CLOSED","0","2015-04-27T00:00:00.000","2015-04-24T00:00:00.000","2017-03-31T00:00:00.000","5 DURHAM ROAD","GUILFORD","CT","06437","2016-09-19T00:00:00.000"
"1285794","FAIRFIELD COUNTY ENDOSCOPY CENTER","LIMITED LIABILITY COMPANY","FAIRFIELD COUNTY ENDOSCOPY CENTER","FAIRFIELD COUNTY ENDOSCOPY CENTER","ASC.0000347","ASC","347",,"Out-Patient Surgical Facility","ACTIVE","CURRENT","1","2015-05-20T00:00:00.000","2021-04-01T00:00:00.000","2023-03-31T00:00:00.000","888 WHITE PLAINS RD","TRUMBULL","CT","066114552","2021-10-14T00:00:00.000"
"1306428","CVW BODY DESIGN CENTER-STAMFORD","LIMITED LIABILITY COMPANY","CVW BODY DESIGN CENTER-STAMFORD","CVW BODY DESIGN CENTER-STAMFORD","ASC.0000348","ASC","348",,"Out-Patient Surgical Facility","INACTIVE","ISSUED IN ERROR","0",,,,"2001 WEST MAIN STREET","STAMFORD","CT","06902","2015-09-10T00:00:00.000"
"1307512","CVW BODY DESIGN CENTER-STAMFORD","LIMITED LIABILITY COMPANY","CVW BODY DESIGN CENTER-STAMFORD","CVW BODY DESIGN CENTER-STAMFORD","ASC.0000349","ASC","349",,"Out-Patient Surgical Facility","CLOSED","CLOSED","0","2015-08-27T00:00:00.000","2019-07-01T00:00:00.000","2021-06-30T00:00:00.000","2001 W MAIN ST STE 155","STAMFORD","CT","069024557","2021-07-30T00:00:00.000"
"1308292","BLOOMFIELD ASC, LLC","LIMITED LIABILITY COMPANY","BLOOMFIELD ASC, LLC","BLOOMFIELD ASC, LLC","ASC.0000350","ASC","350",,"Out-Patient Surgical Facility","ACTIVE","CURRENT","1","2015-09-01T00:00:00.000","2021-07-01T00:00:00.000","2023-06-30T00:00:00.000","580 COTTAGE GROVE RD STE 211","BLOOMFIELD","CT","060023088","2022-07-22T00:00:00.000"
"1342811","STAMFORD ASC, LLC","LIMITED LIABILITY COMPANY","STAMFORD ASC, LLC","STAMFORD ASC, LLC","ASC.0000351","ASC","351",,"Out-Patient Surgical Facility","ACTIVE IN RENEWAL","CURRENT","1","2016-03-31T00:00:00.000","2020-01-01T00:00:00.000","2021-12-31T00:00:00.000","200 STAMFORD PL","STAMFORD","CT","069026753","2022-07-22T00:00:00.000"
"1379750","GUILFORD SURGERY CENTER, LLC","LIMITED LIABILITY COMPANY","GUILFORD SURGERY CENTER, LLC","GUILFORD SURGERY CENTER, LLC","ASC.0000352","ASC","352",,"Out-Patient Surgical Facility","ACTIVE IN RENEWAL","CURRENT","1","2016-09-19T00:00:00.000","2020-07-01T00:00:00.000","2022-06-30T00:00:00.000","246 GOOSE LN STE 203","GUILFORD","CT","064372186","2022-07-20T00:00:00.000"
"1382153","FAIRFIELD SURGERY CENTER","LIMITED LIABILITY COMPANY","FAIRFIELD SURGERY CENTER","FAIRFIELD SURGERY CENTER","ASC.0000353","ASC","353",,"Out-Patient Surgical Facility","ACTIVE IN RENEWAL","CURRENT","1","2016-10-03T00:00:00.000","2020-10-01T00:00:00.000","2022-09-30T00:00:00.000","305 BLACK ROCK TURNPIKE","FAIRFIELD","CT","06825","2022-09-09T00:00:00.000"
