"date","name","report_type","url"
"2022-09-08T00:00:00.000","COVID-19 Update September 8, 2022","COVID-19 Update","https://stateofhealth.ct.gov/content/coronavirus/reports/CTDPHCOVID19summary982022.pdf"
"2022-09-01T00:00:00.000","COVID-19 Update September 1, 2022","COVID-19 Update","https://stateofhealth.ct.gov/content/coronavirus/reports/CTDPHCOVID19summary912022.pdf"
"2022-08-25T00:00:00.000","COVID-19 Update August 25, 2022","COVID-19 Update","https://stateofhealth.ct.gov/content/coronavirus/reports/ctdphcovid19summary8252022.pdf"
"2022-08-18T00:00:00.000","COVID-19 Update August 18, 2022","COVID-19 Update","https://stateofhealth.ct.gov/content/coronavirus/reports/ctdphcovid19summary8182022.pdf"
"2022-08-11T00:00:00.000","COVID-19 Update August 11, 2022","COVID-19 Update","https://stateofhealth.ct.gov/content/coronavirus/reports/ctdphcovid19summary8112022.pdf"
"2022-08-04T00:00:00.000","COVID-19 Update August 4, 2022","COVID-19 Update","https://stateofhealth.ct.gov/content/coronavirus/reports/ctdphcovid19summary842022.pdf"
"2022-07-28T00:00:00.000","COVID-19 Update July 28, 2022","COVID-19 Update","https://stateofhealth.ct.gov/content/coronavirus/reports/ctdphcovid19summary7282022.pdf"
"2022-07-21T00:00:00.000","COVID-19 Update July 21, 2022","COVID-19 Update","https://stateofhealth.ct.gov/content/coronavirus/reports/ctdphcovid19summary7212022.pdf"
"2022-07-14T00:00:00.000","COVID-19 Update July 14, 2022","COVID-19 Update","https://stateofhealth.ct.gov/content/coronavirus/reports/ctdphcovid19summary7142022.pdf"
"2022-07-07T00:00:00.000","COVID-19 Update July 7, 2022","COVID-19 Update","https://stateofhealth.ct.gov/content/coronavirus/reports/ctdphcovid19summary772022.pdf"
"2022-06-30T00:00:00.000","COVID-19 Update June 30, 2022","COVID-19 Update","https://stateofhealth.ct.gov/content/coronavirus/reports/CTDPHCOVID19summary6302022.pdf"
"2022-06-23T00:00:00.000","COVID-19 Update June 23, 2022","COVID-19 Update","https://stateofhealth.ct.gov/content/coronavirus/reports/CTDPHCOVID19summary6232022.pdf"
"2022-06-16T00:00:00.000","COVID-19 Update June 16, 2022","COVID-19 Update","https://stateofhealth.ct.gov/content/coronavirus/reports/CTDPHCOVID19summary6162022.pdf"
"2022-06-09T00:00:00.000","COVID-19 Update June 9, 2022","COVID-19 Update","https://stateofhealth.ct.gov/content/coronavirus/reports/CTDPHCOVID19summary6092022.pdf"
"2022-06-02T00:00:00.000","COVID-19 Update June 2, 2022","COVID-19 Update","https://stateofhealth.ct.gov/content/coronavirus/reports/CTDPHCOVID19summary6022022.pdf"
"2022-05-26T00:00:00.000","COVID-19 Update May 26, 2022","COVID-19 Update","https://stateofhealth.ct.gov/content/coronavirus/reports/CTDPHCOVID19summary05262022.pdf"
"2022-05-19T00:00:00.000","COVID-19 Update May 19, 2022","COVID-19 Update","https://stateofhealth.ct.gov/content/coronavirus/reports/CTDPHCOVID19summary05192022.pdf"
"2022-05-12T00:00:00.000","COVID-19 Update May 12, 2022","COVID-19 Update","https://stateofhealth.ct.gov/content/coronavirus/reports/CTDPHCOVID19summary05122022.pdf"
"2022-05-12T00:00:00.000","COVID-19 Nursing Home Report, May 12, 2022","COVID-19 Nursing Home Report","https://stateofhealth.ct.gov/content/coronavirus/reports/20220512-Nursing-Homes-with-COVID-19.pdf"
"2022-05-05T00:00:00.000","COVID-19 Update May 5, 2022","COVID-19 Update","https://stateofhealth.ct.gov/content/coronavirus/reports/CTDPHCOVID19summary05052022.pdf"
"2022-04-28T00:00:00.000","COVID-19 Update April 28, 2022","COVID-19 Update","https://stateofhealth.ct.gov/content/coronavirus/reports/CTDPHCOVID19summary04282022.pdf"
