"credentialid","name","type","businessname","dba","fullcredentialcode","credentialtype","credentialnumber","credentialsubcategory","credential","status","statusreason","active","issuedate","effectivedate","expirationdate","address","city","state","zip","recordrefreshedon"
"1002539","WASHINGTON HEALTH CENTER & PHARMACY","LIMITED LIABILITY COMPANY","WASHINGTON HEALTH CENTER & PHARMACY",,"PCY.0002216","PCY","2216",,"PHARMACY","INACTIVE",,"0","2011-10-28T00:00:00.000","2016-09-01T00:00:00.000","2017-08-31T00:00:00.000","5 BRYAN HALL PLAZA","WASHINGTON DEPOT","CT","06794","2017-03-07T00:00:00.000"
"1025321","CONNECTICUT PHARMACY EAST ROCK LTC","LIMITED LIABILITY COMPANY","CONNECTICUT PHARMACY EAST ROCK LTC",,"PCY.0002218","PCY","2218",,"PHARMACY","ACTIVE","CURRENT","1","2011-09-13T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","10 FAIRFIELD BLVD UNIT 2C","WALLINGFORD","CT","064925903","2022-08-09T00:00:00.000"
"1026099","BIG Y PHARMACY #55","CORPORATION","BIG Y PHARMACY #55",,"PCY.0002219","PCY","2219",,"PHARMACY","INACTIVE",,"0","2011-11-09T00:00:00.000","2019-07-02T00:00:00.000","2019-08-31T00:00:00.000","830 BOSTON POST RD","GUILFORD","CT","064372701","2019-07-19T00:00:00.000"
"1030220","CVS PHARMACY #5703","LIMITED LIABILITY COMPANY","CVS PHARMACY #5703",,"PCY.0002221","PCY","2221",,"PHARMACY","ACTIVE","CURRENT","1","2011-09-27T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","60 MIDDLE ST","BRISTOL","CT","060105201","2022-07-22T00:00:00.000"
"1040720","CVS PHARMACY #935","LIMITED LIABILITY COMPANY","CVS PHARMACY #935",,"PCY.0002223","PCY","2223",,"PHARMACY","ACTIVE","CURRENT","1","2012-01-13T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","891 N COLONY RD","WALLINGFORD","CT","064922437","2022-07-20T00:00:00.000"
"1041043","CVS PHARMACY #10100","LIMITED LIABILITY COMPANY","CVS PHARMACY #10100","WELLNESS WORKS PHARMACY","PCY.0002225","PCY","2225",,"PHARMACY","ACTIVE","CURRENT","1","2011-12-12T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","151 FARMINGTON AVE","HARTFORD","CT","061560001","2022-07-22T00:00:00.000"
"1041537","CVS PHARMACY #6702","LIMITED LIABILITY COMPANY","CVS PHARMACY #6702",,"PCY.0002226","PCY","2226",,"PHARMACY","ACTIVE","CURRENT","1","2012-01-05T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","644 W PUTNAM AVE","GREENWICH","CT","068306088","2022-09-01T00:00:00.000"
"1041539","WALGREENS #15358","LIMITED LIABILITY COMPANY","WALGREENS #15358",,"PCY.0002227","PCY","2227",,"PHARMACY","INACTIVE",,"0","2012-03-29T00:00:00.000","2017-09-01T00:00:00.000","2018-08-31T00:00:00.000","2200 ATLANTIC ST STE 200","STAMFORD","CT","069026834","2017-09-29T00:00:00.000"
"1042156","PFIZER NEW HAVEN CLINICAL RESEARCH UNIT","BUSINESS","PFIZER NEW HAVEN CLINICAL RESEARCH UNIT",,"PCY.0002228","PCY","2228",,"PHARMACY","ACTIVE","CURRENT","1","2012-03-30T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","1 HOWE ST","NEW HAVEN","CT","065115473","2022-08-24T00:00:00.000"
"1044750","WOODBRIDGE PHARMACY","LIMITED LIABILITY COMPANY","WOODBRIDGE PHARMACY",,"PCY.0002229","PCY","2229",,"PHARMACY","INACTIVE","WITHDRAWN","0",,,,"245 AMITY RD STE 111","WOODBRIDGE","CT","065252258","2014-07-24T00:00:00.000"
"1046633","SHOPRITE PHARMACY OF WEST HAVEN","COMPANY","SHOPRITE PHARMACY OF WEST HAVEN",,"PCY.0002230","PCY","2230",,"PHARMACY","INACTIVE",,"0","2012-03-09T00:00:00.000","2016-09-01T00:00:00.000","2016-10-29T00:00:00.000","1131 CAMPBELL AVE","WEST HAVEN","CT","065162004","2017-04-19T00:00:00.000"
"1048075","NEWTOWN PHARMACY LLC","LIMITED LIABILITY COMPANY","NEWTOWN PHARMACY LLC",,"PCY.0002231","PCY","2231",,"PHARMACY","INACTIVE",,"0","2012-02-10T00:00:00.000","2015-09-01T00:00:00.000","2016-08-31T00:00:00.000","20 CHURCH HILL RD","NEWTOWN","CT","064701657","2016-03-22T00:00:00.000"
"1054632","DOYLE'S DRUG","LIMITED LIABILITY COMPANY","DOYLE'S DRUG","DOYLES' GENERAL STORE LLC","PCY.0002233","PCY","2233",,"PHARMACY","INACTIVE",,"0","2012-07-27T00:00:00.000","2013-09-01T00:00:00.000","2014-07-11T00:00:00.000","733 NORWICH RD","PLAINFIELD","CT","063741737","2014-08-11T00:00:00.000"
