"credentialid","name","type","businessname","dba","fullcredentialcode","credentialtype","credentialnumber","credentialsubcategory","credential","status","statusreason","active","issuedate","effectivedate","expirationdate","address","city","state","zip","recordrefreshedon"
"1001811","BRONX BREWERY LLC (THE)","CORPORATION","BRONX BREWERY LLC (THE)","BRONX BREWERY","LTR.0000185","LTR","185",,"TRANSPORTER LIQUOR","INACTIVE",,"0","2011-06-21T00:00:00.000","2012-06-21T00:00:00.000","2013-06-20T00:00:00.000","856 E 136TH ST","BRONX","NY","104543509","2014-07-24T00:00:00.000"
"1002500","72ND AND YORK INC","CORPORATION","72ND AND YORK INC","SOTHEBY'S WINE","LTR.0000186","LTR","186",,"TRANSPORTER LIQUOR","ACTIVE","CURRENT","1","2011-06-21T00:00:00.000","2022-06-21T00:00:00.000","2023-06-20T00:00:00.000","1334 YORK AVE STE 190","NEW YORK","NY","100214806","2022-04-27T00:00:00.000"
"1003971","SERVICE WAREHOUSING & LOGISTICS LLC","LIMITED LIABILITY COMPANY","SERVICE WAREHOUSING & LOGISTICS LLC","SERVICE WARHOUSEING & LOGISTICS","LTR.0000187","LTR","187",,"TRANSPORTER LIQUOR","INACTIVE",,"0","2011-07-14T00:00:00.000","2011-07-14T00:00:00.000","2012-07-13T00:00:00.000","130 LENOX AVE","STAMFORD","CT","069062321","2014-07-24T00:00:00.000"
"1032901","DIAMOND FREIGHT DISTRIBUTION CO INC","CORPORATION","DIAMOND FREIGHT DISTRIBUTION CO INC","DIAMOND FREIGHT DISTRIBUTION CO INC","LTR.0000188","LTR","188",,"TRANSPORTER LIQUOR","INACTIVE",,"0","2011-09-28T00:00:00.000","2013-09-28T00:00:00.000","2014-09-27T00:00:00.000","635 DELANCEY ST","NEWARK","NJ","071053845","2017-05-02T00:00:00.000"
"1049043","CARDINAL LOGISTICS MANAGEMENT CORPORATION","CORPORATION","CARDINAL LOGISTICS MANAGEMENT CORPORATION","CARDINAL LOGISTICS MANAGEMENT","LTR.0000189","LTR","189",,"TRANSPORTER LIQUOR","INACTIVE",,"0","2012-02-06T00:00:00.000","2012-02-06T00:00:00.000","2013-02-05T00:00:00.000","5333 DAVIDSON HWY","CONCORD","NC","280278478","2014-07-24T00:00:00.000"
"1051951","GARY C HEISHMAN & EDWARD B SHELLEHAMER","PARTNERSHIP","GARY C HEISHMAN & EDWARD B SHELLEHAMER","ALLEN DISTRIBUTION","LTR.0000190","LTR","190",,"TRANSPORTER LIQUOR","ACTIVE","CURRENT","1","2012-02-23T00:00:00.000","2022-02-23T00:00:00.000","2023-02-22T00:00:00.000","1532 COMMERCE AVE","CARLISLE","PA","170159161","2021-12-29T00:00:00.000"
"1054126","LAIDLAW CARRIERS VAN GP INC","CORPORATION","LAIDLAW CARRIERS VAN GP INC","LAIDLAW CARRIERS VAN GP","LTR.0000191","LTR","191",,"TRANSPORTER LIQUOR","INACTIVE",,"0","2012-05-10T00:00:00.000","2012-05-10T00:00:00.000","2013-05-09T00:00:00.000","21 KERR CRESCENT","PUSLINCH ON",,"N0B2J0","2014-07-24T00:00:00.000"
"1065909","FREIGHTQUOTE.COM","CORPORATION","FREIGHTQUOTE.COM","FREIGHTQUOTE","LTR.0000192","LTR","192",,"TRANSPORTER LIQUOR","INACTIVE",,"0","2012-05-29T00:00:00.000","2014-05-29T00:00:00.000","2015-05-28T00:00:00.000","901 WEST CARONDELET DRIVE","KANSAS CITY","MO","64114","2017-05-02T00:00:00.000"
"1074852","CRANE CARTAGE LLC","LIMITED LIABILITY COMPANY","CRANE CARTAGE LLC","CRANE CARTAGE FREIGHT SERVICES","LTR.0000193","LTR","193",,"TRANSPORTER LIQUOR","ACTIVE","CURRENT","1","2012-06-22T00:00:00.000","2022-06-22T00:00:00.000","2023-06-21T00:00:00.000","1500 RANKIN RD STE 400","HOUSTON","TX","770734807","2022-05-18T00:00:00.000"
"1117617","FORE TRANSPORTATION INC","CORPORATION","FORE TRANSPORTATION INC","FORE TRANSPORTATION","LTR.0000194","LTR","194",,"TRANSPORTER LIQUOR","INACTIVE",,"0","2012-08-29T00:00:00.000","2012-08-29T00:00:00.000","2013-08-28T00:00:00.000","250 E 167TH ST","HARVEY","IL","604266010","2014-07-24T00:00:00.000"
