"credentialid","name","type","businessname","dba","fullcredentialcode","credentialtype","credentialnumber","credentialsubcategory","credential","status","statusreason","active","issuedate","effectivedate","expirationdate","address","city","state","zip","recordrefreshedon"
"1001712","VINAL TECH SCHOOL BASED HEALTH SERVICES","CORPORATION","VINAL TECH SCHOOL BASED HEALTH SERVICES","VINAL TECH SCHOOL BASED HEALTH SERVICES","OPC.0000623","OPC","623",,"Outpatient Clinic","ACTIVE IN RENEWAL","CURRENT","1","2011-06-09T00:00:00.000","2019-04-01T00:00:00.000","2022-03-31T00:00:00.000","60 DANIELS ST","MIDDLETOWN","CT","064574941","2022-03-17T00:00:00.000"
"1001734","MALONEY HIGH SCHOOL SCHOOL BASED HEALTH SERVICES","CORPORATION","MALONEY HIGH SCHOOL SCHOOL BASED HEALTH SERVICES","MALONEY HIGH SCHOOL SCHOOL BASED HEALTH SERVICES","OPC.0000624","OPC","624",,"Outpatient Clinic","ACTIVE IN RENEWAL","CURRENT","1","2011-06-09T00:00:00.000","2019-04-01T00:00:00.000","2022-03-31T00:00:00.000","121 GRAVEL ST","MERIDEN","CT","064504611","2022-03-17T00:00:00.000"
"1001819","PLATT HIGH SCHOOL SCHOOL BASED HEALTH SERVICES","CORPORATION","PLATT HIGH SCHOOL SCHOOL BASED HEALTH SERVICES","PLATT HIGH SCHOOL SCHOOL BASED HEALTH SERVICES","OPC.0000625","OPC","625",,"Outpatient Clinic","ACTIVE IN RENEWAL","CURRENT","1","2011-06-09T00:00:00.000","2019-04-01T00:00:00.000","2022-03-31T00:00:00.000","220 COE AVE","MERIDEN","CT","064513812","2022-03-17T00:00:00.000"
"1004444","SMART BODIES AT DAVIS","CORPORATION","SMART BODIES AT DAVIS","Cornell Scott-Hill Health Center at Davis Academy","OPC.0000626","OPC","626",,"Outpatient Clinic","ACTIVE IN RENEWAL","CURRENT","1","2011-06-27T00:00:00.000","2019-04-01T00:00:00.000","2022-03-31T00:00:00.000","35 DAVIS ST","NEW HAVEN","CT","065151601","2022-04-13T00:00:00.000"
"1004986","HOWELL CHENEY TECHNICAL HIGH SCHOOL","CORPORATION","HOWELL CHENEY TECHNICAL HIGH SCHOOL","FCHC @ HOWELL CHENEY TECH. HIGH SCHOOL","OPC.0000627","OPC","627",,"Outpatient Clinic","ACTIVE IN RENEWAL","CURRENT","1","2011-06-30T00:00:00.000","2019-04-01T00:00:00.000","2022-03-31T00:00:00.000","791 MIDDLE TPKE W","MANCHESTER","CT","060401819","2022-04-13T00:00:00.000"
"1036767","OPTIMUS HEALTH CARE, INC.","NON-PROFIT CORPORATION","OPTIMUS HEALTH CARE, INC.","OPTIMUS HEALTH CARE, INC.","OPC.0000628","OPC","628",,"Outpatient Clinic","INACTIVE","INACTIVE","0","2011-10-06T00:00:00.000","2011-10-04T00:00:00.000","2015-09-30T00:00:00.000","982 E MAIN ST","BRIDGEPORT","CT","066081913","2011-10-06T00:00:00.000"
"1036867","THE CLINIC AT WOODLAND","CORPORATION","THE CLINIC AT WOODLAND","THE CLINIC AT WOODLAND","OPC.0000629","OPC","629",,"Outpatient Clinic","ACTIVE IN RENEWAL","CURRENT","1","2011-10-07T00:00:00.000","2019-10-01T00:00:00.000","2022-09-30T00:00:00.000","8 WOODLAND PL","STAMFORD","CT","069026939","2022-09-08T00:00:00.000"
"1038128","SMALLEY ACADEMY SCHOOL BASED HEALTH SERVICES","CORPORATION","SMALLEY ACADEMY SCHOOL BASED HEALTH SERVICES","SMALLEY ACADEMY SCHOOL BASED HEALTH SERVICES","OPC.0000630","OPC","630",,"Outpatient Clinic","ACTIVE IN RENEWAL","CURRENT","1",,"2019-08-30T00:00:00.000","2022-09-30T00:00:00.000","175 WEST ST","NEW BRITAIN","CT","060511415","2022-08-04T00:00:00.000"
"1039582","NEW BRITAIN HEALTH DEPARTMENT","MUNICIPALITY","NEW BRITAIN HEALTH DEPARTMENT","NEW BRITAIN HEALTH DEPARTMENT","OPC.0000631","OPC","631",,"Outpatient Clinic","ACTIVE IN RENEWAL","CURRENT","1","2011-10-31T00:00:00.000","2019-09-17T00:00:00.000","2022-09-30T00:00:00.000","88 PROSPECT ST","NEW BRITAIN","CT","060512523","2022-09-09T00:00:00.000"
"1042824","COMMUNITY HEALTH CENTER OF WATERBURY","CORPORATION","COMMUNITY HEALTH CENTER OF WATERBURY","COMMUNITY HEALTH CENTER OF WATERBURY","OPC.0000632","OPC","632",,"Outpatient Clinic","ACTIVE","CURRENT","1","2011-11-30T00:00:00.000","2022-07-01T00:00:00.000","2025-09-30T00:00:00.000","51 N ELM ST","WATERBURY","CT","067021545","2022-08-23T00:00:00.000"
"1044429","GENERATIONS FAMILY HEALTH CENTER, INC.","CORPORATION","GENERATIONS FAMILY HEALTH CENTER, INC.","GENERATIONS FAMILY HEALTH CENTER, INC.","OPC.0000633","OPC","633",,"Outpatient Clinic","ACTIVE","CURRENT","1","2011-12-07T00:00:00.000","2022-10-01T00:00:00.000","2025-09-30T00:00:00.000","40 MANSFIELD AVE","WILLIMANTIC","CT","062262018","2022-09-08T00:00:00.000"
"1044855","AMERICA'S CHOICE @ SAND DENTAL CLINIC","MUNICIPALITY","AMERICA'S CHOICE @ SAND DENTAL CLINIC","SAND SCHOOL, SCHOOL-BASED HEALTH CENTER","OPC.0000634","OPC","634",,"Outpatient Clinic","ACTIVE IN RENEWAL","CURRENT","1","2011-12-14T00:00:00.000","2019-10-01T00:00:00.000","2022-09-30T00:00:00.000","1750 MAIN ST","HARTFORD","CT","061202312","2019-12-11T00:00:00.000"
"1044873","BETANCES ELEMENTARY SCHOOL DENTAL CLINIC","MUNICIPALITY","BETANCES ELEMENTARY SCHOOL DENTAL CLINIC","BETANCES EARLY READING LAB MAGNET SCHOOL, SCHOOL-BASED HEALTH CENTER","OPC.0000635","OPC","635",,"Outpatient Clinic","ACTIVE IN RENEWAL","CURRENT","1","2011-12-14T00:00:00.000","2019-10-01T00:00:00.000","2022-09-30T00:00:00.000","42 CHARTER OAK AVE","HARTFORD","CT","061061909","2019-10-31T00:00:00.000"
"1044899","BURN LATINO STUDIES ACADEMY DENTAL CLINIC","MUNICIPALITY","BURN LATINO STUDIES ACADEMY DENTAL CLINIC","BURN LATINO STUDIES ACADEMY DENTAL CLINIC","OPC.0000636","OPC","636",,"Outpatient Clinic","ACTIVE IN RENEWAL","CURRENT","1","2011-12-14T00:00:00.000","2019-10-01T00:00:00.000","2022-09-30T00:00:00.000","195 PUTNAM ST","HARTFORD","CT","061061389","2019-10-31T00:00:00.000"
"1044926","JOHN C. CLARK ELEMENTARYSCHOOL DENTAL CLINIC","MUNICIPALITY","JOHN C. CLARK ELEMENTARYSCHOOL DENTAL CLINIC","JOHN C. CLARK ELEMENTARYSCHOOL DENTAL CLINIC","OPC.0000637","OPC","637",,"Outpatient Clinic","CLOSED","CLOSED","0","2011-12-14T00:00:00.000","2011-12-01T00:00:00.000","2015-09-30T00:00:00.000","75 CLARK ST","HARTFORD","CT","061202010","2015-11-20T00:00:00.000"
