"credentialid","name","type","businessname","dba","fullcredentialcode","credentialtype","credentialnumber","credentialsubcategory","credential","status","statusreason","active","issuedate","effectivedate","expirationdate","address","city","state","zip","recordrefreshedon"
"1377912","SUNOCO FOOD MART","BUSINESS","SUNOCO FOOD MART",,"RGD.0004046","RGD","4046",,"RETAIL GASOLINE DEALER","ACTIVE","CURRENT","1","2016-09-19T00:00:00.000","2021-12-16T00:00:00.000","2023-10-31T00:00:00.000","882 E MAIN ST","TORRINGTON","CT","067903917","2022-04-28T00:00:00.000"
"1458220","CT FOOD MART","LIMITED LIABILITY COMPANY","CT FOOD MART",,"RGD.0004175","RGD","4175",,"RETAIL GASOLINE DEALER","ACTIVE",,"1","2017-10-30T00:00:00.000","2020-11-24T00:00:00.000","2021-10-31T00:00:00.000","329 E CENTER ST","MANCHESTER","CT","060405213","2021-12-16T00:00:00.000"
"2375719","AIZA LLC","LIMITED LIABILITY COMPANY","AIZA LLC",,"RGD.0004668","RGD","4668",,"RETAIL GASOLINE DEALER","ACTIVE","CURRENT","1","2022-08-11T00:00:00.000","2022-08-11T00:00:00.000","2023-10-31T00:00:00.000","436 CENTER ST","MANCHESTER","CT","060403968","2022-08-12T00:00:00.000"
"2382049","LOVE'S TRAVEL STOP #646","BUSINESS","LOVE'S TRAVEL STOP #646",,"RGD.0004672","RGD","4672",,"RETAIL GASOLINE DEALER","ACTIVE","CURRENT","1","2022-08-05T00:00:00.000","2022-08-05T00:00:00.000","2023-10-31T00:00:00.000","3 POLSTER RD","WILLINGTON","CT","062792311","2022-08-09T00:00:00.000"
"2389731","MEHAR NOOR DIN LLC","LIMITED LIABILITY COMPANY","MEHAR NOOR DIN LLC",,"RGD.0004676","RGD","4676",,"RETAIL GASOLINE DEALER","ACTIVE","CURRENT","1","2022-08-18T00:00:00.000","2022-08-18T00:00:00.000","2023-10-31T00:00:00.000","75 BURNSIDE AVE","EAST HARTFORD","CT","061083408","2022-08-24T00:00:00.000"
"2392228","MUJU LLC 3","LIMITED LIABILITY COMPANY","MUJU LLC 3",,"RGD.0004677","RGD","4677",,"RETAIL GASOLINE DEALER","ACTIVE","CURRENT","1","2022-08-04T00:00:00.000","2022-08-04T00:00:00.000","2023-10-31T00:00:00.000","826 NEW HARWINTON RD","TORRINGTON","CT","067905936","2022-08-05T00:00:00.000"
"2395723","GAS EDDIE LLC","LIMITED LIABILITY COMPANY","GAS EDDIE LLC",,"RGD.0004680","RGD","4680",,"RETAIL GASOLINE DEALER","ACTIVE","CURRENT","1","2022-08-05T00:00:00.000","2022-08-05T00:00:00.000","2023-10-31T00:00:00.000","98 MOUNTAIN RD","SUFFIELD","CT","060782042","2022-08-09T00:00:00.000"
"2396402","TB12 SERVICE LLC","LIMITED LIABILITY COMPANY","TB12 SERVICE LLC",,"RGD.0004681","RGD","4681",,"RETAIL GASOLINE DEALER","ACTIVE","CURRENT","1","2022-08-05T00:00:00.000","2022-08-05T00:00:00.000","2023-10-31T00:00:00.000","1429 E PUTNAM AVE","OLD GREENWICH","CT","068701307","2022-08-09T00:00:00.000"
"2396865","J & R SHELTER ROCK ROAD LLC","LIMITED LIABILITY COMPANY","J & R SHELTER ROCK ROAD LLC",,"RGD.0004682","RGD","4682",,"RETAIL GASOLINE DEALER","ACTIVE","CURRENT","1","2022-08-05T00:00:00.000","2022-08-05T00:00:00.000","2023-10-31T00:00:00.000","2 OLD SHELTER ROCK RD","DANBURY","CT","068107057","2022-08-31T00:00:00.000"
"2402068","439 HARTFORD TURNPIKE LLC","LIMITED LIABILITY COMPANY","439 HARTFORD TURNPIKE LLC","HARIS & AYESHA FOODMART - DAYVILLE","RGD.0004684","RGD","4684",,"RETAIL GASOLINE DEALER","ACTIVE",,"1","2022-08-19T00:00:00.000","2022-08-19T00:00:00.000","2023-10-31T00:00:00.000","439 HARTFORD PIKE","DAYVILLE","CT","062412116","2022-08-31T00:00:00.000"
"2402360","MITCHELL MOBIL","LIMITED LIABILITY COMPANY","MITCHELL MOBIL",,"RGD.0004685","RGD","4685",,"RETAIL GASOLINE DEALER","ACTIVE","CURRENT","1","2022-08-31T00:00:00.000","2022-08-31T00:00:00.000","2023-10-31T00:00:00.000","404 HOPMEADOW ST","WEATOGUE","CT","060899731","2022-09-09T00:00:00.000"
"513936","COPPS HILL SHELL","CORPORATION","COPPS HILL SHELL",,"RGD.0003107","RGD","3107",,"RETAIL GASOLINE DEALER","ACTIVE","CURRENT","1","2008-09-19T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","130 DANBURY RD","RIDGEFIELD","CT","068774110","2022-09-09T00:00:00.000"
"139742","MA CHARTER FOOD STORE","BUSINESS","MA CHARTER FOOD STORE","GAYATRI ASSOCIATES DBA","RGD.0000796","RGD","796",,"RETAIL GASOLINE DEALER","ACTIVE",,"1","2021-11-01T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","2105 SILAS DEANE HWY","ROCKY HILL","CT","060672342","2022-09-12T00:00:00.000"
