"credentialid","name","type","businessname","dba","fullcredentialcode","credentialtype","credentialnumber","credentialsubcategory","credential","status","statusreason","active","issuedate","effectivedate","expirationdate","address","city","state","zip","recordrefreshedon"
"1001033","BANTAM FUEL","INDIVIDUAL","BANTAM FUEL",,"RGD.0003418","RGD","3418",,"RETAIL GASOLINE DEALER","INACTIVE","CHANGE OF OWNER","0","2011-06-15T00:00:00.000","2018-01-22T00:00:00.000","2018-10-31T00:00:00.000","250 WEST ST","LITCHFIELD","CT","067593404","2020-11-09T00:00:00.000"
"1001036","SUNOCO","LIMITED LIABILITY COMPANY","SUNOCO",,"RGD.0003419","RGD","3419",,"RETAIL GASOLINE DEALER","INACTIVE","CHANGE OF OWNER","0","2011-06-15T00:00:00.000","2013-11-05T00:00:00.000","2014-10-31T00:00:00.000","540 BOSTON POST RD","WEST HAVEN","CT","065161922","2014-07-24T00:00:00.000"
"1002578","FAHIM LLC","LIMITED LIABILITY COMPANY","FAHIM LLC",,"RGD.0003420","RGD","3420",,"RETAIL GASOLINE DEALER","INACTIVE",,"0","2011-08-16T00:00:00.000","2015-11-01T00:00:00.000","2016-10-31T00:00:00.000","1510 ALBANY AVE","HARTFORD","CT","061122113","2016-11-03T00:00:00.000"
"1003484","GUNKS HOLDINGS INC","CORPORATION","GUNKS HOLDINGS INC","CHESTNUT MARKET","RGD.0003421","RGD","3421",,"RETAIL GASOLINE DEALER","INACTIVE","CHANGE OF OWNER","0","2011-06-29T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","80 SOUTH ST","DANBURY","CT","068108188","2021-05-14T00:00:00.000"
"1005668","SONDEY FAMILY LLC","LIMITED LIABILITY COMPANY","SONDEY FAMILY LLC",,"RGD.0003423","RGD","3423",,"RETAIL GASOLINE DEALER","INACTIVE","CHANGE OF OWNER","0","2011-07-07T00:00:00.000","2011-11-01T00:00:00.000","2012-10-31T00:00:00.000","862 E CENTER ST","WALLINGFORD","CT","064925019","2014-07-24T00:00:00.000"
"1006257","LUKOSE ENTERPRISE LLC","LIMITED LIABILITY COMPANY","LUKOSE ENTERPRISE LLC",,"RGD.0003424","RGD","3424",,"RETAIL GASOLINE DEALER","INACTIVE","APPLICATION EXPIRED","0",,"2012-07-13T00:00:00.000",,"1276 MERIDEN RD","WATERBURY","CT","067053631","2014-07-24T00:00:00.000"
"1006855","CUMBERLAND FARMS #4753","BUSINESS","CUMBERLAND FARMS #4753",,"RGD.0003426","RGD","3426",,"RETAIL GASOLINE DEALER","INACTIVE","CHANGE OF OWNER","0","2011-08-17T00:00:00.000","2012-11-01T00:00:00.000","2013-10-31T00:00:00.000","2420 DIXWELL AVE","HAMDEN","CT","065141810","2014-07-24T00:00:00.000"
"101483","LAUREL SERVICE STATION","BUSINESS","LAUREL SERVICE STATION",,"RGD.0000830","RGD","830",,"RETAIL GASOLINE DEALER","INACTIVE",,"0",,"2006-11-01T00:00:00.000","2007-10-31T00:00:00.000","550 MAIN ST SOUTH","SOUTHBURY","CT","06488","2015-05-04T00:00:00.000"
"1024959","JD FOOD MART LLC","LIMITED LIABILITY COMPANY","JD FOOD MART LLC",,"RGD.0003427","RGD","3427",,"RETAIL GASOLINE DEALER","INACTIVE","CHANGE OF OWNER","0","2011-08-17T00:00:00.000","2013-11-01T00:00:00.000","2014-10-31T00:00:00.000","1016 KILLINGWORTH RD","HIGGANUM","CT","064414451","2017-05-02T00:00:00.000"
"1025422","CHESHIRE GAS LLC","LIMITED LIABILITY COMPANY","CHESHIRE GAS LLC",,"RGD.0003428","RGD","3428",,"RETAIL GASOLINE DEALER","INACTIVE","CHANGE OF OWNER","0","2011-08-16T00:00:00.000","2013-11-01T00:00:00.000","2014-10-31T00:00:00.000","1125 HIGHLAND AVE","CHESHIRE","CT","064101627","2017-05-02T00:00:00.000"
