CASE ID,SOURCE,DEPARTMENT,WORK GROUP,REQUEST TYPE,CATEGORY,TYPE,DETAIL,CREATION DATE,CREATION TIME,CREATION MONTH,CREATION YEAR,STATUS,EXCEEDED EST TIMEFRAME,CLOSED DATE,CLOSED MONTH,CLOSED YEAR,DAYS TO CLOSE,STREET ADDRESS,ADDRESS WITH GEOCODE,ZIP CODE,NEIGHBORHOOD,COUNCIL DISTRICT,POLICE DISTRICT,PARCEL ID NO,LATITUDE,LONGITUDE,CASE URL,30-60-90 Days Open Window,Neighborhood Census,Council Districts,County Boundary,Zip Codes
2021018835,PHONE,Public Works,Public Works-Capital Projects-Signs,Streets / Roadways / Alleys-Markings / Paint-New Marking Request,Streets / Roadways / Alleys,Markings / Paint,New Marking Request,02/23/2021,02:21 PM,2,2021,RESOL,Y,03/24/2021,3,2021,29,8105 E Bannister Rd,"8105 E Bannister Rd64134
(38.951377, -94.494426)",64134,Bannister Acres,5,South,69535,38.951377,-94.494426,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021018835,,120,2,7,143
2021005758,WEB,Public Works,Public Works-Capital Projects-Traffic Control,Streets / Roadways / Alleys-Markings / Paint-New Marking Request,Streets / Roadways / Alleys,Markings / Paint,New Marking Request,01/19/2021,10:02 AM,1,2021,OPEN,Y,,,,,7442 Wyoming St,"7442 Wyoming St64114
(38.993167, -94.607178)",64114,Ward Parkway,6,Metro,110457,38.993167,-94.607178,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021005758,0,147,1,7,162
2021004353,WEB,Public Works,Public Works-Capital Projects-Traffic Control,Streets / Roadways / Alleys-Markings / Paint-New Marking Request,Streets / Roadways / Alleys,Markings / Paint,New Marking Request,01/12/2021,04:26 PM,1,2021,RESOL,Y,01/20/2021,1,2021,8,809 E 42nd St,"809 E 42nd St64110
(39.050612, -94.575451)",64110,South Hyde Park,4,Central,133571,39.050612,-94.575451,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021004353,,191,4,7,165
2021003082,WEB,Public Works,Public Works-Capital Projects-Traffic Control,Streets / Roadways / Alleys-Markings / Paint-New Marking Request,Streets / Roadways / Alleys,Markings / Paint,New Marking Request,01/08/2021,08:28 AM,1,2021,RESOL,Y,01/20/2021,1,2021,12,501 W 75th St,"501 W 75th St64114
(38.992296, -94.595415)",64114,Ward Parkway,6,Metro,119821,38.992296,-94.595415,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021003082,,147,1,7,162
2020155802,WEB,Public Works,Public Works-Capital Projects-Traffic Control,Streets / Roadways / Alleys-Markings / Paint-New Marking Request,Streets / Roadways / Alleys,Markings / Paint,New Marking Request,12/15/2020,05:38 PM,12,2020,RESOL,Y,12/24/2020,12,2020,9,8117 N Farley Ave,"8117 N Farley Ave64158
(39.240331, -94.473616)",64158,Shoal Creek,1,Shoal Creek,261899,39.240331,-94.473616,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020155802,,244,6,4,122
2020148629,WEB,Public Works,Public Works-Capital Projects-Traffic Control,Streets / Roadways / Alleys-Markings / Paint-New Marking Request,Streets / Roadways / Alleys,Markings / Paint,New Marking Request,11/23/2020,11:35 AM,11,2020,RESOL,Y,12/01/2020,12,2020,8,10640 View High Dr,"10640 View High Dr64134
(38.928444, -94.451824)",64134,Longview,6,South,71134,38.928444,-94.451824,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020148629,,161,1,7,143
2020148327,WEB,Public Works,Public Works-Capital Projects-Traffic Control,Streets / Roadways / Alleys-Markings / Paint-New Marking Request,Streets / Roadways / Alleys,Markings / Paint,New Marking Request,11/21/2020,01:44 PM,11,2020,RESOL,Y,12/17/2020,12,2020,26,1210 Westport Rd,"1210 Westport Rd64111
(39.050259, -94.601618)",64111,Volker,4,Central,130896,39.050259,-94.601618,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020148327,,232,4,7,50
2020147382,PHONE,Public Works,Public Works-Capital Projects-Traffic Control,Streets / Roadways / Alleys-Markings / Paint-New Marking Request,Streets / Roadways / Alleys,Markings / Paint,New Marking Request,11/19/2020,09:00 AM,11,2020,RESOL,Y,11/30/2020,11,2020,11,3537 Independence Ave,"3537 Independence Ave64124
(39.105632, -94.539053)",64124,Lykins,3,East,9629,39.105632,-94.539053,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020147382,,215,3,7,70
2020147244,PHONE,Public Works,Public Works-Capital Projects-Signs,Streets / Roadways / Alleys-Markings / Paint-New Marking Request,Streets / Roadways / Alleys,Markings / Paint,New Marking Request,11/18/2020,04:34 PM,11,2020,RESOL,Y,12/03/2020,12,2020,15,3725 NE Chouteau Trfy,"3725 NE Chouteau Trfy64117
(39.162483, -94.531654)",64117,Winnwood,1,Shoal Creek,78076,39.162483,-94.531654,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020147244,,127,6,4,166
2020144259,PHONE,Public Works,Public Works-Capital Projects-Traffic Control,Streets / Roadways / Alleys-Markings / Paint-New Marking Request,Streets / Roadways / Alleys,Markings / Paint,New Marking Request,11/10/2020,09:38 AM,11,2020,RESOL,Y,11/13/2020,11,2020,3,11100 View High Dr,"11100 View High Dr64134
(38.91895, -94.460111)",64134,Longview,6,South,71143,38.91895,-94.460111,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020144259,,161,1,7,143
