CASE ID,SOURCE,DEPARTMENT,WORK GROUP,REQUEST TYPE,CREATION MONTH,CREATION YEAR,STATUS,EXCEEDED EST TIMEFRAME,CLOSED DATE,CLOSED MONTH,CLOSED YEAR,DAYS TO CLOSE,STREET ADDRESS,ADDRESS WITH GEOCODE,ZIP CODE,NEIGHBORHOOD,COUNCIL DISTRICT,PARCEL ID NO,LATITUDE,LONGITUDE,Neighborhood Census,Council Districts,County Boundary,Zip Codes
2012001115,PHONE,NCS,NCS-Animal Health and Safety-Jackson County,Animal Emergency Sibley Jackson County,1,2012,RESOL,N,01/05/2012,1,2012,1,415 E 12th St,"415 E 12th St64106
(39.099123, -94.577983)",64106,CBD Downtown,4,12926,39.099123,-94.577983,5,4,7,75
2012000107,PHONE,NCS,NCS-Animal Health and Safety-Jackson County,Animal Concerns Buckner Jackson County,1,2012,RESOL,N,01/04/2012,1,2012,1,415 E 12th St,"415 E 12th St64106
(39.099123, -94.577983)",64106,CBD Downtown,4,12926,39.099123,-94.577983,5,4,7,75
2012000073,PHONE,NCS,NCS-Animal Health and Safety-Jackson County,Animal Emergency Unincorporated Jackson County,1,2012,RESOL,N,01/04/2012,1,2012,1,2534 Prospect Ave,"2534 Prospect Ave64127
(39.079413, -94.552726)",64127,Wendell Phillips,3,14611,39.079413,-94.552726,234,3,7,95
2012000452,PHONE,NCS,NCS-Animal Health and Safety-Jackson County,Animal Concers Unicorporated Jackson County,1,2012,RESOL,Y,01/05/2012,1,2012,2,415 E 12th St,"415 E 12th St64106
(39.099123, -94.577983)",64106,CBD Downtown,4,12926,39.099123,-94.577983,5,4,7,75
2012006962,PHONE,NCS,NCS-Animal Health and Safety-Jackson County,Animal Concers Unicorporated Jackson County,1,2012,RESOL,N,01/18/2012,1,2012,0,414 E 12TH ST,"414 E 12TH ST64106
(39.100387, -94.577919)",64106,CBD Downtown,4,12614,39.100387,-94.577919,5,4,7,75
2012027881,PHONE,NCS,NCS-Animal Health and Safety-Jackson County,Animal Emergency Unincorporated Jackson County,3,2012,RESOL,Y,03/08/2012,3,2012,1,415 E 12th St,"415 E 12th St64106
(39.099123, -94.577983)",64106,CBD Downtown,4,12926,39.099123,-94.577983,5,4,7,75
2012013019,PHONE,NCS,NCS-Animal Health and Safety-Jackson County,Animal Concerns Unincorporated Jackson County,2,2012,RESOL,N,02/02/2012,2,2012,1,415 E 12th St,"415 E 12th St64106
(39.099123, -94.577983)",64106,CBD Downtown,4,12926,39.099123,-94.577983,5,4,7,75
2012014505,WEB,NCS,NCS-Animal Health and Safety-Jackson County,Animal Concerns Greenwood Jackson County,2,2012,RESOL,Y,02/09/2012,2,2012,4,415 E 12th St,"415 E 12th St64106
(39.099123, -94.577983)",64106,CBD Downtown,4,12926,39.099123,-94.577983,5,4,7,75
2012022495,PHONE,NCS,NCS-Animal Health and Safety-Jackson County,Animal Concerns Unincorporated Jackson County,2,2012,RESOL,N,02/27/2012,2,2012,3,414 E 12TH ST,"414 E 12TH ST64106
(39.100387, -94.577919)",64106,CBD Downtown,4,12614,39.100387,-94.577919,5,4,7,75
2012020506,PHONE,NCS,NCS-Animal Health and Safety-Jackson County,Animal Concerns Greenwood Jackson County,2,2012,RESOL,Y,02/24/2012,2,2012,3,415 E 12th St,"415 E 12th St64106
(39.099123, -94.577983)",64106,CBD Downtown,4,12926,39.099123,-94.577983,5,4,7,75
