"case_id","source","department","work_group","request_type","status","exceeded_est_timeframe","closed_date","zip_code","neighborhood","council_district","parcel_id_no","address_with_geocode","ycoordinate","xcoordinate"
"2013074006","PHONE","NHS","NHS-Animal Health and Safety-Admin","Animal Control Administration","RESOL","N","2013-06-02T00:00:00.000","64127","Wendell Phillips","3","14611","POINT (-94.552726 39.079413)","39.079413","-94.552726"
"2013072867","PHONE","NHS","NHS-Animal Health and Safety-Admin","Animal Control Administration","RESOL","Y","2013-06-02T00:00:00.000","64132","Marlborough Heights/Marlborough Pride","5","122000","POINT (-94.560006 38.975697)","38.975697","-94.560006"
"2013072051","PHONE","NHS","NHS-Animal Health and Safety-Admin","Animal Control Administration","RESOL","Y","2013-06-02T00:00:00.000","64114","Tower Homes","6","112476","POINT (-94.591892 38.997447)","38.997447","-94.591892"
"2013074044","PHONE","NHS","NHS-Animal Health and Safety-","Animal At Large","RESOL","N","2013-06-02T00:00:00.000","64155","New Mark","2","103565","POINT (-94.570011 39.269562)","39.269562","-94.570011"
"2010309752","PHONE","NHS","NHS-Neighborhood Preservation-DART","Drug Abatement Response Team","RESOL","Y","2013-06-03T00:00:00.000","64124","Scarritt Point","4","42069","POINT (-94.541683 39.107155)","39.107155","-94.541683"
"2011158905","PHONE","NHS","NHS-Neighborhood Preservation-","Property Violations","RESOL","Y","2013-06-03T00:00:00.000","64127","Washington Wheatley","3","16099","POINT (-94.54361 39.080901)","39.080901","-94.54361"
"2012003813","PHONE","NHS","NHS-Neighborhood Preservation-","Property Violations","RESOL","Y","2013-06-03T00:00:00.000","64130","Oak Park Southwest","3","34586","POINT (-94.550339 39.045092)","39.045092","-94.550339"
"2012021533","PHONE","Water Services","Water Services-Line Maintenance-Wastewater","Sewer Repair Referral","RESOL","Y","2013-06-03T00:00:00.000","64110","Eastern 49-63","5","105108","POINT (-94.573054 39.013894)","39.013894","-94.573054"
"2012052669","PHONE","Water Services","Water Services-Line Maintenance-Wastewater","Sewer Repair Referral","RESOL","Y","2013-06-03T00:00:00.000","64132","Noble And Gregory Ridge","5","4165","POINT (-94.545699 38.995503)","38.995503","-94.545699"
"2012115550","PHONE","Water Services","Water Services-Line Maintenance-Wastewater","Sewer Repair Referral","RESOL","Y","2013-06-03T00:00:00.000","64112","West Plaza","4","141878","POINT (-94.605001 39.042178)","39.042178","-94.605001"
"2012128447","PHONE","Water Services","Water Services-Line Maintenance-Wastewater","Sewer Repair Referral","RESOL","Y","2013-06-03T00:00:00.000","64127","18th And Vine And Downtown East","3","11207","POINT (-94.547836 39.094919)","39.094919","-94.547836"
"2012134687","PHONE","NHS","NHS-Neighborhood Preservation-","Property Violations","RESOL","Y","2013-06-03T00:00:00.000","64123","Scarritt Point","4","40396","POINT (-94.537187 39.116491)","39.116491","-94.537187"
"2012130340","PHONE","Water Services","Water Services-Line Maintenance-Wastewater","Sewer Repair Referral","RESOL","Y","2013-06-03T00:00:00.000","64113","Stratford Gardens","6","108687","POINT (-94.602623 39.01982)","39.01982","-94.602623"
"2012121231","PHONE","Water Services","Water Services-Line Maintenance-Wastewater","Sewer Repair Referral","RESOL","Y","2013-06-03T00:00:00.000","64114","Boone Hills","6","150069","POINT (-94.593961 38.963706)","38.963706","-94.593961"
"2012137071","EMAIL","Water Services","Water Services-Line Maintenance-Wastewater","Sewer Repair Referral","RESOL","Y","2013-06-03T00:00:00.000","64118","Tanglewood And Regency North","2","96586","POINT (-94.588875 39.213476)","39.213476","-94.588875"
"2012146644","PHONE","Water Services","Water Services-Line Maintenance-Wastewater","Sewer Repair Referral","RESOL","Y","2013-06-03T00:00:00.000","64114","Tower Homes","6","112375","POINT (-94.586665 38.997105)","38.997105","-94.586665"
"2012156566","PHONE","Water Services","Water Services-Line Maintenance-Pipeline","Hydrant Repair Referral","RESOL","Y","2013-06-03T00:00:00.000","64105","Westside North","4","123365","POINT (-94.59437 39.097582)","39.097582","-94.59437"
"2012159162","EMAIL","Water Services","Water Services-Line Maintenance-Wastewater","Sewer Repair Referral","RESOL","Y","2013-06-03T00:00:00.000","64109","Linwood Homeowners-Ivanhoe","3","134507","POINT (-94.563921 39.062773)","39.062773","-94.563921"
"2012160483","PHONE","Public Works","Public Works-Capital Projects-Sidewalks","Sidewalk or Curb in Disrepair","RESOL","Y","2013-06-03T00:00:00.000","64113","Armour Hills","6","111681","POINT (-94.585232 39.004912)","39.004912","-94.585232"
"2012155022","PHONE","Water Services","Water Services-Line Maintenance-Wastewater","Sewer Repair Referral","RESOL","Y","2013-06-03T00:00:00.000","64130","Ivanhoe Southeast","3","137410","POINT (-94.55683 39.044479)","39.044479","-94.55683"
"2012173000","PHONE","Water Services","Water Services-Line Maintenance-Wastewater","Sewer Repair Referral","RESOL","Y","2013-06-03T00:00:00.000","64116","River View","4","85119","POINT (-94.573358 39.160821)","39.160821","-94.573358"
"2013009539","PHONE","NHS","NHS-Neighborhood Preservation-","Property Violations","RESOL","Y","2013-06-03T00:00:00.000","64111","Broadway Gillham","4","173065","POINT (-94.586291 39.064161)","39.064161","-94.586291"
"2013014532","SYS","NHS","NHS-Neighborhood Preservation-","Property Violations","RESOL","Y","2013-06-03T00:00:00.000","64127","Washington Wheatley","3","15938","POINT (-94.546751 39.083489)","39.083489","-94.546751"
"2013001998","PHONE","Water Services","Water Services-Line Maintenance-Pipeline","Valve Repair Referral","RESOL","N","2013-06-03T00:00:00.000","64152","Park Forest","2","169876","POINT (-94.668779 39.238116)","39.238116","-94.668779"
"2013000484","SYS","Parks and Rec","Parks and Rec-Landscape Services-Forestry","Tree Removal of a City Tree","RESOL","Y","2013-06-03T00:00:00.000","64138","Oldham Farms","5","55256","POINT (-94.506247 38.968778)","38.968778","-94.506247"
"2013004029","PHONE","NHS","NHS-Neighborhood Preservation-","Property Violations","RESOL","Y","2013-06-03T00:00:00.000","64111","Broadway Gillham","4","127716","POINT (-94.589603 39.069245)","39.069245","-94.589603"
"2013010752","WEB","NHS","NHS-Neighborhood Preservation-","Property Violations","RESOL","Y","2013-06-03T00:00:00.000","64123","North Indian Mound","4","45690","POINT (-94.510751 39.114947)","39.114947","-94.510751"
"2013011426","PHONE","Water Services","Water Services-Line Maintenance-Wastewater","Sewer Repair Referral","RESOL","Y","2013-06-03T00:00:00.000","64113","Morningside","6","107200","POINT (-94.588873 39.010994)","39.010994","-94.588873"
"2013000482","SYS","Parks and Rec","Parks and Rec-Landscape Services-Forestry","Tree Removal of a City Tree","RESOL","Y","2013-06-03T00:00:00.000","64138","Oldham Farms","5","55259","POINT (-94.506276 38.968226)","38.968226","-94.506276"
"2013005940","PHONE","NHS","NHS-Neighborhood Preservation-","Property Violations","RESOL","Y","2013-06-03T00:00:00.000","64132","Self Help Neighborhood Council","5","3292","POINT (-94.551817 38.999508)","38.999508","-94.551817"
"2013001163","EMAIL","NHS","NHS-Neighborhood Preservation-","Property Violations","RESOL","Y","2013-06-03T00:00:00.000","64131","Neighbors United For Action","5","105575","POINT (-94.568249 39.006921)","39.006921","-94.568249"
"2013033956","PHONE","NHS","NHS-Neighborhood Preservation-","Property Violations","RESOL","N","2013-06-03T00:00:00.000","64114","West Waldo","6","121380","POINT (-94.603859 38.977405)","38.977405","-94.603859"
"2013033732","WEB","Parks and Rec","Parks and Rec-Landscape Services-Forestry","Tree Trimming from Street Light","RESOL","Y","2013-06-03T00:00:00.000","64134","Hickman Mills","6","60040","POINT (-94.517927 38.919808)","38.919808","-94.517927"
"2013019005","PHONE","Water Services","Water Services-Line Maintenance-Pipeline","Pipeline Repair or Restoration Concerns","RESOL","Y","2013-06-03T00:00:00.000","64118","Tanglewood And Regency North","2","96614","POINT (-94.587643 39.209462)","39.209462","-94.587643"
"2013017505","PHONE","Water Services","Water Services-Line Maintenance-Wastewater","Sewer Repair Referral","RESOL","N","2013-06-03T00:00:00.000","64126","Blue Valley Industrial","3","46533","POINT (-94.488087 39.088904)","39.088904","-94.488087"
"2013028759","EDC","Water Services","Water Services-Line Maintenance-Wastewater","Sewer Repair Referral","RESOL","N","2013-06-03T00:00:00.000","64105","CBD Downtown","4","248873","POINT (-94.583737 39.100406)","39.100406","-94.583737"
"2013016640","PHONE","Water Services","Water Services-Line Maintenance-Wastewater","Sewer Repair Referral","RESOL","N","2013-06-03T00:00:00.000","64132","Noble And Gregory Ridge","5","4256","POINT (-94.546388 38.99055)","38.99055","-94.546388"
"2013035955","PHONE","Parks and Rec","Parks and Rec-Landscape Services-Forestry","Tree Removal of a City Tree","RESOL","Y","2013-06-03T00:00:00.000","64114","West Waldo","6","121112","POINT (-94.603784 38.979726)","38.979726","-94.603784"
