"case_id","actdate","acttime","zone","reportareadesc","neighborhddesc","locdesc","officer","emunit","emdivision","emsection","emshift","race","sex","age","timedisp","timearrive","timeclear","geox","geoy","addtime","ncodedesc","dispdesc","streetdir","street","city","state","zip","reccount","month","year"
"342201014261","2022-01-25T17:17:30.000","1717","3431","116","IMPERIAL POINT ASSOCIATION",,"42105","OPS","PATR","PATR","FL02",,,,"1719","1727","1829","94779781","67881694","2022-01-25T18:35:55.000","40-VANDALISM/MALICIO","A-REPORT WRITTEN","N","N FEDERAL HWY","FORT LAUDERDALE","FL","33308","1","1","2022"
"342201013537","2022-01-24T13:09:22.000","1309","3420","218","FLAGLER VILLAGE CIVIC ASSOC",,"44605","OPB","PATR","PATR","FL02",,,,"1329","1405","1822","93708075","65389394","2022-01-24T18:26:31.000","40-VANDALISM/MALICIO","A-REPORT WRITTEN","N","N ANDREWS AV","FORT LAUDERDALE","FL","33311","1","1","2022"
"342201013499","2022-01-24T12:03:53.000","1203","3431","116","IMPERIAL POINT ASSOCIATION","LEASIN OFFICE","45029","OPB","OPSB","PATR","FL02",,,,"1305","1322","1502","94375494","67984613","2022-01-24T15:05:46.000","40-VANDALISM/MALICIO","A-REPORT WRITTEN","NE","NE 18TH AV","FORT LAUDERDALE","FL","33308","1","1","2022"
"342201013402","2022-01-24T08:48:17.000","0848","3425","137","CORAL RIDGE ASSOCIATION",,"42215","OPB","PATR","PATR","FL01",,,,"0851","0851","0917","94761825","65946619","2022-01-24T09:27:36.000","40-VANDALISM/MALICIO","B-ASSISTANCE RENDERED",,"BAYVIEW DR","FORT LAUDERDALE","FL","33304","1","1","2022"
"342201013125","2022-01-23T18:19:24.000","1819","3412","303","CENTRAL BEACH ALLIANCE",,"43674","OPB","PATR","PATR","FL02",,,,"1819","1820","2137","94974781","65064919","2022-01-23T21:42:51.000","40-VANDALISM/MALICIO","A-REPORT WRITTEN",,"ALMOND AV","FORT LAUDERDALE","FL","33316","1","1","2022"
"342201012867","2022-01-23T09:19:30.000","0919","3425","130","CORAL RIDGE ASSOCIATION",,"45900","OPB","OPSD","PATR","FL02",,,,"0921","1009","1046","94603581","66743294","2022-01-23T10:55:16.000","40-VANDALISM/MALICIO","A-REPORT WRITTEN","E","E OAKLAND PARK BLVD","FORT LAUDERDALE","FL","33306","1","1","2022"
"342201012220","2022-01-22T07:41:37.000","0741","3411","132","CENTRAL BEACH ALLIANCE","LAT: <26.156714>  LONG: <","41819","OPS","PATR","PATR","FL01",,,,"0746","0752","0759","95068613","66366488","2022-01-22T19:05:56.000","40-VANDALISM/MALICIO","B-ASSISTANCE RENDERED","NE","NE 33RD AV","FORT LAUDERDALE","FL","33305","1","1","2022"
"342201011691","2022-01-21T11:36:12.000","1136","3410","128","GALT MILE COMMUNITY ASSOC",,"44685","OPB","PATR","PATR","FL01",,,,"1201","1211","1249","95090406","66760419","2022-01-21T13:03:06.000","40-VANDALISM/MALICIO","B-ASSISTANCE RENDERED","E","E OAKLAND PARK BLVD","FORT LAUDERDALE","FL","33308","1","1","2022"
"342201011464","2022-01-20T21:57:19.000","2157","3422","140","LAKE RIDGE RESIDENTS ASSOC",,"41881","INV","INVB","LCU","FL01",,,,"2226","2231","2324","94298144","65664744","2022-01-20T23:33:14.000","40-VANDALISM/MALICIO","A-REPORT WRITTEN","NE","NE 17TH AV","FORT LAUDERDALE","FL","33304","1","1","2022"
"342201011350","2022-01-20T17:53:49.000","1753","3420","218","FLAGLER VILLAGE CIVIC ASSOC",,"43167","OPB","PATR","PATR","FL03",,,,"1755","1805","0105","93708075","65389394","2022-01-21T01:13:28.000","40-VANDALISM/MALICIO","WRITTEN REPORT","N","N ANDREWS AV","FORT LAUDERDALE","FL","33311","1","1","2022"
"342201010882","2022-01-20T01:00:31.000","0100","3422","140","LAKE RIDGE RESIDENTS ASSOC",,"45631","OPS","OPSB","PATR","FL03",,,,"0135","0141","0226","94138906","65715138","2022-01-20T02:31:27.000","40-VANDALISM/MALICIO","A-REPORT WRITTEN","NE","NE 11TH ST","FORT LAUDERDALE","FL","33304","1","1","2022"
"342201010107","2022-01-18T16:53:17.000","1653","3422","140","LAKE RIDGE RESIDENTS ASSOC",,"45029","OPB","OPSB","PATR","FL02",,,,"1655","1711","1929","94050506","65648738","2022-01-18T19:34:41.000","40-VANDALISM/MALICIO","A-REPORT WRITTEN","E","E SUNRISE BLVD","FORT LAUDERDALE","FL","33304","1","1","2022"
"342201009903","2022-01-18T10:09:08.000","1009","3422","140","LAKE RIDGE RESIDENTS ASSOC",,"42029","OPS","PATR","PATR","FL01",,,,"1027","1137","1147","94075713","65680706","2022-01-18T11:52:24.000","40-VANDALISM/MALICIO","A-REPORT WRITTEN","NE","NE 11TH AV","FORT LAUDERDALE","FL","33304","1","1","2022"
"342201009352","2022-01-17T11:32:18.000","1132","3430","122","CORAL RIDGE COUNTRY CLUB ESTATE",,"41838","OPB","PATR","PATR","FL01",,,,"1132","1151","1223","94644950","67430300","2022-01-17T12:25:28.000","40-VANDALISM/MALICIO","A-REPORT WRITTEN","NE","NE 23RD AV","FORT LAUDERDALE","FL","33308","1","1","2022"
"342201009254","2022-01-17T08:18:52.000","0818","3425","137","CORAL RIDGE ASSOCIATION",,"42104","OPS","PATR","PATR","FL02",,,,"0821","0833","0838","94761825","65946619","2022-01-17T08:42:28.000","40-VANDALISM/MALICIO","I-NO POLICE RESPONSE TO NON-EMERGENCY CALL",,"BAYVIEW DR","FORT LAUDERDALE","FL","33304","1","1","2022"
"342201008111","2022-01-15T11:59:58.000","1159","3411","132","CENTRAL BEACH ALLIANCE",,"41988","OPS","PATR","PATR","FL01",,,,"1200","1223","1324","95105550","66609575","2022-01-15T13:30:58.000","40-VANDALISM/MALICIO","1-REPORT TAKEN","N","N OCEAN BLVD","FORT LAUDERDALE","FL","33308","1","1","2022"
"342201008022","2022-01-15T07:53:15.000","0753","3430","122","CORAL RIDGE COUNTRY CLUB ESTATE",,"41819","OPS","PATR","PATR","FL01",,,,"0754","0822","0955","94640338","67343831","2022-01-15T10:04:12.000","40-VANDALISM/MALICIO","A-REPORT WRITTEN","NE","NE 22ND RD","FORT LAUDERDALE","FL","33308","1","1","2022"
"342201006907","2022-01-13T13:57:55.000","1357","3422","140","LAKE RIDGE RESIDENTS ASSOC",,"46306","OPB","OPSB","TRNG","FL01",,,,"1416","1432","1541","94132344","65805013","2022-01-13T15:48:58.000","40-VANDALISM/MALICIO","A-REPORT WRITTEN","NE","NE 13TH AV","FORT LAUDERDALE","FL","33304","1","1","2022"
"342201006831","2022-01-13T12:27:37.000","1227","3431","152",,,"42104","OPS","PATR","PATR","FL02",,,,"1400",,"1405","94008613","68130725","2022-01-13T14:13:02.000","40-VANDALISM/MALICIO","B-ASSISTANCE RENDERED","NE","NE 63RD CT","FORT LAUDERDALE","FL","33334","1","1","2022"
