"case_id","actdate","acttime","zone","reportareadesc","neighborhddesc","locdesc","officer","emunit","emdivision","emsection","emshift","race","sex","age","timedisp","timearrive","timeclear","geox","geoy","addtime","ncodedesc","dispdesc","streetdir","street","city","state","zip","reccount","month","year","geocoded_column"
"341705071228","2017-05-05T08:52:51.000","0852","3303","33C1",,,"0",,,,,,,,,,,"93958581","63924013","2017-05-05T08:57:46.000","12-RECKLESS DRIVER","6-NO RESPONSE/CANCELLED",,"SE 6TH AV/S FEDERAL HWY","FORT LAUDERDALE","FL","33316","1","5","2017","POINT (63924013 93958581)"
"341803038552","2018-03-10T18:40:15.000","1840","3303","33C1",,,"0",,,,,,,,"1845","1847","1953","93982781","64034025","2018-03-10T19:55:55.000","04-ACCIDENT-MINOR","1-REPORT TAKEN",,"SE 24TH ST/S MIAMI RD","HOLLYWOOD","FL","33316","1","3","2018","POINT (64034025 93982781)"
"341707110989","2017-07-14T07:58:55.000","0758","3311","33M9",,,"0",,,,,,,,,,,"92241019","62715281","2017-07-14T08:06:46.000","38-DOMESTIC DISTURBA","5-REFERRED OJ","SW","SW 33RD AV","HOLLYWOOD","FL","33312","1","7","2017","POINT (62715281 92241019)"
"341811184017","2018-11-15T15:22:18.000","1522","3432","114","BAY COLONY HOA",,"0",,,,,,,,,,,"95017750","68206506","2018-11-15T15:42:22.000","04-ACCIDENT-MINOR","M-SAME AS PREVIOUS CASE",,"COMPASS LN","FORT LAUDERDALE","FL","33308","1","11","2018","POINT (68206506 95017750)"
"342012195939","2020-12-23T18:27:29.000","1827","3432","114","BAY COLONY HOA",,"0",,,,,,,,,,,"95051625","68023088","2020-12-23T18:42:09.000","67IJ-MEDICAL-INJURY","B-ASSISTANCE RENDERED",,"BAY COLONY LN","FORT LAUDERDALE","FL","33308","1","12","2020","POINT (68023088 95051625)"
"341702020770","2017-02-08T15:16:31.000","1516","3462","108",,,"42050","OPS","PATR","PATR","FL02",,,,"1516","1516","1649","933103","677862","2017-02-08T16:50:10.000","POLICE SERVICE CALL","REPORT NEEDED","NW","NW 9TH AV","FORT LAUDERDALE","FL",,"1","2","2017","POINT (677862 933103)"
"341702019660","2017-02-06T16:10:08.000","1610","3431","116",,,"0",,,,,,,,,,"1614","947519","678155","2017-02-06T16:17:42.000","RECKLESS DRIVING","CANCELLED BY COMPLAINANT","N","N FEDERAL HWY","FORT LAUDERDALE","FL",,"1","2","2017","POINT (678155 947519)"
"342012199511","2020-12-30T12:17:04.000","1217","3463","104",,,"0",,,,,,,,,,,"93300306","68045244","2020-12-30T12:31:15.000","13I-SUSPICIOUS INCID","R-REFER TO OTHER AGENCY",,"NW 62ND ST/NW 9TH AV","FORT LAUDERDALE","FL","33309","1","12","2020","POINT (68045244 93300306)"
"341702019740","2017-02-06T18:47:16.000","1847","3430","122",,,"0",,,,,,,,,,"1857","946000","674104","2017-02-06T18:59:16.000","HIT AND RUN","CANCELLED BY COMPLAINANT","NE","NE 21ST AV","FORT LAUDERDALE","FL",,"1","2","2017","POINT (674104 946000)"
"341703044325","2017-03-20T02:02:44.000","0202","3431","116",,"HOUSE","0",,,,,,,,,,"0210","947138","680590","2017-03-20T02:11:08.000","AUDIBLE ALARM","CANCELLED BY COMPLAINANT","NE","NE 61ST CT","FORT LAUDERDALE","FL",,"1","3","2017","POINT (680590 947138)"
"341906092961","2019-06-03T11:13:02.000","1113","3462","108",,,"42047","OPS","PATR","PATR","FL01",,,,"1256","1305","1353","93314744","67643625","2019-06-03T13:58:10.000","30-LARCENY","A-REPORT WRITTEN","NW","NW 9TH AV","FORT LAUDERDALE","FL","33309","1","6","2019","POINT (67643625 93314744)"
"341906093157","2019-06-03T16:34:07.000","1634","3462","108",,,"0",,,,,,,,"1634","1634",,"93318425","67547200","2019-06-03T17:38:36.000","30-LARCENY","A-REPORT WRITTEN","NW","NW 9TH AV","FORT LAUDERDALE","FL","33309","1","6","2019","POINT (67547200 93318425)"
"341907113063","2019-07-08T14:39:22.000","1439","3462","108",,,"0",,,,,,,,,,,"93307694","67779750","2019-07-08T15:07:21.000","73-TRAFFIC/PARKING C","B-ASSISTANCE RENDERED",,"NW 9TH AV/NW 56TH ST","FORT LAUDERDALE","FL","33309","1","7","2019","POINT (67779750 93307694)"
"342102029765","2021-02-22T08:36:06.000","0836","3463","150",,"LAT: <26.210375>  LONG: <","0",,,,,,,,,,,"93585731","68310344","2021-02-22T08:51:25.000","13I-SUSPICIOUS INCID",,"NW","NW 69TH ST","FORT LAUDERDALE","FL","33309","1","2","2021","POINT (68310344 93585731)"
"341703051207","2017-03-31T16:25:50.000","1625","3460","109",,,"0",,,,,,,,,,,"91730044","67494694","2017-03-31T16:46:39.000","67IJ-MEDICAL-INJURY","5-REFERRED OJ","N","N SR 7","FORT LAUDERDALE","FL","33309","1","3","2017","POINT (67494694 91730044)"
"341703038135","2017-03-09T16:49:03.000","1649","3460","109",,"F/0 OLD TIME POTTERY","0",,,,,,,,,,"1701","917315","674795","2017-03-09T17:08:52.000","HIT & RUN DELAYED RE","REFERRED TO OTHER AGENCY","N","N SR 7","FORT LAUDERDALE","FL",,"1","3","2017","POINT (674795 917315)"
"341709142778","2017-09-10T23:27:51.000","2327","3460","109",,,"0",,,,,,,,,,,"91730131","67494569","2017-09-10T23:41:46.000","911 HANG UP/DROP OFF","B-NO REPORT TAKEN","N","N SR 7","FORT LAUDERDALE","FL","33309","1","9","2017","POINT (67494569 91730131)"
"342003054962","2020-03-30T09:42:07.000","0942","3463","104",,,"0",,,,,,,,,,,"93048519","68034719","2020-03-30T13:27:51.000","49A-AUDIBLE/INTRUSIO",,"NW","NW 62ND ST","FORT LAUDERDALE","FL","33309","1","3","2020","POINT (68034719 93048519)"
"341707120663","2017-07-31T20:09:08.000","2009","3460","109",,,"42108","OPB","PATR","PATR","FL03",,,,"2009","2018","2026","91730881","67471144","2017-07-31T20:29:30.000","22-DISTURBANCE","B-NO REPORT TAKEN","N","N SR 7","FORT LAUDERDALE","FL","33309","1","7","2017","POINT (67471144 91730881)"
"342201002613","2022-01-05T15:52:49.000","1552","3430","123","CORAL RIDGE COUNTRY CLUB ESTATE",,"0",,,,,,,,"1628",,"1628","94870438","66793669","2022-01-05T16:35:46.000","67UM-MEDICAL-UNKNOWN",,"NE","NE 32ND ST","FORT LAUDERDALE","FL","33306","1","1","2022","POINT (66793669 94870438)"
"342102025776","2021-02-15T15:58:18.000","1558","3463","104",,,"0",,,,,,,,,,,"93297825","68073850","2021-02-15T16:00:43.000","67PO-MEDICAL-UNCONSC","M-SAME AS PREVIOUS CASE","NW","NW 9TH AV","FORT LAUDERDALE","FL","33309","1","2","2021","POINT (68073850 93297825)"
"341701007000","2017-01-14T21:01:41.000","2101","3431","115",,,"0",,,,,,,,,,"2133","943557","680453","2017-01-14T21:35:18.000","DISTURBANCE","CANCELLED BY COMPLAINANT","NE","NE 60TH ST","FORT LAUDERDALE","FL",,"1","1","2017","POINT (680453 943557)"
"342012196424","2020-12-24T16:49:05.000","1649","3451","211","LAUDERDALE MANORS HOA",,"0",,,,,,,,,,,"93260763","65785113","2020-12-24T17:00:11.000","69-ANIMAL SERVICE CA","B-ASSISTANCE RENDERED","NW","NW 12TH ST","FORT LAUDERDALE","FL","33311","1","12","2020","POINT (65785113 93260763)"
"342006097370","2020-06-22T21:12:40.000","2112","3431","113","IMPERIAL POINT ASSOCIATION",,"0",,,,,,,,,,,"94578844","68311275","2020-06-22T21:22:35.000","74-RECALL","B-ASSISTANCE RENDERED","NE","NE 68TH ST","FORT LAUDERDALE","FL","33308","1","6","2020","POINT (68311275 94578844)"
"341810168710","2018-10-20T12:17:34.000","1217","3431","121",,,"0",,,,,,,,,,,"94555138","67408750","2018-10-20T12:56:40.000","68-POLICE SERVICE CA","6-NO RESPONSE/CANCELLED","N","N FEDERAL HWY","FORT LAUDERDALE","FL","33308","1","10","2018","POINT (67408750 94555138)"
"342103049179","2021-03-25T15:34:25.000","1534","3463","104",,,"0",,,,,,,,,,,"93299044","68044850","2021-03-25T16:06:18.000","14-INFORMATION","M-SAME AS PREVIOUS CASE","NW","NW 9TH AV","FORT LAUDERDALE","FL","33309","1","3","2021","POINT (68044850 93299044)"
"342105091704","2021-05-31T20:26:02.000","2026","3463","104",,,"0",,,,,,,,,,,"93279688","68044244","2021-05-31T20:51:32.000","76-AOA (ASSIST OTHER","R-REFER TO OTHER AGENCY","NW","NW 62ND ST","FORT LAUDERDALE","FL","33309","1","5","2021","POINT (68044244 93279688)"
"342201011335","2022-01-20T17:27:19.000","1727","3463","104",,,"42075","OPS","PATR","PATR","FL02",,,,"1832","1850","1911","93445863","68049431","2022-01-20T19:22:07.000","30-LARCENY",,"NW","NW 62ND ST","FORT LAUDERDALE","FL","33309","1","1","2022","POINT (68049431 93445863)"
"342105090206","2021-05-29T14:59:31.000","1459","3463","104",,,"0",,,,,,,,,,,"93230900","68041850","2021-05-29T16:42:30.000","67PO-MEDICAL-UNCONSC","H-ASSIST OTHER AGENCY","NW","NW 62ND ST","FORT LAUDERDALE","FL","33309","1","5","2021","POINT (68041850 93230900)"
"341909150290","2019-09-12T14:11:42.000","1411","3451","211","LAUDERDALE MANORS HOA",,"0",,,,,,,,,,,"93175338","65824006","2019-09-12T14:16:21.000","49H-HOLD-UP ALARM",,,"CHATEAU PARK DR","FORT LAUDERDALE","FL","33311","1","9","2019","POINT (65824006 93175338)"
"342109145757","2021-09-01T14:18:01.000","1418","3431","118","CORAL RIDGE ISLES ASSOC",,"0",,,,,,,,,,,"94194944","67656788","2021-09-01T14:44:51.000","911 HANG UP/DROP OFF",,"NE","NE 14TH WAY","FORT LAUDERDALE","FL","33334","1","9","2021","POINT (67656788 94194944)"
"341903041847","2019-03-11T08:39:15.000","0839","3462","108",,,"0",,,,,,,,,,,"93240819","67775725","2019-03-11T09:35:31.000","67PO-MEDICAL-UNCONSC","B-ASSISTANCE RENDERED","NW","NW 10TH TER","FORT LAUDERDALE","FL","33309","1","3","2019","POINT (67775725 93240819)"
"342008125789","2020-08-16T18:19:48.000","1819",,,,,"44685","OPB","PATR","PATR","FL01",,,,"1819","1819","1822","0","0","2020-08-16T18:25:53.000","73-TRAFFIC/PARKING C","B-ASSISTANCE RENDERED",,"N OCEAN/NE 21ST ST",,,,"1","8","2020","POINT (0 0)"
"341704053350","2017-04-04T08:19:51.000","0819","3431","116","IMPERIAL POINT ASSOCIATION",,"0",,,,,,,,,,,"94379906","67808150","2017-04-04T08:44:28.000","67TB-MEDICAL-TROUBLE","5-REFERRED OJ","NE","NE 56TH ST","FORT LAUDERDALE","FL","33308","1","4","2017","POINT (67808150 94379906)"
"342108132044","2021-08-08T00:59:10.000","0059","3460","109",,,"0",,,,,,,,,,,"91730131","67494569","2021-08-08T01:15:59.000","67TB-MEDICAL-TROUBLE","R-REFER TO OTHER AGENCY","N","N STATE ROAD 7","FORT LAUDERDALE","FL","33309","1","8","2021","POINT (67494569 91730131)"
"341806092312","2018-06-10T13:33:15.000","1333","3431","121",,,"0",,,,,,,,,,,"94549150","67397738","2018-06-10T15:06:43.000","14-INFORMATION","6-NO RESPONSE/CANCELLED","N","N FEDERAL HWY","FORT LAUDERDALE","FL","33308","1","6","2018","POINT (67397738 94549150)"
"342201012165","2022-01-22T04:14:53.000","0414","3451","211","LAUDERDALE MANORS HOA",,"0",,,,,,,,,,,"93376356","65623169","2022-01-22T19:05:54.000","22-DISTURBANCE/NUISA",,"W","W SUNRISE BLVD","FORT LAUDERDALE","FL","33311","1","1","2022","POINT (65623169 93376356)"
"342105073815","2021-05-03T12:10:10.000","1210","3463","104",,,"0",,,,,,,,,,,"93168231","68062406","2021-05-03T12:20:03.000","911 HANG UP/DROP OFF","M-SAME AS PREVIOUS CASE","NW","NW 12TH AV","FORT LAUDERDALE","FL","33309","1","5","2021","POINT (68062406 93168231)"
"341910165805","2019-10-08T19:34:19.000","1934","3463","104",,,"44811","OPB","PATR","PATR","FL02",,,,"1934","1934","1954","93037125","68033619","2019-10-08T20:01:35.000","10-50 TRAFFIC STOP",,,"NW 15TH AV/NW 62ND ST","FORT LAUDERDALE","FL","33309","1","10","2019","POINT (68033619 93037125)"
"342108142875","2021-08-27T14:26:53.000","1426","3451","204","LAUDERDALE MANORS HOA",,"0",,,,,,,,,,,"93095031","65940381","2021-08-27T14:31:59.000","67SP-MEDICAL-SICK PE",,"NW","NW 15TH AV","FORT LAUDERDALE","FL","33311","1","8","2021","POINT (65940381 93095031)"
"341912199275","2019-12-06T16:00:33.000","1600","3451","211","LAUDERDALE MANORS HOA",,"0",,,,,,,,,,,"93304075","65650919","2019-12-06T16:07:51.000","74-RECALL","B-ASSISTANCE RENDERED","NW","NW 10TH AV","FORT LAUDERDALE","FL","33311","1","12","2019","POINT (65650919 93304075)"
"342103046836","2021-03-21T19:41:40.000","1941","3460","109",,,"0",,,,,,,,,,,"91730131","67494569","2021-03-21T19:50:14.000","26-DROWNING","M-SAME AS PREVIOUS CASE","N","N STATE ROAD 7","FORT LAUDERDALE","FL","33309","1","3","2021","POINT (67494569 91730131)"
"341904062193","2019-04-13T08:25:03.000","0825","3462","108",,,"0",,,,,,,,,,,"93299075","68043950","2019-04-13T09:01:39.000","67UM-MEDICAL-UNKNOWN","R-REFER TO OTHER AGENCY",,"NW 9TH AV/NW 62ND ST","FORT LAUDERDALE","FL","33309","1","4","2019","POINT (68043950 93299075)"
"342111182699","2021-11-03T10:27:35.000","1027","3460","109",,,"0",,,,,,,,"1056","1102","1120","91730131","67494569","2021-11-03T12:07:06.000","13I-SUSPICIOUS INCID",,"N","N STATE ROAD 7","FORT LAUDERDALE","FL","33309","1","11","2021","POINT (67494569 91730131)"
"342108142053","2021-08-26T00:56:23.000","0056","3431","121",,,"0",,,,,,,,,,,"94588088","67543356","2021-08-26T01:13:39.000","30-LARCENY",,"E","E COMMERCIAL BLVD","FORT LAUDERDALE","FL","33308","1","8","2021","POINT (67543356 94588088)"
"341802023027","2018-02-12T15:03:48.000","1503","3461","108",,,"42066","OPS","PATR","PATR","BRAV",,,,"1516","1521","1532","0","0","2018-02-12T15:36:00.000","14-INFORMATION","B-NO REPORT TAKEN",,,"FORT LAUDERDALE","FL",,"1","2","2018","POINT (0 0)"
"341801008875","2018-01-18T08:25:04.000","0825","3462","108",,,"0",,,,,,,,,,,"93320694","67976350","2018-01-18T08:30:36.000","11-ABANDONED VEHICLE","6-NO RESPONSE/CANCELLED","NW","NW 61ST ST","FORT LAUDERDALE","FL","33309","1","1","2018","POINT (67976350 93320694)"
"341706090662","2017-06-08T20:41:46.000","2041","3431","118","CORAL RIDGE ISLES ASSOC",,"0",,,,,,,,,,,"94197631","67646419","2017-06-08T20:51:19.000","14-INFORMATION","B-NO REPORT TAKEN","NE","NE 14TH WAY","FORT LAUDERDALE","FL","33334","1","6","2017","POINT (67646419 94197631)"
"342008125433","2020-08-16T00:30:11.000","0030","3431","121",,,"0",,,,,,,,,,,"94588088","67543356","2020-08-16T00:43:35.000","13I-SUSPICIOUS INCID","B-ASSISTANCE RENDERED","E","E COMMERCIAL BLVD","FORT LAUDERDALE","FL","33308","1","8","2020","POINT (67543356 94588088)"
"342106100556","2021-06-15T17:59:18.000","1759","3431","121",,,"0",,,,,,,,,,,"94588088","67543356","2021-06-15T18:18:58.000","22-DISTURBANCE/NUISA","B-ASSISTANCE RENDERED","E","E COMMERCIAL BLVD","FORT LAUDERDALE","FL","33308","1","6","2021","POINT (67543356 94588088)"
"342107126337","2021-07-29T10:26:21.000","1026","3431","121",,,"0",,,,,,,,,,,"94521050","67351156","2021-07-29T10:30:40.000","67UM-MEDICAL-UNKNOWN","R-REFER TO OTHER AGENCY",,"N FEDERAL HWY/NE 45TH ST","FORT LAUDERDALE","FL","33308","1","7","2021","POINT (67351156 94521050)"
"342111198697","2021-11-30T15:31:47.000","1531","3450","206","SOUTH MIDDLE RIVER CIVIC ASSOC",,"0",,,,,,,,,,,"93522644","66018631","2021-11-30T17:18:38.000","13P-SUSPICIOUS PERSO",,"NW","NW 5TH AV","FORT LAUDERDALE","FL","33311","1","11","2021","POINT (66018631 93522644)"
